"semaine","allocine_id","titre","titre_original","date_sortie","duree","genres","realisateur","scenaristes","cast","synopsis","nationalite","annee_production","distributeur","type_film","langues","budget","boxoffice_france","couleur","visa","note_presse","note_spectateurs","url"
1997-06-04,12202,"La Vie de Jésus",NA,"4 juin 1997","1h 36min","Drame","Bruno Dumont","Bruno Dumont","David Douche, Marjorie Cottreel, Kader Chaatouf","Chronique de la vie de Freddy, jeune épileptique, qui vit avec sa mère Yvette à Bailleul où elle tient le café Au Petit Casino, siège d'un club de pinsonneux, amateurs de pinsons qui concourent tous les dimanches et marquent à la craie sur un long morceau de bois le nombre de trilles de leur oiseau.","France","1997","MK2 Films","Long métrage","Arabe, Français","-",NA,"Couleur","87727",NA,3.3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=12202.html"
1997-06-04,11762,"Anna Karenine","Anna Karenina","4 juin 1997","1h 45min","Drame","Bernard Rose","Bernard Rose","Sophie Marceau, Sean Bean, Alfred Molina","Les amours d'Anna, mariée à un haut fonctionnaire de cinquante ans, Karenine, avec un fringant officier de cavalerie, le comte Vronsky. Leur passion va choquer la haute société de la Russie tsariste où l'on ne badine pas avec les principes moraux. Quand Karenine s'aperçoit de l'obsession de sa femme, il la menace de divorcer et de lui enlever la garde de leur fils. Anna est terrassée. Elle attend un enfant de Vronsky. Entre la raison et la passion son choix aura des consequences dramatiques et scellera son destin.","U.S.A.","1997","-","Long métrage","Anglais","35 000 000 USD",NA,"Couleur","91465",NA,3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=11762.html"
1997-06-04,11759,"Michael",NA,"4 juin 1997","1h 45min","Comédie dramatique, Fantastique","Nora Ephron","Jim Quinlan, Peter Dexter","John Travolta, Andie MacDowell, William Hurt","Deux journalistes travaillant pour un tabloid sont envoyés en reportage auprès d'une vieille dame qui dit héberger un véritable ange. L'ange en question, Michael, boit, fume et a une activité sexuelle débordante. Il accepte de venir avec eux à Chicago...","U.S.A.","1996","UGC Ph","Long métrage","Anglais, Portugais","-",NA,"Couleur","91806",NA,2.7,"https://www.allocine.fr/film/fichefilm_gen_cfilm=11759.html"
1997-06-04,11763,"Hellraiser 4","Hellraiser IV: Bloodline","4 juin 1997","1h 30min","Epouvante-horreur, Science Fiction","Kevin Yagher","Peter Atkins","Bruce Ramsay, Valentina Vargas, Doug Bradley","Au XVIIe siècle, un riche et mystérieux aristocrate commande un puzzle en forme de boîte à un fabricant de jouets, Philippe Lemarchand. Ce jeu possède un pouvoir phénoménal… il peut faire surgir tous les démons de l’enfer. Mais il n’est pas sans conséquences : tous les descendants de Lemarchand seront à jamais maudits, à moins qu’ils ne trouvent le moyen de refermer la boite. Quatre siècles plus tard, un brillant scientifique, héritier de l’artisan, s’efforce de trouver la solution ultime pour vaincre le mal absolu…","U.S.A.","1996","-","Long métrage","Anglais","-",NA,"Couleur","-",NA,1.9,"https://www.allocine.fr/film/fichefilm_gen_cfilm=11763.html"
1997-06-04,11760,"Gridlock'd",NA,"4 juin 1997","1h 31min","Comédie dramatique","Vondie Curtis-Hall","Vondie Curtis-Hall","Tupac Shakur, Tim Roth, Vondie Curtis-Hall","Spoon, Stretch et leur amie Cookie forment un bizarre et sympathique trio d'artistes musiciens qui ne vit que lorsqu'il se produit en public. Lorsque les lumières s'éteignent chacun retourne vers ses angoisses. Un jour, Cookie fait une overdose et tombe dans le coma. Apres l'avoir conduite aux urgences, Spoon et Stretch jurent de renoncer à la drogue et d'entamer une cure de désintoxication. Pour ce faire, ils vont devoir affronter une administration kafkaïenne, des dealers en colère et des flics peu compréhensifs.","U.S.A.","1997","-","Long métrage","Anglais","-",NA,"Couleur","-",NA,3.4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=11760.html"
1997-06-04,11979,"Tonka",NA,"4 juin 1997","1h 50min","Comédie dramatique","Jean-Hugues Anglade","Jean-Hugues Anglade","Pamela Soo, Marisa Berenson, Alessandro Haber","C'est l'histoire d'un sprinter qui, au faite d'une carrière sportive en tous points remarquable, s'abandonne au doute et rencontre dans des circonstances trés singulières Tonka, une jeune femme d'origine indienne. Elle court le jour sur les pistes de Roissy parmi les avions et dort la nuit dans une énorme canette publicitaire au bord de l'autoroute. Dotée d'une vélocité et d'un charisme extraordinaires, Tonka va par amour redonner à cet homme la confiance et le goût de courir.","Italie, France","1997","-","Long métrage","Français","-",NA,"Couleur","90024",NA,3.3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=11979.html"
1997-06-04,84330,"Voyage au début du monde","Viagem ao Princípio do Mundo","4 juin 1997","1h 35min","Drame","Manoel de Oliveira","Manoel de Oliveira","Marcello Mastroianni, Jean-Yves Gautier, Cecile Sanz de Alba","D'origine portugaise, Alfonso est venu au Portugal pour jouer dans un film qui se tourne dans le nord du pays. Désireux de connaître le village qu'avait quitté son père soixante ans plus tôt, il part, accompagné de Manoel, son metteur en scène, de Judite et Duarte, ses collègues de travail. Au cours du trajet s'entrecroisent deux récits : celui de Manoel évoquant sa propre enfance et celui que fait Afonso des tribulations de son père.","Portugal, France","1996","Les Films du Losange","Long métrage","Français, Portugais","-",NA,"Couleur","90 595",NA,3.4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=84330.html"
1997-06-04,13134,"Madame Jacques sur la Croisette",NA,"4 juin 1997","0h 40min","Comédie","Emmanuel Finkiel","Emmanuel Finkiel","Shulamit Adar, Maurice Chevit, Jacques Spiesser","Amours, souvenirs et commerages dans un petit groupe de retraités juifs ashkenazes à Cannes. César du meilleur court métrage 1997.","France","1996","-","Moyen-métrage","Français, Autre","-",NA,"Couleur","-",NA,3.4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=13134.html"
1997-06-04,11775,"Etoile du soir","The Evening Star","4 juin 1997","2h 09min","Comédie dramatique","Robert Harling","Robert Harling","Shirley MacLaine, Juliette Lewis, Miranda Richardson","Apres ""Tendres Passions"", ou Aurora Greenway s'opposait a sa fille Emma, nous la retrouvons inchangee mais cette fois aux prises avec trois petits-enfants en crise, une rivale bien decidee a lui compliquer la vie, un jeune amant oedipien et son ancien compagnon, l'astronaute Garrett Breedlove.","U.S.A.","1996","-","Long métrage","Anglais","-",NA,"Couleur","91895",NA,2.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=11775.html"
1997-06-04,6801,"Un Prisonnier de la terre","A Captive in the Land","4 juin 1997","1h 36min","Drame","John Berry","John Berry, Lee Gold","Sam Waterston, Aleksandr Potapov, T. Holl","Royce, météorologue américain, prend un avion-cargo de la Royal Air Force pour se rendre a la base de Thule, au Groenland. En survolant l'Arctique, l'équipage aperçoit la carcasse d'un avion soviétique gisant sur la glace. Seul Averyanov a survécu mais, grièvement bléssé, il s'avère impossible de l'évacuer. A contre-coeur, Royce accepte de se faire parachuter pour assurer les premiers secours. Mais un violent blizzard se lève et l'hélicoptère qui devait ramener les deux hommes se trouve bloqué pour plusieurs jours, peut-être plusieurs semaines.","U.S.A., URSS","1990","Mac Mahon Distribution","Long métrage","Anglais","-",NA,"Couleur","-",NA,NA,"https://www.allocine.fr/film/fichefilm_gen_cfilm=6801.html"
