semaine,allocine_id,titre,titre_original,date_sortie,duree,genres,realisateur,scenaristes,cast,synopsis,nationalite,annee_production,distributeur,type_film,langues,budget,boxoffice_france,couleur,visa,note_presse,note_spectateurs,url
2025-04-16,326355,Sinners,,16 avril 2025,2h 17min,"Action, Epouvante-horreur, Thriller",Ryan Coogler,Ryan Coogler,"Michael B. Jordan, Hailee Steinfeld, Miles Caton","Alors qu’ils cherchent à s’affranchir d’un lourd passé, deux frères jumeaux reviennent dans leur ville natale pour repartir à zéro. Mais ils comprennent qu’une puissance maléfique bien plus redoutable guette leur retour avec impatience…

« À force de danser avec le diable, un beau jour, il viendra te chercher chez toi. »",U.S.A.,2025,Warner Bros. France,Long métrage,Anglais,-,1 085 858 entrées,Couleur,164196,3.4,3.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=326355.html
2025-04-16,317987,Lettres siciliennes,Iddu - L'ultimo padrino,16 avril 2025,2h 10min,"Drame, Thriller","Fabio Grassadonia, Antonio Piazza","Fabio Grassadonia, Antonio Piazza","Toni Servillo, Elio Germano, Daniela Marra","Sicile, au début des années 2000. Après plusieurs années de prison pour collusion avec la mafia, Catello, homme politique aguerri, a tout perdu. Lorsque les services secrets italiens sollicitent son aide pour capturer son filleul Matteo, le dernier chef mafieux en cavale, Catello saisit l'occasion pour se remettre en selle. Homme rusé aux cent masques, illusionniste infatigable qui transforme la vérité en mensonge et le mensonge en vérité, Catello entame une correspondance improbable et singulière avec le fugitif, cherchant à profiter de son vide affectif. Un pari qui, avec l'un des criminels les plus recherchés au monde, comporte un certain risque...

Librement inspiré de faits réels. Les personnages du film sont cependant le fruit de l'imagination des auteurs.",Italie,2024,Les Films du Losange,Long métrage,Italien,-,29 922 entrées,Couleur,160985,3.2,3,https://www.allocine.fr/film/fichefilm_gen_cfilm=317987.html
2025-04-16,1000000495,Rapide,,16 avril 2025,1h 38min,"Action, Comédie",Morgan S. Dalibert,Morgan S. Dalibert,"Paola Locatelli, Alban Lenoir, Tchéky Karyo","Max a toujours aimé aller vite. Elle ne sait pas faire autrement. Alors quand elle découvre le karting, c’est une évidence : elle sera championne de F1. Les compétitions juniors s’enchainent, les victoires aussi. Pourtant, à 17 ans, aucune écurie ne la retient. Sa faute principale : être une jeune femme dans un sport d’hommes. Face à ce monde qui lui tourne le dos, seul un ancien pilote de deuxième zone totalement fantasque croit encore en son potentiel. Un seul but : faire de Max la plus rapide.",France,2025,Universal Pictures International France,Long métrage,Français,-,172 030 entrées,Couleur,161710,2.7,3.2,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000000495.html
2025-04-16,326595,Le Mélange des genres,,16 avril 2025,1h 43min,"Comédie dramatique, Policier",Michel Leclerc,"Michel Leclerc, Baya Kasmi","Léa Drucker, Benjamin Lavernhe, Melha Bedia","Simone, une flic aux idées conservatrices, est infiltrée dans un collectif féministe qu'elle suspecte de complicité de meurtre. A leur contact, Simone s’ouvre progressivement à leurs idées. Mais lorsqu’elle est soupçonnée par le groupe d'être une taupe, elle se sert du premier venu pour se couvrir : Paul, un homme doux, inoffensif et respectueux des femmes qui vit dans l’ombre de sa moitié, faisant de lui, malgré elle, un coupable innocent. Simone, catastrophée de ce qu’elle a fait, tente de réparer sa faute... Comment Paul va-t-il réagir ?",France,2025,Le Pacte,Long métrage,Français,-,143 464 entrées,Couleur,156365,3.2,2.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=326595.html
2025-04-16,1000004184,La Réparation,,16 avril 2025,1h 44min,Drame,Régis Wargnier,"Régis Wargnier, Manon Feuvray","Julia de Nunez, Clovis Cornillac, Julien De Saint-Jean","Quelques heures avant l'attribution de sa 3ème étoile, le célèbre chef Paskal Jankovski disparait avec son second lors d'une partie de chasse. A 20 ans, sa fille Clara se retrouve seule aux commandes du restaurant. Deux ans plus tard, elle reçoit une mystérieuse invitation pour Taïwan...",France,2025,Nour Films,Long métrage,Français,-,191 733 entrées,Couleur,158787,2.7,3.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000004184.html
2025-04-16,115013,Paprika,Papurika,6 décembre 2006,1h 30min,Animation,Satoshi Kon,"Seishi Minakami, Satoshi Kon","Megumi Hayashibara, Torû Furuya, Kôichi Yamadera","Dans le futur, un nouveau traitement psychothérapeutique nommé PT a été inventé. Grâce à une machine, le DC Mini, il est possible de rentrer dans les rêves des patients, et de les enregistrer afin de sonder les tréfonds de la pensée et de l'inconscient.

Alors que le processus est toujours dans sa phase de test, l'un des prototypes du DC Mini est volé, créant un vent de panique au sein des scientifiques ayant développé cette petite révolution. Dans de mauvaises mains, une telle invention pourrait effectivement avoir des résultats dévastateurs.

Le Dr. Atsuko Chiba, collègue de l'inventeur du DC Mini, le Dr. Tokita, décide, sous l'apparence de sa délurée alter-ego Paprika, de s'aventurer dans le monde des rêves pour découvrir qui s'est emparé du DC Mini et pour quelle raison. Elle découvre que l'assistant du Dr. Tokita, Himuro, a disparu...",Japon,2005,Rezo Films,Long métrage,Japonais,-,,Couleur,116591,3.9,3.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=115013.html
2025-04-16,1000005160,Aimons-nous vivants,,16 avril 2025,1h 31min,"Comédie, Romance",Jean-Pierre Améris,"Jean-Pierre Améris, Marion Michau","Gérard Darmon, Valérie Lemercier, Patrick Timsit","Dans le train pour Genève, Victoire, une passagère envahissante, croise Antoine Toussaint, son idole, une grande vedette de la chanson française.

Entre lui, au bout du rouleau, et elle, débordante d’énergie, la rencontre sera explosive…",France,2025,ARP Sélection,Long métrage,Français,-,218 053 entrées,Couleur,-,2.6,2.5,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000005160.html
2025-04-16,328520,Comment devenir riche (grâce à sa grand-mère),Lahn Mah,16 avril 2025,2h 05min,"Comédie, Drame",Pat Boonnitipat,"Pat Boonnitipat, Thodsapol Thiptinkorn","Putthipong Assaratanakul, Usha Seamkhum, Tontawan Tantivejakul","Quand M apprend que sa grand-mère est malade, il voit une opportunité de mettre fin à ses galères. En jouant les petits-fils modèles, il compte bien décrocher l’héritage ! Mais gagner ses faveurs est loin d’être une mince affaire, et pour toucher le pactole, il est prêt à tout. Ce qui commence comme une mission intéressée devient peu à peu l’histoire d’un petit-fils et d’une grand-mère qui apprennent à se connaître…",Thaïlande,2024,Tandem,Long métrage,Thaï,-,89 640 entrées,Couleur,164423,3.3,4.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=328520.html
2025-04-16,325125,Toxic,Akiplėša,16 avril 2025,1h 39min,Drame,Saulė Bliuvaitė,Saulė Bliuvaitė,"Ieva Rupeikaite, Vesta Matulyte, Giedrius Savickas","Rêvant d'échapper à la morosité de leur quartier, Marija et Kristina, 13 ans, se rencontrent dans une école de mannequinat locale. Les promesses d’une vie meilleure malgré la concurrence ardue, les poussent à brutaliser leur corps, à tout prix. L'amitié des deux adolescentes leur permettra-t-elle de s'en sortir indemnes ?",Lituanie,2024,Les Alchimistes,Long métrage,Lituanien,-,9 223 entrées,Couleur,164498,3.6,2.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=325125.html
2025-04-16,42375,Les Neuf Reines,Nueve Reinas,4 septembre 2002,1h 54min,"Drame, Policier, Thriller",Fabián Bielinsky,Fabián Bielinsky,"Ricardo Darín, Gaston Pauls, Leticia Brédice","Juan et Marcos, deux petits arnaqueurs sympathiques mais sans envergure de Buenos Aires, se rencontrent au moment où ils s'apprêtent à commettre un même cambriolage. Durant vingt-quatre heures, ils s'associent pour voler une planche de neuf timbres rarissimes appelés les Nueve Reinas. Ils espèrent ainsi les revendre à un collectionneur vénézuélien. Pour mener à bien leur affaire, ils font appel à Valeria, la séduisante soeur de Marcos.",Argentine,2000,Eurozoom,Long métrage,Espagnol,5 000 000 USD,,Couleur,-,3.8,3.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=42375.html
