semaine,allocine_id,titre,titre_original,date_sortie,duree,genres,realisateur,scenaristes,cast,synopsis,nationalite,annee_production,distributeur,type_film,langues,budget,boxoffice_france,couleur,visa,note_presse,note_spectateurs,url
2024-08-21,304508,Emilia Pérez,,21 août 2024,2h 10min,"Comédie musicale, Drame, Thriller",Jacques Audiard,Jacques Audiard,"Zoe Saldana, Karla Sofía Gascón, Selena Gomez","Surqualifiée et surexploitée, Rita use de ses talents d’avocate au service d’un gros cabinet plus enclin à blanchir des criminels qu’à servir la justice. Mais une porte de sortie inespérée s’ouvre à elle, aider le chef de cartel Manitas à se retirer des affaires et réaliser le plan qu’il peaufine en secret depuis des années : devenir enfin la femme qu’il a toujours rêvé d’être.","France, Mexique",2024,Pathé Films,Long métrage,"Anglais, Espagnol",-,1 267 921 entrées,Couleur,158907,4.1,4.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=304508.html
2024-08-21,293674,Blink Twice,,21 août 2024,1h 42min,Thriller,Zoë Kravitz,"Zoë Kravitz, E.T. Feigenbaum","Naomi Ackie, Channing Tatum, Alia Shawkat","Quand le milliardaire Slater King rencontre Frida, c’est le coup de foudre. Invitée sur son île privée, elle y découvre des soirées décadentes où le champagne coule à flots. Mais des événements étranges commencent à se produire et Frida devra découvrir la vérité si elle veut sortir vivante de cette fête.",U.S.A.,2024,Warner Bros. France,Long métrage,Anglais,-,300 116 entrées,Couleur,162356,3.1,3.2,https://www.allocine.fr/film/fichefilm_gen_cfilm=293674.html
2024-08-21,141621,The Crow,,21 août 2024,1h 51min,"Action, Fantastique, Policier, Thriller",Rupert Sanders,"Zach Baylin, William Josef Schneider","Bill Skarsgård, FKA twigs, Danny Huston","Eric et sa fiancée Shelly sont sauvagement assassinés par un gang de criminels. Mais une force mystérieuse ramène Eric d'entre les morts, qui, doté de pouvoirs surnaturels, entreprend de se venger pour sauver son véritable amour.",U.S.A.,2024,Metropolitan FilmExport,Long métrage,Anglais,-,132 044 entrées,Couleur,162791,2,2.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=141621.html
2024-08-21,6434,Yôjinbô,,14 septembre 2020,1h 50min,"Action, Drame",Akira Kurosawa,"Akira Kurosawa, Ryuzo Kikushima","Toshirô Mifune, Tatsuya Nakadai, Yoko Tsukasa","À la fin de l’ère Edo, un samouraï, Sanjuro, arrive dans un village écartelé entre deux bandes rivales, menées d’un côté par le bouilleur de saké, de l’autre par le courtier en soie. Les deux bandes veulent s’adjoindre les services de Sanjuro…",Japon,1961,Carlotta Films,Long métrage,Japonais,-,,N&B,28538,,4.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=6434.html
2024-08-21,4471,Vivre,Ikiru,31 août 1966,2h 23min,Drame,Akira Kurosawa,"Akira Kurosawa, Hideo Oguni","Takashi Shimura, Nobuo Kaneko, Shin'ichi Himori","Atteint d'un cancer, Watanabe, chef de service du génie civil, décide de réaliser le projet qu'il avait tout d'abord repoussé, celui d'assainir un terrain vague du quartier de Hureocho pour que les enfants puissent jouer dans un véritable jardin.",Japon,1952,Carlotta Films,Long métrage,Japonais,-,,N&B,31320,,4.4,https://www.allocine.fr/film/fichefilm_gen_cfilm=4471.html
2024-08-21,312870,Zénithal,,21 août 2024,1h 20min,Comédie,Jean-Baptiste Saurel,"Jean-Baptiste Saurel, Elodie Wallace","Vanessa Guide, Franc Bruneau, Cyril Gueï","Ensemble depuis 10 ans, Francis et Sonia ne se comprennent plus. Alors qu’ils essayent de sauver leur couple, Francis se retrouve accusé du meurtre de son ancien rival Ti-Kong. Fuyant la police, il tombe entre les griffes d’un chirurgien en roue libre, prêt à tout pour défendre la domination masculine. Sonia passe alors à l’action pour secourir Francis, son couple, et rétablir la paix entre les sexes. Après l’ère du génital… l’heure du zénithal a sonné.",France,2024,The Jokers Films,Long métrage,Français,-,5 525 entrées,Couleur,144706,2.6,1.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=312870.html
2024-08-21,315627,Project Silence,Talchul: Project Silence,21 août 2024,1h 36min,"Action, Epouvante-horreur, Fantastique, Thriller",Tae-gon Kim,"Tae-gon Kim, Joo-Suk Park","Sun-kyun Lee, Ji-hoon Ju, Hee-won Kim","Le brouillard cause un gigantesque accident sur un pont. Alors que celui-ci menace de s’effondrer, des bêtes inconnues se retrouvent libérées au milieu des survivants.",Corée du Sud,2023,KMBO,Long métrage,Coréen,-,24 885 entrées,Couleur,161839,2.7,2.3,https://www.allocine.fr/film/fichefilm_gen_cfilm=315627.html
2024-08-21,293565,"Anzu, chat-fantôme",Bakeneko Anzu-chan,21 août 2024,1h 34min,"Animation, Aventure, Comédie, Famille, Science Fiction","Yoko Kuno, Nobuhiro Yamashita",Shinji Imaoka,"Mirai Moriyama, Noa Gotô, Munetaka Aoki","Anzu, chat-fantôme raconte l’histoire de Karin, 11 ans, abandonnée par son père chez son grand-père, le moine d’une petite ville côtière de la province japonaise. Celui-ci demande à Anzu, son chat-fantôme jovial et serviable bien qu’assez capricieux, de veiller sur elle. La rencontre de leurs caractères bien trempés provoque des étincelles, du moins au début...","Japon, France",2024,Diaphana Distribution,Long métrage,Japonais,-,52 574 entrées,Couleur,162832,3.3,3.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=293565.html
2024-08-21,299545,Girls Will Be Girls,,21 août 2024,1h 58min,"Comédie, Drame",Shuchi Talati,Shuchi Talati,"Preeti Panigrahi, Kani Kusruti, Kesav Binoy Kiron","Mira, 16 ans, mène une vie d'élève modèle dans un pensionnat d'élite au nord de l'Inde. Alors que les examens approchent, sa mère Anila revient s'installer dans la région pour la soutenir et veiller sur elle. Mais la rencontre de Mira avec un nouvel élève, Sri, va semer le trouble dans la relation entre les deux femmes, chacune se retrouvant confrontée à ses propres désirs.","France, Inde",2025,Nour Films,Long métrage,"Anglais, Hindi",-,30 121 entrées,Couleur,158085,3.5,3.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=299545.html
2024-08-21,7567,Le Soldat bleu,Soldier Blue,23 avril 1971,1h 52min,Western,Ralph Nelson,John Gay,"Peter Strauss, Candice Bergen, Donald Pleasence","Une colonne de l’armée américaine escortant un important convoi de fonds est attaquée par des Cheyennes. Seuls survivent un jeune soldat fraîchement incorporé, et une jeune femme jadis enlevée par les Cheyennes. Ils vont tous deux devoir rejoindre le fort le plus proche, situé à plusieurs jours de marche… Informée, la cavalerie américaine décide d’intervenir. Le départ est donné pour Sand Creek, un paisible campement Cheyenne …",U.S.A.,1970,Solaris Distribution,Long métrage,Anglais,-,,Couleur,37772,4,3.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=7567.html
