semaine,allocine_id,titre,titre_original,date_sortie,duree,genres,realisateur,scenaristes,cast,synopsis,nationalite,annee_production,distributeur,type_film,langues,budget,boxoffice_france,couleur,visa,note_presse,note_spectateurs,url
2024-03-20,313597,Immaculée,Immaculate,20 mars 2024,1h 29min,"Epouvante-horreur, Thriller",Michael Mohan,Andrew Lobel,"Sydney Sweeney, Álvaro Morte, Simona Tabasco","Cecilia, une jeune religieuse américaine, s’installe dans un couvent isolé de la campagne italienne. L’accueil est chaleureux, mais rapidement Cecilia comprend que sa nouvelle demeure abrite un sinistre secret et que des choses terribles s’y produisent…","U.S.A., Italie",2024,Metropolitan FilmExport,Long métrage,Anglais,-,274 989 entrées,Couleur,161506,2.9,2.5,https://www.allocine.fr/film/fichefilm_gen_cfilm=313597.html
2024-03-20,318596,Vampire humaniste cherche suicidaire consentant,,20 mars 2024,1h 30min,"Comédie, Epouvante-horreur",Ariane Louis-Seize,"Ariane Louis-Seize, Christine Doyon","Sara Montpetit, Félix-Antoine Bénard, Steve Laplante","Sasha est une jeune vampire avec un grave problème : elle est trop humaniste pour mordre ! Lorsque ses parents, exaspérés, décident de lui couper les vivres, sa survie est menacée. Heureusement pour elle, Sasha fait la rencontre de Paul, un adolescent solitaire aux comportements suicidaires qui consent à lui offrir sa vie. Ce qui devait être un échange de bons procédés se transforme alors en épopée nocturne durant laquelle les deux nouveaux amis chercheront à réaliser les dernières volontés de Paul avant le lever du soleil.",Canada,2023,Wayna Pitch,Long métrage,Français,-,59 092 entrées,Couleur,161426,3.4,3.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=318596.html
2024-03-20,309546,Hors-saison,,20 mars 2024,1h 46min,"Comédie, Comédie dramatique, Drame",Stéphane Brizé,"Stéphane Brizé, Marie Drucker","Guillaume Canet, Alba Rohrwacher, Sharif Andoura","Mathieu habite Paris, Alice vit dans une petite cité balnéaire dans l’ouest de la France. Il caresse la cinquantaine, c’est un acteur connu. Elle a dépassé la quarantaine, elle est professeure de piano. Ils se sont aimés il y a une quinzaine d’années. Puis séparés. Depuis, le temps est passé, chacun a suivi sa route et les plaies se sont refermées peu à peu. Quand Mathieu vient diluer sa mélancolie dans les bains à remous d’une thalasso, il retrouve Alice par hasard.",France,2024,Gaumont Distribution,Long métrage,Français,-,204 905 entrées,Couleur,158573,3.4,2.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=309546.html
2024-03-20,323931,Bis Repetita,,20 mars 2024,1h 31min,Comédie,Émilie Noblet,"Émilie Noblet, Clémence Dargent","Louise Bourgoin, Xavier Lacaille, Francesco Montanari","Delphine, prof de lettres désabusée, a un deal bien rôdé avec ses élèves : ils lui fichent une paix royale, elle leur distribue des 19/20. Mais la combine se retourne contre elle quand ses excellents résultats (fictifs) propulsent sa classe au championnat du monde de latin, à Naples. Comble du cauchemar, c'est le neveu très zélé de la Proviseure qui est choisi comme accompagnateur. Pour sauver l’option latin, et surtout sa situation confortable, Delphine ne voit qu’une solution : tricher !",France,2023,Le Pacte,Long métrage,Français,-,109 027 entrées,Couleur,151389,3.3,2.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=323931.html
2024-03-20,287662,La Jeune fille et les paysans,Chlopi,20 mars 2024,1h 55min,"Animation, Drame, Romance","DK Welchman, Hugh Welchman","DK Welchman, Hugh Welchman","Kamila Urzędowska, Nadia Tereszkiewicz, Robert Gulaczyk","Par les réalisateurs de La Passion Van Gogh, LA JEUNE FILLE ET LES PAYSANS est une œuvre cinématographique unique, adaptée du Prix Nobel de littérature Les Paysans.

Au XIXe siècle, dans un village polonais en ébullition, la jeune Jagna, promise à un riche propriétaire terrien, se révolte. Elle prend son destin en main, rejette les traditions et bouleverse l’ordre établi. Commencent alors les saisons de la colère…","Pologne, Serbie, Lituanie",2023,The Jokers Films,Long métrage,Polonais,-,28 327 entrées,Couleur,161435,3.4,3.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=287662.html
2024-03-20,141261,Rouge comme le ciel,Rosso come il cielo,6 octobre 2010,1h 40min,Drame,Cristiano Bortone,"Cristiano Bortone, Paolo Sassanelli","Luca Capriotti, Francesco Campobasso, Marco Cocci","Mirco perd la vue à l'âge de dix ans et doit poursuivre sa scolarité dans un institut spécialisé. Loin de son père, il ne peut plus partager avec lui sa passion du cinéma. Il trouve pourtant le moyen de donner vie aux histoires qu'il s'invente : il enregistre des sons sur un magnétophone puis coupe les bandes, les colle et les réécoute. L'école très stricte n'approuve pas du tout ses expériences et fait tout pour l'en écarter. Mais Mirco, loin de se résigner, poursuit sa passion...",Italie,2004,Les Films du Préau,Long métrage,Italien,-,9 271 entrées,Couleur,127051,2.7,3.5,https://www.allocine.fr/film/fichefilm_gen_cfilm=141261.html
2024-03-20,320523,Une famille,,20 mars 2024,1h 21min,Documentaire,Christine Angot,Christine Angot,"Amour et acharnement, tiré de son ro Lire plus","L’écrivaine Christine Angot est invitée pour des raisons professionnelles à Strasbourg, où son père a vécu jusqu’à sa mort en 1999. C’est la ville où elle l’a rencontré pour la première fois à treize ans, et où il a commencé à la violer. Sa femme et ses enfants y vivent toujours.

Angot prend une caméra, et frappe aux portes de la famille.",France,2023,Nour Films,Long métrage,Français,-,78 320 entrées,Couleur,157406,4,3.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=320523.html
2024-03-20,291861,Cabrini,,20 mars 2024,2h 25min,"Biopic, Drame",Alejandro Monteverde,"Rod Barr, Alejandro Monteverde","Cristiana Dell'Anna, John Lithgow, David Morse","Quand sœur Francesca Cabrini débarque à New York en 1889, elle ne possède rien, tout comme des milliers d’immigrants italiens. Avec l’aide de quelques sœurs, malgré sa santé fragile et son isolement dans une société patriarcale, elle va se lancer dans une aventure sans précédent, construisant un orphelinat, puis un hôpital et progressivement un véritable « empire de l’espoir ».

Son audace, sa pugnacité et sa charité feront d’elle la première sainte des Etats-Unis d’Amérique, canonisée en 1946 par le pape Pie XII.",U.S.A.,2023,Saje Distribution,Long métrage,"Anglais, Français",-,1 300 entrées,Couleur,161688,1.8,3.6,https://www.allocine.fr/film/fichefilm_gen_cfilm=291861.html
2024-03-20,315422,Averroès & Rosa Parks,,20 mars 2024,2h 23min,Documentaire,Nicolas Philibert,Nicolas Philibert,,"Averroès et Rosa Parks : deux unités de l’hôpital Esquirol, qui relèvent - comme l’Adamant - du Pôle psychiatrique Paris-Centre. Des entretiens individuels aux réunions « soignants-soignés », le cinéaste s’attache à montrer une certaine psychiatrie, qui s’efforce encore d’accueillir et de réhabiliter la parole des patients. Peu à peu, chacun d’eux entrouvre la porte de son univers. Dans un système de santé de plus en plus exsangue, comment réinscrire des êtres esseulés dans un monde partagé ?",France,2024,Les Films du Losange,Long métrage,Français,-,21 414 entrées,Couleur,157000,4,4.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=315422.html
2024-03-20,287638,Laissez-moi,,20 mars 2024,1h 33min,"Drame, Romance",Maxime Rappaz,Maxime Rappaz,"Jeanne Balibar, Thomas Sarbacher, Pierre-Antoine Dubey","Claudine consacre toute sa vie à son fils. Toutefois, chaque mardi, elle s’offre une plage de liberté et se rend dans un hôtel de montagne pour y fréquenter des hommes de passage. Lorsque l’un d’eux décide de prolonger son séjour pour elle, Claudine en voit son quotidien bouleversé et se surprend à rêver à une autre vie.","Suisse, France, Belgique",2023,Eurozoom,Long métrage,Français,-,17 134 entrées,Couleur,157491,3.2,3.3,https://www.allocine.fr/film/fichefilm_gen_cfilm=287638.html
2024-03-20,315515,Le Monde est à eux,,20 mars 2024,1h 15min,Documentaire,Jérémie Fontanieu,Jérémie Fontanieu,,"C’est l’histoire d’une classe d'un lycée de banlieue qui propose une méthode pédagogique collective. Basée sur une alliance entre les élèves, leurs parents et les professeurs, elle affiche 100% de réussite au baccalauréat depuis cinq ans. Tourné par les élèves et leurs deux professeurs principaux, Jérémie Fontanieu et David Benoît durant une année scolaire, le film suit ce parcours d’équipe inspirant qui leur permet de découvrir leurs potentiels et de s'ouvrir de nouveaux horizons.",France,2021,L'Atelier Distribution,Long métrage,Français,-,1 608 entrées,Couleur,159583,3.1,3.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=315515.html
2024-03-20,311631,Karaoké,,20 mars 2024,1h 29min,Comédie,Stéphane Ben Lahcene,Stéphane Ben Lahcene,"Michèle Laroque, Claudia Tagbo, David Mora","Après une soirée pleine d’excès, Bénédicte, célèbre chanteuse d’opéra, voit sa carrière s’écrouler. Fatou, passionnée de karaoké, est la seule à lui tendre la main. Elle a une idée derrière la tête : convaincre Bénédicte de participer au grand concours national de karaoké. La parfaite maîtrise vocale de l’une et la ténacité de l’autre pourraient bien faire des étincelles et les amener très loin.",France,2024,UGC Distribution,Long métrage,Français,-,191 892 entrées,Couleur,158857,2.9,2.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=311631.html
