semaine,allocine_id,titre,titre_original,date_sortie,duree,genres,realisateur,scenaristes,cast,synopsis,nationalite,annee_production,distributeur,type_film,langues,budget,boxoffice_france,couleur,visa,note_presse,note_spectateurs,url
2024-08-28,211012,The Batman,,2 mars 2022,2h 57min,"Action, Policier, Thriller",Matt Reeves,"Matt Reeves, Peter Craig","Robert Pattinson, Zoë Kravitz, Paul Dano","Deux années à arpenter les rues en tant que Batman et à insuffler la peur chez les criminels ont mené Bruce Wayne au coeur des ténèbres de Gotham City. Avec seulement quelques alliés de confiance - Alfred Pennyworth, le lieutenant James Gordon - parmi le réseau corrompu de fonctionnaires et de personnalités de la ville, le justicier solitaire s'est imposé comme la seule incarnation de la vengeance parmi ses concitoyens. Lorsqu'un tueur s'en prend à l'élite de Gotham par une série de machinations sadiques, une piste d'indices cryptiques envoie le plus grand détective du monde sur une enquête dans la pègre, où il rencontre des personnages tels que Selina Kyle, alias Catwoman, Oswald Cobblepot, alias le Pingouin, Carmine Falcone et Edward Nashton, alias l’Homme-Mystère. Alors que les preuves s’accumulent et que l'ampleur des plans du coupable devient clair, Batman doit forger de nouvelles relations, démasquer le coupable et rétablir un semblant de justice au milieu de l’abus de pouvoir et de corruption sévissant à Gotham City depuis longtemps.",U.S.A.,2022,Warner Bros. France,Long métrage,Anglais,-,3 032 965 entrées,Couleur,156390,3.9,4.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=211012.html
2024-08-28,299310,La Nuit se traîne,,28 août 2024,1h 37min,"Action, Thriller",Michiel Blanchart,Michiel Blanchart,"Jonathan Feltre, Romain Duris, Natacha Krief","Ce soir-là, Mady, étudiant le jour et serrurier la nuit, voit sa vie basculer quand il ouvre la mauvaise porte et devient accidentellement complice d'une affaire de grand banditisme. Au cœur d’une ville en pleine ébullition, Mady n'a qu'une nuit pour se tirer d'affaires et retrouver la trace de Claire, celle qui a trahi sa confiance. Le compte à rebours est lancé…","Belgique, France",2024,Gaumont Distribution,Long métrage,Français,-,91 340 entrées,Couleur,159653,3.4,3.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=299310.html
2024-08-28,294404,La Prisonnière de Bordeaux,,28 août 2024,1h 48min,Drame,Patricia Mazuy,"François Bégaudeau, Pierre Courrège","Isabelle Huppert, Hafsia Herzi, William Edimo","Alma, seule dans sa grande maison en ville, et Mina, jeune mère dans une lointaine banlieue, ont organisé leur vie autour de l’absence de leurs deux maris détenus au même endroit… A l’occasion d’un parloir, les deux femmes se rencontrent et s’engagent dans une amitié aussi improbable que tumultueuse…",France,2025,Les Films du Losange,Long métrage,Français,-,124 700 entrées,Couleur,145921,3.3,2.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=294404.html
2024-08-28,311379,L'I.A. du mal,AfrAId,28 août 2024,1h 24min,Epouvante-horreur,"Chris Weitz, James Moran",Chris Weitz,"John Cho, Katherine Waterston, Havana Rose Liu","Curtis et sa famille sont sélectionnés pour tester un nouvel appareil révolutionnaire : un assistant familial numérique appelé AIA. Le robot analyse les comportements de la famille et commence à anticiper leurs besoins. Mais, très vite hors de contrôle, il va tout mettre en œuvre pour que rien - ni personne - ne se mette en travers du chemin de la famille.",U.S.A.,2024,Sony Pictures Releasing France,Long métrage,Anglais,-,100 502 entrées,Couleur,162801,2.3,1.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=311379.html
2024-08-28,1000000660,Septembre sans attendre,Volveréis,28 août 2024,1h 54min,Comédie dramatique,Jonás Trueba,"Jonás Trueba, Itsaso Arana","Itsaso Arana, Vito Sanz, Andrés Gertrudix","Après 14 ans de vie commune, Ale et Alex ont une idée un peu folle : organiser une fête pour célébrer leur séparation. Si cette annonce laisse leurs proches perplexes, le couple semble certain de sa décision. Mais l’est-il vraiment ?","France, Espagne",2024,Arizona Distribution,Long métrage,Espagnol,-,73 216 entrées,Couleur,161943,3.7,3.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000000660.html
2024-08-28,315205,La Belle affaire,Zwei zu Eins,28 août 2024,1h 56min,Comédie,Natja Brunckhorst,Natja Brunckhorst,"Sandra Hüller, Max Riemelt, Ronald Zehrfeld","1990, en pleine réunification complexe des deux Allemagne, les ouvriers d’un même quartier d’ex-RDA se retrouvent sans emploi. Ils découvrent un jour l’emplacement de milliers de billets est-allemands voués à être détruits. Ils ont trois jours pour s’en emparer et convertir l’argent en Deutsche Mark, en montant l’affaire qui changera leur vie.",Allemagne,2024,KMBO,Long métrage,Allemand,-,40 655 entrées,Couleur,162425,2.9,2.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=315205.html
2024-08-28,280141,Toubib,,28 août 2024,1h 53min,Documentaire,Antoine Page,Antoine Page,Angel Page,"Bac en poche, Angel, 18 ans, choisit de « faire médecine ». Antoine, son frère réalisateur, décide de suivre son parcours, et se lance dans un film qui durera douze ans. Douze ans d’apprentissage, du marathon d’examens aux premières consultations, de l’adrénaline des stages en hôpitaux aux méditations solitaires d’un jeune médecin de campagne. Douze ans de vie ponctués de remises en question et de prises de conscience, qui conduiront Angel à s’engager en faveur d’une médecine sociale. Trajectoire singulière sur fond de pandémie, Toubib est un voyage au cœur de notre « état de santé » : ce qui nous lie à la vie, à la mort.",France,2024,La Maison du Directeur,Long métrage,Français,-,19 333 entrées,Couleur,161468,3.6,3.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=280141.html
2024-08-28,2252,La Garçonnière,The Apartment,16 septembre 1960,2h 05min,"Comédie dramatique, Romance",Billy Wilder,"I.A.L Diamond, Billy Wilder","Jack Lemmon, Shirley MacLaine, Fred MacMurray","C.C. Baxter est employé à la Sauvegarde, grande compagnie d'assurance. Dans l'espoir d'un avancement il prête souvent son appartement à ses supérieurs qui y emmènent leurs petites amies. Un jour le chef du personnel le convoque et lui apprend qu'il sait tout et lui demande aussi sa clé. Baxter est enfin promu. Mais ce qu'il ignorait c'est que le chef du personnel emmenait dans son appartement la femme dont il était amoureux.",U.S.A.,1960,Les Acacias,Long métrage,Anglais,3 000 000 USD,,N&B,23550,3.9,4.3,https://www.allocine.fr/film/fichefilm_gen_cfilm=2252.html
2024-08-28,316133,Fêlés,,28 août 2024,1h 31min,Comédie dramatique,Christophe Duthuron,"Christophe Duthuron, Alfred Lot","Charlotte De Turckheim, Bernard Le Coq, Pierre Richard","L'Arc-en-ciel est un authentique lieu associatif à Marmande qui accueille des personnes ordinaires mais violentées par la vie. Ses adhérents se soutiennent mutuellement dans leur lutte contre les difficultés quotidiennes. Quand on menace de les expulser, un élan de solidarité s'organise autour de Pierre, le fondateur, pour sauver cette maison d’accueil unique.",France,2024,Pan Distribution,Long métrage,Français,-,119 998 entrées,Couleur,154615,3.1,2.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=316133.html
2024-08-28,323941,Alienoid - L'Affrontement,Oegye+in 2bu,28 août 2024,2h 02min,"Action, Fantastique, Science Fiction",Choi Dong-hoon,Choi Dong-hoon,"Jun-yeol Ryu, Tae-ri Kim, Woo-bin Kim","Lorsque les aliens ont envahi la terre ; Ean, jeune protectrice, s’est rendue dans le passé pour tenter d’inverser le cours de l’histoire. Aidée d’Initiés aux pouvoirs légendaires, la jeune femme doit désormais retourner à notre époque pour affronter l’Alien Originel lors d’une ultime bataille décisive pour sauver l’humanité.",Corée du Sud,2024,Condor Distribution,Long métrage,Coréen,-,18 056 entrées,Couleur,163103,3.1,3,https://www.allocine.fr/film/fichefilm_gen_cfilm=323941.html
