semaine,allocine_id,titre,titre_original,date_sortie,duree,genres,realisateur,scenaristes,cast,synopsis,nationalite,annee_production,distributeur,type_film,langues,budget,boxoffice_france,couleur,visa,note_presse,note_spectateurs,url
2019-06-26,263740,Yves,,26 juin 2019,1h 47min,Comédie,Benoit Forgeard,"Benoit Forgeard, Alain Layrac","William Lebghil, Doria Tillier, Philippe Katerine","Jérem s'installe dans la maison de sa mémé pour y composer son premier disque. Il y fait la rencontre de So, mystérieuse enquêtrice pour le compte de la start-up Digital Cool. Elle le persuade de prendre à l'essai Yves, un réfrigérateur intelligent, censé lui simplifier la vie…",France,2019,Le Pacte,Long métrage,Français,-,60 154 entrées,Couleur,147460,3.4,2.2,https://www.allocine.fr/film/fichefilm_gen_cfilm=263740.html
2019-06-26,261390,Brightburn - L'enfant du mal,Brightburn,26 juin 2019,1h 30min,Epouvante-horreur,David Yarovesky,"Brian Gunn, Mark Gunn","Elizabeth Banks, David Denman, Jackson A. Dunn","Tori Breyer a perdu tout espoir de devenir mère un jour, quand arrive dans sa vie un mystérieux bébé. Le petit Brandon est tout ce dont elle et son mari, Kyle, ont toujours rêvé : c’est un petit garçon éveillé, doué et curieux de tout. Mais à l’approche de la puberté, quelque chose d’aussi puissant que sinistre se manifeste chez lui. Tori nourrit bientôt d’atroces doutes sur son fils. Désormais, Brandon n’agit plus que pour satisfaire ses terribles besoins, et même ses proches sont en grave danger alors que l’enfant miraculeux se transforme en un redoutable prédateur qui se déchaîne sur leur petite ville sans histoire...",U.S.A.,2019,Sony Pictures Releasing France,Long métrage,Anglais,-,166 498 entrées,Couleur,150827,2.9,2.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=261390.html
2019-06-26,218956,Toy Story 4,,26 juin 2019,1h 40min,"Animation, Aventure, Comédie, Famille",Josh Cooley,"Stephany Folsom, Andrew Stanton","Jean-Philippe Puymartin, Tom Hanks, Richard Darbois","Woody a toujours privilégié la joie et le bien-être de ses jeunes propriétaires – Andy puis Bonnie – et de ses compagnons, n’hésitant pas à prendre tous les risques pour eux, aussi inconsidérés soient-ils. L’arrivée de Fourchette un nouveau jouet qui ne veut pas en être un dans la chambre de Bonnie met toute la petite bande en émoi. C’est le début d’une grande aventure et d’un extraordinaire voyage pour Woody et ses amis. Le cowboy va découvrir à quel point le monde peut être vaste pour un jouet…",U.S.A.,2019,The Walt Disney Company France,Long métrage,Anglais,-,4 454 443 entrées,Couleur,150963,4.2,4.2,https://www.allocine.fr/film/fichefilm_gen_cfilm=218956.html
2019-06-26,680,Docteur Folamour,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,10 avril 1964,1h 35min,"Comédie, Guerre",Stanley Kubrick,"Terry Southern, Stanley Kubrick","Peter Sellers, George C. Scott, Sterling Hayden","Le général Jack Ripper, convaincu que les Russes ont décidé d'empoisonner l'eau potable des États-Unis, lance sur l'URSS une offensive de bombardiers B-52 en ayant pris soin d'isoler la base aérienne de Burpelson du reste du monde. Pendant ce temps, Muffley, le Président des Etats-Unis, convoque l'état-major militaire dans la salle d'opérations du Pentagone et tente de rétablir la situation.","Grande-Bretagne, U.S.A.",1964,Park Circus France,Long métrage,"Anglais, Russe",1 800 000 USD,,N&B,28829,4.6,4.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=680.html
2019-06-26,273177,La Femme De Mon Frère,,26 juin 2019,1h 57min,Comédie,Mon Frère de Monia Chokri,Monia Chokri,"Anne-Elisabeth Bossé, Patrick Hivon, Sasson Gabay","Montréal. Sophia, jeune et brillante diplômée sans emploi, vit chez son frère Karim. Leur relation fusionnelle est mise à l’épreuve lorsque Karim, séducteur invétéré, tombe éperdument amoureux d’Éloïse, la gynécologue de Sophia…",Canada,2019,Memento,Long métrage,Français,-,151 172 entrées,Couleur,151054,3.3,2.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=273177.html
2019-06-26,6675,The Doors,,30 avril 1991,2h 18min,"Biopic, Drame, Musical",Oliver Stone,"Oliver Stone, Randall Jahnson","Val Kilmer, Meg Ryan, Kyle MacLachlan","1965. Jim Morrison, qui écrit des poèmes et suit les cours à UCLA, s'éprend de Pamela Courson. Il lui lit ses écrits influencés par le mysticisme des Indiens, qu'il a découvert durant son enfance au Nouveau-Mexique. La sensibilité des poèmes de Morrison impressionne Ray Manzarek et, bientôt, un groupe musical se forme…",U.S.A.,1991,Carlotta Films,Long métrage,Anglais,38 000 000 USD,,Couleur,76199,,3.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=6675.html
2019-06-26,253842,Made In China,,26 juin 2019,1h 28min,Comédie,Julien Abraham,"Frédéric Chau, Kamel Guemra","Frédéric Chau, Medi Sadoun, Julie de Bona","François, jeune trentenaire d’origine asiatique, n’a pas remis les pieds dans sa famille depuis 10 ans après une violente dispute avec son père Meng. Depuis, il essaie toujours d’éviter les questions sur ses origines, jusqu’à mentir en faisant croire qu’il a été adopté.

Mais lorsqu’il apprend qu’il va être père, il réalise qu’il va devoir renouer avec son passé et ses origines. Poussé par sa compagne Sophie, il se décide à reprendre contact avec les siens et retourne dans son XIIIème arrondissement natal pour leur annoncer la bonne nouvelle, accompagné de son meilleur ami Bruno. François est accueilli à bras ouverts par sa famille, à l’exception de son père et de son jeune frère.

Le retour dans sa communauté ne va pas être si simple…",France,2019,Mars Films,Long métrage,"Chinois, Français",-,263 733 entrées,Couleur,138726,2.8,2.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=253842.html
2019-06-26,250114,Golden Glove,Der Goldene Handschuh,26 juin 2019,1h 50min,"Drame, Thriller",Fatih Akın,Fatih Akın,"Jonas Dassler, Margarete Tiesel, Hark Bohm","Hambourg, années 70. Au premier abord, Fritz Honka, n’est qu’un pitoyable loser. Cet homme à la gueule cassée traîne la nuit dans un bar miteux de son quartier, le « Gant d’or » (« GoldenGlove »), à la recherche de femmes seules. Les habitués ne soupçonnent pas que Honka, en apparence inoffensif, est un véritable monstre.",Allemagne,2019,Pathé Films,Long métrage,"Allemand, Grec",-,7 384 entrées,Couleur,150812,2.9,3,https://www.allocine.fr/film/fichefilm_gen_cfilm=250114.html
2019-06-26,253662,Teen Spirit,,26 juin 2019,1h 32min,"Drame, Musical",Max Minghella,Max Minghella,"Elle Fanning, Zlatko Burić, Rebecca Hall","Violet, une adolescente passionnée par le chant, rêve de quitter sa petite ville et de devenir pop star.

Affublée d'un mentor improbable, elle participe aux auditions de TEEN SPIRIT, un télé crochet musical national, une expérience qui mettra à l'épreuve son intégrité, son talent et son ambition…",U.S.A.,2018,Metropolitan FilmExport,Long métrage,Anglais,-,27 118 entrées,Couleur,150635,3.1,3,https://www.allocine.fr/film/fichefilm_gen_cfilm=253662.html
2019-06-26,674,La Terre tremble,La Terra trema,15 janvier 1952,2h 40min,Drame,Luchino Visconti,"Antonio Pietrangeli, Luchino Visconti","Antonio Arcidiacono, Giuseppe Arcidiacono, Venera Bonaccorso","Toni, fils ainé d'une famille de pêcheurs fort pauvres revient au pays avec des idées nouvelles. Il est amoureux de Nedda mais les parents de la jeune fille, d'une classe plus aisée, refusent cet amour. Toni décide alors de monter lui-même sa propre entreprise. Deuxième long-métrage de Visconti qui obtint le grand prix de la mise en scène au festival de Venise.",Italie,1948,Films sans Frontières,Long métrage,Italien,-,,N&B,-,,3.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=674.html
