semaine,allocine_id,titre,titre_original,date_sortie,duree,genres,realisateur,scenaristes,cast,synopsis,nationalite,annee_production,distributeur,type_film,langues,budget,boxoffice_france,couleur,visa,note_presse,note_spectateurs,url
2019-06-05,255238,Parasite,Gisaengchung,5 juin 2019,2h 12min,"Drame, Thriller",Bong Joon Ho,"Bong Joon Ho, Jin Won Han","Song Kang-Ho, Woo-sik Choi, Park So-Dam","Toute la famille de Ki-taek est au chômage, et s’intéresse fortement au train de vie de la richissime famille Park. Un jour, leur fils réussit à se faire recommander pour donner des cours particuliers d’anglais chez les Park. C’est le début d’un engrenage incontrôlable, dont personne ne sortira véritablement indemne...",Corée du Sud,2019,The Jokers Films,Long métrage,Coréen,-,1 884 582 entrées,Couleur,150985,4.8,4.5,https://www.allocine.fr/film/fichefilm_gen_cfilm=255238.html
2019-06-05,9400,La Cité de la peur,,9 mars 1994,1h 40min,Comédie,Alain Berbérian,"Alain Chabat, Dominique Farrugia","Chantal Lauby, Alain Chabat, Dominique Farrugia","De nos jours, à Cannes, pendant le Festival. Pas facile pour Odile Deray, petite attachée de presse de cinéma, de faire parler de son film ""Red is Dead"". Il faut avouer qu'il s'agit d'un film d'horreur de série Z, un petit budget aux acteurs improbables. Pourtant un jour, la chance sourit à Odile : un tueur commet des meurtres exactement de la même manière que dans ""Red is Dead"", l'occasion est trop belle : de vrais meurtres, comme dans son film, en plein Festival de Cannes ! Comme publicité, on ne peut pas rêver mieux... Odile fait donc immédiatement venir Simon Jeremi, l'acteur principal de ""Red is Dead"", un enfant de trente ans un peu simplet. Pour le protéger - et surtout pour la frime - elle engage aussi un garde du corps, Serge Karamazov, plus intéressé par les filles que par sa mission. Dans la fièvre de Cannes, avec un tueur en liberté, un politicien véreux et un commissaire principal obsédé par les médias, Odile, Simon et Kara devront jouer des coudes pour arriver intacts jusqu'aux marches du Grand Palais. Mais même là, ils ne seront pas au bout de leurs péripéties...",France,1994,StudioCanal,Long métrage,Français,-,,Couleur,83054,3.4,4,https://www.allocine.fr/film/fichefilm_gen_cfilm=9400.html
2019-06-05,262400,Ma,,5 juin 2019,1h 40min,"Epouvante-horreur, Thriller",Tate Taylor,Scotty Landes,"Octavia Spencer, Diana Silvers, Juliette Lewis","Sue Ann, une femme solitaire vit dans une petite ville de l’Ohio. Un jour, une adolescente ayant récemment emménagé, lui demande d’acheter de l’alcool pour elle et ses amis ; Sue Ann y voit la possibilité de se faire de nouveaux amis plus jeunes qu’elle. Elle propose aux adolescents de traîner et de boire en sûreté dans le sous-sol aménagé de sa maison. Mais Sue Ann a quelques règles : ne pas blasphémer, l’adolescent qui conduit doit rester sobre, ne jamais monter dans sa maison et l’appeler MA. Mais l’hospitalité de MA commence à virer à l’obsession. Le sous-sol qui au début était pour les adolescents l’endroit rêvé pour faire la fête va devenir le pire endroit sur terre.",U.S.A.,2019,Universal Pictures International France,Long métrage,Anglais,-,305 593 entrées,"des sentiments et Get on Up. Il confie au sujet de cette relation de plus de 25 ans : ""Octavia est ma meilleure amie, nous nous sommes rencontrés sur le tournage du film Le Droit de tuer ? (Joël Schumacher, 1996) qui se tournait dans le Mississipi. Nous avons décidé ensemble de partir à L.A. pour essayer Lire plus",150901,2.1,2.3,https://www.allocine.fr/film/fichefilm_gen_cfilm=262400.html
2019-06-05,242867,X-Men: Dark Phoenix,,5 juin 2019,1h 54min,"Aventure, Science Fiction",Simon Kinberg,Simon Kinberg,"Sophie Turner, James McAvoy, Michael Fassbender","Dans cet ultime volet, les X-MEN affrontent leur ennemi le plus puissant, Jean Grey, l’une des leurs.

Au cours d'une mission de sauvetage dans l'espace, Jean Grey frôle la mort, frappée par une mystérieuse force cosmique. De retour sur Terre, cette force la rend non seulement infiniment plus puissante, mais aussi beaucoup plus instable. En lutte contre elle-même, Jean Grey déchaîne ses pouvoirs, incapable de les comprendre ou de les maîtriser. Devenue incontrôlable et dangereuse pour ses proches, elle défait peu à peu les liens qui unissent les X-Men.",U.S.A.,2019,Twentieth Century Fox France,Long métrage,Anglais,-,1 403 764 entrées,Couleur,150759,2.7,2.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=242867.html
2019-06-05,272929,Et je choisis de vivre,,5 juin 2019,1h 10min,Documentaire,"Damien Boyer, Nans Thomassey","Damien Boyer, Nans Thomassey","Amande Marty, Nans Thomassey",""" Quand on perd son père ou sa mère on est orpheline, quand on perd son conjoint on est veuve mais quand on perd son enfant, il n’y a plus de mots "". À tout juste 30 ans, Amande perd son enfant. Pour se reconstruire, elle entreprend alors un parcours initiatique dans la Drôme, accompagnée de son ami réalisateur, Nans Thomassey. Ensemble, et sous l’œil de la caméra, ils partent à la rencontre d’hommes et de femmes qui ont, comme Amande, vécu la perte d’un enfant. De cette quête de sens naît Et je choisis de vivre, un film sur le deuil, à la fois sensible, émouvant et rempli d’espoir.",France,2019,Orawa Prod,Long métrage,Français,-,23 581 entrées,Couleur,150805,,4.5,https://www.allocine.fr/film/fichefilm_gen_cfilm=272929.html
2019-06-05,266346,Être vivant et le savoir,,5 juin 2019,1h 22min,Documentaire,Alain Cavalier,Alain Cavalier,"Emmanuèle Bernheim, Alain Cavalier","Emmanuèle Bernheim et Alain Cavalier sont liés par trente ans d’amitié. Ils préparent un film d’après le livre autobiographique de la romancière : Tout s’est bien passé. Elle y raconte comment son père lui a demandé "" d’en finir "" à la suite d’un accident cardio-vasculaire. Cavalier lui propose de tenir son propre rôle et que lui, soit son père. Un matin d’hiver, Emmanuèle téléphone à Alain ; il faudra retarder le tournage jusqu’au printemps, elle est opérée d’urgence.",France,2019,Pathé Films,Long métrage,Français,-,13 972 entrées,Couleur,149398,4.3,3.5,https://www.allocine.fr/film/fichefilm_gen_cfilm=266346.html
2019-06-05,269968,Amazing Grace - Aretha Franklin,Aretha Franklin: Amazing Grace,6 juin 2019,1h 29min,"Documentaire, Musical","Alan Elliott, Sydney Pollack","conséquent, les 20 heures de rushes n'ont pas pu être exploitables malgré l'intervention d'experts. Finalement, après la sortie de l'album Amazing Grace en juin 1972, le film a été mis dans un tiroir, le travail de synchro étant trop titanesque à réaliser. Pollack n'a jamais renon Lire plus","Aretha Franklin, Mick Jagger, Sydney Pollack","En janvier 1972, Aretha Franklin enregistre un album live dans une église intimiste du quartier de Watts à Los Angeles. Le disque de ce concert mythique, AMAZING GRACE, devient l’album de Gospel le plus vendu de tous les temps, consacrant le succès de la Reine de la Soul. Si ce concert a été totalement filmé, les images n’ont jamais été dévoilées… Jusqu’à aujourd’hui. Découvrez le film inédit d'un concert exceptionnel et l'incroyable grâce d'une Aretha Franklin bouleversante.",U.S.A.,2018,Metropolitan FilmExport,Long métrage,Anglais,-,34 021 entrées,Couleur,-,4.5,4.2,https://www.allocine.fr/film/fichefilm_gen_cfilm=269968.html
2019-06-05,1675,Bianca,,16 avril 1986,1h 38min,Comédie dramatique,Nanni Moretti,"Nanni Moretti, Sandro Petraglia","Nanni Moretti, Laura Morante, Claudio Bigagli","Michele Apicella, professeur de mathématiques, vient d’être muté au lycée Marilyn Monroe, établissement aux méthodes d’enseignement alternatives. Son passe-temps favori est d’observer la vie des gens, couples d’amis ou simples voisins, et de retranscrire leurs faits et gestes dans ses carnets. Doté d’une éthique ultra-exigeante, croyant à la fidélité absolue, Michele cherche la femme idéale. Mais lorsqu’il croit l’avoir trouvée en la personne de Bianca, professeur de français dans son établissement, il se met à paniquer. Pendant ce temps, certaines personnes de son entourage meurent dans des conditions mystérieuses…",Italie,1984,Carlotta Films,Long métrage,Italien,-,,Couleur,61152,,3.4,https://www.allocine.fr/film/fichefilm_gen_cfilm=1675.html
2019-06-05,270824,Piranhas,La Paranza Dei Bambini,5 juin 2019,1h 52min,"Drame, Policier",Claudio Giovannesi,"Claudio Giovannesi, Roberto Saviano","Francesco Di Napoli, Ar Tem, Viviana Aprea","Nicola et ses amis ont entre dix et quinze ans. Ils se déplacent à scooter, ils sont armés et fascinés par la criminalité. Ils ne craignent ni la prison ni la mort, seulement de mener une vie ordinaire comme leurs parents. Leurs modèles : les parrains de la Camorra. Leurs valeurs : l’argent et le pouvoir. Leurs règles : fréquenter les bonnes personnes, trafiquer dans les bons endroits, et occuper la place laissée vacante par les anciens mafieux pour conquérir les quartiers de Naples, quel qu’en soit le prix.",Italie,2019,Wild Bunch Distribution,Long métrage,Italien,-,39 007 entrées,Couleur,150809,3.6,3.5,https://www.allocine.fr/film/fichefilm_gen_cfilm=270824.html
2019-06-05,274189,Les Étoiles Vagabondes : Nouvel Album Au Cinéma,,6 juin 2019,1h 26min,Documentaire,"Nekfeu, Syrine Boulanouar","Nekfeu, Syrine Boulanouar",,"Quand deux étoiles sont trop proches et que l'une d’elles explose en supernova, il arrive qu'elle condamne l’autre étoile à errer sans trajectoire dans l'univers.

On les appelle les étoiles vagabondes. ",France,2019,Pathé Live,Long métrage,Français,-,,Couleur,148253,,4.2,https://www.allocine.fr/film/fichefilm_gen_cfilm=274189.html
2019-06-05,268535,Salauds de pauvres,,5 juin 2019,1h 46min,Comédie,"Christophe Alévêque, Rémi Cotta, Jean-Claude Deret","Patrice Leconte, Giedré","Arielle Dombasle, Albert Delpy, Zabou Breitman","Salauds de pauvres est un film à sketches, écrit par douze auteurs. Miroir ou projection, Salauds de pauvres s’amuse de faits de tous les jours et ne raconte pas une histoire, mais des histoires. À travers ces histoires courtes et amères, sont dévoilées toutes les fissures du genre humain, qui, dans un mouvement de mondialisation et de néolibéralisme de plus en plus affirmé, peuvent amener l’homme ordinaire à être un monstre de lâcheté, de cruauté, d’indifférence ou d’hypocrisie. Salauds de pauvres sous un angle décalé, retranscrit la réalité de façon provocante ou non, toujours avec la même ambition : faire réagir.",France,2019,Dix-Huit jours,Long métrage,Français,-,50 entrées,Couleur,148388,2.3,3.2,https://www.allocine.fr/film/fichefilm_gen_cfilm=268535.html
