"semaine","allocine_id","titre","titre_original","date_sortie","duree","genres","realisateur","scenaristes","cast","synopsis","nationalite","annee_production","distributeur","type_film","langues","budget","boxoffice_france","couleur","visa","note_presse","note_spectateurs","url"
2013-05-22,210804,"La Grande Bellezza",NA,"22 mai 2013","2h 21min","Comédie, Drame","Paolo Sorrentino","Paolo Sorrentino, Umberto Contarello","Toni Servillo, Carlo Verdone, Sabrina Ferilli","Rome dans la splendeur de l’été. Les touristes se pressent sur le Janicule : un Japonais s’effondre foudroyé par tant de beauté. Jep Gambardella – un bel homme au charme irrésistible malgré les premiers signes de la vieillesse – jouit des mondanités de la ville. Il est de toutes les soirées et de toutes les fêtes, son esprit fait merveille et sa compagnie recherchée. Journaliste à succès, séducteur impénitent, il a écrit dans sa jeunesse un roman qui lui a valu un prix littéraire et une réputation d’écrivain frustré : il cache son désarroi derrière une attitude cynique et désabusée qui l’amène à poser sur le monde un regard d’une amère lucidité. Sur la terrasse de son appartement romain qui domine le Colisée, il donne des fêtes où se met à nu ""l’appareil humain"" – c’est le titre de son roman – et se joue la comédie du néant. Revenu de tout, Jep rêve parfois de se remettre à écrire, traversé par les souvenirs d’un amour de jeunesse auquel il se raccroche, mais y parviendra-t-il ? Surmontera-t-il son profond dégoût de lui-même et des autres dans une ville dont l’aveuglante beauté a quelque chose de paralysant…","Italie, France","2013","Pathé Films","Long métrage","Italien","9 200 000 EUR","198 124 entrées","Couleur","135516",3.4,4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=210804.html"
2013-05-22,189651,"Fast & Furious 6",NA,"22 mai 2013","2h 10min","Action","Justin Lin","Chris Morgan","Vin Diesel, Paul Walker, Dwayne Johnson","Dom, Brian et toute leur équipe, après le casse de Rio, ayant fait tomber un empire en empochant 100 millions de dollars, se sont dispersés aux quatre coins du globe. Mais l’incapacité de rentrer chez eux, et l’obligation de vivre en cavale permanente, laissent à leur vie le goût amer de l’inaccomplissement. Pendant ce temps Hobbs traque aux quatre coins du monde un groupe de chauffeurs mercenaires aux talents redoutables, dont le meneur, Shaw est secondé d’une de main de fer par l’amour que Dom croyait avoir perdu pour toujours : Letty. La seule façon d’arrêter leurs agissements est de les détrôner en surpassant leur réputation. Hobbs demande donc à Dom de rassembler son équipe de choc à Londres. En retour ? Ils seront tous graciés et pourront retourner auprès des leurs, afin de vivre une vie normale.","U.S.A.","2013","Universal Pictures International France","Long métrage","Anglais","-","2 994 362 entrées","Couleur","136767",3,3.4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=189651.html"
2013-05-22,172433,"Only God Forgives",NA,"22 mai 2013","1h 30min","Drame, Thriller","Nicolas Winding Refn","Nicolas Winding Refn","Ryan Gosling, Kristin Scott Thomas, Vithaya Pansringarm","À Bangkok, Julian, qui a fui la justice américaine, dirige un club de boxe thaïlandaise servant de couverture à son trafic de drogue.

Sa mère, chef d’une vaste organisation criminelle, débarque des États-Unis afin de rapatrier le corps de son fils préféré, Billy : le frère de Julian vient en effet de se faire tuer pour avoir sauvagement massacré une jeune prostituée. Ivre de rage et de vengeance, elle exige de Julian la tête des meurtriers.

Julian devra alors affronter Chang, un étrange policier à la retraite, adulé par les autres flics …","France, Danemark, U.S.A.","2013","Wild Side Films / Le Pacte","Long métrage","Anglais, Thaï","4 800 000 USD","450 725 entrées","Couleur","136486",3.4,2.4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=172433.html"
2013-05-22,196741,"Epic : la bataille du royaume secret","Epic","22 mai 2013","1h 42min","Animation, Aventure, Famille","Chris Wedge","Daniel Shere, Tom J. Astle","Mélanie Laurent, Amanda Seyfried, Jérémie Renier","L'histoire d'une guerre insoupçonnable qui fait rage autour de nous. Lorsqu'une adolescente se retrouve plongée par magie dans cet univers caché, elle doit s'allier à un groupe improbable de personnages singuliers et pleins d'humour afin de sauver leur monde... et le nôtre.","U.S.A.","2013","Twentieth Century Fox France","Long métrage","Anglais","-","1 187 281 entrées","Couleur","136431",3.5,3.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=196741.html"
2013-05-22,196512,"Un Grand Mariage","The Big Wedding","22 mai 2013","1h 30min","Comédie","Justin Zackham","Justin Zackham","Robert De Niro, Katherine Heigl, Diane Keaton","Don et Ellie ont divorcé depuis longtemps, mais pour le mariage de leur fils adoptif, et pour le bien de sa mère biologique, les voilà obligés de sauver les apparences en faisant semblant de former un couple uni et heureux comme au premier jour… Au milieu de la famille et de tous leurs amis réunis, leur mensonge va rapidement provoquer des choses qu’ils n’avaient pas imaginées… Entre secrets et faux-semblants, entre hypocrisie et vieilles rancoeurs, rien ne sera épargné aux convives, qui ne vont pas tarder à se jeter dans la bataille. La fête s’annonce saignante et réjouissante…","U.S.A.","2013","Metropolitan FilmExport","Long métrage","Anglais","35 000 000 USD","158 371 entrées","Couleur","135711",1.4,2.2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=196512.html"
2013-05-22,208066,"Alata","Out in the Dark","22 mai 2013","1h 36min","Drame, Romance","Michael Mayer","Michael Mayer","Nicholas Jacob, Michael Aloni, Jamil Khoury","Nimer, un étudiant palestinien réfugié clandestinement à Tel-Aviv, rêve d’une vie meilleure à l’étranger. Une nuit, il rencontre Roy, un jeune avocat israélien. Ils s’éprennent l’un de l’autre. Au fil de leur relation, Nimer est confronté aux réalités cruelles de la communauté palestinienne – qui rejette son identité – et de la société israélienne – qui ne reconnaît pas sa nationalité. Sur fond de lutte familiale, politique et sociale, Nimer doit choisir entre son désir d’ailleurs et son amour pour Roy.","Israël, U.S.A., Palestine","2012","Outplay Films","Long métrage","Arabe, Hébreu","-","9 681 entrées","Couleur","-",2.8,4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=208066.html"
2013-05-22,210307,"De l'usage du sex toy en temps de crise",NA,"22 mai 2013","1h 35min","Drame","l'usage du sex toy en temps de crise de Eric Pittard","Eric Pittard","Eric Pittard, Marie Raynial, Jackie Berroyer","Un couple, Eric reporter confirmé et Leila sa compagne, redécouvrent les sensations vitales du désir amoureux et de l’engagement social. Lorsqu'Eric apprend que rien ne va plus, que ses cellules s’emballent telles des herbes folles, l'impatient devient patient. Pendant cette période de vacuité, le héros converse avec l’Ankou en passant le balai dans la cuisine de sa maison bretonne, essaie de faire l’amour clandestinement dans sa chambre d’hôpital, gamberge sur ce crabe qui lui déglingue sexualité et mémoire.

Se remémore des scènes vécues par le reporter qu’il fût. Sans pathos il offre son regard décalé, parfois amusé, souvent poétique sur ce séjour au pays des globules.","France","2012","Dulac Distribution","Long métrage","Français","-","1 080 entrées","Couleur et N&B","130627",3.2,2.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=210307.html"
2013-05-22,210342,"Rigoletto (Côté Diffusion)",NA,"22 mai 2013","2h 13min","Opéra","David McVicar",NA,"Dimitri Platanias, Ekaterina Siurina, Vittorio Grigolo","Royal Opéra House. Opéra en 3 actes.

L’action se situe à Mantoue au XVIème siècle. Rigoletto, bouffon du Duc de Mantoue, séducteur dépravé, protège secrètement sa fille Gilda à l’abri des regards et des dangers. Aussi la malédiction du Comte Monterone à son égard terrifie-t-elle Rigoletto, dont le costume de bouffon de cour cache un père aimant et protecteur. Séduite par le Duc de Mantoue, puis enlevée par les courtisans qui la mènent jusqu’à la chambre de leur maître, Gilda s’enflamme pour son amant volage, son premier amour. Rigoletto s’estime déshonoré et entreprend de se venger du Duc, qui court voir d’autres femmes sitôt Gilda séduite : le bouffon engage le spadassin Sparafucile pour qu’il tue le Duc en pleine nuit. Mais Gilda, éprise jusqu’au bout de l’homme qui l’a conquise, se glisse secrète- ment à sa place au moment où l’assassin doit frapper, et tombe sous ses coups : c’est le corps de sa fille que Rigoletto récupère, effondré : c’est là l’ultime volet de la malédiction de Monterone !","inconnue","2013","Côté Diffusion/CGR Events","Long métrage","-","-",NA,"Couleur","-",NA,NA,"https://www.allocine.fr/film/fichefilm_gen_cfilm=210342.html"
2013-05-22,210381,"La Dame du lac (Côté Diffusion)",NA,"23 mai 2013","3h 20min","Opéra","John Fulljames",NA,"Joyce DiDonato, Daniela Barcellona, Juan Diego Florez","Royal Opéra House. Opéra en 2 actes.

L’action, comme celle du roman de Walter Scott, se déroule en Ecosse en 1530, à l’époque de la révolte des montagnards du Stirling contre Archibald Douglas, comte d’Angus, ancien précepteur du roi, a été injustement banni. Il a dû s’enfuir avec sa fille Ellen dans les montagnes. Là, il a trouvé la protection de Roderick Dhu, le chef des rebelles, à qui il a offert la main d’Ellen en guise de reconnaissance, sans savoir qu’ entre-temps, sa fille était tombée amoureuse du jeune Malcolm Groem qui a pris le maquis pour la suivre.","inconnue","2013","Côté Diffusion/CGR Events","Evénement spécial","-","-",NA,"Couleur","-",NA,NA,"https://www.allocine.fr/film/fichefilm_gen_cfilm=210381.html"
2013-05-22,221101,"L'affaire Peugeot",NA,"22 mai 2013","0h 52min","Documentaire","Francesco Condemi",NA,NA,"Aulnay, Rennes, Poissy, Sochaux... le nombre des usines touchées par les suppressions d'emplois chez PSA (Peugeot Société Anonyme), concernant le constructeur automobile donnent des frissons. C'est en effet à un véritable dégraissage de l'outil automobile français auquel nous assistons.

Entre 2013 et 2014, de 8000 à 12000 emplois sont directement menacés par les plans sociaux du groupe PSA et des régions entières s'apprêtent à subir le contrecoup des fermetures des différents sites français. Mais cette catastrophe économique annoncée découle-t-elle de la crise économique mondiale ou des choix stratégiques de la firme ?","France","2013","Clap 36","Long métrage","Français","-",NA,"Couleur","-",NA,2.7,"https://www.allocine.fr/film/fichefilm_gen_cfilm=221101.html"
