"semaine","allocine_id","titre","titre_original","date_sortie","duree","genres","realisateur","scenaristes","cast","synopsis","nationalite","annee_production","distributeur","type_film","langues","budget","boxoffice_france","couleur","visa","note_presse","note_spectateurs","url"
2013-10-23,178496,"Gravity",NA,"23 octobre 2013","1h 30min","Aventure, Thriller","Alfonso Cuarón","Jonás Cuarón, Alfonso Cuarón","Sandra Bullock, George Clooney, Ed Harris","Pour sa première expédition à bord d'une navette spatiale, le docteur Ryan Stone, brillante experte en ingénierie médicale, accompagne l'astronaute chevronné Matt Kowalsky. Mais alors qu'il s'agit apparemment d'une banale sortie dans l'espace, une catastrophe se produit. Lorsque la navette est pulvérisée, Stone et Kowalsky se retrouvent totalement seuls, livrés à eux-mêmes dans l'univers. Le silence assourdissant autour d'eux leur indique qu'ils ont perdu tout contact avec la Terre - et la moindre chance d'être sauvés. Peu à peu, ils cèdent à la panique, d'autant plus qu'à chaque respiration, ils consomment un peu plus les quelques réserves d'oxygène qu'il leur reste.

Mais c'est peut-être en s'enfonçant plus loin encore dans l'immensité terrifiante de l'espace qu'ils trouveront le moyen de rentrer sur Terre...","U.S.A., Grande-Bretagne","2013","Warner Bros. France","Long métrage","Anglais","100 000 000 USD","4 094 466 entrées","Couleur","138104",4.6,4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=178496.html"
2013-10-23,148103,"Le Coeur des hommes 3",NA,"23 octobre 2013","1h 54min","Comédie, Romance","Marc Esposito","Marc Esposito","Bernard Campan, Jean-Pierre Darroussin, Eric Elmosnino","Alex, Antoine et Manu rencontrent Jean, un solitaire, qui ignore les plaisirs de l'amitié. Peu à peu, ils apprennent à se connaître, à s'apprécier. Jean est touché par la complicité et l'affection qui nourrit leur relation, il découvre le bonheur d'être ensemble. Quand leurs aventures sentimentales et les épreuves de la vie les bousculent, ils se regroupent pour les partager, pour se tenir chaud. De confidences en éclats de rires, le trio redevient un quatuor.","France","2012","Diaphana Distribution","Long métrage","Français","-","463 346 entrées","Couleur","130692",1.8,2.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=148103.html"
2013-10-23,207801,"Malavita","The Family","23 octobre 2013","1h 52min","Action, Comédie","Luc Besson","Luc Besson, Michael Caleo","Robert De Niro, Michelle Pfeiffer, Tommy Lee Jones","Fred Blake alias Giovanni Manzoni, repenti de la mafia new-yorkaise sous protection du FBI, s’installe avec sa famille dans un petit village de Normandie.

Malgré d’incontestables efforts d’intégration, les bonnes vieilles habitudes vont vite reprendre le dessus quand il s’agira de régler les petits soucis du quotidien…","U.S.A., France","2013","EuropaCorp Distribution","Long métrage","Anglais, Français","30 000 000 USD","958 586 entrées","Couleur","129721",2.3,2.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=207801.html"
2013-10-23,278,"Providence",NA,"9 février 1977","1h 50min","Drame","Alain Resnais","David Mercer","Dirk Bogarde, John Gielgud, Ellen Burstyn","Le film décrit le processus de la création littéraire. Une partie de l'histoire se déroule dans l'imagination de Clive Langham, un écrivain célèbre qui sait qu'il va mourir et qui, la veille de son soixante-dix-huitième anniversaire, élabore sa dernière oeuvre, un récit dans le quel il parle de lui-même, de ses souvenirs, et dont les principaux personnages sont les membres de sa famille. Les liens et les divergences qui existent entre l'art et la vie sont révélés. Mais croyant peindre les autres, il s'est peint lui-même, mettant à jour certains aspects cachés de sa personnalité.","Suisse, France","1977","Jupiter Films","Long métrage","Anglais","-",NA,"Couleur","45943",4.5,3.5,"https://www.allocine.fr/film/fichefilm_gen_cfilm=278.html"
2013-10-23,1213,"Sans Soleil",NA,"23 octobre 2013","1h 44min","Documentaire","Chris Marker","Chris Marker","Florence Delay, Arielle Dombasle, Riyoko Ikeda","Une réflexion en images sur divers pays, de l'Islande à la Guinée-Bissau, en passant par le Japon.

Des lettres d’un caméraman free-lance sont lues par une femme inconnue. Deux pays ont particulièrement son attention : le Japon moderne et la Guinée-Bissau après sa révolution manquée. Il s’interroge sur cette représentation du monde. Quelles images en garder ? « Ce film ne raconte pas d’histoire, mais traite seulement des anecdotes, des faits minuscules, des métamorphoses d’objets, de la divinité des chats et des jeux vidéo, pour en faire un collage lyrique ». Pierre Legendre","France","1983","Tamasa Distribution","Long métrage","Anglais, Français, Japonais","-",NA,"Couleur et N&B","53055",NA,3.9,"https://www.allocine.fr/film/fichefilm_gen_cfilm=1213.html"
2013-10-23,130327,"Lettre de Sibérie",NA,"23 octobre 2013","1h 01min","Documentaire","Chris Marker","Chris Marker","Georges Rouquier","Dans ce ""film-essai"", le cinéaste Chris Marker s'interroge sur la manipulation des images. Apportant la preuve par l'exemple, il propose ainsi plusieurs commentaires en voix off sur des mêmes séquences filmées en URSS : l'un élogieux, l'autre critique, le dernier plus objectif.","France","1957","Tamasa Distribution","Long métrage","Français","-",NA,"Couleur","20911",NA,4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=130327.html"
2013-10-23,15506,"Level Five",NA,"19 février 1997","1h 46min","Documentaire","Chris Marker","Chris Marker","Catherine Belkhodja, Kenji Tokitsu, Nagisa Oshima","Laura termine l'écriture d'un jeu vidéo consacré à la bataille d'Okinawa (île du Japon où les civils à l'annonce de la défaite se sont jetés par milliers du haut des falaises). En rencontrant par l'intermédiaire d'un mystérieux réseau parallèle à Internet des informateurs et même des témoins de la bataille, dont Nagisa Oshima, Laura accumule les pièces de la tragédie, jusqu'au moment où elles commencent à interférer avec sa propre vie.","France","1997","Tamasa Distribution","Long métrage","Anglais, Français, Japonais","-",NA,"Couleur","84224",NA,3.2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=15506.html"
2013-10-23,201759,"Histoire de ma mort","Historia de la meva mort","23 octobre 2013","2h 28min","Drame, Fantastique","Albert Serra","Albert Serra","Vicenç Altaió i Morral, Lluis Serrat Masanellas, Eliseu Huertas","Casanova fait la connaissance d’un nouveau serviteur qui sera le témoin des derniers moments de sa vie. Quittant un château suisse aux ambiances galantes et libertines typiques du 18ème siècle, il passe ses derniers jours dans les terres pauvres et sombres de l’Europe septentrionale. Là-bas, son monde de mondanités et sa pensée rationaliste s’effondrent face à une force nouvelle, violente, ésotérique et romantique représentée par Dracula et son pouvoir éternel.","Espagne, France","2013","Les Bookmakers / Capricci Films","Long métrage","Catalan","-","1 156 entrées","Couleur et N&B","130921",3,2.5,"https://www.allocine.fr/film/fichefilm_gen_cfilm=201759.html"
2013-10-23,223750,"HEIMAT I – Chronique d’un rêve","Die andere Heimat - Chronik einer Sehnsucht (part 1)","23 octobre 2013","1h 47min","Drame, Historique","Edgar Reitz","Edgar Reitz, Gert Heidenreich","Jan Dieter Schneider, Antonia Bill, Maximilian Scheidt","1842-1844, L’histoire de la famille Simon. Johann le père forgeron, Margret la mère, Lena la fille ainée, Gustav et Jakob les fils, Jettchen et Florinchen leurs futures épouses. Les coups du destin risquent de détruire cette famille mais c’est une histoire de courage et de foi en l’avenir.

Des dizaines de milliers d’Allemands, accablés par les famines, la pauvreté et l’arbitraire des gouvernants, émigrent en Amérique du Sud. ""Un sort meilleur que la mort, ça peut se trouver partout"". Jakob Simon le cadet, lit tous les livres qu’il peut se procurer, il étudie les langues des Indiens d’Amazonie. Il rêve d’un monde meilleur, d’aventure, de dépaysement et de liberté. Il décide d’émigrer. Le retour de son frère Gustav du service militaire dans l’armée prussienne déclenche une série d’évènements qui met à rude épreuve l’amour de Jakob et bouleverse son existence.","Allemagne","2013","Les Films du Losange","Long métrage","Allemand","-",NA,"Couleur et N&B","-",4.2,4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=223750.html"
2013-10-23,222057,"Va y avoir du soui !",NA,"23 octobre 2013","1h 37min","Comédie","Dominique Rocher","Dominique Rocher","Jacky Audouin, Romain Bellec, Yoann Brousse","Installée dans un quartier pavillonnaire de Château-Gontier, petite ville du sud-Mayenne, une famille ordinaire voit débarquer chez elle une société de production parisienne bien décidée, pour les besoins d’une émission de téléréalité, à la transformer en repaire de catholiques intégristes. Cousine de la productrice envers qui elle estime avoir une énorme dette, la mère de famille accepte de jouer le jeu sans se douter que le chaos engendre toujours le chaos. C’est ainsi que deux « cailleras » de banlieue se laissent persuader par l’un des membres de l’équipe technique de quitter le 7-8 pour s’en aller explorer le 5-3 en quête de l’« Eldorado des dealers ». Commence alors pour eux une picaresque odyssée, laquelle ne tardera pas à se transformer en descente aux enfers (verts) tant il est vrai que : « Les Mayennais, faut pas les chercher ! Qui dit « vaches » dit « cow-boy » ! »","France","2013","Le Couvoir","Long métrage","Français","28 000 EUR",NA,"Couleur","137780",NA,1.6,"https://www.allocine.fr/film/fichefilm_gen_cfilm=222057.html"
