"semaine","allocine_id","titre","titre_original","date_sortie","duree","genres","realisateur","scenaristes","cast","synopsis","nationalite","annee_production","distributeur","type_film","langues","budget","boxoffice_france","couleur","visa","note_presse","note_spectateurs","url"
2013-05-01,8488,"Jurassic Park",NA,"20 octobre 1993","2h 02min","Aventure, Science Fiction","Steven Spielberg","Michael Crichton, David Koepp","Sam Neill, Laura Dern, Jeff Goldblum","Ne pas réveiller le chat qui dort... C'est ce que le milliardaire John Hammond aurait dû se rappeler avant de se lancer dans le ""clonage"" de dinosaures. C'est à partir d'une goutte de sang absorbée par un moustique fossilisé que John Hammond et son équipe ont réussi à faire renaître une dizaine d'espèces de dinosaures. Il s'apprête maintenant avec la complicité du docteur Alan Grant, paléontologue de renom, et de son amie Ellie, à ouvrir le plus grand parc à thème du monde. Mais c'était sans compter la cupidité et la malveillance de l'informaticien Dennis Nedry, et éventuellement des dinosaures, seuls maîtres sur l'île...","U.S.A.","1993","United International Pictures (UIP)","Long métrage","Anglais, Espagnol","63 000 000 USD",NA,"Couleur","82031",3.4,4.3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=8488.html"
2013-05-01,196628,"Mud - Sur les rives du Mississippi","Mud","1 mai 2013","2h 10min","Drame","Jeff Nichols","Jeff Nichols","Matthew McConaughey, Reese Witherspoon, Tye Sheridan","Ellis et Neckbone, 14 ans, découvrent lors d’une de leurs escapades quotidiennes, un homme réfugié sur une île au milieu du Mississipi. C’est Mud : un serpent tatoué sur le bras, un flingue et une chemise porte-bonheur. Mud, c’est aussi un homme qui croit en l’amour, une croyance à laquelle Ellis a désespérément besoin de se raccrocher pour tenter d’oublier les tensions quotidiennes entre ses parents. Très vite, Mud met les deux adolescents à contribution pour réparer un bateau qui lui permettra de quitter l’île. Difficile cependant pour les garçons de déceler le vrai du faux dans les paroles de Mud. A-t-il vraiment tué un homme, est-il poursuivi par la justice, par des chasseurs de primes ? Et qui est donc cette fille mystérieuse qui vient de débarquer dans leur petite ville de l’Arkansas ?","U.S.A.","2012","Ad Vitam","Long métrage","Anglais","-","640 050 entrées","Couleur","134930",4.1,4.1,"https://www.allocine.fr/film/fichefilm_gen_cfilm=196628.html"
2013-05-01,138417,"Evil Dead",NA,"1 mai 2013","1h 30min","Epouvante-horreur","Fede Alvarez","Fede Alvarez, Rodolfo Sayagues","Jane Levy, Shiloh Fernandez, Lou Taylor Pucci","Mia a déjà connu pas mal de galères dans sa vie, et elle est décidée à en finir une bonne fois pour toutes avec ses addictions. Pour réussir à se sevrer de tout, elle demande à son frère David, sa petite amie Natalie et deux amis d’enfance, Olivia et Eric, de l’accompagner dans la cabane familiale perdue au fond des bois. Dans la cabane isolée, les jeunes gens découvrent un étrange autel, et surtout un livre très ancien, dont Eric commet l’erreur de lire un passage à haute voix. Les plus épouvantables des forces vont se déchaîner sur eux…","U.S.A.","2013","Metropolitan FilmExport","Long métrage","Anglais","17 000 000 USD","355 907 entrées","Couleur","136372",3.1,3.3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=138417.html"
2013-05-01,183129,"Stoker",NA,"1 mai 2013","1h 40min","Thriller","Park Chan-Wook","Wentworth Miller","Mia Wasikowska, Nicole Kidman, Matthew Goode","Après la mort de son père dans un étrange accident de voiture, India, une adolescente, voit un oncle dont elle ignorait l’existence, venir s’installer avec elle et sa mère. Rapidement, la jeune fille se met à soupçonner l’homme d’avoir d’autres motivations que celle de les aider. La méfiance s’installe, mais l’attirance aussi…","U.S.A., Grande-Bretagne","2012","Twentieth Century Fox France","Long métrage","Anglais","12 000 000 USD","125 218 entrées","Couleur","135560",3.3,3.4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=183129.html"
2013-05-01,49479,"Une Place au soleil","A Place in the Sun","21 août 2001","2h 02min","Drame, Romance","George Stevens","Michael Wilson, Harry Brown","Montgomery Clift, Elizabeth Taylor, Shelley Winters","George est engagé dans l'entreprise de son oncle Eastman. Il devient l'amant d'une ouvrière, Alice, puis rencontre Angela Vickers, une jeune bourgeoise qui s'éprend de lui.","U.S.A.","1951","Splendor Films","Long métrage","Anglais","-",NA,"N&B","11300",5,4.2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=49479.html"
2013-05-01,83585,"Upside Down",NA,"1 mai 2013","1h 49min","Romance, Science Fiction, Thriller","Juan Solanas","Juan Solanas","Jim Sturgess, Kirsten Dunst, Timothy Spall","Dans un univers extraordinaire vit un jeune homme ordinaire, Adam, qui tente de joindre les deux bouts dans un monde détruit par la guerre. Tout en luttant pour avancer dans la vie, il est hanté par le souvenir d’une belle jeune fille venant d’un monde d’abondance : Eden. Dans cet univers, son monde se trouve juste au-dessus de celui d’Adam - si près que lorsqu’il regarde vers le ciel, il peut voir ses villes étincelantes et ses champs fleuris. Mais cette proximité est trompeuse : l’entrée dans son monde est strictement interdite et la gravité de la planète d’Eden rend toute tentative extrêmement périlleuse.","Canada, France","2012","Warner Bros. France","Long métrage","Anglais","60 000 000 USD","251 317 entrées","Couleur","121250",2.1,3.2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=83585.html"
2013-05-01,213833,"Mohamed Dubois",NA,"1 mai 2013","1h 32min","Comédie","Ernesto Ona","Ernesto Ona, Ichem Saïbi","Eric Judor, Sabrina Ouazani, Youssef Hajdi","Héritier de la banque Berthier, Arnaud Dubois a plutôt une tête à se prénommer... Mohamed. D'ailleurs ne serait-il pas plutôt le fils de Saïd, l'ex-prof de tennis de sa mère à Djerba ? Suite à une dispute avec son père, il décide de quitter le nid douillet du Vésinet. Il croise alors le chemin de Mustafa, qui lui présente sa sœur Sabrina dont Arnaud tombe immédiatement amoureux. Mais il réalise très vite que le seul moyen de la séduire est de lui laisser croire qu'il est un beur comme elle et qu'il s'appelle... Mohamed. Il s'installe alors dans la cité de Sabrina, où il fera tout pour s'intégrer.","France","2012","Wild Bunch Distribution","Long métrage","Français","-","367 125 entrées","Couleur","134231",2,2.1,"https://www.allocine.fr/film/fichefilm_gen_cfilm=213833.html"
2013-05-01,201704,"Denis",NA,"1 mai 2013","1h 25min","Comédie","Lionel Bailliu","Lionel Bailliu, Laurent Roggero","Fabrice Eboué, Jean-Paul Rouve, Audrey Dana","Par deux fois, Vincent a cru rencontrer la femme de sa vie.

Par deux fois, elles l'ont quitté pour le même homme... Denis.

Maintenant que Vincent file le parfait amour avec Anna, sa seule crainte est que l'histoire se répète. Alors il va tenter de comprendre : Mais que peuvent-elles trouver à ce type grande gueule, amateur de chemises bariolées, qui enseigne le catch comme une philosophie ?","France","2012","SND","Long métrage","Français","-","48 800 entrées","Couleur","130476",1,1.7,"https://www.allocine.fr/film/fichefilm_gen_cfilm=201704.html"
2013-05-01,210309,"La fleur de l'âge",NA,"1 mai 2013","1h 23min","Comédie","Nick Quinn","Andreia Barbosa","Pierre Arditi, Jean-Pierre Marielle, Julie Ferrier","Gaspard Dassonville a 63 ans. Son style de vie en a la moitié : producteur de télévision réputé, il accumule les compagnes trentenaires et s’obstine à ignorer tout signe de vieillissement. Mais le grand âge lui tombe dessus avec fracas : Gaspard est contraint d’accueillir chez lui son père Hubert, devenu dépendant. Vieillard indomptable, Hubert vient perturber l’arrangement de son fils avec une jeunesse illusoire. Le duo se transforme en trio avec l’arrivée de Zana, aide-soignante aux références douteuses et à l’imagination débridée. Fascinés chacun à sa manière par cette femme peu conventionnelle, père et fils s’affrontent et se redécouvrent.","France","2011","Mars Films","Long métrage","Français","-","216 661 entrées","Couleur","126312",2,2.6,"https://www.allocine.fr/film/fichefilm_gen_cfilm=210309.html"
2013-05-01,210800,"Orléans",NA,"1 mai 2013","0h 58min","Drame","Virgil Vernier",NA,"Andréa Brusque, Julia Auchynnikava, Hélène Chevallier (II)","Orléans, année 2011. Joane et Sylvia ont vingt ans, elles travaillent comme danseuses dans un club de strip-tease à la sortie de la ville. Dans le centre, c'est la période des célébrations de Jeanne d'Arc. Les deux filles vont se retrouver plongées au milieu de ces étranges festivités.","France","2012","Norte Distribution","Long métrage","Français","-","988 entrées","Couleur","129840",3.7,2.6,"https://www.allocine.fr/film/fichefilm_gen_cfilm=210800.html"
