"semaine","allocine_id","titre","titre_original","date_sortie","duree","genres","realisateur","scenaristes","cast","synopsis","nationalite","annee_production","distributeur","type_film","langues","budget","boxoffice_france","couleur","visa","note_presse","note_spectateurs","url"
2006-10-25,57417,"Azur et Asmar",NA,"25 octobre 2006","1h 39min","Animation, Famille","Michel Ocelot","Michel Ocelot","Cyril Mourali, Karim M'Riba, Hiam Abbass","Il y a bien longtemps, deux enfants étaient bercés par la même femme. Azur, blond aux yeux bleus, fils du châtelain, et Asmar, brun aux yeux noirs, fils de la nourrice. Elevés comme deux frères, les enfants sont séparés brutalement.

Mais Azur, marqué par la légende de la Fée des Djins que lui racontait sa nourrice, n'aura de cesse de la retrouver, au-delà des mers. Les deux frères de lait devenus grands partent chacun à la recherche de la Fée. Rivalisant d'audace, ils iront à la découverte de terres magiques, recelant autant de dangers que de merveilles...","France, Belgique, Espagne, Italie","2006","Diaphana Distribution","Long métrage","Français","9 470 000 EUR","1 541 632 entrées","Couleur","98363",4.3,4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=57417.html"
2006-10-25,4425,"Le Repas","Meshi","25 octobre 2006","1h 37min","Drame","Mikio Naruse","Toshirô Ide, Sumie Tanaka","Setsuko Hara, Ken Uehara, Yukiko Shimazaki","Michiyo et Hatsunosuke sont mariés depuis 5 ans, ils forment un couple désabusé, fragilisé par la monotonie de leur vie dans quartier ordinaire d'Osaka. La visite à l'improviste de Satoko, une nièce de 20 ans, insouciante et égoïste, va agir comme un détonateur dans leur vie. Chance ou danger, la jeune fille bouscule leur quotidien ennuyeux et suscite bien des remises en question...","Japon","1951","-","Long métrage","Japonais","-",NA,"N&B","82 060",4,4.1,"https://www.allocine.fr/film/fichefilm_gen_cfilm=4425.html"
2006-10-25,60580,"Mémoires de nos pères","Flags of Our Fathers","25 octobre 2006","2h 12min","Drame, Guerre","Clint Eastwood","Paul Haggis, William Broyles Jr.","Ryan Phillippe, Adam Beach, Neal McDonough","Au cinquième jour de la sanglante bataille d'Iwo Jima, cinq Marines et un infirmier de la Navy hissent ensemble le drapeau américain au sommet du Mont Suribachi, tout juste repris aux Japonais. L'image de ces hommes unis face à l'adversité devient légendaire en l'espace de quelques jours. Elle captive le peuple américain, las d'une guerre interminable, et lui donne des motifs d'espérer.

Pour mettre à profit cet engouement, les trois ""porte-drapeaux"" sont livrés à l'admiration des foules. Leur nouvelle mission : servir leur pays en vendant les précieux Bons qui financent l'effort de guerre.

Le laconique John ""Doc"" Bradley, le timide Amérindien Ira Hayes et le fringant Rene Gagnon se prêtent au jeu avec un dévouement exemplaire. Ils sillonnent sans relâche le pays, serrent des milliers de mains et prononcent des allocutions. Mais, en leur for intérieur, une autre bataille se livre...","U.S.A.","2006","Warner Bros. France","Long métrage","Anglais, Japonais","80 000 000 USD","460 302 entrées","Couleur","116307",4,3.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=60580.html"
2006-10-25,109192,"Poltergay",NA,"25 octobre 2006","1h 33min","Comédie, Fantastique","Eric Lavaine","Eric Lavaine, Héctor Cabello Reyes","Clovis Cornillac, Julie Depardieu, Lionel Abelanski","Beaux, jeunes et amoureux... Marc et Emma sont les nouveaux propriétaires d'une maison

inhabitée depuis trente ans. Ils ignorent que la cave de la maison a abrité, il y a bien

longtemps, une boîte de nuit gay.

Le 29 avril 1979 à 2 heures du matin, suite à un incident électrique avec la machine à mousse, en pleine fête disco, la boîte a été dévastée. Parmi les danseurs, cinq corps n'ont jamais été retrouvés.

Aujourd'hui, la maison est hantée par cinq fantômes fêtards, taquins et gays. Marc les voit. Emma ne les voit pas. Les ""visions"" de Marc vont précipiter le départ d'Emma.

Marc se retrouve seul avec ses interrogations. Touchés par cet homme à la dérive, les fantômes vont l'aider à reconquérir Emma.","France","2006","TFM Distribution","Long métrage","Français, Italien, Latin","7 240 000 EUR","509 770 entrées","Couleur","113 623",2.4,2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=109192.html"
2006-10-25,27138,"Le Cauchemar de Dracula","Horror of Dracula","4 février 1959","1h 22min","Epouvante-horreur, Fantastique","Terence Fisher","Jimmy Sangster","Christopher Lee, Peter Cushing, Michael Gough","Jonathan Harker se rend dans les Carpates chez le comte Dracula qui l'a engagé comme bibliothécaire. Mordu par une femme-vampire, il devient vampire à son tour...","Grande-Bretagne","1958","Swashbuckler Films","Long métrage","Anglais","81 000 GBP",NA,"Couleur","-",4.5,3.9,"https://www.allocine.fr/film/fichefilm_gen_cfilm=27138.html"
2006-10-25,109300,"Alex Rider : Stormbreaker","Stormbreaker","25 octobre 2006","1h 33min","Comédie, Famille","Geoffrey Sax","Anthony Horowitz","Alex Pettyfer, Ewan McGregor, Mickey Rourke","Alex Rider était un adolescent comme les autres, jusqu'à ce que son oncle, qui l'élevait seul, soit mystérieusement assassiné... Alex découvre alors que son unique parent n'était pas un paisible directeur de banque, mais un agent secret.

Lorsque le très secret MI6 le contacte, il y a urgence. Le tout-puissant Darrius Sayle se prépare à offrir d'étranges ordinateurs - des Stormbreaker - à toutes les écoles d'Angleterre, mais cette apparente générosité cache un plan diabolique...

Alex est le seul qui puisse infiltrer l'entourage de Sayle sans attirer les soupçons. Tout en menant une double vie, le jeune homme doit percer les secrets de l'opération Stormbreaker et empêcher le pire. Même équipé des plus incroyables gadgets qui soient, Alex n'était pas du tout préparé à ce qu'il va affronter. De pièges en épreuves, sa première mission pourrait bien être sa dernière...","U.S.A., Grande-Bretagne, Allemagne","2005","Metropolitan FilmExport","Long métrage","Anglais","40 000 000 USD","297 540 entrées","Couleur","114976",2.2,2.1,"https://www.allocine.fr/film/fichefilm_gen_cfilm=109300.html"
2006-10-25,61474,"Flicka",NA,"25 octobre 2006","1h 34min","Comédie dramatique","Michael Mayer","Mark Rosenthal, Lawrence Konner","Alison Lohman, Tim McGraw, Maria Bello","La jeune Katie revendique la propriété d'un cheval sauvage et tente de prouver à son père qu'elle sera capable un jour de diriger le ranch familial.","Grande-Bretagne","2005","Twentieth Century Fox France","Long métrage","Anglais","15 000 000 USD",NA,"Couleur","116281",NA,3.3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=61474.html"
2006-10-25,63577,"Last Kiss","The last kiss","25 octobre 2006","1h 44min","Comédie, Drame, Romance","Tony Goldwyn","Paul Haggis","Zach Braff, Jacinda Barrett, Rachel Bilson","A trente ans, Michael mène une vie agréable. Sa compagne Jenna va bientôt donner naissance à leur premier enfant. Depuis la maternelle, lui et ses trois meilleurs amis sont inséparables.

Une seule chose effraie Michael : il ne veut pas que sa vie soit écrite d'avance. Menacé par le conformisme, il rencontre la jeune et très séduisante Kim. Sa soif de liberté, son envie de passion et sa peur d'un engagement qui serait définitif vont le pousser sur des chemins où tous les sentiments explosent...","U.S.A.","2006","SND","Long métrage","Anglais","20 000 000 USD","50 139 entrées","Couleur","116323",2.4,2.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=63577.html"
2006-10-25,58066,"La Californie",NA,"25 octobre 2006","1h 45min","Drame","Jacques Fieschi","Jacques Fieschi","Nathalie Baye, Ludivine Sagnier, Roschdy Zem","Depuis longtemps, rien ne peut séparer Mirko et Stefan.

Les voici sur la Côte d'Azur. Ils n'ont rien, ils battent le pavé.

A la sortie d'une discothèque, ils ont rencontré Maguy, une femme qui sort et boit beaucoup, qui claque beaucoup d'argent.

Maguy prend Mirko et Stefan à son service, dans sa luxueuse villa. Entre elle, sa fille Hélène, Mirko et Stefan, va s'instaurer un jeu de désir qui les met en danger.

Un crime va alors être commis, là-haut, dans la villa, que chacun aurait pu commettre.","France","2005","Mars Distribution","Long métrage","Français","3 980 000 EUR","85 785 entrées","Couleur","113057",2.9,1.7,"https://www.allocine.fr/film/fichefilm_gen_cfilm=58066.html"
2006-10-25,12292,"Journal intime","Cronaca familiare","25 octobre 2006","1h 54min","Drame","Valerio Zurlini","Vasco Pratolini, Valerio Zurlini","Marcello Mastroianni, Jacques Perrin, Sylvie","Rome, 1945. Enrico Corsi, journaliste d'une trentaine d'années, apprend la mort de son jeune frère Dino. Cette nouvelle fait resurgir des souvenirs du passé. A la mort de leurs parents, les deux frères ont été séparés. Enrico a grandi auprès de sa grand-mère, dans un milieu très modeste. Adopté par le maître d'hôtel d'un noble anglais, Dino a eu de son côté une enfance aisée.

Quelques années plus tard, les deux frères se retrouvent. Enrico est devenu journaliste, tandis que Dino, marié et père d'une petite fille, lui apprend qu'il est atteint d'un mal incurable. Les deux frères partagent alors des moments de profonde complicité. Se sachant condamné, Dino demande à Enrico de le ramener à Florence, leur ville natale.","France, Italie","1962","-","Long métrage","Français, Italien","-",NA,"Couleur","27 239",5,3.6,"https://www.allocine.fr/film/fichefilm_gen_cfilm=12292.html"
