"semaine","allocine_id","titre","titre_original","date_sortie","duree","genres","realisateur","scenaristes","cast","synopsis","nationalite","annee_production","distributeur","type_film","langues","budget","boxoffice_france","couleur","visa","note_presse","note_spectateurs","url"
2009-04-01,59827,"Prédictions","Knowing","1 avril 2009","2h 01min","Science Fiction, Thriller","Alex Proyas","Stiles White, Juliet Snowden","Nicolas Cage, Rose Byrne, Chandler Canterbury","Pour fêter l'anniversaire d'une école, une cérémonie est organisée au cours de laquelle une capsule temporelle contenant des messages écrits par des enfants 50 ans auparavant est déterrée et ouverte. Chaque enfant emporte chez lui un message, mais celui du petit Caleb est illisible, car il s'agit d'une suite incohérente de chiffres.

D'abord amusé, son père, statisticien, essaye de trouver une signification. Horrifié, il découvre peu à peu que chaque séquence de chiffres correspond à la date exacte d'une catastrophe récente. Lorsqu'il comprend que les 3 dernières séquences prophétisent des cataclysmes à venir, une course contre la montre commence.","U.S.A.","2009","SND","Long métrage","Anglais","50 000 000 USD","1 385 756 entrées","Couleur","122 533",2.8,2.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=59827.html"
2009-04-01,130738,"Dragonball Evolution",NA,"1 avril 2009","1h 25min","Action, Aventure, Fantastique, Science Fiction","James Wong","Ben Ramsey","Justin Chatwin, Emmy Rossum, Jamie Chung","Dans les temps anciens, la Terre faillit être détruite par des forces maléfiques. Pour s'en prémunir, sept sages créèrent les boules de cristal : les Dragonballs. Décidées à prendre leur revanche, les forces du Mal sont désormais de retour, et un seul guerrier d'exception est capable d'empêcher le pire. Le jeune Sangoku va alors découvrir le jour de ses 18 ans que son destin est trés loin de ce qu'il avait imaginé.

Après la mort accidentelle de son grand-père, il rencontre Maître Roshi, un expert en arts martiaux qui lui révèlera le secret et le pouvoir des Dragonballs. Sangoku se retrouve alors investi d¹une mission cruciale : retrouver toutes les boules de cristal avant son ennemi le plus cruel, Piccolo. Il se lancera dans une course effrénée aux côtés de Bulma, une scientifique brillante, Yamcha, un bandit du désert, et Chi Chi pour qui son coeur bat.

Pour Sangoku, cette quête des Dragonballs pourrait bien aussi être celle de son identité.","U.S.A.","2009","Twentieth Century Fox France","Long métrage","Anglais","45 000 000 USD","319 828 entrées","Couleur","-",1,0.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=130738.html"
2009-04-01,132960,"Safari",NA,"1 avril 2009","1h 46min","Aventure, Comédie","Olivier Baroux","Olivier Baroux, Jean-Paul Bathany","Kad Merad, Lionel Abelanski, Valérie Benguigui","A Nairobi, Richard Dacier, dirigeant d'une petite société proposant des safaris, perd au poker contre la mafia locale, laquelle n'hésite pas à nourrir les crocodiles avec les mauvais payeurs. Pour honorer sa dette de jeu, le voilà contraint par un certain monsieur Charles de convoyer une mallette jusqu'à la frontière somalienne, à bord d'un car de touristes français, en guise de couverture. Seul hic, Richard Dacier a peur de la brousse. Il n'y a pas mis les pieds depuis plus de trente ans .","France","2009","Pathé Films","Long métrage","Français","15 600 000 EUR","1 946 497 entrées","Couleur","119338",2.6,1.6,"https://www.allocine.fr/film/fichefilm_gen_cfilm=132960.html"
2009-04-01,123533,"Monstres contre Aliens","Monsters vs. Aliens","1 avril 2009","1h 33min","Animation","Rob Letterman, Conrad Vernon","Maya Forbes, Wallace Wolodarsky","Reese Witherspoon, Seth Rogen, Hugh Laurie","Le jour de son mariage, la jeune Susan Murphy reçoit sur la tête... une météorite qui la transforme en un monstre de plus de 20 mètres. L'armée entre promptement en action, neutralise la géante et l'incarcère dans une prison top secrète. Rebaptisée Génormica, Susan fait connaissance avec ses compagnons d'infortune : le brillant Dr Cafard, à tête d'insecte, l'hybride macho de singe et de poisson appelé Maillon Manquant, l'indestructible et gélatineux BOB et le gigantesque Insectosaure.

L'heure de la délivrance ne tarde pas à sonner pour tous ces Monstres, car voici qu'un mystérieux et maléfique robot, échu d'une lointaine galaxie, se pose sur notre planète et se met à y causer de sérieux dégâts. Le Président, cédant aux pressions du général Putsch, décide alors d'enrôler les Monstres pour contrer les envahisseurs et sauver le monde civilisé d'une destruction imminente...","U.S.A.","2009","Paramount Pictures France","Long métrage","Anglais","175 000 000 USD","1 250 486 entrées","Couleur","122640",3.3,2.9,"https://www.allocine.fr/film/fichefilm_gen_cfilm=123533.html"
2009-04-01,117064,"Synecdoche, New York",NA,"1 avril 2009","2h 04min","Comédie dramatique","Charlie Kaufman","Charlie Kaufman","Philip Seymour Hoffman, Catherine Keener, Samantha Morton","Caden Cotard, metteur en scène de théâtre, est en train de monter une nouvelle pièce. Mais travailler pour un public de petits vieux dans un obscur théâtre d'une banlieue de New York lui paraît bien terne. Sa femme, Adele, l'a quitté pour poursuivre sa carrière de peintre à Berlin, emmenant avec elle leur petite fille, Olive. Madeleine, sa psy, est plus occupée à faire la promo de son nouveau livre qu'à soulager ses angoisses. Sa liaison avec une belle et naïve jeune femme, Hazel, a tourné court. Et il est rongé par une mystérieuse maladie qui s'attaque à son système nerveux.

Pressé par la peur de mourir prématurément, Caden décide alors de tout quitter. Aspirant à créer une œuvre d'une intégrité absolue, il rassemble quelques comédiens dans un entrepôt de New York. Il les met en scène dans une célébration de l'ordinaire, demandant à chacun de vivre une vie artificielle dans une maquette de la ville...","U.S.A.","2008","Océan Films","Long métrage","Anglais, Allemand","21 000 000 USD","5 862 entrées","Couleur","-",2.3,3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=117064.html"
2009-04-01,126418,"La Véritable histoire du Chat botté",NA,"1 avril 2009","1h 20min","Animation","Pascal Hérold, Jérôme Deschamps, Macha Makeieff","Pascal Hérold","Jérôme Deschamps, Yolande Moreau, Louise Wallon","A la mort de son père, P'tit Pierre, un jeune meunier, hérite d'un étrange chat qui parle comme un humain et semble doué de pouvoirs magiques grâce à de bien belles bottes... Ce chat baratineur, chanteur et danseur, va tout faire pour que son jeune maître, éperdument amoureux de la princesse Manon, puisse la conquérir. Mais sur leur chemin ils rencontreront l'infâme chambellan du Roi, son horrible bossu ainsi qu'un méchant ogre pas joli du tout...","France","2008","MK2 Diffusion","Long métrage","Français","16 000 000 EUR","313 957 entrées","Couleur","116491",2.2,1.5,"https://www.allocine.fr/film/fichefilm_gen_cfilm=126418.html"
2009-04-01,130855,"Katyn",NA,"1 avril 2009","2h 00min","Drame, Historique","Andrzej Wajda","Andrzej Wajda, Wladyslaw Pasikowski","Andrzej Chyra, Maja Ostaszewska, Artur Zmijewski","Katyn est avant tout un film sur la lutte incessante pour la mémoire et la vérité. C'est aussi un règlement de compte sans compromis avec le mensonge qui a forcé la Pologne populaire à oublier ses héros.

Anna, la femme d'un capitaine d'un régiment des Uhlans, attend le retour de son mari. Elle ne peut se résoudre à l'idée qu'il ait été assassiné par les Russes. En avril 1943, l'épouse d'un général apprend la mort de son mari quand les Allemands découvrent l'existence de charniers dans la forêt de Katyn contenant des milliers d'officiers polonais.

Silence et mensonges brisent le coeur d'Agnieszka, la soeur d'un pilote qui a connu le même sort. Quel sens les mots Patrie et Liberté ont-ils dans un Etat polonais d'après-guerre tombé sous la dépendance de l'Union Soviétique ?","Pologne","2007","Kinovista","Long métrage","Polonais","-","25 414 entrées","Couleur","-",3.4,3.7,"https://www.allocine.fr/film/fichefilm_gen_cfilm=130855.html"
2009-04-01,123531,"Les Cavaliers de l'Apocalypse","The Horsemen","1 avril 2009","1h 50min","Drame, Epouvante-horreur, Policier","Jonas Åkerlund","Dave Callaham","Dennis Quaid, Ziyi Zhang, Patrick Fugit","Depuis la mort de sa femme, Aidan Breslin, policier, n'est plus aussi proche qu'avant de ses deux jeunes fils, Alex et Sean. Il se trouve soudainement accaparé par une enquête sur des meurtres en série d'une perversité rare qui semblent liés à la prophétie biblique des cavaliers de l'Apocalypse. Le Cavalier blanc est un maître de la tromperie assoiffé de conquête. Le Cavalier rouge est un guerrier rusé, qui sait dresser les hommes les uns contre les autres. Le Cavalier noir est un tyran sombre et manipulateur qui a toujours un coup d'avance. Le Cavalier pâle est un bourreau d'une force surhumaine, déterminé à répandre la mort avec une précision chirurgicale...

Plus l'enquête d'Aidan avance, plus il découvre, horrifié, qu'il semble avoir un lien avec les quatre suspects... Le jeu de piste ne fait que commencer. Quatre Cavaliers. Quatre victimes sans lien apparent entre elles. Quatre secrets... Viens et regarde.","U.S.A.","2009","Metropolitan FilmExport","Long métrage","Anglais","20 000 000 USD","53 299 entrées","Couleur","-",1.2,1.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=123531.html"
2009-04-01,120435,"Frost / Nixon, l'heure de vérité","Frost/Nixon","1 avril 2009","2h 02min","Drame, Historique","Ron Howard","Peter Morgan","Frank Langella, Michael Sheen, Sam Rockwell","En 1977, l'interview télévisée de l'ancien Président Richard Nixon menée par David Frost a battu le record d'audience de toute l'histoire du petit écran américain pour un magazine d'actualités. Plus de 45 millions de personnes ont assisté à un fascinant affrontement verbal au fil de quatre soirées. Un duel entre deux hommes ayant tout à prouver, et dont un seul pouvait sortir vainqueur. Leur affrontement a révolutionné l'art de l'interview-confession, a changé le visage de la politique et a poussé l'ancien Président à faire un aveu qui a stupéfié le monde entier... à commencer sans doute par lui-même.","U.S.A., France, Grande-Bretagne","2008","StudioCanal","Long métrage","Anglais","35 000 000 USD","55 393 entrées","Couleur","-",3.8,3.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=120435.html"
2009-04-01,133403,"A l'aventure",NA,"1 avril 2009","1h 44min","Drame","Jean-Claude Brisseau","Jean-Claude Brisseau","Carole Brana, Arnaud Binard, Nadia Chibani","Lasse de son actuel mode de vie, une jeune femme décide de tout quitter. Elle fait alors des rencontres qui l'amèneront vers de nouveaux plaisirs, mais aussi au seuil du fantastique.","France","2007","Shellac","Long métrage","Français","-","6 015 entrées","Couleur","118633",2.3,2.2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=133403.html"
