semaine,allocine_id,titre,titre_original,date_sortie,duree,genres,realisateur,scenaristes,cast,synopsis,nationalite,annee_production,distributeur,type_film,langues,budget,boxoffice_france,couleur,visa,note_presse,note_spectateurs,url
2018-08-01,5309,Les Aventuriers,,12 avril 1967,1h 50min,Aventure,Robert Enrico,"Pierre Pelegri, José Giovanni","Lino Ventura, Alain Delon, Serge Reggiani","Manu, pilote surdoué, et Roland, mécano inventif, deux amis unis à la vie à la mort, férus de sports extrêmes et d’aventure, voient leurs projets tomber à l’eau. Pour se consoler de leurs échecs, ils acceptent de partir à la recherche d’un trésor englouti au large des côtes congolaises, à la suite du crash d’un avion. Ils emmènent avec eux Lætitia, une jeune artiste déprimée après une exposition ratée.","France, Italie",1966,Héliotrope Films,Long métrage,Français,-,,Couleur,32153,,3.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=5309.html
2018-08-01,36757,Le Gendarme de Saint-Tropez,,9 septembre 1964,1h 35min,Comédie,Jean Girault,"Richard Balducci, Jean Girault","Louis de Funès, Geneviève Grad, Michel Galabru","Suite à une promotion, le gendarme Cruchot quitte son petit village provincial pour prendre se nouvelles fonctions dans la commune de Saint-Tropez. Sa fille unique, la charmante Nicole est folle de joie et ne tarde pas à se faire une foule de nouveaux amis « yé-yé » tout en s’attirant de sacrés ennuis, tandis que Cruchot prend activement la direction d’opérations difficiles et délicates…","Italie, France",1964,Unzéro Films,Long métrage,Français,-,,Couleur,29072,,3.4,https://www.allocine.fr/film/fichefilm_gen_cfilm=36757.html
2018-08-01,238132,Mission Impossible - Fallout,,1 août 2018,2h 28min,"Action, Espionnage",Christopher McQuarrie,Christopher McQuarrie,"Tom Cruise, Henry Cavill, Ving Rhames","Les meilleures intentions finissent souvent par se retourner contre vous… 

Dans MISSION : IMPOSSIBLE – FALLOUT, Ethan Hunt accompagné de son équipe de l’IMF – Impossible Mission Force et de quelques fidèles alliées sont lancés dans une course contre la montre, suite au terrible échec d’une mission.",U.S.A.,2018,Paramount Pictures France,Long métrage,Anglais,-,3 010 246 entrées,Couleur,148842,3.8,4,https://www.allocine.fr/film/fichefilm_gen_cfilm=238132.html
2018-08-01,262946,Une Famille italienne,A casa tutti bene,1 août 2018,1h 45min,"Comédie, Drame",Gabriele Muccino,"Gabriele Muccino, Paolo Costella","Stefano Accorsi, Carolina Crescentini, Elena Cucci","Une famille italienne se réunit sur une petite île pour célébrer les 50 ans de mariage de leurs aînés, Pietro et Alba. Lorsqu’un orage inattendu les surprend, tous les membres de la famille sont contraints de cohabiter pendant deux jours et deux nuits. Cette cohabitation forcée ravive bientôt les disputes oubliées et les vieux conflits, transformant l’île en véritable labyrinthe des passions.",Italie,2018,Mars Films,Long métrage,Italien,-,47 913 entrées,Couleur,149227,2.8,3.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=262946.html
2018-08-01,31385,Les Grandes gueules,,22 octobre 1965,2h 05min,Comédie dramatique,Robert Enrico,Robert Enrico,"Lino Ventura, Bourvil, Marie Dubois","Hector Valentin revient dans ses Vosges natales hériter de la scierie familiale. Il embauche plusieurs repris de justice sans se soucier de Therraz, l'homme fort de la vallée.","France, Italie",1965,Héliotrope Films,Long métrage,Français,-,,Couleur,-,,3.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=31385.html
2018-08-01,249821,My Lady,The Children Act,1 août 2018,1h 46min,"Drame, Judiciaire",Richard Eyre,Ian McEwan,"Emma Thompson, Stanley Tucci, Fionn Whitehead","Faut-il obliger un adolescent à recevoir la transfusion qui pourrait le sauver ? Fiona Maye, Juge de la Haute Cour, décide de lui rendre visite, avant de trancher. Leur rencontre bouleversera le cours des choses.",Grande-Bretagne,2017,ARP Sélection,Long métrage,Anglais,-,416 447 entrées,Couleur,149230,3.4,3.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=249821.html
2018-08-01,31383,Ho!,,1 août 2018,1h 43min,Policier,Robert Enrico,"Robert Enrico, Lucienne Hamon","Jean-Paul Belmondo, Joanna Shimkus, Sydney Chaplin","Ancien pilote automobile, François Holin est aujourd’hui chauffeur pour une bande de malfrats. Lorsque le chef du groupe François Canter se tue quelque jours avant un nouveau hold up, Holin que les autres surnomment Ho, propose de diriger le casse. Devant le refus de ses associés il décide d’agir seul.","France, Italie",1968,Héliotrope Films,Long métrage,Français,-,,Couleur,34104,,3.3,https://www.allocine.fr/film/fichefilm_gen_cfilm=31383.html
2018-08-01,242812,Contrôle parental,Blockers,1 août 2018,1h 42min,Comédie,Kay Cannon,"Brian Kehoe, Jim Kehoe","Leslie Mann, John Cena, Ike Barinholtz","Lorsque trois parents découvrent que leurs filles ont fait un pacte pour perdre leur virginité le soir du bal de promo, ils se lancent dans une opération secrète pour les empêcher d'arriver à leurs fins.",U.S.A.,2018,Universal Pictures International France,Long métrage,Anglais,-,406 entrées,Couleur,149169,,2.3,https://www.allocine.fr/film/fichefilm_gen_cfilm=242812.html
2018-08-01,263189,Mario,,1 août 2018,1h 59min,Drame,Marcel Gisler,"Marcel Gisler, Thomas Hess","Max Hubacher, Aaron Altaras, Jessy Moravec","Pour la première fois de sa vie Mario, un jeune footballeur, tombe amoureux de Léon, nouvel attaquant venu d’Allemagne. Mais dans l’équipe, des rumeurs commencent à circuler sur leur relation et Mario voit sa carrière compromise pour intégrer un club de première division.",Suisse,2018,Epicentre Films,Long métrage,Allemand,-,6 099 entrées,Couleur,149226,2.9,3.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=263189.html
2018-08-01,264332,Happiness Road,Hsing Fu Lu Shang,1 août 2018,1h 51min,Animation,Hsin-Yin Sung,Hsin-Yin Sung,"Gwei Lun Mei, Te-Sheng Wei, Chen Bor Jeng","Tchi vit aux USA où elle s’est installée, à la poursuite du « rêve américain », après ses études à Taiwan. Sa grand-mère adorée vient à mourir et la voilà de retour dans sa ville natale, où elle retrouve sa famille, ses souvenirs d’enfants et son quartier Happiness Road.

Tout se bouscule dans son esprit : ses souvenirs d’enfants, la petite et la grande histoire, l’amertume de l’exil, ses espoirs de carrriere, son fiancé américian et sa famille aux traditions un peu ringardes…

Et si finalement le rêve américain n’en était pas un  ? Tchi finira-t-elle par se retrouver alors qu’elle ignorait s’être perdue ?",Taïwan,2017,Eurozoom,Long métrage,Mandarin,-,11 122 entrées,Couleur,149289,3.7,3.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=264332.html
2018-08-01,4010,Les Dames du Bois de Boulogne,,11 mars 2003,1h 30min,"Drame, Romance",Robert Bresson,"Robert Bresson, Jean Cocteau","Paul Bernard, María Casares, Elina Labourdette","Hélène a juré de se venger de Jean, son amant qui la délaisse. Elle retrouve une de ses amies qui loue sa jeune fille à de riches fêtards. Hélène s'arrange alors pour que Jean rencontre la jeune Agnès. Mais celui-ci tombe amoureux d'Agnès et décide de l'épouser. Hélène, lui révèle alors que la jeune femme est une prostituée...",France,1945,Les Acacias,Long métrage,Français,-,,N&B,98,,3.5,https://www.allocine.fr/film/fichefilm_gen_cfilm=4010.html
2018-08-01,31382,Tante Zita,,28 juin 2017,1h 45min,Drame,Robert Enrico,"Lucienne Hamon, Pierre Pelegri","Joanna Shimkus, Katina Paxinou, Suzanne Flon","Ayant fui l'Espagne en 1937, tante Zita vit ses derniers jours à Paris. Sa fille Annie, ne supportant plus ces nuits d'angoisse, fuit et erre dans Paris, multipliant les rencontres.",France,1967,Héliotrope Films,Long métrage,Français,-,,Couleur,33311,,2.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=31382.html
2018-08-01,256834,Arythmie,Arrhythmia,1 août 2018,1h 56min,"Comédie, Drame",Boris Khlebnikov,"Boris Khlebnikov, Natalia Meshchaninova","Alexander Yatsenko, Irina Gorbacheva, Nikolay Shraiber","Katia et Oleg sont un couple d'urgentistes en Russie.

Oleg est brillant, mais son métier l'absorbe. Confronté chaque jour à des cas difficiles, l'alcool l'aide à décompresser. Katia ne se retrouve plus dans cette relation. A l’hôpital, un nouveau directeur applique des réformes au service de la rentabilité. En réaction, Oleg s’affranchit de toute limite et l'équilibre du couple vacille plus encore.","Russie, Finlande, Allemagne",2017,Les Valseurs,Long métrage,Russe,-,9 630 entrées,Couleur,149123,3.5,3.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=256834.html
2018-08-01,265873,Fanney Khan,,3 août 2018,2h 09min,Comédie,Atul Manjrekar,,"Anil Kapoor, Aishwarya Rai, Rajkummar Rao","Prashant Sharma rêvait de devenir un grand chanteur. Mais il peuple aujourd'hui la classe moyenne indienne, en tant que chauffeur de taxi. Il projette son rêve sur sa fille et se bat pour qu'elle devienne une grande chanteuse. Mais de concours en castings, père et fille ne cumulent que des échecs. Mais ça, c'est jusqu'au jour où Baby Singh, grande star indienne, monte dans le taxi de Prashant !",Inde,2018,Aanna Films,Long métrage,Tamoul,-,,Couleur,-,,2.4,https://www.allocine.fr/film/fichefilm_gen_cfilm=265873.html
