"semaine","allocine_id","titre","titre_original","date_sortie","duree","genres","realisateur","scenaristes","cast","synopsis","nationalite","annee_production","distributeur","type_film","langues","budget","boxoffice_france","couleur","visa","note_presse","note_spectateurs","url"
2001-05-30,26839,"Le Tailleur de Panama","The Tailor of Panama","30 mai 2001","1h 49min","Espionnage","John Boorman","John Boorman, John Le Carré","Pierce Brosnan, Jamie Lee Curtis, Geoffrey Rush","Autrefois petit escroc londonien, Harry Pendel est aujourd'hui le meilleur tailleur de Panama. Il habille tout ce que ce petit pays hautement stratégique compte de gens influents. Ses conversations sont aussi réputées que les costumes qu'il confectionne. Entouré de sa femme Louisa et de ses deux enfants, Harry est l'ami et le confident de tous.

Pour Andy Osnard, un séduisant espion sans scrupule récemment muté à l'ambassade britannique, Harry ferait un parfait informateur. Le convaincre de collaborer devrait être chose facile, puisque Osnard a découvert le secret de son mystérieux passé.

Pendel n'a pas le choix. Contre son gré et la peur au ventre, il doit fournir des informations de première qualité. A défaut d'en découvrir auprès des généraux et des politiciens qu'il habille, Harry n'hésite pas à les inventer. Pris dans un engrenage qu'il ne contrôle pas, Harry doit chaque fois imaginer davantage. Son penchant pour le mensonge pourrait très vite se retourner contre lui et avoir des répercussions désastreuses au plus haut niveau.","Irlande, U.S.A.","2001","Columbia TriStar Films","Long métrage","Anglais, Espagnol","18 000 000 USD","327 476 entrées","Couleur","102403",3.6,2.2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=26839.html"
2001-05-30,29314,"Tigerland",NA,"30 mai 2001","1h 41min","Drame, Guerre","Joel Schumacher","Ross Klavan, Michael McGruther","Colin Farrell, Matthew Davis, Clifton Collins Jr.","En 1971, à Fort Polk, dans un camp d'entraînement de la Louisiane profonde, les futurs soldats s'entraînent avant leur départ au combat sur le sol vietnamien. À cet endroit, les nouvelles recrues doivent oublier leur humanité et leurs émotions pour se préparer à affronter les pires atrocités. Le deuxième classe Jim Paxton est un idéaliste qui rêve de devenir écrivain, Miter veut prouver qu'il est un homme, tandis que Wilson affiche un enthousiasme certain à l'idée de monter à l'assaut. Mais l'arrivée d'un jeune Texan se prénommant Roland Bozz va bousculer les habitudes de la Compagnie.","U.S.A.","2000","UFD","Long métrage","Anglais","-","19 346 entrées","Couleur","-",3.4,3.2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=29314.html"
2001-05-30,27555,"Un Aller simple",NA,"30 mai 2001","1h 30min","Comédie","Laurent Heynemann","Didier Van Cauwelaert, Laurent Heynemann","Stéphane Jobert, Florence Hautier, Luc Palun","Jean-Pierre (Jacques Villeret), un attaché humanitaire qui travaille au ministère des Affaires Etrangères, accepte de reconduire un jeune clandestin (Lorant Deutsch) dans son pays d'origine. Celui-ci appartient à la tribu des Hommes Gris d'Irghiz, réfugiés depuis la préhistoire dans une cité interdite du Haut Atlas.

Jean-Pierre se doute que ses papiers sont faux et qu'il a inventé cette légende. Mais croire à son histoire, c'est le plus sûr moyen de le réinsérer.

Par ailleurs, il redécouvre la vie au contact de l'étranger, réactive ses rêves, et la guide qu'il a engagée, Valérie (Barbara Schulz), pourrait bien être l'amour de sa vie. Un aller simple de Laurent Heynemann est l'adaptation cinématographique du roman de Didier Van Cauwelaert qui a obtenu le Prix Goncourt en 1994.","France","2000","Mars Distribution","Long métrage","Français","-","140 242 entrées","Couleur","-",2.7,2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=27555.html"
2001-05-30,26730,"Chopper",NA,"30 mai 2001","1h 34min","Drame, Policier","Andrew Dominik","Andrew Dominik","Eric Bana, Vince Colosimo, David Field","Inspiré de faits réels, Chopper, premier long-métrage d'Andrew Dominik, met en scène la vie de l'ennemi public n°1, Mark ""Chopper"" Read.

Mark Chopper n'a pas eu une enfance facile, entre une mère dévote et un père qui n'aime pas beaucoup qu'on lui résiste. Aussi pour s'affirmer, il rêve depuis ses plus tendres années de devenir un vrai dur, un criminel de la pire espèce, de ceux dont on parle dans les journaux.

A seize ans, il passe à l'acte et monte un attentat contre un juge, qui en réchappe. Chopper est aussitôt incarcéré dans le quartier de haute sécurité d'une prison australienne. Dès lors, malgré son jeune âge, il n'a de cesse de s'imposer comme le caïd auprès de ses compagnons de cellule.

Alternant des actions d'une rare violence et des démonstrations d'affection qui laissent pantois, notre homme ne passe pas inaperçu. Son comportement auto-destructeur le pousse à provoquer des combats, à toujours agir contre le règlement du pénitencier.

Libéré au bout de huit ans, il tue un mineur et retourne aussitôt derrière les barreaux. C'est alors qu'il se lance dans la rédaction de ses mémoires.","Australie","2000","Sagittaire Films","Long métrage","Anglais","-","22 271 entrées","Couleur","-",2.8,3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=26730.html"
2001-05-30,26869,"Le Rat",NA,"30 mai 2001","1h 01min","Comédie","Christophe Ali, Nicolas Bonilauri","Christophe Ali, Nicolas Bonilauri","Marcel Fix, Florence Quiqueré, Léo Robin (II)","Dans l'ombre d'un appartement, un rat observe la vie d'un vieil homme (Marcel Fix). Aujourd'hui, il fait beau. Le vieil homme va pouvoir sortir et achever l'oeuvre de sa vie. Suivre encore une femme et la ramener chez lui. Pour prélever un morceau de son corps et reconstituer celui de sa mère (Florence Quiqueré), son seul véritable amour. Mais le passé revient.

Le Rat, premier long métrage sans paroles de Christophe Ali et Nicolas Bonilauri, a été présenté en compétition au Festival du Film de Science-Fiction de Nantes 2000. Le tournage a duré 4 ans.","France","2000","Les Films à un dollar","Long métrage","Français","-",NA,"N&B","99719",NA,3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=26869.html"
2001-05-30,17735,"All the Little Animals",NA,"30 mai 2001","1h 52min","Aventure, Drame, Thriller","Jeremy Thomas","Eski Thomas","John Hurt, Christian Bale, Daniel Benzali","Bobby Platt (Christian Bale) fut, dans son enfance, victime d'un accident de la route dont il a gardé des séquelles mentales. Il grandit, protégé du monde extérieur par sa mère.

Lorsque celle-ci est décédée, il s'est trouvé à la merci de son cruel beau-père, Bernard De Winter (Daniel Benzali). Celui-ci n'est pas le genre d'homme à éprouver de la compassion.

La disparition de la mère, l'état mental du fils, sont l'occasion pour lui de faire main basse sur les affaires familiales. ""Le Gros"", comme le surnomme Bobby, va jusqu'à le terroriser, brandissant le spectre d'un internement si celui-ci ne renonce pas à son héritage.","Grande-Bretagne","1998","Mars Distribution","Long métrage","Anglais","5 000 000 GBP",NA,"Couleur","-",2.3,2.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=17735.html"
2001-05-30,29313,"Hôtel Paradiso, une maison sérieuse","Guest House Paradiso","30 mai 2001","1h 29min","Comédie","Adrian Edmondson","Rick Mayall, Adrian Edmondson","Rick Mayall, Adrian Edmondson, Vincent Cassel","Charitablement ignoré des guides touristiques, le Paradiso est un hôtel bon marché de Grande-Bretagne. Situé à proximité d'une centrale nucléaire, ce sinistre établissement inspire les pires craintes. La façade est décrépite, les portes et les fenêtres tiennent par on ne sait quel moyen et les gouttières oscillent au plus léger souffle du vent.

Richie Twat (Rik Mayall), un chef ivrogne et immigré clandestin, et son souffre-douleur Eddie Elizabeth Ndingombada (Adrian Edmondson), un réceptionniste habitué des hôpitaux psychiatriques, sont les tenanciers du Paradiso. C'est là que se réfugie Gina Carbonara (Hélène Mahieu), une superbe actrice italienne. Celle-ci refuse d'épouser Gino Bolognese (Vincent Cassel) et tente de lui échapper par tous les moyens.","Grande-Bretagne, U.S.A.","1999","United International Pictures (UIP)","Long métrage","Anglais","-",NA,"Couleur","-",2.4,3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=29313.html"
2001-05-30,20590,"The Dream catcher",NA,"30 mai 2001","1h 33min","Comédie dramatique","Ed Radtke","Ed Radtke, M.S. Nielson","Jason Love, William D. Young Jr., Patricia McUey","Freddy (Maurice Compte), un jeune ""routard"" ténébreux, part pour Oklahoma City retrouver son père qu'il n'a pas vu depuis son enfance. Il fait la rencontre, dans une station service, d'Albert (Pady Connor), un adolescent qui désire rejoindre sa vraie mère, qu'il n'a jamais connue, à Reno. Ce dernier se moque avec des gestes obscènes d'un automobiliste qui vient faire le plein.

Ils n'ont rien en commun : l'aîné est taciturne, toujours sur le qui-vive, hanté par l'idée d'une paternité trop précoce, tandis que l'autre est un joyeux lutin qui ne tient pas en place. Et pourtant, ils vont désormais faire la route ensemble, entre auto-stop et trains de marchandises, et monter quelques coups qui pourraient bien mal tourner pour l'un d'eux.","U.S.A.","1999","Cinéma Public Films","Long métrage","Anglais","-",NA,"Couleur","101983",3.2,3.3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=20590.html"
2001-05-30,29486,"Eclipse de lune","Yue Shi","30 mai 2001","1h 35min","Comédie dramatique","Quanan Wang","Quanan Wang","Yu Nan, Wu Chao, Hu Xiaoguang","Une jeune femme mariee est convoitee par un photographe qui retrouve en elle les traits de son amour perdu.","Chine","1999","Atika Films","Long métrage","Chinois","-",NA,"Couleur","-",2.9,NA,"https://www.allocine.fr/film/fichefilm_gen_cfilm=29486.html"
2001-05-30,29506,"Crachez vos souhaits - Louise Attaque le film",NA,"30 mai 2001","1h 26min","Documentaire","Thierry Villeneuve",NA,NA,"En 1998, le groupe Louise Attaque vendait plus de deux millions d'albums et remplissaient partout en France des salles de concert de plus en plus grandes. Jamais dans l'hexagone une formation musicale ne s'était imposée aussi rapidement, loin des médias et des circuits de promotion traditionnels.

Thierry Villeneuve, à travers ce documentaire, les a suivis en tournée, tentant ça et là de capter une page de l'histoire du rock français en train de s'écrire.","France","2001","Magouric Distribution","Long métrage","Français","-",NA,"Couleur","101700",3.1,3.2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=29506.html"
