"semaine","allocine_id","titre","titre_original","date_sortie","duree","genres","realisateur","scenaristes","cast","synopsis","nationalite","annee_production","distributeur","type_film","langues","budget","boxoffice_france","couleur","visa","note_presse","note_spectateurs","url"
2001-05-16,26819,"Où le coeur nous mène","Where the Heart Is","16 mai 2001","2h 00min","Comédie dramatique, Romance","Matt Williams","Lowell Ganz, Babaloo Mandel","Natalie Portman, Ashley Judd, Stockard Channing","Novalee Nation, une adolescente de 17 ans, et son amoureux partent du Tennessee direction la Californie afin d'élever dans les meilleures conditions possibles leur futur bébé. En cours de route, Novalee doit s'acheter une nouvelle paire de chaussures dans un Wal-Mart et le petit ami profite de cette escale à Oklahoma pour l'abandonner lâchement.

Novalee prend alors son courage à deux mains et décide d'établir sa résidence dans le Wal-Mart. De nombreuses personnes viennent la soutenir, dont Lexie Coop, une infirmière qui se préoccupe de son état de santé. Tout cet entourage va s'efforcer de prodiguer les plus grands soins à la jeune maman et à sa progéniture.","U.S.A.","2000","UFD","Long métrage","Anglais","15 000 000 USD",NA,"Couleur","100133",2.3,3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=26819.html"
2001-05-16,28578,"La Chambre du fils","La stanza del figlio","18 mai 2001","1h 39min","Drame","Nanni Moretti","Linda Ferri, Nanni Moretti","Nanni Moretti, Laura Morante, Jasmine Trinca","Dans une petite ville du Nord de l'Italie, Giovanni mène une vie paisible, entouré de sa femme, Paola, et de ses deux enfants déjà adolescents : Irene, l'aînée, et Andrea, le cadet.

Giovanni est psychanalyste. Dans son cabinet qui jouxte son appartement, ses patients lui confient leurs névroses, tandis que sa vie privée est réglée par un tissu d'habitudes : lire, écouter de la musique et s'épuiser dans de longues courses à travers la ville.

Un dimanche matin, Giovanni est appelé en urgence par un patient. Il ne peut aller courir avec son fils, comme il le lui avait proposé. Andrea part plonger avec ses amis. Il ne reviendra pas...","Italie, France","2001","Bac Films","Long métrage","Italien","-","598 437 entrées","Couleur","98806",4.4,3.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=28578.html"
2001-05-16,34499,"Roberto Succo",NA,"16 mai 2001","2h 04min","Comédie dramatique","Cédric Kahn","Cédric Kahn","Stefano Cassetti, Isild Le Besco, Patrick Dell'Isola","Kurt (Stefano Casseti) est âgé d'une vingtaine d'années, il a une Golf décapotable et un accent indéfinissable. Léa (Isild Le Besco), une lycéenne, est plus jeune et plus timide. Ils font connaissance sur la Côte d'Azur, à la fin de l'été.

Les vacances terminées, la jeune fille retourne chez elle en Savoie. Mais tous les week-end, avec une régularité de métronome, Kurt part retrouver Léa. Leur relation est celle de deux enfants plutôt que de deux amoureux. Kurt est solitaire et taciturne, il vole des voitures, s'habille en treillis, se procure des armes et des munitions.

Parallèlement, Thomas (Patrick Dell'Isola), qui dirige la section des recherches de la gendarmerie, enquête sur le meurtre d'un policier en Savoie, sur une série de cambriolages, des enlèvements de femmes et d'autres types d'agression. Ces faits hautement répréhensibles le mènent bientôt sur la piste d'un criminel italien en cavale.","France","2001","Diaphana Distribution","Long métrage","Français","-","136 378 entrées","Couleur","96770",4.1,3.2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=34499.html"
2001-05-16,29217,"Les Âmes fortes",NA,"20 mai 2001","2h 00min","Comédie dramatique","Raoul Ruiz","Alexandre Astruc, Mitchell Hooper","Laetitia Casta, Frédéric Diefenthal, Arielle Dombasle","Au XIXème siècle, une jeune fille de la Drôme, Thérèse, s'enfuit de sa campagne avec son fiancé Firmin. En ville, elle découvre qu'elle a du pouvoir sur les autres et qu'elle est une âme forte.

Thérèse rencontre la mystérieuse et élégante Mme Numance, bienfaitrice de la ville qui aurait tant désiré avoir un enfant. Elle abuse de sa générosité sans limite. Un lien de fascination mutuelle extrêmement fort unit ces deux femmes hors du commun. Mais Firmin va s'interposer et troubler le jeu...

Les Ames fortes de Raoul Ruiz est l'adaptation cinématographique du roman homonyme de Jean Giono.","France, Belgique","2000","Gémini Films","Long métrage","Français","-","206 808 entrées","Couleur","98356",3.2,1.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=29217.html"
2001-05-16,28510,"Anatomie",NA,"16 mai 2001","1h 39min","Thriller","Stefan Ruzowitzky","Stefan Ruzowitzky","Karl Fridrich, Susanne Gräbe, Johannes Nikolussi","Le rêve de Paula Henning, brillante étudiante en médecine, se réalise. Elle a été sélectionnée pour suivre les cours d'anatomie du très réputé professeur Grombek à Heidelberg.

Cependant, l'enthousiasme cède vite la place à l'angoisse lorsqu'elle découvre sur la table de la salle de dissection un jeune homme qu'elle a vu vivant la veille. Malgré les menaces et les tentatives d'intimidation, elle décide de mener son enquête qui va la conduire sur les traces d'une dangereuse et mystérieuse secte.","Allemagne","2000","Columbia TriStar Films","Long métrage","Allemand","4 000 000","58 874 entrées","Couleur","-",2.6,2.2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=28510.html"
2001-05-16,105965,"Éloge de l'amour",NA,"16 mai 2001","1h 37min","Drame","Jean-Luc Godard","Jean-Luc Godard","Bruno Putzulu, Cécile Camp, Jean Davy","Une personne qu'on entend parler, mais qu'on ne voit pas, évoque un projet qui décrit les quatre moments forts de l'amour : la rencontre, la passion physique, les disputes et la séparation, les retrouvailles. Et cela à travers trois couples de générations différentes.

Qu'en advient-il du sentiment amoureux quand la guerre éclate ?","France, Suisse","2001","ARP Sélection","Long métrage","Français","-",NA,"Couleur","-",3.7,2.7,"https://www.allocine.fr/film/fichefilm_gen_cfilm=105965.html"
2001-05-16,28775,"Insomnies","Chasing Sleep","16 mai 2001","1h 42min","Thriller","Michael Walker","Michael Walker","Jeff Daniels, Emily Bergl, Gil Bellows","Ed Saxon est professeur de littérature dans le lycée d'une ville de province américaine. Il est 3h15 et Ed Saxon ne dort toujours pas. Eve, sa femme, n'est pas rentrée la veille. Tres inquiet, il finit par appeler la police. Les heures et les jours passent, Ed perd progressivement le sens du temps et des realités. La maison semble réagir à cette disparition, resonnant de bruits inquietants. Ed finit par apprendre que sa femme entretient une liaison avec George Simian, professeur d'éducation physique.

Prix du jury au Festival de Gerardmer 2001.","U.S.A., Canada, France","2000","Mars Distribution","Long métrage","Anglais","-","37 208 entrées","Couleur","-",3.7,3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=28775.html"
