"semaine","allocine_id","titre","titre_original","date_sortie","duree","genres","realisateur","scenaristes","cast","synopsis","nationalite","annee_production","distributeur","type_film","langues","budget","boxoffice_france","couleur","visa","note_presse","note_spectateurs","url"
2001-06-20,28115,"Liberté-Oléron",NA,"20 juin 2001","1h 47min","Comédie","Bruno Podalydès","Bruno Podalydès, Denis Podalydès","Denis Podalydès, Guilaine Londez, Arnaud Jalbert","Jacques (Denis Podalydès), 38 ans, part en vacances à l'Ile d'Oléron avec ses quatre enfants. Lassé des jeux de plage, il a cassé sa tirelire pour s'acheter un voilier, version dériveur lesté, baptisé ""Liberté-Oléron"", avec lequel il a décidé de rallier l'île d'Aix, distante de cinq kilomètres. Bien qu'incompétent en voile, Jacques déclare à sa famille qu'il est le seul maître à bord.","France","2000","UFD","Long métrage","Français","-","299 821 entrées","Couleur","97585",3.4,3.2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=28115.html"
2001-06-20,35097,"The Hole",NA,"20 juin 2001","1h 42min","Thriller","Nick Hamm","Ben Court, Caroline Ip","Thora Birch, Keira Knightley, Desmond Harrington","Quatre étudiants d'une prestigieuse université britannique manquent à l'appel depuis 18 jours. Personne ne croit plus les revoir. Mais voilà que réapparaît Liz, une des disparus, couverte de sang et traumatisée par ce qui vient de lui arriver.

Aidée par Philippa, une psychologue de la police, Liz tente de rassembler ses souvenirs : elle aurait décidé avec trois autres de ses camarades de se cacher dans un ancien bunker désaffecté pour échapper à un voyage scolaire et y faire la fête. Ils devaient y passer deux jours, mais y sont restés coincés pendant plus de deux semaines. Là, ses amis auraient trouvé la mort dans d'effroyables circonstances.

Rapidement, Philippa découvre que la jeune fille mélange réalité et fiction. Où se cache la vérité ? Comment Liz en est-elle sortie vivante ? Tandis que l'on extirpe des cadavres du bunker, le puzzle du cauchemar se reconstitue peu à peu.","Grande-Bretagne","2001","Pathé Films","Long métrage","Anglais","-","311 580 entrées","Couleur","102567",2.9,2.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=35097.html"
2001-06-20,28627,"Capitaine Corelli","Captain Corelli's Mandolin","20 juin 2001","2h 09min","Drame, Guerre, Romance","John Madden","Shawn Slovo","Nicolas Cage, Penélope Cruz, John Hurt","Pendant la Seconde Guerre mondiale, le capitaine Antonio Corelli, dirige une garnison italienne qui a pris position dans l'île grecque de Céphalonie. Lui-même s'installe dans la résidence du médecin local, le Dr Iannis, et de sa ravissante fille Pelagia.

D'abord offensée, Pelagia s'habitue peu à peu à la présence du capitaine. Celui-ci charme la population locale et tombe amoureux d'elle. Or, Pelagia est fiancée à Mandras, un pêcheur parti rejoindre les rangs des partisans grecs et dont elle n'a pas de nouvelles.

Antonio remet alors en question les raisons qui l'ont amené à intégrer l'armée italienne. Durant ses jours d'occupation, il s'adapte à la vie des paysans. Il souhaiterait y rester pour toujours, mais la levée des troupes est imminente. Alors que la guerre bat son plein, son coeur oscille entre Pelagia et son engagement envers sa patrie.","France, U.S.A., Grande-Bretagne","2001","Mars Distribution","Long métrage","Anglais, Allemand, Grec, Italien","50 000 000 USD","135 164 entrées","Couleur","102965",2.5,2.6,"https://www.allocine.fr/film/fichefilm_gen_cfilm=28627.html"
2001-06-20,29270,"Un jeu d'enfants",NA,"20 juin 2001","1h 25min","Epouvante-horreur, Thriller","Laurent Tuel","Laurent Tuel, Constance Verluca","Karin Viard, Charles Berling, Ludivine Sagnier","Marianne, une traductrice, vit avec Jacques, son mari, et ses deux jeunes enfants, Aude et Julien, dans un vaste appartement dont elle vient d'hériter. Un soir, elle reçoit la visite d'un couple étrange qui a habité ce lieu.

Après leur venue, une série d'événements mystérieux et dramatiques pousse Marianne à croire que ses enfants sont possédés. Jacques sombrant peu à peu dans la folie, elle s'acharne à connaître la vérité pour ainsi sauver sa famille.","France","2001","Mars Distribution","Long métrage","Anglais, Français","-","197 082 entrées","Couleur","-",3,1.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=29270.html"
2001-06-20,26824,"Tu peux compter sur moi","You Can Count on Me","20 juin 2001","1h 51min","Drame","Kenneth Lonergan","Kenneth Lonergan","Laura Linney, Mark Ruffalo, Matthew Broderick","Terry Prescott et Samantha sont frère et soeur et orphelins. Ayant perdu très tôt leurs parents dans un tragique accident, ils ont préservé des liens affectifs étroits, tout en menant des styles de vie diamétralement opposés.

La première s'est mariée jeune et a divorcé peu de temps après avoir donné naissance à Rudy, son fils de huit ans. Elle travaille à la banque locale, fréquente assidûment l'église et affiche un look aussi provincial que désuet. Le deuxième, quant à lui, est toujours aussi irresponsable et dépressif. Il mène une existence errante, vit de petits boulots, flirte avec la délinquance et a fait plusieurs séjours en prison.

Après une longue absence, Terry revient sans crier gare à Scottsville, sa ville natale, pour rendre visite à sa grande soeur, qui habite toujours dans la maison de leurs parents, et lui solliciter un nouveau prêt destiné à sa petite amie. Sammy, dont la fibre maternelle n'est jamais en défaut, se laisse émouvoir par la détresse de son frère et accepte de l'héberger provisoirement avec l'espoir de lui inculquer le sens des responsabilités.

Cependant, le manque de maturité de Terry s'accorde bien avec l'énergie débordante de Rudy et une amitié solide naît entre eux. En l'espace de quelques jours, le jeune homme le prend sous son aile et l'arrache pour la première fois au cocon maternel. Contestée dans son rôle de mère, Sammy se libère du même coup et entame une liaison aussi passionnée qu'inattendue avec son nouveau patron, le tatillon Brian.","U.S.A.","2000","United International Pictures (UIP)","Long métrage","Anglais","1 200 000 USD",NA,"Couleur","102453",2.9,3.5,"https://www.allocine.fr/film/fichefilm_gen_cfilm=26824.html"
2001-06-20,26153,"Thomas est amoureux",NA,"20 juin 2001","1h 37min","Comédie dramatique","Pierre-Paul Renders","Philippe Blasband","Benoît Verhaert, Aylin Yay, Magali Pinglaut","Thomas (Benoît Verhaert), un jeune homme de 32 ans, souffre d'agoraphobie aiguë. Depuis huit ans, il vit reclus chez lui et ne voit les gens que par l'intermédiaire de son ordinateur.

Il a confié la gestion de sa vie à la Globale, une société d'assurances qui veille sur son bien-être matériel et mental. C'est le bonheur ou presque. Mais Thomas est seul.

Clara, sa partenaire virtuelle, ne lui suffit plus. Son assureur (Alexandre von Sivers) lui apprend qu'il a droit à l'assistance d'un service de prostituées pour handicapés. Au même moment, pour le secouer, son psy (Frédéric Topart) l'inscrit de force dans un club de rencontres informatiques.

Thomas est amoureux du cinéaste belge Pierre-Paul Renders a reçu le Grand Prix du Jury, le Prix des Lecteurs Ciné Live et le Grand Prix du Jury Jeunes de la Région Lorraine au Festival du Film Fantastique de Gérardmer 2001.","Belgique, France","2000","Sagittaire Films","Long métrage","Français","-",NA,"Couleur","-",3.3,3.3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=26153.html"
2001-06-20,29358,"Un Ange",NA,"20 juin 2001","1h 55min","Drame, Policier","Miguel Courtois Paternina","Pierre-Henry Salfati, Olivier Douyère","Richard Berry, Elsa Zylberstein, Pascal Greggory","Sortant tout juste de prison, Léa a décidé de changer de vie. Elle voudrait oublier son père Vittorio, son jeune et irresponsable frère Samy pour qui elle a ""plongé"", la bande de Zach, et le voyou qu'elle a aimé jadis. Mais, le destin en décidera autrement.","France","1999","United International Pictures (UIP)","Long métrage","Français","-","28 545 entrées","Couleur","-",2.4,2.1,"https://www.allocine.fr/film/fichefilm_gen_cfilm=29358.html"
2001-06-20,35150,"Betelnut beauty","Ai ni ai wo (Betelnut Beauty)","20 juin 2001","1h 45min","Comédie dramatique","Lin Cheng-sheng","Lin Cheng-sheng","Chen Chang, Tsai Chen-nan, Kao Ming-chun","En plein été, un violent orage éclate. Feng (Chang Chen) et Fei-Fei (Sinje) se rencontrent en cherchant à s'abriter. Feng est boulanger et vient de quitter l'armée, tandis que Fei-Fei s'est enfuie de chez elle sans laisser d'adresse. Cette dernière fait également la connaissance de Yili (Kelly Kuo) dans la discothèque où elle travaille. Les deux jeunes filles deviennent Betelnut beauties : installées dans une cabine de verre, elles vendent des noix de Betel aux clients. Un jour, Feng passe devant la cabine de Fei-Fei ; ils sont heureux de se retrouver. Dorénavant, Feng raccompagne tous les soirs la jeune fille chez elle. Mais celui-ci se lie à un gang qui envisage de monter une arnaque contre un truand.","Taïwan, France","2001","-","Long métrage","Chinois","-",NA,"Couleur","102943",3.2,2.6,"https://www.allocine.fr/film/fichefilm_gen_cfilm=35150.html"
2001-06-20,33820,"Clodo",NA,"20 juin 2001","1h 35min","Comédie","Georges Clair",NA,"Colette Renard, Pauline Carton, Raymond Souplex","Clodo, un gentil chien bâtard, n'a pas beaucoup de chance. Son aspect hirsute lui a valu ce nom de clochard. Souvent rabroué par ses maîtres parisiens qui le trouvent encombrant, sa seule consolation est Cathy, la fille cadette. Hélas, celle-ci ne peut empêcher ses parents d'abandonner Clodo au moment des vacances.

Le chien est alors recueilli par Fabien, un jeune paysan, malgré l'hostilité de sa famille. Ce dernier est secrètement amoureux de son amie d'enfance, Arlène, ""la demoiselle du château"", partie étudier à Paris. Mais elle revient au pays après une déception sentimentale. Leurs relations reprennent.","France","1970","-","Long métrage","Français","-",NA,"N&B","37 226",3,1.9,"https://www.allocine.fr/film/fichefilm_gen_cfilm=33820.html"
2001-06-20,35527,"Seconde chance","Morir (o no)","20 juin 2001","1h 32min","Comédie dramatique","Ventura Pons","Ventura Pons","Carlota Bantulà, Amparo Moreno, Mingo Ràfols","1- Mourir : sept histoires indépendantes qui se finissent par la mort de l'un des protagonistes :

Un réalisateur qui cherche à fuir son absence de créativité. Un héroïnomane qui ne peut pas résister à la tentation de la drogue. Une petite fille qui s'étouffe avec un os de poulet. Un malade à l'hôpital qui ne parvient pas à atteindre le bouton d'alarme. Une femme hystérique qui ingurgite des tranquillisants avec de l'alcool. Un jeune motocycliste qui se fait renverser par une voiture de police. Un cadre victime d'un tueur à gages.

2- Ne pas mourir : les sept histoires sont liées entre elles dans un ton plein d'humour et un enchaînement logique : aucun personnage ne meurt et tous se connaissent.

Seconde chance du destin ou prérégrinations mentales d'un réalisateur à la recherche d'une bonne idée pour son prochain film ?","Espagne","2000","Epicentre Films","Long métrage","Catalan","-",NA,"Couleur et N&B","-",2.3,2.9,"https://www.allocine.fr/film/fichefilm_gen_cfilm=35527.html"
