"semaine","allocine_id","titre","titre_original","date_sortie","duree","genres","realisateur","scenaristes","cast","synopsis","nationalite","annee_production","distributeur","type_film","langues","budget","boxoffice_france","couleur","visa","note_presse","note_spectateurs","url"
2012-04-11,10862,"Le Roi Lion","The Lion King","23 novembre 1994","1h 29min","Animation, Aventure, Comédie musicale, Famille","Roger Allers, Rob Minkoff","Jim Capobianco, Irene Mecchi","Emmanuel Curtil, Matthew Broderick, Dimitri Rougeul","Sur les Hautes terres d’Afrique règne un lion tout-puissant, le roi Mufasa, que tous les hôtes de la jungle respectent et admirent pour sa sagesse et sa générosité. Son jeune fils Simba sait qu’un jour il lui succédera, conformément aux lois universelles du cycle de la vie, mais il est loin de deviner les épreuves et les sacrifices que lui imposera l’exercice du pouvoir. Espiègle, naïf et turbulent, le lionceau passe le plus clair de son temps à jouer avec sa petite copine Nala et à taquiner Zazu, son digne précepteur. Son futur royaume lui apparaît en songe comme un lieu enchanté où il fera bon vivre, s’amuser et donner des ordres. Cependant, l’univers de Simba n’est pas aussi sûr qu’il le croie. Scar, le frère de Mufasa, aspire en effet depuis toujours au trône. Maladivement jaloux de son aîné, il intrigue pour l’éliminer en même temps que son successeur. Misant sur la curiosité enfantine et le tempérament aventureux de Simba, il révèle à celui-ci l’existence d’un mystérieux et dangereux cimetière d’éléphants. Simba, oubliant les avertissements répétés de son père, s’y rend aussitôt en secret avec Nala et se fait attaquer par 3 hyènes féroces. Par chance, Mufasa arrive à temps pour sauver l’imprudent lionceau et sa petite compagne. Mais Scar ne renonce pas à ses sinistres projets. Aidé des 3 hyènes, il attire Simba dans un ravin et lance à sa poursuite un troupeau de gnous. N’écoutant que son courage, Mufasa sauve à nouveau son fils et tente de se mettre à l’abri en gravissant la falaise. Repoussé par son frère félon, il périt sous les sabots des gnous affolés. Scar blâme alors l’innocent Simba pour la mort du Roi et le persuade de quitter pour toujours les Hautes terres. Simba se retrouve pour la première fois seul et démuni face à un monde hostile. C’est alors que le destin place sur sa route un curieux tandem d’amis...","U.S.A.","1994","Gaumont Buena Vista International (GBVI)","Long métrage","Anglais","45 000 000 USD","534 326 entrées","Couleur","85818",3.4,4.5,"https://www.allocine.fr/film/fichefilm_gen_cfilm=10862.html"
2012-04-11,196255,"Radiostars",NA,"11 avril 2012","1h 40min","Comédie","Romain Lévy","Romain Lévy, Mathieu Oullion","Manu Payet, Clovis Cornillac, Douglas Attal","En plein échec professionnel et sentimental, Ben, qui se rêvait comique à New York, est de retour à Paris. Il rencontre Alex, présentateur-vedette du Breakfast-club, le Morning star de la radio. Avec Cyril, un quadra mal assumé, et Arnold, le leader charismatique de la bande, ils font la pluie et le beau temps sur Blast FM. Très vite Ben est engagé : Il écrira pour eux. Alors qu’il a à peine rejoint l’équipe, un raz de marée frappe de plein fouet la station : l’audience du breakfast est en chute libre. C’est en bus qu’ils sillonneront les routes de France pour rencontrer et reconquérir leur public. Pour ces Parisiens arrogants, de ce road trip radiophonique naîtra un véritable parcours initiatique qui bousculera leurs certitudes.","France","2012","Mars Films","Long métrage","Français","-","560 731 entrées","Couleur","129030",3.6,3.4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=196255.html"
2012-04-11,146628,"Battleship",NA,"11 avril 2012","2h 10min","Action, Science Fiction, Thriller","Peter Berg","Erich Hoeber, Jon Hoeber","Taylor Kitsch, Rihanna, Liam Neeson","Océan Pacifique… Au large d’Hawaï, l’US Navy déploie toute sa puissance. Mais bientôt, une forme étrange et menaçante émerge à la surface des eaux, suivie par des dizaines d’autres dotées d’une puissance de destruction inimaginable.

Qui sont-ils ? Que faisaient-ils, cachés depuis si longtemps au fond de l’océan ?

A bord de l’USS John Paul Jones, le jeune officier Hopper, l’Amiral Shane, le sous-officier Raikes vont découvrir que l’océan n’est pas toujours aussi pacifique qu’il y paraît.

La bataille pour sauver notre planète débute en mer.","U.S.A.","2012","Universal Pictures International France","Long métrage","Anglais","209 000 000 USD","1 063 484 entrées","Couleur","132986",2.3,2.5,"https://www.allocine.fr/film/fichefilm_gen_cfilm=146628.html"
2012-04-11,185932,"Blanche Neige","Mirror Mirror","11 avril 2012","1h 45min","Aventure, Comédie, Fantastique","Tarsem Singh","Melisa Wallack, Jason Keller","Julia Roberts, Lily Collins, Armie Hammer","Lorsque son père, le Roi, meurt, Blanche Neige est en danger. Sa belle-mère, cruelle et avide de pouvoir, l’évince pour s’emparer du trône. Quand la jeune femme attire malgré tout l’attention d’un Prince aussi puissant que séduisant, l’horrible marâtre ne lui laisse aucune chance et la bannit. Blanche Neige se réfugie alors dans la forêt… Recueillie par une bande de nains hors-la-loi au grand cœur, Blanche Neige va trouver la force de sauver son royaume des griffes de la méchante Reine. Avec l’aide de ses nouveaux amis, elle est décidée à passer à l’action pour reconquérir sa place et le cœur du Prince…","U.S.A.","2012","Metropolitan FilmExport","Long métrage","Anglais","60 000 000 USD","817 797 entrées","Couleur","131131",2.4,2.4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=185932.html"
2012-04-11,193908,"Plan de table",NA,"11 avril 2012","1h 24min","Comédie, Romance","Christelle Raynal","Francis Nief","Elsa Zylberstein, Franck Dubosc, Audrey Lamy","Suite à un câlin bref, mais intense, la table dressée pour la noce est en désordre. La mariée court se recoiffer, tandis que l’homme replace les cartons sans respecter le plan de table. Le hasard fera-t-il bien les choses ? Ou bien devra-t-il donner un coup de main au destin ?","France","2012","ARP Sélection","Long métrage","Français","7 900 000 EUR","253 339 entrées","Couleur","-",1.9,2.6,"https://www.allocine.fr/film/fichefilm_gen_cfilm=193908.html"
2012-04-11,187192,"Twixt",NA,"11 avril 2012","1h 29min","Epouvante-horreur, Romance, Thriller","Francis Ford Coppola","Francis Ford Coppola","Val Kilmer, Bruce Dern, Elle Fanning","Un écrivain sur le déclin arrive dans une petite bourgade des Etats-Unis pour y promouvoir son dernier roman de sorcellerie. Il se fait entraîner par le shérif dans une mystérieuse histoire de meurtre dont la victime est une jeune fille du coin. Le soir même, il rencontre, en rêve, l'énigmatique fantôme d'une adolescente prénommée V. Il soupçonne un rapport entre V et le meurtre commis en ville, mais il décèle également dans cette histoire un passionnant sujet de roman qui s'offre à lui.","U.S.A.","2011","Pathé Films","Long métrage","Anglais","7 000 000 USD","106 347 entrées","Couleur","133183",3,2.3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=187192.html"
2012-04-11,191015,"I Wish","Kiseki","11 avril 2012","2h 08min","Comédie, Drame","Hirokazu Kore-eda","Hirokazu Kore-eda","Koki Maeda, Ohshirô Maeda, Ryôga Hayashi","Au Japon, sur l’île de Kyushu, deux frères sont séparés après le divorce de leurs parents. L’aîné, Koichi, âgé de 12 ans, part vivre avec sa mère chez ses grands-parents au sud de l’île, tout près de l’inquiétant volcan Sakurajima. Son petit frère, Ryunosuke, est resté avec son père, guitariste rock, au nord de l’île. Koichi souhaite par-dessus tout que sa famille soit à nouveau réunie – même si cela doit passer par l’éruption dévastatrice du volcan !

Lorsqu’un nouveau TGV relie enfin les 2 régions, Koichi et son jeune frère organisent clandestinement un voyage avec quelques amis jusqu’au point de croisement des trains, où un miracle pourrait, dit-on, se produire… Verront-ils se réaliser leurs vœux secrets ?","Japon","2012","Wild Side Films / Le Pacte","Long métrage","Japonais","-","58 330 entrées","Couleur","132512",3.8,3.9,"https://www.allocine.fr/film/fichefilm_gen_cfilm=191015.html"
2012-04-11,203784,"Je suis",NA,"11 avril 2012","1h 36min","Documentaire","Emmanuel Finkiel","Emmanuel Finkiel",NA,"Comment se remet-on d’un accident vasculaire cérébral ? Durant plusieurs mois, Emmanuel Finkiel a filmé le combat quotidien de trois patients, de leur famille et du personnel soignant au sein d’un centre de rééducation. Ephéméride sensible et émouvant de l'évolution de ces hommes et femmes sur un chemin qui les mènera à recouvrer leur conscience et leur identité.","France","2010","Les Films du Poisson","Long métrage","Français","-","2 129 entrées","Couleur","121863",3.9,3.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=203784.html"
2012-04-11,189959,"A Pas de Loup",NA,"11 avril 2012","1h 17min","Aventure","Olivier Ringer","Olivier Ringer, Yves Ringer","Wynona Ringer, Olivier Ringer, Macha Ringer","Dans un monde pas si lointain et à une époque pas si éloignée vivait une petite fille comme les autres qui croyait être invisible aux yeux de ses parents. Pour en être bien certaine, elle décida de disparaître. Ce qui aurait pu mal se terminer se transforma en une aventure extraordinaire, une quête d’identité et de liberté digne de Robinson Crusoé.","France, Belgique","2011","DistriB Films","Long métrage","Français","-","6 078 entrées","Couleur","127012",3.6,2.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=189959.html"
2012-04-11,134931,"Les Muppets, le retour","The Muppets","11 avril 2012","1h 43min","Comédie, Drame, Famille","James Bobin","Jason Segel, Nicholas Stoller","Jason Segel, Amy Adams, Chris Cooper","Tex Richman est un homme d'affaire qui compte acheter le théâtre des Muppets. Gary, Marie et Walter la marionnette se mettent alors à la recherche des anciens du théâtre, séparés depuis plusieurs années, afin de tenter de sauver cet endroit qui leur est très cher. Ils arrivent à retrouver Kermit la grenouille qui part à son tour dans le but de réunir ses anciens compagnons de scène.","U.S.A.","2011","-","Long métrage","Anglais","45 000 000 USD",NA,"Couleur","-",NA,3.3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=134931.html"
2012-04-11,196081,"Nana",NA,"11 avril 2012","1h 08min","Drame","Valérie Massadian","Valérie Massadian","Kelyna Lecomte, Alain Sabras, Marie Delmas","Nana a quatre ans et vit dans une maison de pierres par delà la forêt. De retour de l’école, une fin d'après-midi, elle ne trouve plus dans la maison que le silence. Un voyage dans la nuit de son enfance. Le monde à sa hauteur.","France","2011","Epicentre Films","Long métrage","Français","-","7 909 entrées","Couleur","131784",3.2,2.3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=196081.html"
2012-04-11,203751,"Les Nouvelles aventures de Capelito",NA,"11 avril 2012","0h 40min","Animation","Rodolfo Pastor","Rodolfo Pastor",NA,"Découvrez notre champignon magique dans de nouvelles aventures toujours plus drôles !

Un programme de 8 courts-métrages d’animation en pâte à modeler :

1/ La leçon de pêche

Capelito, livre à la main, se lance dans une leçon de pêche : réussira-t-il à faire fonctionner son drôle d’équipement et à trouver un beau poisson ?

2/ La mouche

Capelito veut faire plaisir à une amie, mais une mouche va faire échouer tous ses plans !

3/ La pelote de laine

Capelito a perdu son beau chapeau ! Il va devoir trouver une solution pour se couvrir la tête et pense alors… A un bonnet en laine !

4/ Le manège

Capelito fabrique un drôle de manège pour deux petits champignons : mais il semblerait qu’ils ne soient pas d’accord sur la manière de manipuler cette drôle d’invention.

5/ L’explorateur

C’est les vacances pour Capelito ! Il décide de partir dans une contrée lointaine, sauvage et exotique… Et il n’est pas au bout de ses surprises !

6/ Le chapeau chien

Une femme perd son chien : Capelito va alors tout faire pour l’aider à retrouver son fidèle compagnon !

7/ La souris party

Une belle fête s’organise chez les souris ! Mais malheureusement, les champignons ne sont pas invités… Comment va faire Capelito pour rentrer ?

8/ La maman

Vite, vite ! Une maman va donner naissance à un petit champignon ! Capelito va conduire la future mère à l’hôpital et va se trouver dans une drôle de situation !","Belgique","2012","Cinéma Public Films","Long métrage","-","-","39 581 entrées","Couleur","135072",3,2.6,"https://www.allocine.fr/film/fichefilm_gen_cfilm=203751.html"
2012-04-11,192860,"Trabalhar Cansa",NA,"11 avril 2012","1h 39min","Drame, Epouvante-horreur","Juliana Rojas, Marco Dutra","Juliana Rojas, Marco Dutra","Helena Albergaria, Marat Descartes, Naloana Lima","Héléna réalise un vieux rêve : ouvrir un petit commerce. Elle loue un local abandonné et monte son affaire. Mais son mari Otávio perd subitement son travail et toute la famille est fragilisée. Au même moment, l’installation de l’épicerie ne se fait pas sans problème : des produits disparaissent, une odeur étrange imprègne le local et une tâche sur le mur ne cesse de grandir. Le local semble prendre vie, dans un climat qui perturbe toutes les personnes présentes, à commencer par Héléna et sa famille.","Brésil","2011","Bodega Films","Long métrage","Portugais","4 000 000 USD","1 667 entrées","Couleur","-",2.8,3.1,"https://www.allocine.fr/film/fichefilm_gen_cfilm=192860.html"
