"semaine","allocine_id","titre","titre_original","date_sortie","duree","genres","realisateur","scenaristes","cast","synopsis","nationalite","annee_production","distributeur","type_film","langues","budget","boxoffice_france","couleur","visa","note_presse","note_spectateurs","url"
2012-06-13,187396,"Blanche-Neige et le chasseur","Snow White and the Huntsman","13 juin 2012","2h 06min","Action, Fantastique","Rupert Sanders","Evan Daugherty, John Lee Hancock","Kristen Stewart, Chris Hemsworth, Charlize Theron","Dans des temps immémoriaux où la magie, les fées et les nains étaient monnaie courante, naquit un jour l’unique enfant d’un bon roi et de son épouse chérie : une fille aux lèvres rouge sang, à la chevelure noire comme l’ébène et à la peau blanche comme neige. Et voilà précisément où l’histoire que vous croyiez connaître prend fin et où la nouvelle adaptation épique et envoutante de ce célèbre conte des frères Grimm débute. Notre héroïne, dont la beauté vient entacher la suprématie de l’orgueilleuse Reine Ravenna et déclencher son courroux, n’a plus rien d’une damoiselle en détresse, et la cruelle marâtre en quête de jeunesse éternelle ignore que sa seule et unique rivale a été formée à l’art de la guerre par le chasseur qu’elle avait elle-même envoyé pour la capturer. Alliant leurs forces, Blanche-Neige et le chasseur vont fomenter une rébellion et lever une armée pour reconquérir le royaume de Tabor et libérer son peuple du joug de l’impitoyable Ravenna.","U.S.A.","2012","Universal Pictures International France","Long métrage","Anglais","170 000 000 USD","1 955 857 entrées","Couleur","133541",3.2,3.1,"https://www.allocine.fr/film/fichefilm_gen_cfilm=187396.html"
2012-06-13,136551,"Marley",NA,"13 juin 2012","2h 24min","Documentaire","Kevin Macdonald",NA,"Bob Marley, Margaret James, Hugh Creek ‘Sledgo’ Peart","La place de Bob Marley dans l’histoire de la musique, son statut de figure sociale et politique et l’héritage qu’il nous laisse sont uniques et sans précédent. Ses chansons délivrent leur message d’amour et de tolérance, de résistance à l’oppression, et transcendent les cultures, les langues et les religions aujourd’hui encore, avec la même force que lorsqu’il était en vie. En collaboration avec la famille de l’artiste – qui a ouvert ses archives privées pour la première fois - Kevin Macdonald a réuni une mine d’informations, des images d’archives rarissimes et des témoignages poignants qui interrogent le phénomène culturel tout en dessinant le portrait intime de l’artiste, depuis sa naissance jusqu’à sa mort en 1981, faisant définitivement de MARLEY le film documentaire de référence, au moins pour les 30 années à venir.","U.S.A., Grande-Bretagne","2012","Wild Side Films / Le Pacte","Long métrage","Anglais","-","101 708 entrées","Couleur","133305",3.5,4.3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=136551.html"
2012-06-13,195519,"Bienvenue Parmi Nous",NA,"13 juin 2012","1h 30min","Drame","Jean Becker","Jean Becker, François D'Epenoux","Patrick Chesnais, Jeanne Lambert, Miou-Miou","Malgré sa renommée, Taillandier, la soixantaine, a brusquement cessé de peindre. En pleine déprime, il décide de partir de chez lui, sans but précis et sans donner d’explication à ses proches. Au cours de son périple, il fait l’étrange rencontre d’une adolescente égarée, Marylou, que sa mère a rejetée. La gamine perdue et l’homme au bout du rouleau feront un bout de chemin ensemble. Finalement, vivant tels un père et sa fille, dans la quiétude d’une maison de location, ils se feront « la courte échelle » et retrouveront un nouveau sens à leur vie.","France","2011","StudioCanal","Long métrage","Français","-","185 050 entrées","Couleur","130542",1.3,2.9,"https://www.allocine.fr/film/fichefilm_gen_cfilm=195519.html"
2012-06-13,190515,"Quand je serai petit",NA,"13 juin 2012","1h 35min","Comédie dramatique","Jean-Paul Rouve","Jean-Paul Rouve, Benoît Graffin","Jean-Paul Rouve, Benoît Poelvoorde, Arly Jover","À l'occasion d'un voyage, Mathias, 40 ans, croise par hasard un enfant qui lui fait étrangement penser à lui au même âge. Profondément troublé, il se lance dans une quête insensée sur les traces du petit garçon qui risque bien de bouleverser son existence et son équilibre familial …

Et si l'on pouvait revivre son enfance, pourrait-on alors changer le cours des événements ?","France","2012","Mars Films","Long métrage","Français","-","102 097 entrées","Couleur","123637",2.9,3.2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=190515.html"
2012-06-13,194178,"Trishna",NA,"13 juin 2012","1h 58min","Drame, Romance","Michael Winterbottom","abonnement","Freida Pinto, Riz Ahmed, Meeta Vashisht","De nos jours au Rajasthan, Trishna, une jeune paysanne indienne travaille pour son père. Issue d'un milieu défavorisé, elle fait la rencontre de Jay, un séduisant jeune homme fortuné. Charmé, il offre à Trishna de travailler en tant que serveuse dans son hôtel de luxe. Devenus amants, ils vont alors se plonger dans une passion amoureuse, contaminée par une lutte des classes omniprésente.","Grande-Bretagne","2011","Bac Films","Long métrage","Anglais","-","30 779 entrées","Couleur","133364",2.4,2.9,"https://www.allocine.fr/film/fichefilm_gen_cfilm=194178.html"
2012-06-13,192308,"Cassos",NA,"13 juin 2012","1h 23min","Comédie","Philippe Carrèse","Philippe Carrèse","Didier Bénureau, Simon Astier, Agnès Soral","Marc, un assureur de province, médiocre et psychorigide, rentre en contact avec le Milieu pour faire éliminer sa femme, insupportable matrone castratrice. Chauffeur occasionnel et improbable sur le casse minable d’une bijouterie, Marc est pris en pitié par Toulouse, truand de seconde zone qui, plus par mépris que par compassion, va lui montrer les ficelles du métier à travers plusieurs expériences sur le terrain. Pour Marc, cette série de rencontres et de péripéties s’avère être une révélation. Ce voyage initiatique nocturne lui permettra d’appréhender son potentiel de tueur… toujours psychorigide et médiocre, mais en plus, à présent, dangereux !","France","2012","Art Cinefeel","Long métrage","Français","-","1 436 entrées","Couleur","127416",2.7,2.4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=192308.html"
2012-06-13,36128,"L'Emprise du crime","The Strange Love of Martha Ivers","13 juin 2012","1h 57min","Drame, Policier","Lewis Milestone","Robert Rossen","Barbara Stanwyck, Van Heflin, Lizabeth Scott","Dans une petite ville de Pennsylvanie, une femme voit resurgir du passé un ami d'enfance. Elle lui demande de tuer son mari jaloux et alcoolique...","U.S.A.","1946","Théâtre du Temple","Long métrage","Anglais","-",NA,"N&B","-",4,3.9,"https://www.allocine.fr/film/fichefilm_gen_cfilm=36128.html"
2012-06-13,190646,"Días de Gracia",NA,"13 juin 2012","2h 13min","Judiciaire, Thriller","Everardo Gout","Everardo Gout, David Rutsala","Tenoch Huerta, Carlos Bardem, Dolores Heredia","Mexico. 2002, 2006, 2010.Trois destinées, durant trente jours, pendant trois Coupes du Monde de football. Trois façons de se battre pour survivre.","France, Mexique","2011","ARP Sélection","Long métrage","Espagnol","-","6 571 entrées","Couleur","-",2.6,2.9,"https://www.allocine.fr/film/fichefilm_gen_cfilm=190646.html"
2012-06-13,194591,"Journal de France",NA,"13 juin 2012","1h 45min","Documentaire","Claudine Nougaret, Raymond Depardon","Claudine Nougaret, Raymond Depardon","Raymond Depardon, Claudine Nougaret","C’est un journal, un voyage dans le temps, il photographie la France, elle retrouve des bouts de films inédits qu’il garde précieusement: ses débuts à la caméra, ses reportages autour du monde, des bribes de leur mémoire, de notre histoire.","France","2012","Les Films du Losange","Long métrage","Français","-","54 031 entrées","Couleur","122475",3.9,3.7,"https://www.allocine.fr/film/fichefilm_gen_cfilm=194591.html"
2012-06-13,207156,"Bangkok Fighter","Rebirth","13 juin 2012","1h 20min","Action, Arts Martiaux","Jean-Marc Minéo","Jean-Marc Minéo","Jon Foo, Caroline Ducey, Michaël Cohen","Manit, un petit garçon de dix ans assiste à l’assassinat de ses parents.

Implacables, les tueurs décident de l’éliminer. Touché à la tête, l’enfant survit miraculeusement à ses blessures, mais se retrouve frappé d’ataraxie. Les dommages provoqués à son cerveau lui ont enlevé toute émotion.

Sauvé d’une mort certaine par un vieux maître d’arts martiaux, Manit, 20 ans plus tard, devenu une véritable machine de guerre, retourne sur les lieux de son enfance…

La justice va s’abattre… Et des hommes vont mourir…","France, Thaïlande","2011","KapFilms","Long métrage","Anglais, Thaï","1 400 000 EUR","8 760 entrées","Couleur","-",3,2.3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=207156.html"
2012-06-13,196331,"El Campo",NA,"13 juin 2012","1h 24min","Drame","Hernán Belón","Hernán Belón, Valeria Radivo","Leonardo Sbaraglia, Dolores Fonzi, Matilda Manzano","Elisa et Santiago se rendent avec Matilda, leur fille de deux ans, dans leur maison de campagne pour passer quelques jours de vacances et envisager les premiers travaux. Loin de la ville, Elisa commence à éprouver des sensations inconnues. Sa vie lui semble vide et dépourvue de sens. Entre elle et Santiago, la méfiance s’installe.","Argentine, Italie, France","2011","Bodega Films","Long métrage","Espagnol","-","1 755 entrées","Couleur","133611",3,3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=196331.html"
2012-06-13,173084,"La petite Venise","Io sono Li","13 juin 2012","1h 37min","Drame, Romance","Andrea Segre","Andrea Segre, Marco Pettenello","Zhao Tao, Rade Šerbedžija, Marco Paolini","Sur une île de la lagune vénitienne, un pêcheur fait la connaissance d'une jeune chinoise récemment immigrée. Une douce amitié naît peu à peu entre ces deux êtres que tout semble séparer. Mais leurs sentiments dérangent deux communautés qui se rejettent: Italiens et Chinois voient d'un mauvais oeil leur complicité naissante...","Italie, France","2011","Haut et Court","Long métrage","Italien","-","96 616 entrées","Couleur","-",3.6,3.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=173084.html"
2012-06-13,182092,"80 jours","80 Egunean","13 juin 2012","1h 45min","Drame","Jon Garaño, José Mari Goenaga","José Mari Goenaga, Jon Garaño","Itziar Aizpuru, Mariasun Pagoaga, José Ramón Argoitia","Axun, une femme de 70 ans se rend à l'hôpital pour s'occuper de l'ex-mari de sa fille. Elle découvre que la femme qui s'occupe du malade du lit voisin est Maïté, sa meilleure amie d'adolescence. Elles profitent de leurs retrouvailles jusqu'à ce que Axun s'aperçoive que Maïté est plutôt attirée par les femmes... Chacune devra alors affronter des sentiments divergents.","Espagne","2010","Epicentre Films","Long métrage","Espagnol","-","11 371 entrées","Couleur","132960",3,3.4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=182092.html"
2012-06-13,184994,"Baby-Sitter malgré lui","The Sitter","13 juin 2012","1h 40min","Comédie","David Gordon Green","Brian Gatewood, Alessandro Tanaka","Jonah Hill, Max Records, Ari Graynor","Lorsque le plus mauvais des baby-sitters embarque les trois pires enfants au monde pour une nuit mouvementée et inoubliable à travers les rues de New York, il est impossible de dire qui en sortira indemne…","U.S.A.","2011","Twentieth Century Fox France","Long métrage","Anglais","25 000 000 USD","485 entrées","Couleur","133484",1.4,2.2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=184994.html"
2012-06-13,206987,"Je sens le beat qui monte en moi",NA,"13 juin 2012","0h 32min","Comédie, Comédie musicale","Yann Le Quellec",NA,"Serge Bozon, Rosalba Torres Guerrero, Véronique Hervouet","Rosalba, jeune guide touristique, souffre d’une affection étrange : la moindre mélodie provoque chez elle une gesticulation et elle se met à danser, de façon aussi subite qu’incontrôlable. Malgré ses ruses pour cacher son excentricité, ce corps indomptable pourrait bien séduire son surprenant collègue Alain.","France, Belgique","2012","-","Court-métrage","Français","-","1 176 entrées","Couleur","130045",3.8,3.3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=206987.html"
2012-06-13,192018,"La grammaire intérieure","Hadikduk Hapnimi","13 juin 2012","1h 50min","Drame","Nir Bergman","Nir Bergman","Roee Elsberg, Orly Silbersatz Banai, Yehuda Almagor","Un quartier de Jérusalem au début des années 60. Aharon Kleinfeld, est un garçon de onze ans, à l’imagination débordante et dont l’esprit aspire au raffinement et à l’art. A l’aube de l’adolescence, par crainte peut-être de devenir comme ses parents, un couple sans affection ni amour, Aharon décide d’arrêter de grandir. Il entreprend alors un voyage intérieur qui l’éloigne chaque jour un peu plus du monde adulte.","Israël","2010","Jour2fête","Long métrage","Hébreu","-","3 120 entrées","Couleur","133743",2.3,2.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=192018.html"
2012-06-13,195838,"Debtocracy",NA,"13 juin 2012","1h 14min","Documentaire","Aris Hatzistefanou, Katerina Kitidi",NA,NA,"Un film au budget de 8 000 euros (financé par les souscriptions des internautes) pour mieux comprendre les origines de la dette grecque (350 milliards d’euros) et le concept de « dette odieuse ».","Grèce","2011","Cinéma Saint-André des Arts","Long métrage","Anglais, Grec","-","305 entrées","-","-",4,2.5,"https://www.allocine.fr/film/fichefilm_gen_cfilm=195838.html"
