semaine,allocine_id,titre,titre_original,date_sortie,duree,genres,realisateur,scenaristes,cast,synopsis,nationalite,annee_production,distributeur,type_film,langues,budget,boxoffice_france,couleur,visa,note_presse,note_spectateurs,url
2016-10-05,194075,Miss Peregrine et les enfants particuliers,Miss Peregrine's Home For Peculiar Children,5 octobre 2016,2h 03min,"Aventure, Famille, Fantastique",Tim Burton,Jane Goldman,"Eva Green, Asa Butterfield, Samuel L. Jackson","À la mort de son grand-père, Jacob découvre les indices et l’existence d’un monde mystérieux qui le mène dans un lieu magique : la Maison de Miss Peregrine pour Enfants Particuliers. Mais le mystère et le danger s’amplifient quand il apprend à connaître les résidents, leurs étranges pouvoirs … et leurs puissants ennemis. Finalement, Jacob découvre que seule sa propre ""particularité"" peut sauver ses nouveaux amis.","U.S.A., Belgique, Grande-Bretagne",2016,Twentieth Century Fox France,Long métrage,Anglais,-,2 692 266 entrées,Couleur,145053,3.7,3.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=194075.html
2016-10-05,232740,Don't Breathe - La maison des ténèbres,Don't Breathe,5 octobre 2016,1h 28min,"Epouvante-horreur, Thriller",Fede Alvarez,"Rodolfo Sayagues, Fede Alvarez","Stephen Lang, Jane Levy, Dylan Minnette","Pour échapper à la violence de sa mère et sauver sa jeune sœur d’une existence sans avenir, Rocky est prête à tout. Avec ses amis Alex et Money, elle a déjà commis quelques cambriolages, mais rien qui leur rapporte assez pour enfin quitter Détroit. Lorsque le trio entend parler d’un aveugle qui vit en solitaire et garde chez lui une petite fortune, ils préparent ce qu’ils pensent être leur ultime coup. Mais leur victime va se révéler bien plus effrayante, et surtout bien plus dangereuse que ce à quoi ils s’attendaient…",U.S.A.,2016,Sony Pictures Releasing France,Long métrage,Anglais,9 900 000 USD,320 358 entrées,Couleur,144771,3.6,3.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=232740.html
2016-10-05,241450,Chouf,,5 octobre 2016,1h 48min,Drame,Karim Dridi,Karim Dridi,"Sofian Khammes, Foued Nabba, Zine Darar","Chouf, ça veut dire ""regarde"" en arabe. C'est le nom des guetteurs des réseaux de drogue de Marseille. Sofiane, 24 ans, brillant étudiant, intègre le business de son quartier après le meurtre de son frère, un caïd local. Pour retrouver les assassins, Sofiane est prêt à tout.

Il abandonne famille, études et gravit rapidement les échelons. Aspiré par une violence qui le dépasse, Sofiane découvre la vérité et doit faire des choix.",France,2015,Pyramide Distribution,Long métrage,Français,3 000 000 EUR,263 396 entrées,Couleur,134995,3.5,3.4,https://www.allocine.fr/film/fichefilm_gen_cfilm=241450.html
2016-10-05,223728,Une vie entre deux océans,The Light Between Oceans,5 octobre 2016,2h 13min,"Drame, Romance",Derek Cianfrance,Derek Cianfrance,"Michael Fassbender, Alicia Vikander, Rachel Weisz","Quelques années après la Première Guerre mondiale en Australie. Tom Sherbourne, ancien combattant encore traumatisé par le conflit, vit en reclus avec sa femme Isabel, sur la petite île inhabitée de Janus Rock dont il est le gardien du phare. Mais leur bonheur se ternit peu à peu : Isabel ne peut avoir d’enfant… Un jour, un canot s’échoue sur le rivage avec à son bord le cadavre d’un homme et un bébé bien vivant. Est-ce la promesse pour Tom et Isabel de fonder enfin une famille ?","U.S.A., Grande-Bretagne, Nouvelle-Zélande",2016,Metropolitan FilmExport,Long métrage,Anglais,-,79 428 entrées,Couleur,145254,3.1,4,https://www.allocine.fr/film/fichefilm_gen_cfilm=223728.html
2016-10-05,246461,Les Pépites,,5 octobre 2016,1h 28min,Documentaire,Xavier de Lauzanne,,,"Aujourd'hui, ils ont 25 ans et finissent leurs études ou commencent à travailler. Tous, lorsqu’ils étaient enfants, devaient fouiller, pour survivre, dans la décharge « à ciel ouvert » de Phnom-Penh, au Cambodge. C’est là que Christian et Marie-France, un couple de voyageurs français, les rencontrent, il y a plus de vingt ans. Ils décident alors de se battre sans limite pour sortir ces enfants de cet enfer. A ce jour, ils ont permis à près de 10.000 enfants d’accéder à l’éducation pour se construire un avenir.",France,2016,Rezo Films,Long métrage,Français,-,211 084 entrées,Couleur,140526,3.3,4.6,https://www.allocine.fr/film/fichefilm_gen_cfilm=246461.html
2016-10-05,245618,Le Ciel Attendra,,5 octobre 2016,1h 45min,Drame,Marie-Castille Mention-Schaar,"Marie-Castille Mention-Schaar, Émilie Frèche","Noémie Merlant, Naomi Amarger, Sandrine Bonnaire","Sonia, 17 ans, a failli commettre l'irréparable pour ""garantir"" à sa famille une place au paradis. Mélanie, 16 ans, vit avec sa mère, aime l'école et ses copines, joue du violoncelle et veut changer le monde. Elle tombe amoureuse d'un ""prince"" sur internet. Elles pourraient s'appeler Anaïs, Manon, Leila ou Clara, et comme elles, croiser un jour la route de l'embrigadement… Pourraient-elles en revenir?",France,2016,UGC Distribution,Long métrage,Français,-,307 373 entrées,Couleur,143380,3.6,3.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=245618.html
2016-10-05,170004,Bridget Jones Baby,Bridget Jones's Baby,5 octobre 2016,2h 03min,"Comédie, Romance",Sharon Maguire,"Helen Fielding, Emma Thompson","Renée Zellweger, Colin Firth, Patrick Dempsey","Après avoir rompu avec Mark Darcy, Bridget se retrouve de nouveau célibataire, 40 ans passés, plus concentrée sur sa carrière et ses amis que sur sa vie amoureuse. Pour une fois, tout est sous contrôle ! Jusqu’à ce que Bridget fasse la rencontre de Jack… Puis retrouve Darcy… Puis découvre qu’elle est enceinte… Mais de qui ???","Grande-Bretagne, Irlande, France, U.S.A.",2016,StudioCanal,Long métrage,Anglais,35 000 000 USD,1 972 668 entrées,Couleur,145230,3.4,3.6,https://www.allocine.fr/film/fichefilm_gen_cfilm=170004.html
2016-10-05,247959,Monsieur Bout de Bois,Stick Man,5 octobre 2016,0h 27min,"Animation, Famille","Daniel Snaddon, Jeroen Jaspaert",abonnement,"Martin Freeman, Sally Hawkins, Jennifer Saunders","Monsieur Bout-de-Bois mène une vie paisible dans son arbre familial avec Madame Bout-de-Bois et leurs trois enfants. Lors de son footing matinal, il se fait attraper par un chien qui le prend pour un vulgaire bâton. Commence alors pour Monsieur Bout-de-Bois une série d’aventures qui l’entraîneront bien loin de chez lui…",Grande-Bretagne,2015,Les Films du Préau,Court-métrage,Anglais,-,200 349 entrées,Couleur,144841,3.6,3.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=247959.html
2016-10-05,34419,La Dernière séance,The Last Picture Show,14 avril 1972,1h 58min,Drame,Peter Bogdanovich,"Peter Bogdanovich, Larry McMurtry","Timothy Bottoms, Jeff Bridges, Cybill Shepherd","1951. Sonny et Duane, deux adolescents texans, passent leur temps entre le café et le cinéma, seules distractions possibles dans leur petite ville perdue aux confins du désert. Mais lorsqu'une fille provoque une dispute entre eux, Sonny décide de s'engager pour la Corée. Avant de partir, ils se rendent au cinéma une dernière fois...",U.S.A.,1971,Park Circus France,Long métrage,Anglais,1 300 000 USD,,N&B,39609,,4.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=34419.html
2016-10-05,236237,Mercenaire,,5 octobre 2016,1h 44min,Drame,Sacha Wolff,Sacha Wolff,"Toki Pilioko, Iliana Zabeth, Mikaele Tuugahala","Soane, jeune Wallisien, brave l’autorité de son père pour partir jouer au rugby en métropole.

Livré à lui-même à l’autre bout du monde, son odyssée le conduit à devenir un homme dans un univers qui n’offre pas de réussite sans compromission.",France,2016,Ad Vitam,Long métrage,"Français, Autre",-,36 156 entrées,Couleur,134960,3.6,3.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=236237.html
