semaine,allocine_id,titre,titre_original,date_sortie,duree,genres,realisateur,scenaristes,cast,synopsis,nationalite,annee_production,distributeur,type_film,langues,budget,boxoffice_france,couleur,visa,note_presse,note_spectateurs,url
2016-07-20,231836,Colonia,,20 juillet 2016,1h 46min,"Drame, Historique, Romance",Florian Gallenberger,"Florian Gallenberger, Torsten Wenzel","Emma Watson, Daniel Brühl, Michael Nyqvist","Chili, 1973. Le Général Pinochet s'empare du pouvoir par la force. Les opposants au coup d'Etat descendent dans la rue. Parmi les manifestants, un jeune couple, Daniel photographe et son ami Lena. Daniel est arrêté par la nouvelle police politique. Il est conduit dans un camp secret, caché dans un lieu reculé au sein d'une secte dirigée par un ancien nazi. Une prison dont personne n'est jamais sorti. Pour retrouver son amant, Lena va pourtant rentrer dans la Colonia Dignidad.","Allemagne, France, Luxembourg, Grande-Bretagne",2015,Rezo Films,Long métrage,"Anglais, Espagnol",-,138 233 entrées,Couleur,141681,2.9,4.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=231836.html
2016-07-20,1352,Little Big Man,,29 mars 1971,2h 19min,"Aventure, Western",Arthur Penn,Calder Willingham,"Dustin Hoffman, Faye Dunaway, Martin Balsam","Âgé de 121 ans, Jack Crabb, seul survivant du massacre de Little Big Horn, raconte son histoire à un journaliste. Adopté par une famille de Cheyennes, ce visage pâle est surnommé Little Big Man à cause de son immense courage. Un jour, toute sa tribu est massacrée par les Blancs et Jack est alors recueilli par un pasteur et sa femme. Mais le jeune homme est partagé entre ses origines indiennes et son nouveau peuple..",U.S.A.,1970,Carlotta Films,Long métrage,Anglais,15 000 000 USD,,Couleur,-,,4.2,https://www.allocine.fr/film/fichefilm_gen_cfilm=1352.html
2016-07-20,181061,Independence Day : Resurgence,Independence Day: Resurgence,20 juillet 2016,2h 01min,"Action, Science Fiction",Roland Emmerich,"James A. Woods, Nicolas Wright","Liam Hemsworth, Jeff Goldblum, Bill Pullman","Nous avons toujours su qu'ils reviendraient. La terre est menacée par une catastrophe d’une ampleur inimaginable. Pour la protéger, toutes les nations ont collaboré autour d’un programme de défense colossal exploitant la technologie extraterrestre récupérée. Mais rien ne peut nous préparer à la force de frappe sans précédent des aliens. Seule l'ingéniosité et le courage de quelques hommes et femmes peuvent sauver l’humanité de l'extinction.",U.S.A.,2016,Twentieth Century Fox France,Long métrage,Anglais,200 000 000 USD,1 286 430 entrées,Couleur,144611,2.3,2.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=181061.html
2016-07-20,197814,Le BGG – Le Bon Gros Géant,The BFG,20 juillet 2016,1h 57min,"Aventure, Famille, Fantastique",Steven Spielberg,Melissa Mathison,"Mark Rylance, Dany Boon, Ruby Barnhill","Le Bon Gros Géant ne ressemble pas du tout aux autres habitants du Pays des Géants. Il mesure plus de 7 mètres de haut et possède de grandes oreilles et un odorat très fin. Il n’est pas très malin mais tout à fait adorable, et assez secret. Les géants comme le Buveur de sang et l’Avaleur de chair fraîche, sont deux fois plus grands que lui et aux moins deux fois plus effrayants, et en plus, ils mangent les humains. Le BGG, lui, préfère les schnockombres et la frambouille. À son arrivée au Pays des Géants, la petite Sophie, une enfant précoce de 10 ans qui habite Londres, a d’abord peur de ce mystérieux géant qui l’a emmenée dans sa grotte, mais elle va vite se rendre compte qu’il est très gentil. Comme elle n’a encore jamais vu de géant, elle a beaucoup de questions à lui poser. Le BGG emmène alors Sophie au Pays des Rêves, où il recueille les rêves et les envoie aux enfants. Il va tout apprendre à Sophie sur la magie et le mystère des rêves…

Avant leur rencontre, le BGG et Sophie avaient toujours été livrés à eux-mêmes, chacun dans son monde. C’est pourquoi leur affection l’un pour l’autre ne fait que grandir. Mais la présence de la petite fille au Pays des Géants attire bientôt l’attention des autres géants…

Sophie et le BGG quittent bientôt le Pays des Géants pour aller à Londres voir La Reine et l’avertir du danger que représentent les géants. Mais il leur faut d’abord convaincre la souveraine et sa domestique, Mary que les géants existent bel et bien ! Tous ensemble, ils vont mettre au point un plan pour se débarrasser des méchants géants une bonne fois pour toutes…","U.S.A., Inde",2016,Metropolitan FilmExport,Long métrage,Anglais,-,771 018 entrées,Couleur,144824,3,3.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=197814.html
2016-07-20,228165,American Nightmare 3 : Elections,The Purge: Election Year,20 juillet 2016,1h 49min,"Epouvante-horreur, Thriller",James DeMonaco,James DeMonaco,"Frank Grillo, Elizabeth Mitchell, Mykelti Williamson","Une sénatrice américaine candidate à la présidence fait campagne pour abolir la purge, cette demi-journée annuelle pendant laquelle le meurtre devient légal. Pour elle, il n'y a rien de cathartique dans ce moment de violence barbare. Mais la date de la nouvelle purge approche, et ses promoteurs fanatiques promettent d'en profiter pour éliminer la candidate. La malheureuse n'as pas beaucoup d'alliés. Tout le monde se barricade et espère sortir vivant de ces douze heures de cauchemar. Quand les sirènes annonçant l'ouverture de la purge retentissent, l'élue ne peut compter que sur son garde du corps. Ce troisième volet, sorti en 2016, fait écho de manière astucieuse aux élections américaines de cette année-là.",U.S.A.,2016,Universal Pictures International France,Long métrage,Anglais,-,688 247 entrées,Couleur,144861,2.6,3.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=228165.html
2016-07-20,230281,Man on High Heels,Hai-hil,20 juillet 2016,2h 05min,Policier,Jin Jang,Jin Jang,"Seung-Won Cha, Jung-se Oh, Sung-woong Park","Ji-wook est un policier endurci bardé de cicatrices prêt à tout pour arrêter les criminels qu’il pourchasse, en particulier Heo-gon, un mafieux notoire et cruel. Sa jeune collègue, traque, elle, un violeur en série et tombe peu à peu amoureuse de Ji-wook. Mais elle ignore que celui-ci ne nourrit qu’un seul désir : devenir une femme…",Corée du Sud,2015,Zootrope Films,Long métrage,Coréen,-,8 377 entrées,Couleur,144835,3.5,3.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=230281.html
2016-07-20,248033,Parenthèse,,20 juillet 2016,1h 35min,Comédie,Bernard Tanguy,"Hervé Tanguy, Bernard Tanguy","Vincent Winterhalter, Gilles Gaston-Dreyfus, Eric Viellard","En pleine crise existentielle à l'approche de la cinquantaine, Raphaël entraîne ses deux meilleurs amis sur un voilier, espérant renouer ainsi avec l'ambiance de leurs vacances de jeunesse.

Petit problème : personne à bord ne sait vraiment naviguer ! Bloqués entre les îles de Port-Cros et Porquerolles, ils finissent par embarquer trois jeunes femmes rencontrées par hasard qui risquent de les faire chavirer...",France,2016,Jour2fête,Long métrage,Français,-,2 170 entrées,Couleur,122026,2.8,3.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=248033.html
2016-07-20,198759,Elvis & Nixon,,20 juillet 2016,1h 27min,"Biopic, Comédie, Historique",Liza Johnson,"Joey Sagal, Hanala Sagal","Michael Shannon, Kevin Spacey, Alex Pettyfer","La rencontre improbable et méconnue entre Elvis, la plus grande star de l’époque, et le Président Nixon l’homme le plus puissant du monde. Deux monuments que tout oppose.

En 1970, Elvis Presley se rend à Washington dans le but de convaincre le président Nixon de le nommer agent fédéral. Se présentant à l'improviste à la Maison Blanche, la rock-star réussit à faire remettre une lettre en mains propres au président pour solliciter un rendez-vous secret. Conseillers de Nixon, Egil ""Bud"" Krogh et Dwight Chapin expliquent à leur patron qu'une rencontre avec Elvis au cours d'une année électorale peut améliorer son image. Mais Nixon n'est pas d'humeur à donner satisfaction à l'artiste.

C'est sans compter sur la détermination d'Elvis ! Il propose un ""contrat"" à Krogh et Chapin : il signera un autographe pour la fille de Nixon en échange d'un tête-à-tête avec le président. À la très grande surprise de Nixon et de ses conseillers, l'homme politique et le chanteur se découvrent des affinités. À commencer par leur mépris affiché pour la contreculture ...",U.S.A.,2016,Warner Bros. France,Long métrage,Anglais,-,41 357 entrées,Couleur,144708,3.4,3.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=198759.html
2016-07-20,231353,Absence,Ausência,20 juillet 2016,1h 27min,Drame,Chico Teixeira,"Chico Teixeira, César Turim","Matheus Fagundes, Irandhir Santos, Gilda Nomacce","À 14 ans, Serginho se doit d’être l’énergie vitale du foyer familial quitté par son père et délaissé par une mère déprimée. Alors qu’il n’a pas encore vécu son adolescence, il doit, seul, assumer des responsabilités d’adulte. Le manque d’entourage affectif familial, entremêlé à l’impossibilité de vivre la quête de soi, crée en lui une confusion sur ce qu’il est. Sans comprendre ses propres désirs, il cherche à combler ses carences dans la figure de son professeur.","Brésil, Chili, France",2014,Sokol films,Long métrage,Portugais,-,76 entrées,Couleur,144333,3.4,3.4,https://www.allocine.fr/film/fichefilm_gen_cfilm=231353.html
2016-07-20,247365,Kabali,,22 juillet 2016,2h 33min,"Drame, Policier",Pa Ranjith,Pa Ranjith,"Rajinikanth, Winston Chao, Radhika Apte","L'histoire de Kabaleeshwaran, parrain de la mafia tamoule en Malaisie condamné à 25 ans de prison. À sa sortie, il va avoir des comptes à régler.",Inde,2016,Aanna Films,Long métrage,"Hindi, Malais, Autre, Tamoul",-,14 065 entrées,Couleur,-,,3.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=247365.html
2016-07-20,243939,D'une famille à l'autre,Mãe Só Há Uma,20 juillet 2016,1h 22min,Comédie dramatique,Anna Muylaert,Anna Muylaert,"Naomi Nero, Dani Nefussi, Matheus Nachtergaele","Felipe profite de sa fin d’adolescence dans les fêtes branchées de São Paulo. Sa mère, qui l’élève seule avec sa jeune soeur, lui laisse une grande liberté. Sauf que leur mère n’est pas leur mère: un test ADN prouve qu’elle les a enlevés à la naissance. Séparés, les enfants sont précipités dans leur vraie famille. Les parents biologiques de Felipe, à sa recherche depuis 17 ans, se retrouvent face à un adolescent qui ne partage pas tout à fait leur conception de la vie…",Brésil,2016,Condor Distribution,Long métrage,Portugais,1 800 000 USD,17 790 entrées,Couleur,144898,3.3,3.5,https://www.allocine.fr/film/fichefilm_gen_cfilm=243939.html
2016-07-20,246871,Une nouvelle année,Eshche odin god,20 juillet 2016,1h 47min,"Comédie dramatique, Romance",Oksana Bychkova,"Natalya Meshchaninova, Liubov Mulmenko","Nadya Lumpova, Aleksey Filimonov, Natalya Tereshkova","Hiver 2013. Igor aime Zhenia et Zhenia aime Igor. Elle, pétillante et ambitieuse, commence un nouveau travail dans un journal branché de la capitale. Lui, plus taciturne, taxi clandestin, se sent vite dépassé par cette nouvelle vie dont il ne comprend pas les codes. Durant un an, ils évoluent au coeur d’une Moscou en mutation, ils s'éloignent, et se rapprochent, évoluent au sein de deux mondes très distincts. Le décalage entre eux grandit, inexorablement. Mais l’amour pourra tout, ou presque.",Russie,2014,Norte Distribution,Long métrage,Russe,-,2 351 entrées,Couleur,144468,3.4,3,https://www.allocine.fr/film/fichefilm_gen_cfilm=246871.html
