semaine,allocine_id,titre,titre_original,date_sortie,duree,genres,realisateur,scenaristes,cast,synopsis,nationalite,annee_production,distributeur,type_film,langues,budget,boxoffice_france,couleur,visa,note_presse,note_spectateurs,url
2016-12-14,231408,Manchester By the Sea,,14 décembre 2016,2h 18min,Drame,Kenneth Lonergan,Kenneth Lonergan,"Casey Affleck, Michelle Williams, Kyle Chandler","Après le décès soudain de son frère Joe, Lee est désigné comme le tuteur de son neveu Patrick. Il se retrouve confronté à un passé tragique qui l’a séparé de sa femme Randi et de la communauté où il est né et a grandi.",U.S.A.,2016,Universal Pictures International France,Long métrage,Anglais,-,472 364 entrées,Couleur,145511,4.5,4.2,https://www.allocine.fr/film/fichefilm_gen_cfilm=231408.html
2016-12-14,218395,Rogue One: A Star Wars Story,,14 décembre 2016,2h 14min,"Action, Aventure, Science Fiction",Gareth Edwards,"Chris Weitz, Tony Gilroy","Felicity Jones, Diego Luna, Ben Mendelsohn","Situé entre les épisodes III et IV de la saga Star Wars, le film nous entraîne aux côtés d’individus ordinaires qui, pour rester fidèles à leurs valeurs, vont tenter l’impossible au péril de leur vie. Ils n’avaient pas prévu de devenir des héros, mais dans une époque de plus en plus sombre, ils vont devoir dérober les plans de l’Étoile de la Mort, l’arme de destruction ultime de l’Empire.",U.S.A.,2016,The Walt Disney Company France,Long métrage,Anglais,-,4 974 699 entrées,Couleur,145487,3.7,4.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=218395.html
2016-12-14,232143,Ballerina,,14 décembre 2016,1h 30min,Animation,"Eric Summer, Eric Warin","Carol Noble, Laurent Zeitoun","Camille Cottin, Elle Fanning, Malik Bentalha","Félicie est une jeune orpheline bretonne qui n’a qu’une passion : la danse. Avec son meilleur ami Victor qui aimerait devenir un grand inventeur, ils mettent au point un plan rocambolesque pour s’échapper de l’orphelinat, direction Paris, ville lumière et sa Tour Eiffel en construction ! Félicie devra se battre comme jamais, se dépasser et apprendre de ses erreurs pour réaliser son rêve le plus fou : devenir danseuse étoile à l’Opéra de Paris…","France, Canada",2016,Gaumont Distribution,Long métrage,Français,-,1 828 075 entrées,Couleur,134556,3.5,4,https://www.allocine.fr/film/fichefilm_gen_cfilm=232143.html
2016-12-14,246805,La Jeune Fille Sans Mains,,14 décembre 2016,1h 13min,Animation,Sébastien Laudenbach,Sébastien Laudenbach,"Anaïs Demoustier, Jérémie Elkaïm, Philippe Laudenbach","En des temps difficiles, un meunier vend sa fille au Diable. Protégée par sa pureté, elle lui échappe mais est privée de ses mains. Cheminant loin de sa famille, elle rencontre la déesse de l'eau, un doux jardinier et le prince en son château. Un long périple vers la lumière...",France,2016,Shellac,Long métrage,Français,-,39 769 entrées,Couleur,144143,4.1,3.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=246805.html
2016-12-14,237879,Personal Shopper,,14 décembre 2016,1h 50min,"Fantastique, Thriller",Olivier Assayas,Olivier Assayas,"Kristen Stewart, Lars Eidinger, Sigrid Bouaziz","Maureen, une jeune américaine à Paris, s’occupe de la garde-robe d’une célébrité.

C’est un travail qu’elle n’aime pas mais elle n’a pas trouvé mieux pour payer son séjour et attendre que se manifeste l’esprit de Lewis, son frère jumeau récemment disparu.

Elle se met alors à recevoir sur son portable d’étranges messages anonymes…",France,2016,Les Films du Losange,Long métrage,Anglais,-,90 741 entrées,Couleur,142555,3.1,2.3,https://www.allocine.fr/film/fichefilm_gen_cfilm=237879.html
2016-12-14,244059,Cigarettes et chocolat chaud,,14 décembre 2016,1h 38min,Comédie,Sophie Reine,"Sophie Reine, Gladys Marciano","Gustave Kervern, Camille Cottin, Héloïse Dugas","Denis Patar est un père aimant mais débordé qui se débat seul avec l’éducation de ses filles, Janis 13 ans et Mercredi 9 ans, deux boulots et une bonne dose de système D. Un soir Denis oublie, une fois de trop, Mercredi à la sortie de l’école. Une enquêtrice sociale passe alors le quotidien de la famille Patar à la loupe et oblige Denis à un « stage de parentalité ». Désormais les Patar vont devoir rentrer dans le rang…",France,2016,Diaphana Distribution,Long métrage,Français,-,153 624 entrées,Couleur,143295,3.6,3.5,https://www.allocine.fr/film/fichefilm_gen_cfilm=244059.html
2016-12-14,239527,Wonderland,Heimatland,14 décembre 2016,1h 40min,Drame,"Lisa Blatter, Jan Gassmann, Benny Jaberg","Lisa Blatter, Gregor Frei","Peter Jecklin, Dashmir Ristemi, Julia Glaus","L’automne en Suisse. Un effrayant nuage apparaît dans le ciel et recouvre le pays. Son origine est une énigme pour les météorologues. La tempête du siècle menace d’anéantir le pays. Face à la catastrophe imminente, certains l’ignorent, d’autres se barricadent ou célèbrent la fin du monde. Pourtant, la menace qui plane sur les Confédérés crée aussi des liens…",Suisse,2016,KapFilms,Long métrage,"Français, Allemand",-,188 entrées,Couleur,144306,2.6,2.3,https://www.allocine.fr/film/fichefilm_gen_cfilm=239527.html
2016-12-14,6240,L'Adorable voisine,Bell Book and Candle,10 mars 1959,1h 45min,"Comédie, Fantastique, Romance",Richard Quine,Daniel Taradash,"James Stewart, Kim Novak, Jack Lemmon","New York, un soir de Noël. Une ravissante sorcière souhaite secrètement tomber amoureuse, les femmes de son espèce étant censées n'éprouver aucun sentiment excepté le désir. En l’ensorcelant, elle va mettre le grappin sur son voisin du dessus, un éditeur quinquagénaire sur le point de se marier. Cet amour, au départ peu naturel, durera-t-il une fois l’envoûtement terminé ?",U.S.A.,1958,Park Circus France,Long métrage,Anglais,-,,Couleur,20 983,4,3.3,https://www.allocine.fr/film/fichefilm_gen_cfilm=6240.html
2016-12-14,228253,Box,,14 décembre 2016,1h 33min,"Drame, Romance",Florin Serban,Florin Serban,"Hilda Peter, Sorin Leoveanu, Mária Tasnádi Fekete","L'histoire d'amour entre Anghel, un jeune boxeur de 20 ans et Cristina, une actrice de quinze ans son aînée, mariée et mère d'une petite fille.","Roumanie, France, Allemagne",2015,Dulac Distribution,Long métrage,"Hongrois, Roumain",-,10 entrées,Couleur,-,,2.5,https://www.allocine.fr/film/fichefilm_gen_cfilm=228253.html
2016-12-14,250939,La Nuit Rebelle,,14 décembre 2016,1h 20min,Comédie,Michel Léviant,Michel Léviant,"Mona Hackel, Elsa Léviant, Sofia Lesaffre","Comme l’usine où leurs parents travaillent va bientôt être délocalisée et qu’ils risquent d’être licenciés, trois gamines kidnappent la fille du patron. Mais dans l’usine déserte, un vigile fait sa ronde. Craignant de s’être fait repérer, elles se réfugient avec leur otage dans une remise. Enfermées là, elles vont tout faire pour empêcher la délocalisation !",France,2016,Maybe Movies,Long métrage,Français,-,65 entrées,Couleur,142060,,3.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=250939.html
