"semaine","allocine_id","titre","titre_original","date_sortie","duree","genres","realisateur","scenaristes","cast","synopsis","nationalite","annee_production","distributeur","type_film","langues","budget","boxoffice_france","couleur","visa","note_presse","note_spectateurs","url"
2004-08-04,50356,"Le Roi Arthur","King Arthur","4 août 2004","2h 06min","Action, Historique","Antoine Fuqua","David Franzoni","Clive Owen, Keira Knightley, Ioan Gruffudd","Après cinq siècles de domination sur la Grande-Bretagne, l'Empire romain, chaque jour plus affaibli, abandonne l'île pourtant menacée par les invasions sanguinaires des Saxons.

Avant d'être libéré de ses obligations, Arthur se voit confier une dernière mission. Il doit secourir la belle Guenièvre, torturée pour hérésie. Avec ses chevaliers, il prend conscience qu'ils sont le dernier espoir face au massacre programmé par les Saxons.

Tandis que les chevaliers tentent de conduire le peuple et les nobles à l'abri du Mur d'Hadrien, Arthur doit choisir son destin. S'il s'enfuit, il sera libre ; s'il s'oppose aux légions de Saxons qui s'apprêtent à déferler, il sera certainement tué. Il ignore que sa décision changera le cours de l'Histoire.","U.S.A.","2004","Buena Vista International","Long métrage","Anglais","90 000 000 USD","1 509 417 entrées","Couleur","110253",2.8,2.7,"https://www.allocine.fr/film/fichefilm_gen_cfilm=50356.html"
2004-08-04,46340,"30 ans sinon rien","13 Going on 30","4 août 2004","1h 38min","Comédie, Fantastique, Romance","Gary Winick","Josh Goldsmith, Cathy Yuspa","Jennifer Garner, Mark Ruffalo, Judy Greer","Jenna, adolescente de treize ans qui rêve de devenir célèbre, s'enferme dans un placard après avoir subi une expérience humiliante. Lorsqu'elle se décide enfin de sortir de sa cachette, elle s'aperçoit que, par un phénomène extraordinaire et inexplicable, elle est sur le point de célébrer son trentième anniversaire et qu'elle est devenue extrêmement belle et populaire.

Alors que Jenna commence à profiter de sa toute nouvelle vie, elle découvre que celui auquel elle tenait tant n'est plus là. Non seulement elle n'a plus aucune nouvelle de Matt, mais elle apprend qu'il s'apprête à épouser une autre demoiselle...","U.S.A.","2004","Gaumont Columbia Tristar Films","Long métrage","Anglais","37 000 000 USD","312 677 entrées","Couleur","110570",3.3,2.7,"https://www.allocine.fr/film/fichefilm_gen_cfilm=46340.html"
2004-08-04,46341,"Highwaymen : la poursuite infernale","Highwaymen","4 août 2004","1h 20min","Action, Policier, Thriller","Robert Harmon","Craig Mitchell, Hans Bauer","Jim Caviezel, Rhona Mitra, Colm Feore","La peur règne sur les routes depuis que Fargo, un tueur psychotique en série, s'en prend à de jeunes femmes en se servant de son El Dorado 72 comme de la pire des armes. Rennie, dont la femme fut l'une de ses victimes, est sur ses traces. Il va unir ses forces à celles de Molly, la seule qui lui ait survécu. Ensemble, ils vont s'attaquer à ce monstre sur son propre terrain.

Entre Fargo et ses deux poursuivants, le duel est à la fois mécanique et psychologique. Rennie doit comprendre l'intime façon de penser de Fargo pour avoir une chance de le prendre de vitesse.","U.S.A., Canada","2004","Metropolitan FilmExport","Long métrage","Anglais","-",NA,"Couleur","110814",3.3,2.1,"https://www.allocine.fr/film/fichefilm_gen_cfilm=46341.html"
2004-08-04,54223,"Nos amis les flics",NA,"4 août 2004","1h 30min","Comédie","Bob Swaim","Bob Swaim, Mathieu Fabiani","Frédéric Diefenthal, Armelle Deutsch, Lorànt Deutsch","Une bande de jeunes voyous inoffensifs vivote de petits coups. Après un braquage loupé, ils se trouvent dans l'impossibilité de régler leurs dettes au caïd du coin, qui, pour le rembourser, leur propose le cambriolage d'une fondation d'art moderne. Mais rien ne se passe comme prévu et tout s'enchaîne... mal.

Ainsi l'alarme qui aurait dû être débranchée ne l'est pas, et un des voyous se fait tout de suite piéger dans une des salles du musée. Pour le sortir de là, l'équipe doit cambrioler une quincaillerie pour se procurer du matériel, mais les flics arrivent, et un deuxième est pris. Encore un membre de l'équipe à libérer et encore une partie du plan qui ne se déroule pas comme prévu : ils sont obligés d'occuper le commissariat. Et, pour ne pas alerter les commissariats voisins et mener à bien leur projet initial, les voyous n'ont d'autre solution que de remplacer les vrais flics...","France","2003","TFM Distribution","Long métrage","Français","9 280 000 EUR","186 571 entrées","Couleur","97 213",2.9,1.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=54223.html"
2004-08-04,54493,"J'me sens pas belle",NA,"4 août 2004","1h 25min","Comédie, Romance","Bernard Jeanjean","Bernard Jeanjean","Marina Foïs, Julien Boisselier","Fanny, une trentenaire célibataire, ne veut plus entendre parler d'amour mais seulement d'aventures d'un soir. Elle tente alors d'obtenir les faveurs de Paul, un collègue de bureau, mais les choses vont prendre une tournure inattendue.","France","2003","-","Long métrage","Français","-","130 905 entrées","Couleur","108693",3.8,2.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=54493.html"
2004-08-04,57434,"La Femme de Seisaku","Seisaku no tsuma","4 août 2004","1h 33min","Drame, Guerre, Romance","Yasuzô Masumura","Kaneto Shindô","Yûzô Hayakawa, Mikio Narita, Taiji Tonoyama","A la veille de la guerre russo-japonaise, pour échapper à la misère, une jeune femme devient la concubine d'un vieillard. Lorsque celui-ci décède, elle se met en ménage avec un jeune homme.","Japon","1965","The Jokers Films","Long métrage","Japonais","-",NA,"N&B","111072",4.9,4.2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=57434.html"
2004-08-04,48004,"Rendez-vous avec une star","Win A Date With Tad Hamilton","4 août 2004","1h 35min","Comédie, Romance","Robert Luketic","Victor Levin","Kate Bosworth, Topher Grace, Josh Duhamel","Rosalee Futch travaille dans une épicerie de la Virginie profonde. Mais vivre dans un petit village n'empêche pas d'avoir de grands rêves. Celle-ci souhaite en effet rencontrer la star de cinéma Tad Hamilton. Grâce à un concours, son rêve le plus cher va se réaliser, au grand désespoir de son meilleur ami, Pete, secrètement amoureux d'elle.","U.S.A.","2003","United International Pictures (UIP)","Long métrage","Anglais","24 000 000 USD",NA,"Couleur","-",2,2.4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=48004.html"
2004-08-04,57221,"T.I.C. (Trouble involontaire convulsif)",NA,"4 août 2004","1h 30min","Comédie","Philippe Locquet","Philippe Locquet","Mathieu Lagarrigue, Nelly Amado, Annie Pouleau-Gautier","Un groupe de sept personnes, cinq hommes et deux femmes, entre 20 et 40 ans, estatteint de Troubles Involontaires Convulsifs, appelés communément les TIC. Ces gens sont différents parce qu'ils ont en commun quelque chose de ""déplacé"", ungeste, une grimace ou une convulsion qui les défigurent en une fraction de seconde.Ils vivent presque normalement - ces gens ont un métier, une femme, un petit ami,ils font leurs courses, rêvent, ont des peines - hormis ces mouvements brusques et incontrôlables qui les défigurent et les rendent monstrueux le temps d'un clignement d'oeil,n'importe où, n'importe quand... Dans ce laps de temps, leurs différences s'affichent auxyeux des autres...","France","2003","Tecumseh.works","Long métrage","Français","-",NA,"Couleur","100 081",3.2,2.9,"https://www.allocine.fr/film/fichefilm_gen_cfilm=57221.html"
2004-08-04,50836,"Les Petits braqueurs","Catch That Kid","4 août 2004","1h 31min","Action, Comédie","Bart Freundlich","Fabian Wullenweber, Michael Brandt","Kristen Stewart, Jennifer Beals, James LeGros","Maddy s'est vue transmettre par son père, partiellement paralysé à la suite d'une grave chute, sa passion pour l'escalade. Déterminée à trouver l'argent nécessaire pour une opération délicate dont son père a besoin, elle fait appel à deux amis afin d'organiser un braquage...","U.S.A.","2003","-","Long métrage","Anglais","-",NA,"Couleur","-",NA,2.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=50836.html"
2004-08-04,54392,"Le Bois lacté","Milchwald","4 août 2004","1h 27min","Drame","Christoph Hochhäusler","Christoph Hochhäusler, Benjamin Heisenburg","Judith Engel, Sophie Conrad, Miroslaw Baka","Sylvia est la belle-mère de deux jeunes enfants, Léa et Konstantin. Ils vivent en Allemagne, près de la frontière polonaise. La jeune femme ne s'entend pas avec eux. Un jour, en les ramenant de l'école, elle prétexte une course à faire en Pologne pour les y abandonner.

De retour à la maison, elle cache la vérité à son mari. Ne voyant pas ses enfants revenir, celui-ci part à leur recherche.","Allemagne, Pologne","2003","ASC Distribution","Long métrage","Allemand","-",NA,"Couleur","-",4.4,3.2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=54392.html"
