semaine,allocine_id,titre,titre_original,date_sortie,duree,genres,realisateur,scenaristes,cast,synopsis,nationalite,annee_production,distributeur,type_film,langues,budget,boxoffice_france,couleur,visa,note_presse,note_spectateurs,url
2023-06-07,27442,2001 : l'odyssée de l'espace,2001: A Space Odyssey,27 septembre 1968,2h 21min,Science Fiction,Stanley Kubrick,"Arthur C. Clarke, Stanley Kubrick","Keir Dullea, Gary Lockwood, William Sylvester","A l'aube de l'Humanité, dans le désert africain, une tribu de primates subit les assauts répétés d'une bande rivale, qui lui dispute un point d'eau. La découverte d'un monolithe noir inspire au chef des singes assiégés un geste inédit et décisif. Brandissant un os, il passe à l'attaque et massacre ses adversaires. Le premier instrument est né.

En 2001, quatre millions d'années plus tard, un vaisseau spatial évolue en orbite lunaire au rythme langoureux du ""Beau Danube Bleu"". A son bord, le Dr. Heywood Floyd enquête secrètement sur la découverte d'un monolithe noir qui émet d'étranges signaux vers Jupiter.

Dix-huit mois plus tard, les astronautes David Bowman et Frank Poole font route vers Jupiter à bord du Discovery. Les deux hommes vaquent sereinement à leurs tâches quotidiennes sous le contrôle de HAL 9000, un ordinateur exceptionnel doué d'intelligence et de parole. Cependant, HAL, sans doute plus humain que ses maîtres, commence à donner des signes d'inquiétude : à quoi rime cette mission et que risque-t-on de découvrir sur Jupiter ?","U.S.A., Grande-Bretagne",1968,Warner Bros. France,Long métrage,Anglais,10 500 000 USD,,Couleur,34638,4.6,4.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=27442.html
2023-06-07,143692,Inception,,21 juillet 2010,2h 28min,"Science Fiction, Thriller",Christopher Nolan,Christopher Nolan,"Leonardo DiCaprio, Marion Cotillard, Elliot Page","Dom Cobb est un voleur expérimenté – le meilleur qui soit dans l’art périlleux de l’extraction : sa spécialité consiste à s’approprier les secrets les plus précieux d’un individu, enfouis au plus profond de son subconscient, pendant qu’il rêve et que son esprit est particulièrement vulnérable. Très recherché pour ses talents dans l’univers trouble de l’espionnage industriel, Cobb est aussi devenu un fugitif traqué dans le monde entier qui a perdu tout ce qui lui est cher. Mais une ultime mission pourrait lui permettre de retrouver sa vie d’avant – à condition qu’il puisse accomplir l’impossible : l’inception. Au lieu de subtiliser un rêve, Cobb et son équipe doivent faire l’inverse : implanter une idée dans l’esprit d’un individu. S’ils y parviennent, il pourrait s’agir du crime parfait. Et pourtant, aussi méthodiques et doués soient-ils, rien n’aurait pu préparer Cobb et ses partenaires à un ennemi redoutable qui semble avoir systématiquement un coup d’avance sur eux. Un ennemi dont seul Cobb aurait pu soupçonner l’existence.","U.S.A., Grande-Bretagne",2010,Warner Bros. France,Long métrage,"Anglais, Japonais",160 000 000 USD,4 915 637 entrées,Couleur,126718,4.1,4.5,https://www.allocine.fr/film/fichefilm_gen_cfilm=143692.html
2023-06-07,258374,Joker,,9 octobre 2019,2h 02min,Drame,Todd Phillips,"Todd Phillips, Scott Silver","Joaquin Phoenix, Robert De Niro, Zazie Beetz","Le film, qui relate une histoire originale inédite sur grand écran, se focalise sur la figure emblématique de l’ennemi juré de Batman. Il brosse le portrait d’Arthur Fleck, un homme sans concession méprisé par la société. ","U.S.A., Canada",2019,Warner Bros. France,Long métrage,Anglais,-,5 608 532 entrées,Couleur,151541,4.1,4.4,https://www.allocine.fr/film/fichefilm_gen_cfilm=258374.html
2023-06-07,1975,Blade Runner,,15 septembre 1982,1h 57min,Science Fiction,Ridley Scott,"David Webb Peoples, Hampton Fancher","Harrison Ford, Rutger Hauer, Sean Young","Dans les dernières années du 20ème siècle, des milliers d'hommes et de femmes partent à la conquête de l'espace, fuyant les mégalopoles devenues insalubres. Sur les colonies, une nouvelle race d'esclaves voit le jour : les répliquants, des androïdes que rien ne peut distinguer de l'être humain. Los Angeles, 2019. Après avoir massacré un équipage et pris le contrôle d'un vaisseau, les répliquants de type Nexus 6, le modèle le plus perfectionné, sont désormais déclarés ""hors la loi"". Quatre d'entre eux parviennent cependant à s'échapper et à s'introduire dans Los Angeles. Un agent d'une unité spéciale, un blade-runner, est chargé de les éliminer. Selon la terminologie officielle, on ne parle pas d'exécution, mais de retrait...",U.S.A.,1982,Warner Bros. France,Long métrage,Anglais,28 000 000 USD,,Couleur,56 146,3.8,4.2,https://www.allocine.fr/film/fichefilm_gen_cfilm=1975.html
2023-06-07,5969,Les Affranchis,Goodfellas,12 septembre 1990,2h 25min,"Drame, Policier",Martin Scorsese,"Nicholas Pileggi, Martin Scorsese","Ray Liotta, Robert De Niro, Joe Pesci","Sur une période de 30 ans, la vie de Henry Hill, adopté à douze ans par une famille de la mafia et devenu l'un des plus grands mafieux de Brooklyn.",U.S.A.,1990,Warner Bros. France,Long métrage,Anglais,25 000 000 USD,,Couleur,74397,5,4.5,https://www.allocine.fr/film/fichefilm_gen_cfilm=5969.html
2023-06-07,135063,Gran Torino,,25 février 2009,1h 56min,Drame,Clint Eastwood,"Nick Schenk, Dave Johannson","Clint Eastwood, Bee Vang, Ahney Her","Walt Kowalski est un ancien de la guerre de Corée, un homme inflexible, amer et pétri de préjugés surannés. Après des années de travail à la chaîne, il vit replié sur lui-même, occupant ses journées à bricoler, traînasser et siroter des bières. Avant de mourir, sa femme exprima le voeu qu'il aille à confesse, mais Walt n'a rien à avouer, ni personne à qui parler. Hormis sa chienne Daisy, il ne fait confiance qu'à son M-1, toujours propre, toujours prêt à l'usage...

Ses anciens voisins ont déménagé ou sont morts depuis longtemps. Son quartier est aujourd'hui peuplé d'immigrants asiatiques qu'il méprise, et Walt ressasse ses haines, innombrables - à l'encontre de ses voisins, des ados Hmong, latinos et afro-américains ""qui croient faire la loi"", de ses propres enfants, devenus pour lui des étrangers. Walt tue le temps comme il peut, en attendant le grand départ, jusqu'au jour où un ado Hmong du quartier tente de lui voler sa précieuse Ford Gran Torino... Walt tient comme à la prunelle de ses yeux à cette voiture fétiche, aussi belle que le jour où il la vit sortir de la chaîne.

Lorsque le jeune et timide Thao tente de la lui voler sous la pression d'un gang, Walt fait face à la bande, et devient malgré lui le héros du quartier. Sue, la soeur aînée de Thao, insiste pour que ce dernier se rachète en travaillant pour Walt. Surmontant ses réticences, ce dernier confie au garçon des ""travaux d'intérêt général"" au profit du voisinage. C'est le début d'une amitié inattendue, qui changera le cours de leur vie.

Grâce à Thao et sa gentille famille, Walt va découvrir le vrai visage de ses voisins et comprendre ce qui le lie à ces exilés, contraints de fuir la violence... comme lui, qui croyait fermer la porte sur ses souvenirs aussi aisément qu'il enfermait au garage sa précieuse Gran Torino...",U.S.A.,2008,Warner Bros. France,Long métrage,Anglais,33 000 000 USD,3 411 031 entrées,Couleur,122 646,4.7,4.5,https://www.allocine.fr/film/fichefilm_gen_cfilm=135063.html
2023-06-07,287502,"Love Again : un peu, beaucoup, passionnément",Love Again,7 juin 2023,1h 45min,"Comédie, Romance",Jim Strouse,Jim Strouse,"Priyanka Chopra Jonas, Sam Heughan, Céline Dion","Et si un simple texto vous menait vers l'amour de votre vie ? Mira Ray essaie de surmonter le décès de son fiancé, et envoie une série de messages romantiques à son numéro de téléphone... sans réaliser que le numéro avait été réattribué au nouveau téléphone professionnel de Rob Burns. Journaliste, Rob est captivé par la sincérité de ces sublimes confessions épistolaires. Quand lui est confiée la mission d'écrire le portait de la méga star Céline Dion, il sollicite son aide pour trouver comment rencontrer Mira en face à face... et gagner son coeur.",U.S.A.,2023,Sony Pictures Releasing France,Long métrage,Anglais,-,52 645 entrées,Couleur,159520,2.4,2.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=287502.html
2023-06-07,27765,L'Exorciste,The Exorcist,11 septembre 1974,2h 01min,Epouvante-horreur,William Friedkin,William Peter Blatty,"Linda Blair, Ellen Burstyn, Max von Sydow","L'actrice Chris McNeil est inquiète au sujet de sa fillette Regan : après que l'on ait entendu des bruits curieux venant de sa chambre, la petite a changé, proférant de constantes insanités. Une force para-normale l'habite, qui coûte la vie au metteur en scène de Chris. Désespérée, cette dernière fait appel à deux exorcistes...",U.S.A.,1973,Warner Bros. France,Long métrage,Anglais,13 000 000 USD,1 226 509 entrées,Couleur,42624,3.3,4,https://www.allocine.fr/film/fichefilm_gen_cfilm=27765.html
2023-06-07,2645,Casablanca,,13 mai 1947,1h 42min,"Drame, Romance",Michael Curtiz,"Julius J. Epstein, Philip G. Epstein","Humphrey Bogart, Ingrid Bergman, Paul Henreid","Dans son night-club marocain, le cynique Rick Blaine ferme les yeux sur la misère de la Seconde Guerre mondiale jusqu’à ce que son ancienne amante, Ilsa Lund, entre dans la pièce, forçant Rick à choisir entre vivre avec la femme qu’il aime et devenir le héros dont elle a besoin.",U.S.A.,1942,Warner Bros. France,Long métrage,"Anglais, Français, Allemand",950 000 USD,,N&B,4940,4.4,4.3,https://www.allocine.fr/film/fichefilm_gen_cfilm=2645.html
2023-06-07,241065,Transformers: Rise Of The Beasts,,7 juin 2023,2h 08min,"Action, Science Fiction",Steven Caple Jr.,"Jon Hoeber, Erich Hoeber","Anthony Ramos, Dominique Fishback, Luna Lauren Velez",Transformers : Rise of the Beasts renoue avec l'action et le grand spectacle qui ont séduit des millions de spectateurs à travers le monde. Ce nouveau volet se déroule au cœur des années 90 et nous emmène aux quatre coins du globe. Une toute nouvelle faction de robots Transformers - les Maximals - se joindront aux Autobots dans l’éternelle bataille qu’ils livrent face aux Decepticons.,U.S.A.,2023,Paramount Pictures France,Long métrage,Anglais,-,1 137 427 entrées,Couleur,159397,2.7,2.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=241065.html
