semaine,allocine_id,titre,titre_original,date_sortie,duree,genres,realisateur,scenaristes,cast,synopsis,nationalite,annee_production,distributeur,type_film,langues,budget,boxoffice_france,couleur,visa,note_presse,note_spectateurs,url
2023-11-08,313750,Simple comme Sylvain,,8 novembre 2023,1h 50min,"Comédie, Romance",Monia Chokri,Monia Chokri,"Magalie Lépine Blondeau, Pierre-Yves Cardinal, Francis-William Rhéaume","Sophia est professeure de philosophie à Montréal et vit en couple avec Xavier depuis 10 ans. Sylvain est charpentier dans les Laurentides et doit rénover leur maison de campagne. Quand Sophia rencontre Sylvain pour la première fois, c’est le coup de foudre. Les opposés s'attirent, mais cela peut-il durer ?","Canada, France",2023,Memento,Long métrage,Français,-,277 961 entrées,Couleur,158127,3.7,3.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=313750.html
2023-11-08,272433,The Marvels,,8 novembre 2023,1h 45min,"Action, Aventure, Fantastique, Science Fiction",Nia DaCosta,"Megan McDonnell (IV), Elissa Karasik","Brie Larson, Iman Vellani, Teyonah Parris","Carol Danvers, alias Captain Marvel, doit faire face aux conséquences imprévues de sa victoire contre les Krees. Des effets inattendus l’obligent désormais à assumer le fardeau d'un univers déstabilisé. Au cours d’une mission qui la propulse au sein d’un étrange vortex étroitement lié aux actions d’une révolutionnaire Kree, ses pouvoirs se mêlent à ceux de Kamala Khan - alias Miss Marvel, sa super-fan de Jersey City - et à ceux de sa « nièce », la Capitaine Monica Rambeau, désormais astronaute au sein du S.A.B.E.R. D’abord chaotique, ce trio improbable se retrouve bientôt obligé de faire équipe et d’apprendre à travailler de concert pour sauver l'univers. Un seul nom pour cela : ""The Marvels"" !",U.S.A.,2023,The Walt Disney Company France,Long métrage,Anglais,-,771 705 entrées,Couleur,160730,2.3,2.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=272433.html
2023-11-08,29757,L'Armée des 12 singes,Twelve Monkeys,28 février 1996,2h 10min,"Drame, Science Fiction, Thriller",Terry Gilliam,"David Webb Peoples, Janet Peoples","Bruce Willis, Madeleine Stowe, Christopher Plummer","Nous sommes en l'an 2035. Les quelques milliers d'habitants qui restent sur notre planète sont contraints de vivre sous terre. La surface du globe est devenue inhabitable à la suite d'un virus ayant décimé 99% de la population. Les survivants mettent tous leurs espoirs dans un voyage à travers le temps pour découvrir les causes de la catastrophe et la prévenir. C'est James Cole, hanté depuis des années par une image incompréhensible, qui est désigné pour cette mission.",U.S.A.,1995,L'Atelier Distribution,Long métrage,Anglais,29 000 000 USD,,Couleur,89387,4.4,4.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=29757.html
2023-11-08,236844,Five Nights At Freddy's,,8 novembre 2023,1h 50min,Epouvante-horreur,Emma Tammi,"Scott Cawthon, Emma Tammi","Josh Hutcherson, Piper Rubio, Elizabeth Lail","Mike, jeune homme perturbé, s’occupe de sa sœur Abby, âgée de 10 ans. Il est toujours hanté par la disparition, jamais élucidée, de son petit frère, survenue il y a une dizaine d’années. Récemment licencié, il a absolument besoin de retrouver un emploi pour ne pas perdre la garde d’Abby. Il accepte donc un poste de gardien de nuit, dans un restaurant désaffecté : Freddy Fazbear’s Pizzeria. Mais Mike ne tarde pas à comprendre que les apparences y sont terriblement trompeuses. Avec l’aide de Vanessa Shelly, agent de police, il est confronté, la nuit, à des phénomènes surnaturels inexplicables et bascule dans un univers cauchemardesque...",U.S.A.,2023,Universal Pictures International France,Long métrage,Anglais,-,852 256 entrées,Couleur,160731,2.3,2.4,https://www.allocine.fr/film/fichefilm_gen_cfilm=236844.html
2023-11-08,6649,Delicatessen,,17 avril 1991,1h 39min,"Comédie, Drame, Epouvante-horreur, Fantastique","Jean-Pierre Jeunet, Marc Caro","Jean-Pierre Jeunet, Marc Caro","Dominique Pinon, Karin Viard, Ticky Holgado","La vie des étranges habitants d'un immeuble de banlieue qui se dresse dans un immense terrain vague et qui tous vont se fournir chez le boucher-charcutier, à l'enseigne ""Delicatessen"".",France,1991,Splendor Films,Long métrage,Français,25 000 000,,Couleur,69682,,3.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=6649.html
2023-11-08,300959,La Passion de Dodin Bouffant,,8 novembre 2023,2h 16min,"Drame, Historique, Romance",Tran Anh Hung,Tran Anh Hung,"Juliette Binoche, Benoît Magimel, Emmanuel Salinger","Eugénie, cuisinière hors pair, est depuis 20 ans au service du célèbre gastronome Dodin. Au fil du temps, de la pratique de la gastronomie et de l'admiration réciproque est née une relation amoureuse. De cette union naissent des plats tous plus savoureux et délicats les uns que les autres qui vont jusqu’à émerveiller les plus grands de ce monde. Pourtant, Eugénie, avide de liberté, n’a jamais voulu se marier avec Dodin. Ce dernier décide alors de faire quelque chose qu’il n’a encore jamais fait : cuisiner pour elle.",France,2023,Gaumont Distribution,Long métrage,Français,-,229 978 entrées,Couleur,149387,3.1,3.4,https://www.allocine.fr/film/fichefilm_gen_cfilm=300959.html
2023-11-08,280829,L'Abbé Pierre - Une vie de combats,,8 novembre 2023,2h 18min,"Biopic, Drame",Frédéric Tellier,"Frédéric Tellier, Olivier Gorce","Benjamin Lavernhe, Emmanuelle Bercot, Alain Sachs","Né dans une famille aisée, Henri Grouès a été à la fois résistant, député, défenseur des sans-abris, révolutionnaire et iconoclaste. Des bancs de l’Assemblée Nationale aux bidonvilles de la banlieue parisienne, son engagement auprès des plus faibles lui a valu une renommée internationale. La création d’Emmaüs et le raz de marée de son inoubliable appel de l’hiver 54 ont fait de lui une icône. Pourtant, chaque jour, il a douté de son action. Ses fragilités, ses souffrances, sa vie intime à peine crédibles sont restées inconnues du grand public. Révolté par la misère et les injustices, souvent critiqué, parfois trahi, Henri Grouès a eu mille vies et a mené mille combats. Il a marqué l’Histoire sous le nom qu’il s’était choisi : l’Abbé Pierre.",France,2023,SND,Long métrage,Français,-,825 763 entrées,Couleur,152608,3.1,4,https://www.allocine.fr/film/fichefilm_gen_cfilm=280829.html
2023-11-08,320231,Par la fenêtre ou par la porte,,8 novembre 2023,1h 29min,Documentaire,Jean-Pierre Bloc,la fenêtre ou par la porte de Jean-Pierre Bloc,Ariane Ascaride,"Septembre 2004, l'État privatise son fleuron historique France Télécom. Le cours de l’action devient primordial et le nouveau Pdg Didier Lombard décide de pousser 22 000 agent·es au départ ""volontaire"" : ce sera le plan NExT, le management piloté par les chiffres. Le 30 septembre 2022 se clôt en appel « l'Affaire des suicides de France Télécom- Orange », la première condamnation pénale de dirigeants du CAC 40 pour harcèlement moral institutionnel. Derrière ce coup de tonnerre juridique, ce film retrace l’histoire d’un long combat syndical, inventif et ouvert sur la société, raconté par celles et ceux qui ont mené la lutte.",France,2023,VraiVrai Films,Long métrage,Français,-,1 079 entrées,Couleur,160597,3,3.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=320231.html
2023-11-08,198934,Ça tourne à Séoul ! Cobweb,Geomijip,8 novembre 2023,2h 13min,"Comédie, Drame, Historique",Kim Jee-Woon,"Yeon-Shick Shin, Kim Jee-Woon","Park Jung-soo, Krystal Jung, Jung-se Oh","Séoul, 1970 : le réalisateur Kim souhaite refaire la fin de son film ""Cobweb"". Mais les autorités de censure, les plaintes des acteurs et des producteurs ne cessent d’interférer, et un grand désordre s’installe sur le tournage. Kim doit donc surmonter ce chaos, pour achever ce qu’il pense être son chef-d'œuvre ultime…",Corée du Sud,2023,The Jokers Films,Long métrage,Coréen,-,24 352 entrées,Couleur et N&B,160340,3.3,2.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=198934.html
2023-11-08,315217,Goodbye Julia,Wadaean Julia,8 novembre 2023,2h 05min,Drame,Mohamed Kordofani,Mohamed Kordofani,"Eiman Yousif, Siran Riak, Nazar Goma",Une étrange amitié lie une riche soudanaise musulmane du Nord à une soudanaise chrétienne du Sud démunie après la mort de son mari. Que cache la sollicitude de l’une envers l’autre ?,Soudan,2023,ARP Sélection,Long métrage,Arabe,-,28 219 entrées,Couleur,160768,3.6,4,https://www.allocine.fr/film/fichefilm_gen_cfilm=315217.html
