semaine,allocine_id,titre,titre_original,date_sortie,duree,genres,realisateur,scenaristes,cast,synopsis,nationalite,annee_production,distributeur,type_film,langues,budget,boxoffice_france,couleur,visa,note_presse,note_spectateurs,url
2023-03-01,295635,La Nuit du 12,,13 juillet 2022,1h 54min,"Policier, Thriller",Dominik Moll,"Dominik Moll, Gilles Marchand","Bastien Bouillon, Bouli Lanners, Théo Cholbi","À la PJ chaque enquêteur tombe un jour ou l’autre sur un crime qu’il n’arrive pas à résoudre et qui le hante. Pour Yohan c’est le meurtre de Clara. Les interrogatoires se succèdent, les suspects ne manquent pas, et les doutes de Yohan ne cessent de grandir. Une seule chose est certaine, le crime a eu lieu la nuit du 12.","France, Belgique",2022,Haut et Court,Long métrage,Français,-,631 938 entrées,Couleur,155927,4.4,4,https://www.allocine.fr/film/fichefilm_gen_cfilm=295635.html
2023-03-01,291247,The Son,,1 mars 2023,2h 03min,Drame,Florian Zeller,"Florian Zeller, Christopher Hampton","Hugh Jackman, Laura Dern, Vanessa Kirby","À dix-sept ans, Nicholas semble en pleine dérive, il n'est plus cet enfant lumineux qui souriait tout le temps. Que lui arrive-t-il ? Dépassée par la situation, sa mère accepte qu’il aille vivre chez son père, Peter. Remarié depuis peu et père d’un nouveau né, il va tenter de dépasser l’incompréhension, la colère et l’impuissance dans l’espoir de retrouver son fils.","France, Grande-Bretagne",2022,Orange Studio Distribution / UGC Distribution,Long métrage,Anglais,-,234 652 entrées,Couleur,158878,3.2,3.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=291247.html
2023-03-01,295765,Les Petites victoires,,1 mars 2023,1h 30min,Comédie,Mélanie Auffret,"Michaël Souhaité, Mélanie Auffret","Michel Blanc, Julia Piaton, Lionel Abelanski","Entre ses obligations de maire et son rôle d'institutrice au sein du petit village de Kerguen, les journées d’Alice sont déjà bien remplies. L’arrivée dans sa classe d’Emile, un sexagénaire au caractère explosif, enfin décidé à apprendre à lire et à écrire, va rendre son quotidien ingérable. Surtout qu’Alice, qui n'avait rien vu venir, va devoir aussi sauver son village et son école…",France,2023,Zinc Film,Long métrage,Français,-,925 562 entrées,Couleur,155119,3.6,3.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=295765.html
2023-03-01,288269,La Syndicaliste,,1 mars 2023,2h 01min,"Drame, Thriller",Jean-Paul Salomé,"Fadette Drouard, Jean-Paul Salomé","Isabelle Huppert, Grégory Gadebois, Yvan Attal","Un matin, Maureen Kearney est violemment agressée chez elle. Elle travaillait sur un dossier sensible dans le secteur nucléaire français et subissait de violentes pressions politiques. Les enquêteurs ne retrouvent aucune trace des agresseurs… Est-elle victime ou coupable de dénonciation mensongère ?

Un thriller haletant sur un scandale d’état.","France, Allemagne",2022,Le Pacte,Long métrage,"Anglais, Français",-,500 162 entrées,Couleur,153703,3.3,3.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=288269.html
2023-03-01,277129,Creed III,,1 mars 2023,1h 57min,Drame,Michael B. Jordan,"Zach Baylin, Keenan Coogler","Michael B. Jordan, Tessa Thompson, Jonathan Majors","Idole de la boxe et entouré de sa famille, Adonis Creed n’a plus rien à prouver. Jusqu’au jour où son ami d’enfance, Damian, prodige de la boxe lui aussi, refait surface. A peine sorti de prison, Damian est prêt à tout pour monter sur le ring et reprendre ses droits. Adonis joue alors sa survie, face à un adversaire déterminé à l’anéantir.",U.S.A.,2023,Warner Bros. France,Long métrage,Anglais,-,2 294 794 entrées,Couleur,158601,2.7,3.5,https://www.allocine.fr/film/fichefilm_gen_cfilm=277129.html
2023-03-01,291817,Empire Of Light,,1 mars 2023,1h 56min,"Drame, Romance",Sam Mendes,Sam Mendes,"Olivia Colman, Micheal Ward, Colin Firth","Hilary est responsable d’un cinéma dans une ville balnéaire anglaise et tente de préserver sa santé mentale fragile. Stephen est un nouvel employé qui n’aspire qu’à quitter cette petite ville de province où chaque jour peut vite se transformer en épreuve. En se rapprochant l’un de l’autre, ils vont apprendre à soigner leurs blessures grâce à la musique, au cinéma et au sentiment d’appartenance à un groupe...","Grande-Bretagne, U.S.A.",2022,The Walt Disney Company France,Long métrage,Anglais,-,292 523 entrées,Couleur,158782,3.6,3.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=291817.html
2023-03-01,289237,Goutte d'or,,1 mars 2023,1h 38min,Drame,Clément Cogitore,Clément Cogitore,"Karim Leklou, Ahmed Benaissa, Elsa Wolliaston","Ramsès, trente-cinq ans, tient un cabinet de voyance à la Goutte d’or à Paris. Habile manipulateur et un peu poète sur les bords, il a mis sur pied un solide commerce de la consolation. L’arrivée d’enfants venus des rues de Tanger, aussi dangereux qu’insaisissables, vient perturber l’équilibre de son commerce et de tout le quartier. Jusqu’au jour où Ramsès va avoir une réelle vision.",France,2022,Diaphana Distribution,Long métrage,Français,-,65 571 entrées,Couleur,148497,3.8,3,https://www.allocine.fr/film/fichefilm_gen_cfilm=289237.html
2023-03-01,227307,"Holodomor, la grande famine ukrainienne",Bitter Harvest,1 mars 2023,1h 43min,"Drame, Historique, Romance",George Mendeluk,Richard Bachynsky Hoover,"Max Irons, Samantha Barks, Terence Stamp","Une évocation de la période dite de l'Holodomor, la grande famine qui a eu lieu en Ukraine en 1932 et 1933 et qui a fait plusieurs millions de morts. La vie d'un jeune homme est changée à jamais quand l'armée de Staline envahit l'Ukraine lors de cette période.","Canada, Grande-Bretagne",2017,Films sans Frontières,Long métrage,Anglais,-,416 entrées,Couleur,158729,1.8,2.6,https://www.allocine.fr/film/fichefilm_gen_cfilm=227307.html
2023-03-01,284812,Tove,,1 mars 2023,1h 43min,Biopic,Zaida Bergroth,Eeva Putro,"Alma Pöysti, Krista Kosonen, Shanti Roney","Femme libre, artiste, écrivain,… Qui est Tove Jansson, la célèbre créatrice des Moomins ? De la bohême d’Helsinki au Paris d’après Guerre, TOVE nous emporte dans le tourbillon de sa vie d’artiste et de son amour dévorant pour Vivica Bandler, et nous invite dans son imaginaire : la vallée des Moomins.","Finlande, Suède",2020,Outplay Films,Long métrage,Finlandais,-,3 039 entrées,Couleur,157165,2.8,2.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=284812.html
2023-03-01,285786,El Agua,,1 mars 2023,1h 44min,"Drame, Romance",Elena López Riera,"Elena López Riera, Philippe Azoury","Luna Pamies, Bárbara Lennie, Nieve de Medina","C'est l'été dans un petit village du sud-est espagnol. Une tempête menace de faire déborder à nouveau la rivière qui le traverse. Une ancienne croyance populaire assure que certaines femmes sont prédestinées à disparaître à chaque nouvelle inondation, car elles ont « l'eau en elles ». Une bande de jeunes essaie de survivre à la lassitude de l’été, ils fument, dansent, se désirent. Dans cette atmosphère électrique, Ana et José vivent une histoire d'amour, jusqu'à ce que la tempête éclate...","Espagne, Suisse, France",2022,Les Films du Losange,Long métrage,Espagnol,-,15 258 entrées,Couleur,156235,3.5,2.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=285786.html
