semaine,allocine_id,titre,titre_original,date_sortie,duree,genres,realisateur,scenaristes,cast,synopsis,nationalite,annee_production,distributeur,type_film,langues,budget,boxoffice_france,couleur,visa,note_presse,note_spectateurs,url
2023-08-09,295616,La Voie Royale,,9 août 2023,1h 47min,Drame,Frédéric Mermoud,"Anton Likiernik, Frédéric Mermoud","Suzanne Jouannet, Marie Colomb, Maud Wyler","Sophie est une lycéenne brillante. Encouragée par son professeur de mathématiques, elle quitte la ferme familiale pour suivre une classe préparatoire scientifique. Au fil de rencontres, de succès et d’échecs, face à une compétition acharnée, Sophie réalise que son rêve, intégrer Polytechnique, représente plus qu’un concours... un vrai défi d’ascension sociale.","France, Suisse",2023,Pyramide Distribution,Long métrage,Français,-,157 671 entrées,Couleur,152598,3.6,3.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=295616.html
2023-08-09,222943,Gran Turismo,Gran Turismo: Based On a True Story,9 août 2023,2h 14min,"Action, Drame",Neill Blomkamp,"Neill Blomkamp, Zach Baylin","David Harbour, Orlando Bloom, Archie Madekwe","Gran Turismo retrace l'incroyable histoire vraie d'une équipe d'outsiders : un gamer issu de la classe ouvrière, un ex-pilote de course raté et un cadre idéaliste de l’industrie du sport automobile. Ensemble, ils risquent tout et s'attaquent au sport le plus élitiste au monde.

Inspirant, palpitant et bourré d’action, le film GRAN TURISMO prouve que rien n'est impossible quand on est déterminé à prendre tous les risques.",U.S.A.,2023,Sony Pictures Releasing France,Long métrage,Anglais,-,1 168 434 entrées,Couleur,160063,2.5,4,https://www.allocine.fr/film/fichefilm_gen_cfilm=222943.html
2023-08-09,2551,L'Eté en pente douce,,29 avril 1987,1h 36min,Drame,Gérard Krawczyk,"Jean-Paul Lilienfeld, Gérard Krawczyk","Jacques Villeret, Jean-Pierre Bacri, Pauline Lafont","Ce film est présenté au cinéma de la plage au Festival de Cannes 2023.

Fane en a assez d'entendre tous les soirs son voisin du dessus ""tabasser"" sa compagne. Un soir, il monte et redescend avec Lilas qu'il se met à aimer. Fane apprend alors la mort de sa mère qui avait une petite maison coincée entre deux garages. Fane, Lilas et Mo, le frère de Fane amoindri par une opération au cerveau, vont s'installer dans la maison. Ils vont essayer d'y être heureux malgré un village hostile et un été trop chaud.",France,1987,Mission,Long métrage,Français,-,,Couleur,62782,,3.6,https://www.allocine.fr/film/fichefilm_gen_cfilm=2551.html
2023-08-09,305181,Un coup de maître,,9 août 2023,1h 35min,Comédie dramatique,Rémi Bezançon,"Rémi Bezançon, Vanessa Portal","Vincent Macaigne, Bouli Lanners, Bastien Ughetto","Propriétaire d’une galerie d’art, Arthur Forestier représente Renzo Nervi, un peintre en pleine crise existentielle. Les deux hommes sont amis depuis toujours et, même si tout les oppose, l’amour de l’art les réunit. En panne d’inspiration depuis plusieurs années, Renzo sombre peu à peu dans une radicalité qui le rend ingérable. Pour le sauver, Arthur élabore un plan audacieux qui finira par les dépasser... Jusqu’où peut-on aller par amitié ?","France, Belgique",2023,Zinc Film,Long métrage,Français,-,89 574 entrées,Couleur,157501,3.1,3.2,https://www.allocine.fr/film/fichefilm_gen_cfilm=305181.html
2023-08-09,32282,Punch-Drunk Love,,22 janvier 2003,1h 35min,"Comédie, Romance",Paul Thomas Anderson,Paul Thomas Anderson,"Adam Sandler, Emily Watson, Philip Seymour Hoffman","Barry, un entrepreneur étouffé depuis tout petit par ses sept sœurs, sent un souffle nouveau lorsque la collègue d'une d'entre elles, Lena, vient à sa rencontre. Mais, au même moment, une call-girl, qu’il avait appelée pour essayer d’échapper à sa solitude, le piège. Pour la première fois, il va prendre sa vie en main.",U.S.A.,2002,La Filmothèque Distribution (ex Ciné Sorbonne),Long métrage,Anglais,25 000 000 USD,201 353 entrées,Couleur,106050,4,3.4,https://www.allocine.fr/film/fichefilm_gen_cfilm=32282.html
2023-08-09,306157,Veuillez nous excuser pour la gêne occasionnée,,9 août 2023,1h 29min,Comédie,Olivier Van Hoofstadt,"Frédéric Jurie, Olivier Van Hoofstadt","Artus, Elsa Zylberstein, Benjamin Tranié","Sébastien, contrôleur de train consciencieux et professionnel, rêve d’être muté dans le sud de la France.

Pour valider sa mutation, il doit effectuer un dernier trajet de routine sous la supervision de Madeleine, une inspectrice légèrement sociopathe qui ne va pas le lâcher.

C’est là que tout déraille : entre un conducteur qui pense conduire un avion de chasse, un collègue très jaloux et des passagers tous plus dingues les uns que les autres, ce qui devait être une formalité va devenir le pire voyage de sa vie…",France,2023,UGC Distribution / TF1 Studio,Long métrage,Français,-,217 162 entrées,Couleur,154438,2,1.6,https://www.allocine.fr/film/fichefilm_gen_cfilm=306157.html
2023-08-09,284995,Ninja Turtles: Teenage Years,Teenage Mutant Ninja Turtles: Mutant Mayhem,9 août 2023,1h 39min,"Action, Animation, Aventure","Jeff Rowe, Kyler Spears","Seth Rogen, Evan Goldberg","Aloïs Agaësse-Mahieu, Micah Abbey, Kylian Trouillard","Après des années passées loin du monde des humains, les frères Tortues entreprennent de gagner le cœur des New-Yorkais et d'être acceptés comme des adolescents normaux grâce à des actes héroïques. Leur nouvelle amie April O'Neil les aide à s'attaquer à un mystérieux syndicat du crime mais ils se retrouvent dépassés par les événements lorsqu'une armée de mutants se déploie contre eux.",U.S.A.,2023,Paramount Pictures France,Long métrage,Anglais,-,616 642 entrées,Couleur,160012,3.4,3.5,https://www.allocine.fr/film/fichefilm_gen_cfilm=284995.html
2023-08-09,291501,Les Promesses,Promises,9 août 2023,1h 54min,Drame,Amanda Sthers,Amanda Sthers,"Pierfrancesco Favino, Kelly Reilly, Jean Reno","La vie, en général, n’en finit pas de faire des promesses qu’elle prend plaisir, ensuite, à ne pas tenir. L’histoire d’amour inachevée entre Alexander et Laura …","France, Italie",2021,Madeleine films,Long métrage,Anglais,-,1 254 entrées,Couleur,154824,2.9,3.2,https://www.allocine.fr/film/fichefilm_gen_cfilm=291501.html
2023-08-09,311078,Animalia,,9 août 2023,1h 30min,"Drame, Fantastique, Science Fiction",Sofia Alaoui,Sofia Alaoui,"Oumaïma Barid, Mehdi Dehbi, Fouad Oughaou","Itto, jeune marocaine d’origine modeste, s’est adaptée à l’opulence de la famille de son mari, chez qui elle vit. Alors qu’elle se réjouissait d’une journée de tranquillité sans sa belle-famille, des événements surnaturels plongent le pays dans l’état d’urgence. Des phénomènes de plus en plus inquiétants suggèrent qu’une présence mystérieuse approche. Seule, elle peine à trouver de l'aide…","France, Maroc, Qatar",2023,Ad Vitam,Long métrage,Arabe,-,8 086 entrées,Couleur,155051,3.6,2.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=311078.html
2023-08-09,311182,24 heures à New-York,Mutt,9 août 2023,1h 27min,Drame,Vuk Lungulov-Klotz,Vuk Lungulov-Klotz,"Lio Mehiel, Cole Doman, MiMi Ryder","Feña est un jeune homme trans qui mène une existence trépidante à New York. Au cours d’une seule journée, son père chilien, son ex-petit ami et sa demi-sœur de 13 ans refont surface dans sa vie. Ayant perdu le contact avec eux depuis sa transition, Feña va devoir réinventer ces anciennes relations, tout en gérant les défis quotidiens liés à sa nouvelle identité.",U.S.A.,2023,Dulac Distribution,Long métrage,"Anglais, Espagnol",-,4 496 entrées,Couleur,160011,3.3,3.2,https://www.allocine.fr/film/fichefilm_gen_cfilm=311182.html
