"semaine","allocine_id","titre","titre_original","date_sortie","duree","genres","realisateur","scenaristes","cast","synopsis","nationalite","annee_production","distributeur","type_film","langues","budget","boxoffice_france","couleur","visa","note_presse","note_spectateurs","url"
2010-12-08,145765,"De vrais mensonges",NA,"8 décembre 2010","1h 45min","Comédie","vrais mensonges de Pierre Salvadori","Pierre Salvadori, Benoît Graffin","Audrey Tautou, Nathalie Baye, Sami Bouajila","Un beau matin de printemps, Emilie reçoit une lettre d’amour, belle, inspirée mais anonyme. Elle la jette d’abord à la poubelle, avant d’y voir le moyen de sauver sa mère, isolée et triste depuis le départ de son mari. Sans trop réfléchir, elle la lui adresse aussitôt. Mais Émilie ne sait pas encore que c’est Jean, son employé timide, qui en est l’auteur. Elle n’imagine surtout pas que son geste les projettera dans une suite de quiproquos et de malentendus qui vont vite tous les dépasser…","France","2010","Pathé Films","Long métrage","Français","-","545 662 entrées","Couleur","119607",3,2.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=145765.html"
2010-12-08,143493,"We Are Four Lions","Four Lions","8 décembre 2010","1h 41min","Comédie dramatique","Chris Morris","Chris Morris, Jesse Armstrong","Riz Ahmed, Arsher Ali, Nigel Lindsay","Animé par des envies de grandeur, Omar est déterminé à devenir un soldat du djihad en Angleterre. Avec ses amis, il décide de monter le coup décisif qui fera parler d’eux et de leur cause. Problème : il leur manque le mode d’emploi.","Grande-Bretagne, France","2010","UFO Distribution","Long métrage","Arabe, Anglais, Ourdou","-","76 172 entrées","Couleur","127307",3,3.2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=143493.html"
2010-12-08,147087,"Les Trois prochains jours","The Next Three Days","8 décembre 2010","2h 13min","Action, Thriller","Paul Haggis","Paul Haggis","Russell Crowe, Elizabeth Banks, Olivia Wilde","John Brennan, sa femme Lara et leur enfant vivent un bonheur sans nuage, jusqu'au jour où elle est arrêtée pour un meurtre qu'elle nie avoir commis. Trois ans après sa condamnation, John se débat pour préserver l'unité de sa famille, élevant seul leur fils, tout en se démenant pour prouver l'innocence de sa femme.

Lorsque leur dernière tentative d'appel échoue, Lara s'enfonce dans la dépression au risque de mettre fin à ses jours. John n'a plus qu'une seule solution pour sauver sa femme : la faire évader.

Malgré son inexpérience, John plonge dans les eaux troubles et dangereuses de l'illégalité et se lance dans l'opération de la dernière chance.","U.S.A., France","2010","Metropolitan FilmExport","Long métrage","Anglais","35 000 000 USD","174 645 entrées","Couleur","127707",2.9,3.7,"https://www.allocine.fr/film/fichefilm_gen_cfilm=147087.html"
2010-12-08,127922,"Le Monde de Narnia : L'Odyssée du Passeur d'aurore","The Chronicles of Narnia: The Voyage of the Dawn Treader","8 décembre 2010","1h 55min","Aventure, Famille, Fantastique","Michael Apted","Michael Petroni, Christopher Markus","Georgie Henley, Skandar Keynes, Ben Barnes","Happés à l’intérieur d’un intriguant tableau, Edmund et Lucy Pevensie, ainsi que leur détestable cousin Eustache, se retrouvent subitement projetés dans le royaume de Narnia, à bord d’un navire majestueux : le Passeur d’Aurore.

Rejoignant Caspian, devenu roi, et l’intrépide souris guerrière Ripitchip, ils embarquent pour une périlleuse mission dont dépend le sort même de Narnia. A la recherche de sept seigneurs disparus, nos voyageurs entament un envoûtant périple vers les îles mystérieuses de l’Est, où ils ne manqueront pas de rencontrer tant de créatures magiques que de merveilles inimaginables. Mais ils devront surtout vaincre leurs peurs les plus profondes en affrontant de sinistres ennemis, tout en résistant à de terribles tentations auxquelles ils seront confrontés.

Il est temps pour eux de faire preuve d’un courage légendaire au cours d’une odyssée qui les transformera à jamais et les emportera au bout du monde, où le grand Lion Aslan les attend.","U.S.A., Grande-Bretagne","2010","Twentieth Century Fox France","Long métrage","Anglais","155 000 000 USD","2 893 712 entrées","Couleur","127458",2.7,3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=127922.html"
2010-12-08,147914,"Bébé mode d'emploi","Life As We Know It","8 décembre 2010","1h 54min","Comédie, Romance","Greg Berlanti","Ian Deitchman, Kristin Rusk Robinson","Katherine Heigl, Josh Duhamel, Josh Lucas","Holly Berenson est un traiteur de plus en plus en vue et Eric Messer, un directeur de chaîne sportive plein d’avenir. Après un premier rencart désastreux, ils n’ont plus en commun que leur antipathie réciproque et l’amour qu’ils portent à leur filleule Sophie. Mais lorsque soudain, ils deviennent pour Sophie tout ce qui lui reste au monde, Holly et Messer sont bien obligés de mettre leurs différences de côté. Jonglant avec leurs ambitions de carrière et des agendas sociaux qui se court-circuitent, ils vont devoir trouver un terrain d’entente pour vivre sous le même toit.","U.S.A.","2010","Warner Bros. France","Long métrage","Anglais","38 000 000 USD","419 751 entrées","Couleur","128109",2.3,3.3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=147914.html"
2010-12-08,1593,"Le Secret de la pyramide","Young Sherlock Holmes","26 mars 1986","1h 49min","Action, Aventure, Famille","Barry Levinson","Chris Columbus","Nicholas Rowe, Alan Cox, Sophie Ward","A Londres en 1870, le jeune John Watson fait son entrée dans une nouvelle école. Il y rencontre un autre adolescent à l'esprit de déduction très développé : un certain Sherlock Holmes. Très vite, Holmes et le futur docteur Watson se lient d'amitié et sont conduits à mener leur première enquête sur une série de meurtres étranges survenus à la suite d’hallucinations épouvantables…","U.S.A.","1985","United International Pictures (UIP)","Long métrage","Anglais","-",NA,"Couleur","61 469",3.3,3.7,"https://www.allocine.fr/film/fichefilm_gen_cfilm=1593.html"
2010-12-08,112460,"Tolstoï, le dernier automne","The Last Station","8 décembre 2010","1h 52min","Biopic, Drame, Romance","Michael Hoffman","Michael Hoffman","Helen Mirren, Christopher Plummer, Paul Giamatti","Après cinquante ans de mariage, la comtesse Sofya Andreïevna, épouse aimante et dévouée de Léon Tolstoï, voit son monde s'écrouler soudain sous ses pieds. Au nom de sa nouvelle religion, le célèbre écrivain est en effet prêt à renoncer non seulement à son récent titre de noblesse, mais aussi à ses biens et à sa famille, décidé à terminer ses jours dans la pauvreté, l'austérité et la chasteté.

Sofya Andreïevna qui a dédié sa vie à cet époux extraordinaire, lui a donné treize enfants et a même copié Guerre et Paix à six reprises de ses propres mains, découvre avec horreur les agissements du fidèle disciple Chertkov qui essaie de convaincre le grand Tolstoï de modifier son testament en laissant les droits de ses romans au peuple Russe plutôt qu'à sa famille ! Aussi indignée que révoltée et blessée, la comtesse se bat férocement contre ce qui constitue à ses yeux une insupportable injustice vis-à-vis d'elle et de ses enfants. Tout empire quand la passion qu'elle met à rappeler à son époux, les années, les difficultés et surtout leur amour, sert davantage le dessein de Chertkov et conforte Tolstoï dans son désir de simplicité, d'authenticité et de paix.","Grande-Bretagne, Russie, Allemagne","2009","Kinovista","Long métrage","Anglais","18 000 000 USD","11 566 entrées","Couleur","-",3.1,3.3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=112460.html"
2010-12-08,138904,"Nowhere Boy",NA,"8 décembre 2010","1h 38min","Biopic, Drame, Musical","Sam Taylor-Johnson","Matt Greenhalgh","Aaron Taylor-Johnson, Kristin Scott Thomas, Anne-Marie Duff","John Lennon a grandi dans une famille pleine de secrets. Elevé par sa tante Mimi, il retrouve à l’adolescence sa mère, Julia. Arrivé en âge de comprendre le mystère qui a déchiré ces deux sœurs, John veut réconcilier sa famille. Une paix fragile s’installe, aussitôt ruinée par une tragédie. Mais sa mère a légué à John un don précieux : la musique. Un jeune homme tourmenté trouve enfin sa voie.","Grande-Bretagne, Canada","2009","Mars Films","Long métrage","Anglais","-","71 234 entrées","Couleur","125 935",2.5,3.7,"https://www.allocine.fr/film/fichefilm_gen_cfilm=138904.html"
2010-12-08,3446,"Hamlet",NA,"14 octobre 1948","2h 34min","Drame","Laurence Olivier","Laurence Olivier","Laurence Olivier, Eileen Herlie, Basil Sydney","A Elseneur, le spectre du roi défunt révèle à son fils, le prince Hamlet, avoir été assassiné par Claudius, son propre frère, qui s'est ainsi emparé de sa couronne et de sa femme. Hamlet décide de simuler la folie afin de confondre le coupable et de préparer sa vengeance...","Grande-Bretagne","1948","Rank","Long métrage","Anglais","-",NA,"N&B","-",NA,4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=3446.html"
2010-12-08,176013,"Holiday",NA,"8 décembre 2010","1h 30min","Comédie, Policier","Guillaume Nicloux","Guillaume Nicloux, Jean-Bernard Pouy","Jean-Pierre Darroussin, Judith Godrèche, Josiane Balasko","Un soir, Michel Trémois échoue dans la pharmacie d’une gare de province et se remémore le fil des événements qui, en deux jours, ont fait basculer sa vie : parti en week-end avec sa femme Nadine pour reconstruire leur couple et sauver leur sexualité, rien ne s’est finalement passé comme prévu… Après une nuit folle et tumultueuse agrémentée de rencontres singulières, le réveil de Michel est brutal et douloureux. Non seulement il se retrouve accusé de meurtre mais sa femme est introuvable…","France","2010","MK2 Diffusion","Long métrage","Français","-","67 962 entrées","Couleur","125426",2.4,1.9,"https://www.allocine.fr/film/fichefilm_gen_cfilm=176013.html"
