"semaine","allocine_id","titre","titre_original","date_sortie","duree","genres","realisateur","scenaristes","cast","synopsis","nationalite","annee_production","distributeur","type_film","langues","budget","boxoffice_france","couleur","visa","note_presse","note_spectateurs","url"
2010-07-07,142950,"Centurion",NA,"7 juillet 2010","1h 37min","Action, Aventure, Historique","Neil Marshall","Neil Marshall","Michael Fassbender, Dominic West, Olga Kurylenko","117 après Jésus-Christ : l’Empire Romain règne sur tout l’Occident. Pourtant, aux confins glacés du nord de l’Angleterre, l’armée romaine se heurte à la tribu des Pictes, des barbares sanguinaires qui maîtrisent parfaitement l’environnement. Afin d’éradiquer la menace, le gouverneur local fait appel à la légendaire 9ème légion du Général Titus Virilus, le bataillon d’élite de l’Empire. Mais, contre toute attente, la cohorte se fait massacrer au cours d’une terrible embuscade et le Général est fait prisonnier. Seul le Centurion Marcus Dias et quelques survivants échappent miraculeusement au carnage. Au lieu de battre en retraite, ces guerriers solitaires décident de tenter l’impossible : s’enfoncer en territoire ennemi pour délivrer Virilus…","Grande-Bretagne, France","2010","Pathé Films","Long métrage","Anglais","-","3 721 entrées","Couleur","124612",2.8,2.7,"https://www.allocine.fr/film/fichefilm_gen_cfilm=142950.html"
2010-07-07,143994,"Twilight - Chapitre 3 : hésitation","The Twilight Saga: Eclipse","7 juillet 2010","2h 04min","Fantastique, Romance","David Slade","Melissa Rosenberg","Kristen Stewart, Robert Pattinson, Taylor Lautner","Des morts suspectes dans les environs de Seattle laissent présager une nouvelle menace pour Bella. Victoria cherche toujours à assouvir sa vengeance contre elle et rassemble une armée. Malgré leur haine ancestrale, les Cullen et les Quileutes vont devoir faire une trêve et s'associer pour avoir une chance de la sauver.

Mais Bella est obligée de choisir entre son amour pour Edward et son amitié pour Jacob tout en sachant que sa décision risque de relancer la guerre entre les deux clans. Alors que l'armée de Victoria approche, Bella est confrontée à la plus importante décision de sa vie.","U.S.A.","2010","SND","Long métrage","Anglais","68 000 000 USD","3 930 577 entrées","Couleur","126476",2.6,2.5,"https://www.allocine.fr/film/fichefilm_gen_cfilm=143994.html"
2010-07-07,182453,"Carlos",NA,"7 juillet 2010","2h 45min","Biopic, Drame","Olivier Assayas","Olivier Assayas, Dan Franck","Édgar Ramírez, Alexander Scheer, Nora von Waldstätten","Véritable mythe, Carlos est au cœur de l’histoire du terrorisme international des années 1970 et 1980, de l’activisme propalestinien à l’Armée rouge japonaise. A la fois figure de l’extrême gauche et mercenaire opportuniste à la solde des services secrets de puissances du Moyen-Orient, il a constitué sa propre organisation, basée de l’autre côté du rideau de fer, active durant les dernières années de la guerre froide. Le film est l’histoire d’un révolutionnaire internationaliste, manipulateur et manipulé, porté par les flux de l’histoire de son époque et de ses dérives. Nous le suivrons jusqu’au bout de son chemin, relégué au Soudan où la dictature islamiste, après l’avoir un temps couvert, l’a livré à la police française. Personnage contradictoire, aussi violent que l‘époque dont il est une incarnation, Carlos est aussi une énigme.","France, Allemagne","2010","MK2 Diffusion","Long métrage","Arabe, Anglais, Français, Allemand, Hongrois, Japonais, Russe, Espagnol","-","44 460 entrées","Couleur","122673",4.3,3.5,"https://www.allocine.fr/film/fichefilm_gen_cfilm=182453.html"
2010-07-07,138543,"Kung Fu Nanny","The Spy Next Door","7 juillet 2010","1h 34min","Action, Comédie","Brian Levant","Jonathan Bernstein, Gregory Poirier","Jackie Chan, Amber Valletta, Madeline Carroll","Qui aurait pu deviner que sous l’apparence très banale de Bob se cachait un super agent de la CIA ? Personne, et surtout pas sa petite amie, Gillian, pour qui Bob est prêt à renoncer à ses activités secrètes. Mais avant, il lui reste une mission, et pas la plus facile : il doit se faire accepter par les trois enfants de la jeune femme… Lorsque Gillian est soudain obligée de s’absenter plusieurs jours, Bob propose de garder les enfants, espérant parvenir à se rapprocher d’eux. Mais quand l’un des enfants télécharge par erreur un code top secret, l’ennemi juré de Bob, un terroriste russe nommé Poldark, passe à l’attaque, forçant Bob à jongler entre sa vie d’espion et de potentiel beau-père. L’ultime mission de Bob s’annonce la plus périlleuse d’entre toutes…","U.S.A.","2009","Metropolitan FilmExport","Long métrage","Anglais","-","73 078 entrées","Couleur","-",2,2.1,"https://www.allocine.fr/film/fichefilm_gen_cfilm=138543.html"
2010-07-07,172980,"Petits meurtres à l'Anglaise","Wild Target","7 juillet 2010","1h 38min","Action, Comédie, Drame","Jonathan Lynn","Lucinda Coxon","Bill Nighy, Rupert Grint, Emily Blunt","Victor Maynard , un assassin vieux et solitaire, vit pour satisfaire sa formidable mère Louisa. Sa routine professionnelle est interrompue quand il se trouve attiré par l'une de ses prochaines victimes, Rose. Il épargne sa vie et obtient inopinément un jeune apprenti dans le processus, Tony.","Grande-Bretagne, France","2009","Rezo Films","Long métrage","Anglais","8 000 000 USD","199 320 entrées","Couleur","-",3.1,3.4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=172980.html"
2010-07-07,176303,"Je vous aime très beaucoup",NA,"7 juillet 2010","1h 32min","Comédie, Famille","Philippe Locquet","Claire Renaut","Firmine Richard, Bruno Lochet, Philippe Duquesne","A la mort de leur mère qu'ils n'ont pas connue, trois demi-frères de 8, 15 et 17 ans ayant grandi dans des milieux différents, se rencontrent pour la première fois. Ils passeront les grandes vacances ensemble chez la Nonna, leur grand-mère, entre secrets et lapins, polenta et coups tordus, aventures et premières fois.","France","2010","Jour2fête","Long métrage","Français","-","35 886 entrées","Couleur","124506",2.5,3.1,"https://www.allocine.fr/film/fichefilm_gen_cfilm=176303.html"
2010-07-07,140436,"Copacabana",NA,"7 juillet 2010","1h 47min","Comédie dramatique","Marc Fitoussi","Marc Fitoussi","Isabelle Huppert, Lolita Chammah, Aure Atika","Inconséquente et joviale, Babou ne s’est jamais souciée de réussite sociale. Elle décide pourtant de rentrer dans le droit chemin quand elle découvre que sa fille a trop honte d’elle pour l’inviter à son mariage. Piquée au vif dans son amour maternel, Babou se résout à vendre des appartements en multipropriété à Ostende, en plein hiver. Dans l’étrangeté de cette station balnéaire hors saison, elle pourrait être tentée de se laisser vivre. Mais Babou s’accroche, bien décidée à regagner l’estime de sa fille et à lui offrir un cadeau de mariage digne de ce nom...","France","2010","Mars Films","Long métrage","Français","-","300 864 entrées","Couleur","111804",4,3.4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=140436.html"
2010-07-07,134608,"Post Grad",NA,"7 juillet 2010","1h 29min","Comédie, Romance","Vicky Jenson","Kelly Fremon Craig","Alexis Bledel, Zach Gilford, Rodrigo Santoro","Ryden Malby avait une idée très précise de la façon dont les choses allaient se passer une fois qu’elle aurait son diplôme en poche : elle se ferait engager chez l’un des plus grands éditeurs et se trouverait un bel appartement en ville. C’est avec cet état d’esprit qu’elle débarque à Los Angeles, sauf que les choses ne se déroulent pas exactement comme prévu… Le job de ses rêves lui passe sous le nez et elle s’aperçoit que personne n’a rien à faire d’elle ni de son beau diplôme. Du coup, elle n’a pas de quoi louer son grand appart ni même une chambre miteuse, et la voilà obligée de retourner chez ses parents…Entre son père, Walter, qui passe son temps à inventer n’importe quoi ; sa mère, Carmella, trop heureuse que sa petite soit rentrée au nid ; sa grand-mère Maureen, obsédée par l’organisation de ses propres obsèques, et son frère Hunter, qui ne communique qu’en faisant parler une chaussette dont il se sert comme marionnette, Ryden va avoir un peu de mal à trouver sa place et choisir sa vie. Pourtant, avec eux, elle va découvrir que même si la vie ne se déroule jamais comme on l’espère, elle offre aussi de fabuleux moments de bonheur à ceux qui savent les saisir…","U.S.A.","2009","Twentieth Century Fox France","Long métrage","Anglais","15 000 000 USD","606 entrées","Couleur","-",2,2.2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=134608.html"
2010-07-07,182636,"Intégrale Pierre Etaix",NA,"7 juillet 2010",NA,"Divers",NA,NA,NA,"Les chefs-d’œuvre de Pierre Etaix enfin de retour sur grand écran !

Le Soupirant, Yoyo, Tant qu'on a la santé, Le Grand amour, Pays de cocagne.","France","2010","Carlotta Films","Long métrage","Français","-",NA,"Couleur et N&B","-",5,3.9,"https://www.allocine.fr/film/fichefilm_gen_cfilm=182636.html"
2010-07-07,132235,"Le Carré de la fortune, portrait",NA,"7 juillet 2010","2h 35min","Documentaire","Emmanuel Levaufre, Pascale Bodet",NA,"Michel Delahaye, Pascale Bodet, Emmanuel Lefauvre","La fortune tourne parfois. Rond ou carré ? Interrogé par deux jeunes critiques, un ancien critique des années 60, devenu acteur après son éviction brutale des Cahiers du cinéma, puis redevenu critique, propose une réponse violente : sa vie. Une vie caractérisée par ce qui caractérise, selon lui, le cinéma américain fondateur : le goût de l'aventure. Que reste-t-il de l'aventure collective de la décennie 60 ?","France","2007","Baba Yaga Films","Long métrage","Français","-",NA,"Couleur","-",NA,NA,"https://www.allocine.fr/film/fichefilm_gen_cfilm=132235.html"
2010-07-07,181405,"Question de coeur","Questione di Cuore","7 juillet 2010","1h 44min","Comédie, Drame","Francesca Archibugi","Francesca Archibugi","Kim Rossi Stuart, Antonio Albanese, Micaela Ramazzotti","Angelo, jeune carrossier romain, et son épouse Rossana attendent leur troisième enfant et vivent paisiblement dans le quartier du Pigneto à Rome. Un soir, leur vie va croiser celle d’Alberto, scénariste en vogue, dans le lieu le plus inattendu. Tous deux victimes d’un infarctus, Angelo et Alberto vont devenir amis en salle de réanimation, et à l’écoute du battement de leur cœurs, sceller leurs destins.","Italie","2009","Bellissima Films","Long métrage","Italien","-","12 044 entrées","Couleur","126481",2.7,3.6,"https://www.allocine.fr/film/fichefilm_gen_cfilm=181405.html"
