"semaine","allocine_id","titre","titre_original","date_sortie","duree","genres","realisateur","scenaristes","cast","synopsis","nationalite","annee_production","distributeur","type_film","langues","budget","boxoffice_france","couleur","visa","note_presse","note_spectateurs","url"
2010-03-10,136356,"Les Chèvres du Pentagone","The Men Who Stare at Goats","10 mars 2010","1h 30min","Comédie","Grant Heslov","Peter Straughan","George Clooney, Ewan McGregor, Jeff Bridges","Bob Wilton, un journaliste désespéré fait l'heureuse rencontre de Lyn Cassady, un soldat aux pouvoirs paranormaux combattant le terrorisme. Ils se rendent ensemble en Irak ou ils rencontrent Bill Django, le fondateur de l'unité, et Larry Hooper, soldat de l'unité qui dirige une prison.","U.S.A., Grande-Bretagne","2009","Sony Pictures Releasing France","Long métrage","Anglais","25 000 000 USD","362 715 entrées","Couleur","125111",3.1,2.5,"https://www.allocine.fr/film/fichefilm_gen_cfilm=136356.html"
2010-03-10,129166,"La Rafle",NA,"10 mars 2010","1h 55min","Action, Drame, Historique","Rose Bosch","Rose Bosch","Mélanie Laurent, Jean Reno, Gad Elmaleh","1942.

Joseph a onze ans.

Et ce matin de juin, il doit aller à l'école, une étoile Jaune cousue sur sa poitrine...

Il reçoit les encouragements d'un voisin brocanteur. Les railleries d'une boulangère.

Entre bienveillance et mépris, Jo, ses copains juifs comme lui, leurs familles, apprennent la vie dans un Paris occupé, sur la Butte Montmartre, où ils ont trouvé refuge.

Du moins le croient-ils, jusqu'à ce matin de 16 juillet 1942, ou leur fragile bonheur bascule...

Du Vélodrome d'Hiver, où 13 000 raflés sont entassés, au camp de Beaune-La-Rolande, de Vichy à la terrasse du Berghof, La Rafle suit les destins réels des victimes et des bourreaux.

De ceux qui ont orchestré.

De ceux qui ont eu confiance.

De ceux qui ont fui.

De ceux qui se sont opposés.

Tous les personnages du film ont existé.

Tous les évènements, même les plus extrêmes, ont eu lieu cet été 1942.","France, Hongrie, Allemagne","2009","Gaumont Distribution","Long métrage","Français, Allemand, Yiddish","20 000 000 EUR","2 851 122 entrées","Couleur","122005",2.8,3.7,"https://www.allocine.fr/film/fichefilm_gen_cfilm=129166.html"
2010-03-10,138826,"Fleur du désert","Desert Flower","10 mars 2010","2h 00min","Biopic, Drame","Sherry Hormann","Sherry Hormann","Liya Kebede, Sally Hawkins, Timothy Spall","Issue d'une famille de nomades somaliens, Waris connaît une enfance rude mais heureuse car entourée des siens. Mais quand son père décide de la marier à l'âge de 13 ans, Waris prend la fuite. Traversant le désert au péril de sa vie, elle atteint la ville de Mogadiscio et retrouve sa grand-mère. Cette dernière lui fait quitter le pays en lui trouvant un poste de ""bonne à tout faire"" à l'ambassade de Somalie à Londres. Waris y travaille pendant 6 ans, telle une esclave, totalement recluse et coupée du monde extérieur.

Quand la guerre civile éclate en Somalie, l'ambassade ferme. Waris se retrouve livrée à elle-même dans les rues de Londres, ne sachant pas un mot d'anglais. C'est alors qu'elle rencontre Marilyn avec qui elle se lie d'amitié. Cette jeune femme, délurée et originale, l'héberge et l'aide à trouver un emploi.

Travaillant dans un fast food, Waris est remarquée par un célèbre photographe de mode. Grâce à lui, elle rejoint une agence de mannequins. Malgré de nombreuses péripéties, elle devient rapidement l'un des plus grands top model international...","Allemagne, Autriche, Grande-Bretagne","2009","Bac Films","Long métrage","Anglais, Français, Somali","-","155 200 entrées","Couleur","-",2.8,4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=138826.html"
2010-03-10,116484,"Chloé","Chloe","10 mars 2010","1h 39min","Drame","Atom Egoyan","Erin Cressida Wilson","Julianne Moore, Liam Neeson, Amanda Seyfried","Une femme pensant que son mari est infidèle décide d'embaucher une escort girl afin de prendre son époux en flagrant délit d'adultère...","U.S.A., France, Canada","2009","StudioCanal","Long métrage","Anglais","11 000 000 USD","95 220 entrées","Couleur","-",2.9,2.7,"https://www.allocine.fr/film/fichefilm_gen_cfilm=116484.html"
2010-03-10,123021,"Démineurs","The Hurt Locker","23 septembre 2009","2h 04min","Action, Drame, Guerre","Kathryn Bigelow","Mark Boal","Jeremy Renner, Anthony Mackie, Brian Geraghty","Bagdad. Le lieutenant James est à la tête de la meilleure unité de déminage de l'US Army. Leur mission : désamorcer des bombes dans des quartiers civils ou des théâtres de guerre, au péril de leur vie, alors que la situation locale est encore... explosive.","U.S.A.","2008","SND","Long métrage","Arabe, Anglais, Turc","11 000 000 USD","214 055 entrées","Couleur","-",4.1,3.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=123021.html"
2010-03-10,131751,"Le Guerrier silencieux, Valhalla Rising","Valhalla Rising","10 mars 2010","1h 30min","Aventure","Nicolas Winding Refn","Nicolas Winding Refn, Roy Jacobsen","Mads Mikkelsen, Maarten Stevenson, Jamie Sives","Pendant des années, One-Eye, un guerrier muet et sauvage, a été le prisonnier de Barde, un redoutable chef de clan. Grâce à l'aide d'un enfant, Are, il parvient à tuer son geôlier et ensemble ils s'échappent, s'embarquant pour un voyage au coeur des ténèbres. Au cours de leur fuite, ils montent à bord d'un bateau viking, mais le navire, pendant la traversée, se retrouve perdu dans un brouillard sans fin, qui ne va se dissiper que pour révéler une terre inconnue. Alors que ce nouveau territoire dévoile ses secrets, les Vikings affrontent un ennemi invisible et terrifiant, et One-Eye va découvrir ses véritables origines...","Danemark, Grande-Bretagne","2009","Le Pacte","Long métrage","Anglais","-","41 022 entrées","Couleur","-",3.4,2.6,"https://www.allocine.fr/film/fichefilm_gen_cfilm=131751.html"
2010-03-10,143767,"Sans laisser de traces",NA,"10 mars 2010","1h 35min","Thriller","Grégoire Vigneron","Grégoire Vigneron, Laurent Tirard","Benoît Magimel, François-Xavier Demaison, Julie Gayet","A bientôt quarante ans, Etienne, sur le point de prendre la présidence de son groupe, veut soulager sa conscience d'une injustice qu'il a commise au début de sa carrière et qui, précisément, l'a lancée. Convaincu par un ami de jeunesse, il se rend chez l'homme qu'il a lésé à l'époque pour le dédommager. Mais les choses tournent mal et l'homme est tué par son ami. Etienne tente alors de reprendre le cours de sa vie, mais celle-ci vire peu à peu au cauchemar. Harcelé par son ami, rattrapé par l'enquête de police, plus Etienne se débat, et plus l'étau se resserre. Au bout du rouleau, Etienne réalise qu'il ne lui reste plus qu'une seule solution...","Belgique, France","2010","Mars Films","Long métrage","Français","7 500 000 EUR","86 393 entrées","Couleur","122 197",2.7,3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=143767.html"
2010-03-10,142306,"Pièce montée",NA,"10 mars 2010","1h 33min","Comédie, Romance","Denys Granier-Deferre","Denys Granier-Deferre, Jérôme Soubeyrand","Clémence Poésy, Jérémie Renier, Jean-Pierre Marielle","Bérengère et Vincent se marient dans le respect des traditions bourgeoises. Selon la coutume, familles et amis se réunissent à la campagne par une belle journée de printemps. Journée joyeuse pour certains, douloureuse pour d'autres, en tous les cas déterminante et inoubliable pour tous. Mais comme les liens du sang ne sont pas toujours ceux du coeur, cette journée va vite devenir ""L'heure de vérité"", toute génération confondue...","France","2010","Diaphana Distribution","Long métrage","Français","7 000 000 EUR","442 922 entrées","Couleur","118915",2.8,2.1,"https://www.allocine.fr/film/fichefilm_gen_cfilm=142306.html"
2010-03-10,135547,"Achille et la tortue","Akiresu to kame","10 mars 2010","1h 59min","Comédie, Drame","Takeshi Kitano","Takeshi Kitano","Takeshi Kitano, Kanako Higuchi, Yurei Yanagi","Fils unique d’un riche collectionneur d’art, Machisu révèle un talent précoce pour la peinture.

Encouragé par ses proches, il peint en toutes circonstances. Mais le malheur met un terme à la vie privilégiée de l’enfant. Quelques années plus tard, le jeune homme pauvre et solitaire parvient à intégrer une école d’art. Il essuie les critiques sévères d’un marchand d’art mais le soutien indéfectible de Sachiko, une jeune employée qu’il épouse, l’encourage à persister dans sa voie. Arrivé à 50 ans, Machisu n’a toujours pas vendu une toile. Il reste néanmoins dévoué à son art. Avide de reconnaissance, Machisu, tel Achille, arrivera-t-il à dépasser la tortue ?","Japon","2008","Océan Films","Long métrage","Japonais","-","37 188 entrées","Couleur","-",4,3.7,"https://www.allocine.fr/film/fichefilm_gen_cfilm=135547.html"
2010-03-10,141365,"Chicas",NA,"10 mars 2010","1h 24min","Comédie dramatique","Yasmina Reza","Yasmina Reza","André Dussollier, Emmanuelle Seigner, Carmen Maura","Pilar est espagnole et veuve. Elle a élevé ses trois filles en France. Amoureuse de Fernand, le gérant de son immeuble, elle organise chez elle un déjeuner de présentation. Une réunion improbable où la folie familiale l'emporte.","France","2009","UGC Distribution","Long métrage","Français","6 000 000 EUR","33 730 entrées","Couleur","-",3,1.6,"https://www.allocine.fr/film/fichefilm_gen_cfilm=141365.html"
2010-03-10,143770,"Nord","North","10 mars 2010","1h 18min","Comédie dramatique","Rune Denstad Langlo","Erlend Loe","Anders Baasmo Christiansen, Lars Olsen, Mads Sjogard Pettersen","Jomar Henriksen, ancien skieur professionnel, travaille comme employé sur les pistes. Il ne veut désormais plus entendre parler de ski et néglige les tâches qu'on lui a confiées. Il passe son temps à fumer, à boire et surtout à ne rien faire.

Un jour, un ancien copain se présente chez lui et lui annonce qu'il est le père d'un enfant qui vit avec sa mère dans le nord du pays : c'est le moment où jamais de tourner le dos à cette existence vie. Commence ainsi un voyage à moto-neige ponctué de rencontres loufoques et d'aventures insolites.","Norvège","2009","Bodega Films","Long métrage","Norvégien","-","4 903 entrées","Couleur","-",3.3,2.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=143770.html"
2010-03-10,46277,"L'Absence",NA,"10 mars 2010","1h 11min","Drame","Cyril de Gasperis","Cyril de Gasperis","Liliane Rovère, Cécile Coustillac, Jocelyne Desverchere","Employée comme auxiliaire de vie, Félicia passe ses journées auprès d’Anna, une sexagénaire que la démence a rendue dépendante. Un soir, le mari d’Anna disparaît.Les deux femmes poursuivent alors leur vie ensemble et, comme seules au monde dans une maison au creux des marais, perdent, jour après jour, un peu plus, la notion du temps et d’elles-mêmes…","France","2009","Les Films Sauvages","Long métrage","Français","-","866 entrées","Couleur","122 648",3.5,2.9,"https://www.allocine.fr/film/fichefilm_gen_cfilm=46277.html"
2010-03-10,172401,"Jerry Cotton",NA,"11 mars 2010","1h 30min","Comédie, Policier","Cyrill Boss, Philipp Stennert","Cyrill Boss, Philipp Stennert","Mónica Cruz, Christiane Paul, Christian Tramitz","","Allemagne","2010","-","Long métrage","Allemand","-",NA,"-","-",NA,2.9,"https://www.allocine.fr/film/fichefilm_gen_cfilm=172401.html"
2010-03-10,145953,"Eastern Plays","Iztochni Piesi","10 mars 2010","1h 23min","Drame","Kamen Kalev","Kamen Kalev","Christo Christov (II), Ovanes Torosyan, Saadet Işıl Aksoy","Itso a pris ses distances avec ses parents jusqu'au jour où il secourt une famille turque, agressée par un groupe de néo-nazis. Parmi eux, se trouve son jeune frère Georgi, qui participe depuis peu à des ratonnades. En se rapprochant de Georgi et de la jolie Turque qu'il a sauvée, le tourmenté Itso entreprend un cheminement intérieur qui pourrait l'entraîner vers la voie du salut.","Bulgarie","2009","Epicentre Films","Long métrage","Bulgare","-","13 579 entrées","Couleur","-",3.7,3.7,"https://www.allocine.fr/film/fichefilm_gen_cfilm=145953.html"
2010-03-10,137311,"Le Rêve italien","Il Grande Sogno","10 mars 2010","1h 41min","Comédie dramatique, Historique","Michele Placido","Doriana Leondeff, Angelo Pasquini","Riccardo Scamarcio, Jasmine Trinca, Luca Argentero","Nicola, un beau jeune homme de la région des Pouilles (Sud de l'Italie) est policier mais rêve de devenir acteur. Il va devoir infiltrer un monde étudiant en pleine effervescence. A l'université, il rencontre Laura, une jeune fille de la bourgeoisie catholique italienne, étudiante brillante et passionnée qui rêve d'un monde sans injustices, et Libero, leader du mouvement étudiant qui rêve de révolution. Entre eux trois naissent des sentiments et de fortes passions... Cette histoire s'inspire de l'expérience autobiographique de Michele Placido, policier, qui, une fois arrivé à Rome, décida de prendre le chemin de l'art dramatique... son grand rêve.","Italie, France","2008","Rezo Films","Long métrage","Italien","10 000 000 EUR","33 288 entrées","Couleur","-",2.8,3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=137311.html"
2010-03-10,177208,"Les Convois de la honte",NA,"10 mars 2010","1h 44min","Documentaire","Raphael Delpard","Raphael Delpard",NA,"Comment la SNCF a organisé et transporté les prisonniers notamment juifs de France en Allemagne, ainsi que les actes de résistance entrepris par des cheminots. De nombreuses scènes impressionnantes ont été reconstituées. De nombreux témoignages et documents complètent le film...","France","2009","Artédis","Long métrage","Français","-","359 entrées","N&B","-",3.4,2.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=177208.html"
2010-03-10,178177,"Etat d'élue",NA,"10 mars 2010","1h 34min","Documentaire","Luc Decaster","Luc Decaster","un humour peu commun, elle dépeint un monde où l’adversité politique est quasi permanente. Derrière le beau sourire de cette femme qui dérange, on sent parfois une solitude.","C’est un voyage peu commun auquel nous sommes conviés : suivre durant plus d’un an le cheminement d’une élue, Françoise Verchère, Maire et Vice Présidente du Conseil Général de la Loire Atlantique chargée de l’environnement. Entre les réunions kafkaïennes avec des technocrates, une occupation anti-OGM ou un débat houleux sur un parc éolien, dans un rapport singulier avec le réalisateur, l’élue livre ses réflexions, évoque ses désirs comme ses déboires. Françoise Verchère s’interroge sur la place qu’elle occupe au sein d’institutions où le dos rond semble coutumier pour faire carrière. Avec un humour peu commun, elle dépeint un monde où l’adversité politique est quasi permanente. Derrière le beau sourire de cette femme qui dérange, on sent parfois une solitude.","France","2010","Contre-Allée Distribution","Long métrage","Français","-","681 entrées","Couleur","122887",3.3,3.1,"https://www.allocine.fr/film/fichefilm_gen_cfilm=178177.html"
2010-03-10,178392,"On bosse ici ! On vit ici ! On reste ici !",NA,"10 mars 2010","0h 03min","Drame",NA,NA,NA,"Un travailleur sans papiers et un travailleur avec carte de séjour, c'est quoi la différence ? Pas visible à l'oeil nu, pas visible même avec une caméra. Et pourtant, ils sont là. Ils travaillent, ils construisent nos immeubles, réparent nos rues, posent les rails de nos tramways...","France","2010","-","Court-métrage","Français","-",NA,"Couleur","-",NA,2.9,"https://www.allocine.fr/film/fichefilm_gen_cfilm=178392.html"
2010-03-10,142418,"Valvert",NA,"10 mars 2010","0h 52min","Documentaire","Valérie Mréjen",NA,"ce deuxième documentaire, réalisé dans un contexte très différent de celui de Pork and milk, Valérie Mréjen a dû adapter sa méthode de travail au lieu très particulier qu'est l'hôpital de Valvert. La réalisatrice raconte: ""Ce tournage a fait voler en éclats ma méthode de travail précédente, où j’étais en effet soucieuse de beaucoup préparer en amont, d’écrire et de mettre en forme les récits, voire de mettre en scène. Dans un lieu comme cel Lire plus","Valvert est un hôpital psychiatrique de Marseille créé au milieu des années 70, dans un esprit d’ouverture et de libre circulation.","France","2008","Documentaire sur grand écran","Moyen-métrage","Français","-","1 173 entrées","Couleur","120 777",3.2,3.1,"https://www.allocine.fr/film/fichefilm_gen_cfilm=142418.html"
