"semaine","allocine_id","titre","titre_original","date_sortie","duree","genres","realisateur","scenaristes","cast","synopsis","nationalite","annee_production","distributeur","type_film","langues","budget","boxoffice_france","couleur","visa","note_presse","note_spectateurs","url"
2010-09-08,56826,"Des hommes et des dieux",NA,"8 septembre 2010","2h 00min","Drame","Xavier Beauvois","Xavier Beauvois, Etienne Comar","Lambert Wilson, Michael Lonsdale, Olivier Rabourdin","Un monastère perché dans les montagnes du Maghreb, dans les années 1990. Huit moines chrétiens français vivent en harmonie avec leurs frères musulmans. Quand une équipe de travailleurs étrangers est massacrée par un groupe islamiste, la terreur s’installe dans la région. L'armée propose une protection aux moines, mais ceux-ci refusent. Doivent-ils partir ? Malgré les menaces grandissantes qui les entourent, la décision des moines de rester coûte que coûte, se concrétise jour après jour…

Ce film s’inspire librement de la vie des Moines Cisterciens de Tibhirine en Algérie de 1993 jusqu’à leur enlèvement en 1996.","France","2010","Mars Films","Long métrage","Arabe, Français","-","3 204 170 entrées","Couleur","122766",4.1,3.4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=56826.html"
2010-09-08,103306,"Copains pour toujours","Grown Ups","8 septembre 2010","1h 42min","Comédie","Dennis Dugan","Fred Wolf, Adam Sandler","Adam Sandler, Kevin James, Chris Rock","Après trente ans sans se voir, cinq copains d’enfance se retrouvent pour partager un week-end avec femmes et enfants. Leurs relations reprennent là où elles en étaient restées trois décennies plus tôt, et ils vont vite découvrir que vieillir ne signifie pas forcément grandir…","U.S.A.","2010","Sony Pictures Releasing France","Long métrage","Anglais","-","275 358 entrées","Couleur","125763",1.4,2.7,"https://www.allocine.fr/film/fichefilm_gen_cfilm=103306.html"
2010-09-08,145533,"Twelve",NA,"8 septembre 2010","1h 35min","Drame","Joel Schumacher","Jordan Melamed","Chace Crawford, 50 Cent, Rory Culkin","Des adolescents riches et désabusés, des fêtes sans joie, des parents absents, un peu de dope pour le grand frisson et parmi eux, White Mike, jeune dealer qui vient de quitter son école privée de l'Upper East Side à New York.

White Mike ne fume pas, ne boit pas, ne va pas dans les fêtes, sauf pour vendre sa nouvelle drogue, le Twelve.

Notre histoire commence quand Charlie, le cousin de White Mike, est assassiné... et se terminera lors d'un anniversaire, dans la violence et la perdition.","U.S.A., France","2010","Gaumont Distribution","Long métrage","Anglais","-","183 461 entrées","Couleur","126756",1.5,2.3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=145533.html"
2010-09-08,27065,"Abattoir 5","Slaughterhouse-Five","24 mai 1972","1h 44min","Comédie, Drame, Science Fiction","George Roy Hill","Stephen Geller (I)","Sharon Gans, Sorrell Booke, Michael Sacks","Billy Pilgrim mène une vie heureuse avec sa femme Valencia. Mais sa conduite inquiète de plus en plus sa fille Barbara, son gendre Stanley et son fils Robert de retour du Viêt-nam.

En effet, Billy a le don de voyager dans le temps. Il se revoit soldat au cours du deuxième conflit mondial ; d'abord agressé par deux GI, puis prisonnier de guerre, il se retrouve à Dresde au coeur du bombardement le plus meurtrier de l'histoire.","U.S.A.","1972","Universal","Long métrage","Anglais","-",NA,"Couleur","39966",4.2,3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=27065.html"
2010-09-08,180606,"Benda Bilili!",NA,"8 septembre 2010","1h 25min","Documentaire","Renaud Barret, Florent de La Tullaye","Renaud Barret, Florent de La Tullaye","Roger Landu, Coco Ngambali, Djunana Tanga-Suele","Ricky avait un rêve : faire de Staff Benda Bilili le meilleur orchestre du Congo.

Roger, enfant des rues, désirait plus que tout rejoindre ces stars du ghetto kinois qui écument la ville sur des fauteuils roulants customisés façon Mad Max. Mais avant tout il faut survivre, déjouer les pièges de la rue de Kinshasa, chanter et danser pour s'évader. Pendant cinq ans, des premières chansons à leur triomphe dans les festivals du monde entier, BENDA BILILI nous raconte ce rêve devenu réalité.","France, Congo (Kinshasa)","2010","Dulac Distribution","Long métrage","Français, Lingala","-","164 720 entrées","Couleur","123681",3.5,4.1,"https://www.allocine.fr/film/fichefilm_gen_cfilm=180606.html"
2010-09-08,173383,"Une Chinoise","She, a Chinese","8 septembre 2010","1h 38min","Drame","Xiaolu Guo","Xiaolu Guo","Lu Huang, Geoffrey Hutchings, Wei Yi Bo","L'histoire de Mei, une jeune femme chinoise qui quitte sa vie monotone au village pour découvrir la fièvre de la grande ville la plus proche, Chongqing. Cependant, sa nouvelle vie ne ressemble pas vraiment à ce qu'elle attendait ; licenciée de son usine, elle tombe amoureuse de Spikey, un tueur à gages qui est rattrapé par son passé. Du jour au lendemain elle décide de se rendre à Londres...","Grande-Bretagne, Chine","2009","Une chinoise à été découvert par le distributeur Les Films du Paradoxe pendant le Festival du Film Britannique de Dinard.","Long métrage","Anglais","-","5 004 entrées","Couleur","-",3.3,2.9,"https://www.allocine.fr/film/fichefilm_gen_cfilm=173383.html"
2010-09-08,146403,"Le Dernier été de la Boyita","El último verano de la boyita","8 septembre 2010","1h 30min","Drame","Julia Solomonoff","Julia Solomonoff","Guadalupe Alonso, Nicolas Treise, Mirella Pascual","Jorgelina qui, l'été en Argentine, avait l'habitude de jouer avec sa soeur dans la ""Boyita"", la roulotte garée au fond du jardin. Mais cette année, tout est différent : ses parents se séparent et sa soeur, désormais adolescente, devient une étrangère pour elle. Alors Jorgelina part à la campagne en quête de Mario, le fils des paysans voisins. Ensemble , ils découvrent les mystères de leurs identités sexuelles. Un film sur l'éveil, une oeuvre intimiste raconté à hauteur d'enfant.","Argentine, Espagne, France","2009","Epicentre Films","Long métrage","Espagnol","-","25 585 entrées","Couleur","-",3.8,3.7,"https://www.allocine.fr/film/fichefilm_gen_cfilm=146403.html"
2010-09-08,1000000039,"Boss Engira Baskaran",NA,"10 septembre 2010","2h 41min","Comédie","M. Rajesh","M. Rajesh","Arya, Nayanthara, Santhanam","Bhaskaran, un décrocheur universitaire, et son ami Nallathambi lancent un cours de coaching pour étudiants afin de gagner l'amour d'un jeune professeur, Chandrika.","Inde","2010","Filmy Distributions","Long métrage","Tamoul","-",NA,"-","-",NA,NA,"https://www.allocine.fr/film/fichefilm_gen_cfilm=1000000039.html"
2010-09-08,144451,"Cahier intime","Diari","8 septembre 2010","1h 30min","Comédie, Romance","Attilio Azzola","Attilio Azzola, M. Nuzzo","Roisin Grieco, Amine Slimane, Antonio Sommella","Cahier intime, c’est la vie et l’évolution d’un groupe d'adolescents, en quête d’identité, qui voient s’entrecroiser trois histoires sentimentales. Leonora pseudo : Leo a seize ans et est convaincue de vivre dans un monde parfait, mais le retour imprévu de son père après dix ans d'absence brise cette fragile conviction. Alì Trabelsi est doué pour le dessin : passionné de mangas, il a aussi un goût immodéré pour les missions impossibles, comme celle de ""séduire la plus jolie fille de l'école"". Michele Mancia est un professeur à la retraite qui rêve de retrouver Maria, l'amour de sa vie. Trois personnages très différents qui s’apercevront petit à petit qu’ils ont besoin les uns des autres et qui en se liant changeront le regard qu’ils portent sur le monde.","Italie","2008","Les Films Aramis","Long métrage","Italien","-","470 entrées","Couleur","-",2.2,2.6,"https://www.allocine.fr/film/fichefilm_gen_cfilm=144451.html"
2010-09-08,234130,"Paris Connections",NA,"10 septembre 2010",NA,"Policier, Romance","Harley Cokeliss","Michael Tupy","Nicole Steinwedell, Anthony Delon, Trudie Styler","La journaliste d'investigation Madison Castelli apprend qu'une mannequin interrogée quelques semaines plus tôt vient d'être assassinée juste avant le démarrage de la semaine de la mode à Paris. Si la presse met en avant un crime passionnel, la journaliste à le sentiment qu'il se trame quelque chose de bien plus sombre.","Grande-Bretagne","2010","-","Long métrage","Anglais","-",NA,"Couleur","-",NA,3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=234130.html"
