"semaine","allocine_id","titre","titre_original","date_sortie","duree","genres","realisateur","scenaristes","cast","synopsis","nationalite","annee_production","distributeur","type_film","langues","budget","boxoffice_france","couleur","visa","note_presse","note_spectateurs","url"
2011-01-26,130152,"Je suis un no man's land",NA,"26 janvier 2011","1h 32min","Comédie","Thierry Jousse","Thierry Jousse, Jérôme Larcher","Philippe Katerine, Julie Depardieu, Aurore Clément","Philippe est chanteur et dans l’existence d’un chanteur, il y a des moments où tout s’accélère surtout quand une groupie déjantée, des parents délaissés, une ornithologue lunaire et un ami d’enfance coriace conspirent à vous compliquer la vie… Comment en sortir ?

""En fait, tout a commencé après mon concert d’hier soir... je me retire dans ma loge, normal, pour me reposer... une ancienne connaissance me rejoint et m’invite à diner.... je me retrouve chez elle, mais en pleine campagne... du genre perdue au milieu de nulle part.... et là il y a un truc un peu spécial... je vous passe les détails... mais je suis obligé de m’enfuir... je crois que j’ai jamais autant couru que ce soir-là... Puis je tombe sur un cheval... dangereux... irascible... je marche pendant des heures dans la forêt, et tout à coup, je me retrouve là où j’habitais quand j’étais petit ! je vois deux vieux... en pyjama... mes parents... c’est trop, j’ai une sorte de syncope... Le lendemain, ma mère me réveille.... A ce moment, j’angoisse car je pense que je vais rater le car pour l’école... Bizarre, non ?""","France","2010","Dulac Distribution","Long métrage","Français","-","21 373 entrées","Couleur","112291",3,1.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=130152.html"
2011-01-26,140000,"Les Chemins de la liberté","The Way Back","26 janvier 2011","2h 13min","Aventure, Drame, Historique","Peter Weir","Peter Weir, Keith Clarke","Jim Sturgess, Ed Harris, Saoirse Ronan","En 1940, une petite troupe de prisonniers décide de s’évader d’un camp de travail sibérien.

Pour ces hommes venus de tous les horizons, s’échapper de cet enfer ne sera que le début de l’aventure…

Ensemble, ils vont parcourir plus de 10 000 kilomètres, à travers la toundra sibérienne glacée, traversant les plaines de Mongolie, les fournaises du désert de Gobi puis les sommets de l’Himalaya pour franchir la Grande Muraille de Chine.

Certains s’arrêteront en chemin, d’autres ne survivront pas aux épreuves. L’Inde - alors sous contrôle anglais - est le but ultime.

Mais la route est longue, les rencontres risquées, les conditions physiques épouvantables, et chacun a ses secrets…","U.S.A., Pologne, Emirats Arabes Unis","2010","Metropolitan FilmExport","Long métrage","Anglais, Polonais, Russe","-","857 115 entrées","Couleur","125469",3.1,3.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=140000.html"
2011-01-26,141694,"Comment savoir","How Do You Know","26 janvier 2011","1h 56min","Comédie, Romance","James L. Brooks","James L. Brooks","Reese Witherspoon, Owen Wilson, Paul Rudd","Lisa ne vivait que pour sa passion du sport et du softball, mais sa soudaine exclusion de son club la laisse complètement désemparée. C’est alors qu’elle fait la connaissance de Matty, un joueur de baseball professionnel, séducteur invétéré plutôt nombriliste. Pour George Madison, la période n’est pas joyeuse non plus. Cet homme d’affaires qui entretient des relations compliquées avec son père, Charles, se retrouve injustement accusé de malversations financières, au point de risquer la prison. C’est le soir où George et Lisa vivent le pire moment de leurs vies respectives qu’ils se rencontrent. Alors que tout semble s’écrouler autour d’eux, ils vont découvrir que quelque chose de merveilleux peut quand même arriver…","U.S.A.","2010","Sony Pictures Releasing France","Long métrage","Anglais","-","102 012 entrées","Couleur","128536",2.9,1.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=141694.html"
2011-01-26,58715,"L'Avocat",NA,"26 janvier 2011","1h 42min","Policier","Cédric Anger","Cédric Anger","Benoît Magimel, Gilbert Melki, Aïssa Maïga","Tout juste reçu au barreau, Léo est d’ores et déjà un avocat destiné à un grand avenir. Les clients les plus prestigieux ne manquent pas de faire appel à son talent inné pour le droit des affaires. Mais les apparences sont trompeuses, et Léo découvre bientôt derrière les entreprises qu’il défend les tentacules d’une organisation mafieuse. Bientôt, son sulfureux client l’entraîne sournoisement dans l’illégalité la plus grande, et une spirale de danger et de violence se referme autour de lui. Léo se retrouve confronté au choix le plus cornélien : comment sauver sa vie sans trahir son client ?","France","2010","SND","Long métrage","Français","-","65 583 entrées","Couleur","114045",2.3,2.5,"https://www.allocine.fr/film/fichefilm_gen_cfilm=58715.html"
2011-01-26,183163,"La BM du Seigneur",NA,"26 janvier 2011","1h 24min","Drame","Jean-Charles Hue","Jean-Charles Hue","Frédéric Dorkel, Angélina Dauber, Joseph Dorkel","Chez les Yéniches, communauté de gens du voyage, le respect des aînés et la ferveur religieuse côtoient indifféremment le vandalisme. Fred Dorkel est l'un d'entre eux : craint et estimé par les siens, il vit du vol de voitures. Une nuit, sa vie bascule : un ange lui apparait. Pour Fred, c'est le signe d'une seconde chance qu'il doit saisir. Il décide de se ranger, mais ce choix va l'opposer à sa famille...","France","2010","Les Bookmakers / Capricci Films","Long métrage","Français","-","10 560 entrées","Couleur","124140",3.5,2.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=183163.html"
2011-01-26,2469,"La Loi du silence","I Confess","24 juin 1953","1h 35min","Drame, Thriller","Alfred Hitchcock","George Tabori, William Archibald","Montgomery Clift, Anne Baxter, Karl Malden","Au Québec, un homme revêtu d'une soutane abat un avocat pour lui dérober son argent. Le soir du drame, il se confesse auprès du père Michael Logan, sur lequel se portent immédiatement les soupçons. Arrêté, mais lié par le secret de la confession, le père Logan se tait...","U.S.A., Canada","1953","Warner Bros. France","Long métrage","Anglais, Français, Allemand, Italien","-",NA,"N&B","13893",3.5,3.9,"https://www.allocine.fr/film/fichefilm_gen_cfilm=2469.html"
2011-01-26,138661,"Carte des sons de Tokyo","Map of the Sounds of Tokyo","26 janvier 2011","1h 49min","Drame","Isabel Coixet","Isabel Coixet","Rinko Kikuchi, Sergi López, Takeo Nakahara","Ryu est une fille solitaire dont l'air fragile contraste avec la double vie qu'elle mène: la nuit elle travaille comme poissonnière et occasionnellement elle est recrutée comme tueuse à gages. Elle est alors engagée par Ishida, un homme qui souhaite venger la mort de la femme qu'il aimait en secret. Un ingénieur du son, obsédé par les bruits de la ville japonaise et fasciné par Ryu, est le témoin muet de cette histoire de vengeance.","Espagne","2009","Bodega Films","Long métrage","Catalan, Anglais, Japonais","8 000 000 USD","3 575 entrées","Couleur","-",2.2,2.4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=138661.html"
2011-01-26,173827,"Angèle et Tony",NA,"26 janvier 2011","1h 27min","Drame, Romance","Alix Delaporte","Alix Delaporte","Clotilde Hesme, Grégory Gadebois, Evelyne Didi","Un port de pêche en Normandie.

Angèle a de bonnes raisons de se construire une nouvelle vie lorsqu’elle débarque dans celle de Tony, marin pêcheur en quête de sentiments.

Malgré le désir qu’il a pour elle, Tony garde ses distances. Angèle le cherche. Tony l’observe. Trop belle, trop déroutante, il ne peut croire qu’elle est là pour lui…","France","2010","Pyramide Distribution","Long métrage","Français","-","225 273 entrées","Couleur","123158",3.3,3.4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=173827.html"
2011-01-26,174186,"Un été suédois","Flickan","26 janvier 2011","1h 36min","Drame, Famille","Fredrik Edfeldt","Karin Arrhenius","Blanca Engström, Shanti Roney, Annika Hallin","Une fillette se retrouve seule avec sa tante immature pendant que sa famille participe à une mission humanitaire en Afrique. Par un ingénieux stratagème, elle parvient à éloigner sa tante et reste seule maîtresse dans sa maison isolée à la campagne. Durant ces quelques jours de solitude, la « Fille » expérimente l’amitié décevante, l’éveil du corps et des sensations inconnues allant de la tendresse à l’inconsolable tristesse. Au retour de ses parents, la fillette est devenue une adolescente.","Suède","2009","ASC Distribution","Long métrage","Suédois","-","3 089 entrées","Couleur","-",3,3.5,"https://www.allocine.fr/film/fichefilm_gen_cfilm=174186.html"
2011-01-26,183398,"Dessine-toi...",NA,"26 janvier 2011","1h 10min","Documentaire","Gilles Porte",NA,NA,"Le crissement d'un feutre noir fait écho à des enfants du monde entier qui s'appliquent à faire leur autoportrait. A l'instar du dispositif mis en œuvre par Georges Clouzot dans Le Mystère Picasso, Gilles Porte filme des enfants qui ne savent ni lire ni écrire en train de se dessiner librement ""de l'autre côté"" de la vitre.

Élans de créativité, réflexion, panne d'inspiration, larmes, rires. Dessine-toi... donne à partager la grâce de ""l'enfance"".","France","2010","Gebeka Films","Long métrage","Français","-","6 002 entrées","Couleur","126224",2.1,3.2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=183398.html"
2011-01-26,188836,"93 la belle rebelle",NA,"26 janvier 2011","1h 13min","Documentaire","Jean-Pierre Thorn",NA,"Daniel Baudon, Marc Perrone, Loran Béru","Une épopée - du rock au slam en passant par le punk & le hip hop - incarnant un demi-siècle de résistance musicale flamboyante et se faisant porte-voix d'une jeunesse et de territoires en perte d'identité, sous les coups des mutations industrielles, des désillusions politiques et de l'agression constante des pouvoirs successifs les stigmatisant comme «voyous», «sauvageons» ou «racailles».

Ou comment, par strates successives, s'est fabriquée une contre-culture «underground» réinventant - par-delà le délitement des valeurs traditionnelles de la «banlieue rouge» - d'autres codes, d'autres mots, d'autres sons, d'autres façon de bouger, de colorer les espaces, d'écrire et de penser le monde… qui permettent à toute une jeunesse, se vivant comme exclue, de trouver ses repères et sa place dans la cité.

La banlieue - à contrario des clichés - se révèle un espace incroyablement riche de métissages engendrant une créativité époustouflante.","France","2010","ADR Productions","Long métrage","Français","-","1 049 entrées","Couleur et N&B","-",3.6,3.3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=188836.html"
2011-01-26,177694,"Shahada",NA,"26 janvier 2011","1h 29min","Drame","Burhan Qurbani","Burhan Qurbani","Maryam Zaree, Carlo Ljubek, Jeremias Acheampong","Berlin de nos jours, trois jeunes musulmans cherchent à concilier leur pratique religieuse au mode de vie occidentale.

Ismail, officier de police, est sur le point de rompre avec ses valeurs depuis qu’il est attiré par une jeune clandestine.

Sammi est quant à lui déchiré entre sa foi et son désir pour Daniel.

Maryam, la fille de l’Imam du quartier, voit sa vie bouleversée suite à une grossesse non désirée.","Allemagne","2009","Memento","Long métrage","Français, Allemand, Turc","-","42 974 entrées","Couleur","128214",2.9,2.9,"https://www.allocine.fr/film/fichefilm_gen_cfilm=177694.html"
2011-01-26,178665,"La Mère de Valentina","Ima shel Valentina","26 janvier 2011","1h 20min","Drame","Arik Lubetzki, Matti Harari","Arik Lubetzki, Ilana Weiser-Senesh","Ethel Kovinska, Silvia Drori, Yossi Oulu","Paula, 79 ans est une rescapée de l'holocauste. Elle vit seule et se déplace difficilement. Son fils unique, Shlomo, voudrait qu'elle déménage dans une maison de retraite. Paula est fâchée contre ce fils qui a quitté sa famille pour une femme plus jeune et lui reproche son comportement égoïste vis-à-vis d'elle et de ses enfants. Shlomo tente cependant de prendre soin de sa mère, tandis qu'elle se cloître chez elle, seule et désespérée. Son amie Friedel lui présente Valentina, une jeune polonaise afin de la sortir de la solitude. Une étrange relation va naître entre les deux femmes.","Israël","2009","Happiness Distribution","Long métrage","Hébreu, Polonais, Yiddish","-","481 entrées","Couleur","127873",2.9,3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=178665.html"
