"semaine","allocine_id","titre","titre_original","date_sortie","duree","genres","realisateur","scenaristes","cast","synopsis","nationalite","annee_production","distributeur","type_film","langues","budget","boxoffice_france","couleur","visa","note_presse","note_spectateurs","url"
2011-03-23,4499,"Les Sentiers de la gloire","Paths of Glory","26 mars 1975","1h 28min","Drame, Guerre","Stanley Kubrick","Stanley Kubrick, Jim Thompson","Kirk Douglas, Ralph Meeker, Adolphe Menjou","En 1916, durant la Première Guerre mondiale, le général français Broulard ordonne au général Mireau de lancer une offensive suicidaire contre une position allemande imprenable, surnommée ""La fourmilière"". Au moment de l'attaque, les soldats tombent par dizaines et leurs compagnons, épuisés, refusent d'avancer...","U.S.A.","1957","Ciné Classic","Long métrage","Anglais","935 000 USD",NA,"N&B","-",4.6,4.4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=4499.html"
2011-03-23,144404,"L'Agence","The Adjustment Bureau","23 mars 2011","1h 47min","Romance, Science Fiction","George Nolfi","George Nolfi","Matt Damon, Emily Blunt, Michael Kelly","Sommes-nous maîtres de notre destin ? Ou sommes-nous manipulés par des forces invisibles ? David Norris entrevoit l'avenir que le Sort lui réserve et se rend compte qu'il aspire à une autre vie que celle qui lui a été tracée. Pour y parvenir, il va devoir poursuivre la femme, dont il est tombé follement amoureux, à travers les rues de New York et ses réseaux souterrains...","U.S.A.","2011","Universal Pictures International France","Long métrage","Anglais","58 000 000 USD","677 078 entrées","Couleur","128699",3,3.4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=144404.html"
2011-03-23,139127,"Rango",NA,"23 mars 2011","1h 47min","Action, Animation, Aventure","Gore Verbinski","John Logan, Gore Verbinski","Bruno Choël, Johnny Depp, Adeline Moreau","Un jour, Rango échoue par hasard dans la petite ville de Poussière, dans l'Ouest sauvage, où de sournoises créatures venues du désert font régner la terreur. Contre toute attente, notre caméléon, qui ne brille pas par son courage, comprend qu'il peut enfin se rendre utile. Dernier espoir des habitants de Poussière, Rango s'improvise shérif et n'a d'autre choix que d'assumer ses nouvelles fonctions. Affrontant des personnages plus extravagants les uns que les autres, Rango va-t-il devenir le héros qu'il se contentait jusque-là d'imiter ? ILM a contribué à la création des effets spéciaux visuels de ce long métrage d'animation. Le réalisateur a voulu rendre hommage aux grands noms du Western, tels Sergio Leone, John Huston ou Clint Eastwood...","U.S.A.","2011","Paramount Pictures France","Long métrage","Anglais","135 000 000 USD","1 236 818 entrées","Couleur","128342",3.4,3.6,"https://www.allocine.fr/film/fichefilm_gen_cfilm=139127.html"
2011-03-23,176518,"Le Mytho - Just Go With It","Just Go With It","23 mars 2011","1h 51min","Comédie, Romance","Dennis Dugan","Allan Loeb, Tim Dowling","Adam Sandler, Jennifer Aniston, Brooklyn Decker","Pour rester libre et éviter toute forme d’engagement, Danny a toujours prétendu être marié. Mais voilà qu’il tombe amoureux… Désirant se libérer de ce mensonge devenu trop encombrant, il demande à sa fidèle assistante, Katherine, de se faire passer pour son ex-femme. Le problème, c’est qu’à force d’empiler les bobards, Danny ne va pas pouvoir se contenter d’en rester là, et ce sont bientôt les enfants de son assistante qui se retrouvent à faire semblant d’être les siens…

L’engrenage infernal est lancé et la situation va vite devenir intenable, d’autant que tout ce petit monde se retrouve pour un week-end mouvementé à Hawaï…","U.S.A.","2011","Sony Pictures Releasing France","Long métrage","Anglais","80 000 000 USD","250 499 entrées","Couleur","128881",1.9,2.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=176518.html"
2011-03-23,1170,"La Chatte sur un toit brûlant","Cat on a Hot Tin Roof","28 décembre 1958","1h 48min","Drame","Richard Brooks","Richard Brooks, James Poe","Elizabeth Taylor, Paul Newman, Burl Ives","Une famille du Sud des Etats-Unis se retrouve au chevet du patriarche à l'agonie. Brick, le fils préféré et ancien champion de foot, s'est réfugié dans l'alcool à la suite du suicide de son meilleur ami. Sa femme, Maggie, essaye de le reconquérir tandis que la famille se déchire pour l'héritage. Adaptation d'une pièce de Tennessee Williams.","U.S.A.","1958","Splendor Films","Long métrage","Anglais","-",NA,"Couleur","21547",2,4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=1170.html"
2011-03-23,172052,"Hell Driver","Drive Angry","23 mars 2011","1h 44min","Action, Policier, Thriller","Patrick Lussier","Todd Farmer, Patrick Lussier","Nicolas Cage, Billy Burke, Amber Heard","Milton est prêt à tout pour rattraper les fanatiques qui ont assassiné sa fille et kidnappé le bébé de celle-ci pour le sacrifier à la prochaine pleine lune. Avec la séduisante Piper, il se lance à la poursuite de Jonah King et ses adeptes, du Colorado à la Louisiane. Pourtant, le chasseur pourrait bien devenir le gibier… Un homme mystérieux aux pouvoirs surnaturels, le Comptable, est lui-même à la recherche de Milton.

Alors que la route devient le théâtre d’une véritable vendetta, une course-poursuite en cache une autre. Milton pourra-t-il rattraper King avant que le Comptable ne lui mette la main dessus ? Carburant à la rage et au bolide, Milton va poursuivre sa mission. Il n’a que trois jours…","U.S.A., France, Japon","2011","Metropolitan FilmExport","Long métrage","Anglais","50 000 000 USD","247 489 entrées","Couleur","129055",2.7,2.1,"https://www.allocine.fr/film/fichefilm_gen_cfilm=172052.html"
2011-03-23,179776,"Waste Land",NA,"23 mars 2011","1h 38min","Documentaire","Lucy Walker, João Jardim, Karen Harley",NA,"Vik Muniz, Fabio Ghivelder, Isis Rodrigues Garros","Pendant trois ans, Waste Land suit l’artiste brésilien Vik Muniz de Brooklyn, où il vit, à Jardim Gramacho en banlieue de Rio de Janeiro. Dans la plus vaste décharge du monde, il retrouve son Brésil natal pour un projet artistique inédit : photographier les « catadores » (les ramasseurs de déchets recyclables) dans des mises en scènes composées à partir d’objets et matériaux rescapés des poubelles.

Tout au long de cette aventure, le projet va prendre une toute autre dimension. Au fur et à mesure de sa collaboration avec ces personnages hors du commun, Vik va saisir tout le désespoir et la dignité des catadores, alors même qu’ils parviennent à réinventer leur vie en prenant part à son œuvre d’artiste.

Produit par Fernando Meirelles et rythmé par les mélodies de Moby, le film de Lucy Walker propose une réflexion sur la responsabilité de l’artiste envers son environnement et sur l’idée utopique qu’une œuvre peut parfois changer une vie.

WASTE LAND nous offre la preuve éclatante du pouvoir de l’art, au delà de la frénésie des cotes des artistes contemporains, redonnant ainsi un nouveau sens à la valeur de l’œuvre.","Grande-Bretagne, Brésil","2010","Eurozoom","Long métrage","Anglais","-","18 249 entrées","Couleur","-",3.8,4.2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=179776.html"
2011-03-23,191286,"Une élève trop parfaite","The Perfect Teacher","24 mars 2011","1h 45min","Romance, Thriller","Jim Donovan","Christine Conradt","Megan Park, David Charvet, Bliss Boti Ann","Devon, une jeune lycéenne, vit seule avec un père qui multiplie les maîtresses et compense son absence par de l’argent. Elle va jeter son dévolu sur son nouveau professeur de mathématiques, Jim Wilkes, père d’une petite fille, Annique, et récemment divorcé de Marissa. Devon va s’immiscer dans la vie intime de Jim pour gagner son amour ainsi que celui d’Annique. Lorsqu’elle apprend qu’il compte déménager à San Diego pour se rapprocher de la mère d'Annique, elle n’hésite pas à tuer Marissa, qu'elle juge responsable de cette situation. Mais Jim repousse ses avances. Elle va alors l’accuser de viol, puis enlève Annique dans une ultime tentative de rapprochement.","U.S.A.","2010","TF1","Télefilm","Anglais","-",NA,"Couleur","-",NA,2.3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=191286.html"
2011-03-23,128703,"Les Yeux de sa mère",NA,"23 mars 2011","1h 45min","Drame","Thierry Klifa","Thierry Klifa, Christopher Thompson","Catherine Deneuve, Géraldine Pailhas, Nicolas Duvauchelle","Un écrivain en mal d'inspiration infiltre la vie d'une journaliste star de la télé et de sa fille danseuse étoile pour écrire à leur insu une biographie non autorisée. Pendant ce temps, en Bretagne, un garçon de 20 ans, Bruno, qui habite avec ses parents, ne sait pas encore les conséquences que toute cette histoire va avoir sur son existence...","France, Belgique","2010","Mars Films","Long métrage","Français","-","206 415 entrées","Couleur","124896",3,3.1,"https://www.allocine.fr/film/fichefilm_gen_cfilm=128703.html"
2011-03-23,189544,"Si tu meurs, je te tue",NA,"23 mars 2011","1h 30min","Comédie","Hiner Saleem","Hiner Saleem","Jonathan Zaccaï, Golshifteh Farahani, Özz Nüjen","Philippe, qui vient de sortir de prison, rencontre Avdal, un kurde à la recherche d’un criminel irakien. Les deux hommes se lient d’amitié.

Avdal, qui rêve de rester en France, a prévu de faire venir à Paris sa fiancée, Siba.

Soudain, Avdal meurt. Philippe se retrouve seul à devoir s’occuper de ses funérailles. Siba arrive à Paris et apprend la mort de son fiancé… Recueillie par un groupe de Kurdes, elle fait la connaissance de Philippe alors que Cheto, le père d’Avdal, arrive également à Paris…","France","2010","Océan Films","Long métrage","Français","-","32 050 entrées","Couleur","123254",3.8,3.2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=189544.html"
