"semaine","allocine_id","titre","titre_original","date_sortie","duree","genres","realisateur","scenaristes","cast","synopsis","nationalite","annee_production","distributeur","type_film","langues","budget","boxoffice_france","couleur","visa","note_presse","note_spectateurs","url"
2007-04-18,77317,"Shooter tireur d'élite","Shooter","18 avril 2007","2h 04min","Action, Policier","Antoine Fuqua","Jonathan Lemkin","Mark Wahlberg, Michael Peña, Rhona Mitra","L'éclaireur et tireur d'élite Bob Lee Swagger s'est couvert de gloire sur divers fronts avant qu'une odieuse trahison ne l'amène à quitter les Marines et à se couper du monde. Reclus dans un chalet, au sommet d'une montagne quasi inaccessible, Swagger pense avoir tourné la page et se croit désormais à l'abri de toute nouvelle mésaventure.

Mais lorsque le colonel Isaac Johnson vient le relancer et lui demande une fois de plus son aide pour déjouer un complot imminent contre le Président des Etats-Unis, le ""shooter"" ne peut se dérober à son devoir.

Comment pourrait-il anticiper le piège diabolique qui lui est tendu et deviner qu'il va bientôt se retrouver accusé de tentative de meurtre ? Traqué à travers tout le pays par une meute de mercenaires, il est obligé de mobiliser toutes ses ressources pour survivre, retrouver son honneur et déjouer la plus terrifiante des conspirations.","U.S.A.","2007","Paramount Pictures France","Long métrage","Anglais","61 000 000 USD","453 045 entrées","Couleur","-",2.3,3.4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=77317.html"
2007-04-18,111207,"Les Vacances de Mr. Bean","Mr. Bean's Holiday","18 avril 2007","1h 30min","Comédie","Steve Bendelack","Robin Driscoll, Hamish McColl","Rowan Atkinson, Willem Dafoe, Emma de Caunes","Mr. Bean a gagné une semaine de vacances sur la Côte d'Azur, et une caméra vidéo. Il quitte son Angleterre natale pour la France. Arrivé à Paris, il demande à un autre passager de le filmer en train de monter à bord du train pour Cannes. L'homme est en fait le réalisateur russe Emil Duchevsky, qui se rend à Cannes pour faire partie du jury du Festival du Film. Dans la confusion du départ, Duchevsky rate le train, et Mr. Bean se retrouve à bord avec Stepan, son fils de dix ans, qui ne parle pas un mot d'anglais. Pour Mr. Bean et Stepan commence alors un périple vers le sud de la France plein de surprises, de rencontres et d'aventures toutes plus délirantes les unes que les autres...","Grande-Bretagne, France, Allemagne","2007","StudioCanal","Long métrage","Anglais, Français, Russe, Espagnol","25 000 000 USD","1 033 123 entrées","Couleur","117812",2.4,2.1,"https://www.allocine.fr/film/fichefilm_gen_cfilm=111207.html"
2007-04-18,110684,"Une jeunesse chinoise","Yihe yuan","18 avril 2007","2h 20min","Drame","Lou Ye","Lou Ye, Mei Feng","Jing Hu, Zhang Xianmin, Bai Xueyun","Chine, 1989.

Deux jeunes amoureux vivent une relation d'amour-haine, complexe et érotique, dans un pays soumis aux troubles et à l'instabilité politiques.

La belle Yu Hong quitte son village, sa famille et son fiancé pour étudier à Pékin. Elle y découvre un monde d'intenses expériences sexuelles et affectives et tombe follement amoureuse d'un autre étudiant, Zhou Wei. Leur rapport tourne au jeu dangereux alors qu'autour d'eux, les étudiants commencent à manifester, exigeant la démocratie et la liberté.","France, Chine","2006","Océan Films","Long métrage","Chinois","-",NA,"Couleur","113811",3.4,3.3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=110684.html"
2007-04-18,34,"Accident",NA,"22 juin 1967","1h 45min","Drame","Joseph Losey","Harold Pinter","Ann Firbank, Dirk Bogarde, Stanley Baker","William meurt dans un accident de voiture en se rendant chez Stephen, professeur d'université. Indemne, sa fiancée Anna est secrètement recueillie par Stephen. Celui-ci se remémore les débordements passionnels provoqués par l'arrivée d'Anna, jeune princesse autrichienne.","Grande-Bretagne","1967","Les Acacias","Long métrage","Anglais","-",NA,"Couleur","33186",NA,3.5,"https://www.allocine.fr/film/fichefilm_gen_cfilm=34.html"
2007-04-18,111933,"Jean de La Fontaine, le défi",NA,"18 avril 2007","1h 40min","Drame, Historique","Daniel Vigne","Jacques Forgeas","Lorànt Deutsch, Philippe Torreton, Sara Forestier","Paris résonne de mille bruits en ce matin du 5 septembre 1661 : Fouquet, le puissant conseiller du roi, est arrêté sur ordre de Colbert ; le jeune Louis XIV devient le seul maître.

Alors que les autres artistes se précipitent au service du monarque de droit divin, un homme se lève pour affirmer son soutien au surintendant déchu, le poète Jean de La Fontaine. Colbert se jure alors de faire plier le rebelle, seul artiste du royaume à situer son art au-dessus du roi.

Dès lors, La Fontaine, même dans la misère, ne renoncera jamais à ses convictions. Sans argent, il résiste, s'amuse, observe, écrit les Fables, pamphlets assassins contre un régime despotique en pleine décadence.

La Fontaine / Colbert, un affrontement qui durera jusqu'à la mort.","France","2006","Rezo Films","Long métrage","Français","-","124 912 entrées","Couleur","113282",2.1,1.5,"https://www.allocine.fr/film/fichefilm_gen_cfilm=111933.html"
2007-04-18,60049,"Les Châtiments","The Reaping","18 avril 2007","1h 38min","Fantastique","Stephen Hopkins","Chad Hayes, Carey W. Hayes","Hilary Swank, David Morrissey, Idris Elba","Katherine Winter a quitté l'habit de missionnaire après le meurtre, au Soudan, de son mari et de sa petite fille. Professeur d'université, elle consacre désormais tous ses efforts à démystifier les phénomènes ""surnaturels"" et à en fournir une explication scientifique et rationnelle. Devenue l'expert n°1 en la matière, aucun ""miracle"" n'a résisté jusqu'ici à sa perspicacité.

Katherine reçoit un jour la visite de Doug Blackwell, instituteur de la petite bourgade sudiste de Haven, en Louisiane. Des ""fléaux bibliques"" en série ont frappé cette localité dévote, qui menace d'en faire payer le prix à une jeune sauvageonne, Loren. Katherine accepte de se rendre sur place avec son fidèle associé, Ben, pour sauver la vie de la fillette.

Les phénomènes troublants s'enchaînent et, pour la première fois, Katherine est mise en échec. Aucune de ses théories ne tenant la route, elle va devoir réviser tous ses principes pour juguler les forces obscures qui menacent Haven et sa propre sécurité...","U.S.A.","2007","Warner Bros. France","Long métrage","Anglais","40 000 000 USD","182 043 entrées","Couleur","117778",2.4,2.1,"https://www.allocine.fr/film/fichefilm_gen_cfilm=60049.html"
2007-04-18,109257,"Nos amis les Terriens",NA,"18 avril 2007","1h 25min","Comédie dramatique, Fantastique","Bernard Werber","Bernard Werber","Pierre Arditi, Audrey Dana, Boris Ventura Diaz","Que pourraient bien penser les extra-terrestres s'ils pouvaient nous observer ?

Nos amis les Terriens est précisément un film extra-terrestre sur l'étude de nos cités et de nos comportements. Deux couples ""tests"" sont tout particulièrement étudiés...","France","2006","Les Films 13","Long métrage","Français","-","31 303 entrées","Couleur","112552",1.5,1.9,"https://www.allocine.fr/film/fichefilm_gen_cfilm=109257.html"
2007-04-18,111518,"Jesus Camp",NA,"18 avril 2007","1h 27min","Documentaire","Heidi Ewing, Rachel Grady",NA,"plus de 300 millions d'habitants, les Etats-Unis comptent 224 millions de Chrétiens dont 80 à 100 millions d'Evangélistes, 4 millions de Juifs et un million et demi de Musulmans.","Les familles que vous verrez dans le film représentent une force électorale influente qui fait de plus en plus entendre sa voix dans la vie culturelle et politique américaine.

Elles préparent non seulement le retour de Jésus, mais elles s'apprêtent également à ""reprendre le pouvoir en Amérique au nom du Christ"", entraînant avec elles leurs enfants.

Des enfants qui attendent de recevoir la parole divine, et s'agitent, en transes, comme possédés, quand l'Esprit-Saint parle en eux ; des mômes qui maudissent Harry Potter - parce qu'un héros sorcier est une chose sacrilège ; des gamins qui vénèrent le leader de leur pays, et embrassent son effigie en carton...","U.S.A.","2006","Haut et Court","Long métrage","Anglais","-",NA,"Couleur","117679",3.7,3.6,"https://www.allocine.fr/film/fichefilm_gen_cfilm=111518.html"
2007-04-18,124726,"A casa nostra",NA,"18 avril 2007","1h 39min","Drame","Francesca Comencini","Francesca Comencini, Gianni Barbacetto","Valeria Golino, Luca Zingaretti, Giuseppe Battiston","Une histoire d'argent vue par le biais de différents personnages dans l'Italie d'aujourd'hui : un homme d'affaires qui recycle de l'argent venant d'activités illicites, un commandant de police qui enquête sur lui, une jeune mannequin cocaïnomane, un couple de retraités, une prostituée ukrainienne...","Italie","2006","MK2 Diffusion","Long métrage","Italien, Russe","-",NA,"Couleur","117744",3.4,2.3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=124726.html"
2007-04-18,127098,"Bejing Bubbles","Beijing Bubbles - Punk and Rock in China's Capital","19 avril 2007","1h 22min","Documentaire","George Lindt, Susanne Messmer","George Lindt, Susanne Messmer",NA,"","Allemagne","2005","-","Long métrage","-","-",NA,"Couleur","-",NA,NA,"https://www.allocine.fr/film/fichefilm_gen_cfilm=127098.html"
