"semaine","allocine_id","titre","titre_original","date_sortie","duree","genres","realisateur","scenaristes","cast","synopsis","nationalite","annee_production","distributeur","type_film","langues","budget","boxoffice_france","couleur","visa","note_presse","note_spectateurs","url"
2007-05-30,55720,"Une vieille maîtresse",NA,"30 mai 2007","1h 50min","Drame","Catherine Breillat","Catherine Breillat","Asia Argento, Fu'ad Ait Aattou, Roxane Mesquida","Paris, 1835...

Comme pour conjurer les soubresauts de l'époque, la noblesse se pique au jeu des Liaisons dangereuses, (un demi-siècle après la publication du roman épistolaire de Choderlos de Laclos), feignant de se croire encore au siècle des Lumières.

La Marquise de Flers décide de marier sa petite fille, fleuron de l'aristocratie française, avec Ryno de Marigny, une sorte de Valmont romantique.

Mais ce que tout le monde ignore c'est que ce Don Juan, impénitent, est depuis 10 ans l'amant et la proie d'une courtisane scandaleuse, démon de la séduction, fille naturelle d'une duchesse et d'un toréro.","France","2007","StudioCanal","Long métrage","Français","7 000 000 EUR","73 288 entrées","Couleur","114674",3.4,1.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=55720.html"
2007-05-30,111939,"Voisin contre voisin","Deck the Halls","30 mai 2007","1h 33min","Comédie, Famille","John Whitesell","Matt Corman, Chris Ord","Matthew Broderick, Danny DeVito, Kristin Davis","A Cloverdale, Steve Finch est le roi de Noël. Depuis des années, il veille à ce que chaque membre de sa famille honore scrupuleusement toutes les traditions, à tel point que sa femme et ses deux enfants en ont par-dessus la tête. Malgré leurs protestations, le calendrier du mois de décembre est établi avec précision, depuis la prise de la photo de la carte de voeux jusqu'à la coupe du sapin, en passant par la tournée de chants de Noël chez les voisins... Et Steve se prépare à battre des records pour le défilé annuel de la ville, qu'il supervise avec fierté.

Tout se complique avec l'arrivée d'une concurrence inattendue. Le nouveau voisin, Buddy Hall, est décidé à faire plus fort que Steve, quitte à ce que sa maison soit visible de l'espace... Avec ses lumières, Buddy fait de l'ombre à Steve. C'est le début d'une guerre sans pitié qui va conduire les deux hommes aux pires extrémités...","U.S.A.","2006","Twentieth Century Fox France","Long métrage","Anglais","-",NA,"Couleur","116 585",1,2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=111939.html"
2007-05-30,61131,"Black Snake Moan",NA,"30 mai 2007","1h 56min","Drame, Musical","Craig Brewer","Craig Brewer","Samuel L. Jackson, Christina Ricci, Justin Timberlake","Le blues a toujours fait partie de Lazarus. Jadis, dans sa bourgade du Tennessee, il en jouait en virtuose chaque week-end pour faire danser les couples. Dix ans ont passé, Lazarus s'est marié, s'est rangé, a abandonné la musique, s'est laissé piéger par la routine, s'est fait plaquer. Un puissant désir de revanche, un vif ressentiment à l'égard de celle qui l'a trahi, des élans de violence incontrôlés, des rêves de plus en plus sombres composent désormais son quotidien.

Un matin, Lazarus découvre aux abords de sa ferme le corps à demi nu d'une fille couverte d'ecchymoses et laissée pour morte au milieu de la route. C'est Rae, que chacun connaît dans cette petite ville, et dont la plupart des hommes du coin ont profité. ""Une traînée"", dit d'elle sa mère, qui n'eut pas le courage de la protéger d'un père incestueux et assista indifférente à sa précoce descente aux enfers...","U.S.A.","2006","Paramount Pictures France","Long métrage","Anglais","15 000 000 USD",NA,"Couleur et N&B","117575",3.3,3.6,"https://www.allocine.fr/film/fichefilm_gen_cfilm=61131.html"
2007-05-30,57127,"88 Minutes",NA,"30 mai 2007","1h 50min","Thriller","Jon Avnet","Gary Scott Thompson","Al Pacino, Alicia Witt, Leelee Sobieski","Expert universitaire en psychiatrie criminelle, le docteur Jack Gramm est aussi consultant auprès du FBI. Il a construit sa remarquable réputation sur ses ""évaluations"" infaillibles des individus et des facteurs de risque. C'est grâce à lui que le tueur en série Jon Forster a été arrêté et va être exécuté. Pourtant, des meurtres identiques sont à nouveau commis... Jack est convaincu qu'il a vu juste et que c'est un imitateur qui continue l'oeuvre de Forster.

Lorsque Jack se retrouve directement menacé de mort, il est lui-même condamné à prouver que ses théories sont justes parce que sinon, dans 88 minutes, celui qui le traque le tuera...","U.S.A.","2007","Metropolitan FilmExport","Long métrage","Anglais","30 000 000 USD","322 832 entrées","Couleur","116796",1.7,2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=57127.html"
2007-05-30,57927,"Abandonnée","Los abandonados","30 mai 2007","1h 36min","Epouvante-horreur","Nacho Cerdà","Nacho Cerdà, Karim Hussain","Anastasia Hille, Karel Roden, Valentin Ganev","Marie, productrice de cinéma américaine, retourne dans son pays natal, la Russie, où le cadavre de sa mère a été retrouvé dans des circonstances étranges. Elle ne l'a jamais connue, ayant été adoptée et emmenée aux Etats-Unis à la naissance. Le seul indice dont elle dispose est une ferme isolée, abandonnée dans les montagnes, qui appartenait à ses parents naturels.

Marie hérite du lieu, mais personne ne veut l'y conduire, car une superstition locale prétend que l'endroit est damné. Un seul homme est prêt à s'embarquer pour un voyage aussi long et dangereux. Un inconnu qui, étrangement, semble en savoir beaucoup sur son histoire...

Une fois sur place, le mystérieux guide disparaît, obligeant Marie à explorer seule le site abandonné. Elle y découvre un homme appelé Nikolaï, qui prétend avoir été attiré ici exactement de la même manière...","Espagne","2006","Wild Side","Long métrage","Espagnol","-","42 458 entrées","Couleur","117367",2.5,2.1,"https://www.allocine.fr/film/fichefilm_gen_cfilm=57927.html"
2007-05-30,111841,"UV",NA,"30 mai 2007","1h 42min","Thriller","Gilles Paquet-Brenner","Gilles Paquet-Brenner, Lolita Pille","Jacques Dutronc, Marthe Keller, Nicolas Cazalé","Une villa sur une île, au plus fort de l'été.

Un jour, Boris surgit. Il vient rendre visite à Philip, son vieil ami de lycée. Seulement Philip n'est pas là. Il n'arrivera que demain, après-demain au pire, on ne sait pas.

Courtois, homme avisé et sûr de lui, Boris s'installe. Très rapidement, il se fond dans le décor et s'avère être le convive parfait, l'élément distrayant. Ravis, charmés et même manipulés à leur insu, tous se laissent happer par son terrible pouvoir de séduction.

Seul André-Pierre a décidé de se méfier. Il n'aime pas ce genre de type balnéaire et bronzé. Et puis, pourquoi Philip n'arrive-t-il pas ? Pour lui tout alimente l'inquiétude, jusqu'à cette canicule qui entête, qui échauffe les corps avant les esprits. Jamais il n'a fait aussi chaud, jamais la mer n'est apparue aussi désirable et haute, juste là, en bas des marches, par où Philip arrivera.","France","2006","TFM Distribution","Long métrage","Français","-","57 791 entrées","Couleur","115310",1.9,1.6,"https://www.allocine.fr/film/fichefilm_gen_cfilm=111841.html"
2007-05-30,126255,"Le Monde, la chair et le diable","The World, the Flesh and the Devil","30 mai 2007","1h 35min","Science Fiction","Ranald MacDougall","Ferdinand Reyher, Ranald MacDougall","Harry Belafonte, Inger Stevens, Mel Ferrer","Après un éboulement au fond d'une mine en Pennsylvanie, Ralph Burton attend des secours qui n'arrivent pas et finit par se libérer seul des décombres. De retour à la surface, il découvre que toute trace de vie humaine semble avoir disparu après le passage d'un nuage radioactif. En route pour New York, il traverse des avenues désertes, s'organise et récupère ce dont il a besoin dans les magasins, tirant derrière lui un chariot au pied des gratte-ciels abandonnés... Est-il vraiment le seul survivant de l'humanité ?","U.S.A.","1959","-","Long métrage","Anglais","-",NA,"N&B","22251",3.5,3.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=126255.html"
2007-05-30,111920,"Tehilim",NA,"30 mai 2007","1h 36min","Drame","Raphaël Nadjari","Raphaël Nadjari, Vincent Poymiro","Michael Moshonov, Limor Goldstein, Yonathan Alster","A Jérusalem, aujourd'hui, une petite famille juive mène une existence ordinaire. Mais à la suite d'un accident de voiture, le père disparaît mystérieusement. Chacun tente de faire face comme il peut à cette absence, aux difficultés du quotidien. Alors que les adultes se réfugient dans le silence ou la foi, les deux enfants, Menachem et David, essaient, à leur manière, de retrouver leur père...","France, Israël, U.S.A.","2007","Haut et Court","Long métrage","Hébreu","-","14 662 entrées","Couleur","112807",3.2,2.5,"https://www.allocine.fr/film/fichefilm_gen_cfilm=111920.html"
2007-05-30,112122,"Le Mas des Allouettes","La masseria delle allodole","30 mai 2007","2h 02min","Drame, Historique","Paolo Taviani, Vittorio Taviani","Paolo Taviani, Vittorio Taviani","Paz Vega, Moritz Bleibtreu, Ángela Molina","La famille arménienne Avakian est riche et nombreuse. Les deux frères Aram et Assadour ont décidé de se revoir. L'un, médecin, émigré à Venise, a bien réussi et est marié avec une comtesse italienne, et l'autre possède des terres près d'une petite ville d'Anatolie qui abrite une importante communauté arménienne et où il est respecté même par les autorités turques.

Tandis qu'à Venise on organise le long voyage en Anatolie, Aram, sa femme Armineh, sa tante Hasmig et sa soeur Nunik se préparent à les accueillir.

On fait restaurer le Mas des alouettes, l'antique demeure qui les a vus naître. Dans la période qui précède ces retrouvailles, émergent des sentiments, des projets ambitieux... et même une histoire d'amour, dangereuse et impossible, entre Nunik, arménienne, et un jeune officier turc.

Personne ne semble s'apercevoir de la tempête de la ""Grande guerre"" qui se prépare...","France, Italie, Bulgarie, Espagne, Allemagne","2007","UGC","Long métrage","Italien","-",NA,"Couleur","115668",2.5,2.6,"https://www.allocine.fr/film/fichefilm_gen_cfilm=112122.html"
2007-05-30,128162,"Maurice Pialat, l'amour existe",NA,"30 mai 2007","1h 21min","Documentaire","Anne-Marie Faux, Jean-Pierre Devillers",NA,"Maurice Pialat, Gérard Depardieu","Le cinéma de Maurice Pialat est parcouru par une évidence : ce qui se vit, se dit, s'invente, se défait dans la "" vraie "" vie résonne, le plus souvent en échos fracassants, un jour ou l'autre, dans les films. Les réalisateurs, Anne-Marie Faux et Jean-Pierre Devilliers sont partis de ces correspondances pour tracer une forme d'auto-portrait, celui d'un cinéaste qui n'oublia jamais ce que fut l'enfance et ne voulut rien céder quant à ce qu'aimer veut dire.","France","2006","Bodega Films","Long métrage","Français","-",NA,"Couleur","117100",4.4,3.6,"https://www.allocine.fr/film/fichefilm_gen_cfilm=128162.html"
