"semaine","allocine_id","titre","titre_original","date_sortie","duree","genres","realisateur","scenaristes","cast","synopsis","nationalite","annee_production","distributeur","type_film","langues","budget","boxoffice_france","couleur","visa","note_presse","note_spectateurs","url"
2007-07-18,108917,"Hot Fuzz",NA,"18 juillet 2007","2h 01min","Action, Comédie, Policier","Edgar Wright","Simon Pegg, Edgar Wright","Simon Pegg, Martin Freeman, Bill Nighy","A Londres, le policier Nicholas Angel est le meilleur de son équipe. Tellement bon qu'il fait passer ses collègues pour de simples gardiens de la paix. Le chef de la brigade décide donc de le ""promouvoir"" dans le petit village de Sandford, où il ne se passe rien. Aux côtés du policier local Danny Butterman qui rêve de devenir Mel Gibson, Nicholas règle quelques contraventions sans grand intérêt. Une série de crimes étranges va le remettre dans l'action...","France, Grande-Bretagne","2007","StudioCanal","Long métrage","Anglais","8 000 000 GBP","152 364 entrées","Couleur","118328",3.6,3.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=108917.html"
2007-07-18,56283,"Dead or Alive","DOA: Dead or Alive","18 juillet 2007","1h 26min","Action, Arts Martiaux","Corey Yuen","J.F. Lawton, Adam Gross","Jaime Pressly, Holly Valance, Sarah Carter","Quatre femmes, au début rivales dans une compétition d'arts martiaux, finissent par s'allier pour lutter contre un homme qui veut contrôler le monde : Tina est superstar dans le milieu de la lutte féminine, Christie est voleuse et tueuse à gages, Princesse Kasumi est une aristocrate asiatique éduquée par des maîtres en arts martiaux, et Helena est une athlète en sports extrêmes dont le passé tragique est lié au lieu dans lequel se déroule le tournoi Dead or Alive...","Grande-Bretagne, Allemagne, U.S.A.","2005","TFM Distribution","Long métrage","Anglais","21 000 000 USD","43 958 entrées","Couleur","-",1.9,1.7,"https://www.allocine.fr/film/fichefilm_gen_cfilm=56283.html"
2007-07-18,109793,"Half Nelson",NA,"18 juillet 2007","1h 46min","Drame","Ryan Fleck","Ryan Fleck, Anna Boden","Ryan Gosling, Shareeka Epps, Jeff Lima","Brillant professeur dans un lycée de Brooklyn, Dan Dunne enseigne avec passion à des adolescents en difficulté.

Cependant dans sa vie privée, Dan est au bord du gouffre, il s'enfonce chaque jour un peu plus dans le désespoir et la drogue. Un jour après les cours, Drey l'une de ses jeunes élèves surprend son professeur en train de fumer du crack.

En dépit de leur différence d'âge et de situation, leurs destins se croisent à un moment crucial de leur existence, où tout peut encore basculer d'un côté comme de l'autre.","U.S.A.","2006","Colifilms Diffusion","Long métrage","Anglais","700 000 USD","47 218 entrées","Couleur","118 082",3.8,3.3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=109793.html"
2007-07-18,4308,"Les Passagers de la nuit","Dark Passage","7 juillet 1948","1h 46min","Policier","Delmer Daves","Delmer Daves","Lauren Bacall, Humphrey Bogart, Agnes Moorehead","Emprisonné à San Quentin pour un crime - le meurtre de sa femme - qu'il n'a pas commis, Vincent Parry réussit à s'évader.

Il rencontre, après avoir été pris en auto-stop par un certain Baker, Irene Jansen qui l'héberge à San Francisco. Vincent découvre que le père de la jeune femme a été injustement condamné et exécuté.

Grâce à un sympathique chauffeur de taxi, Sam, Vincent fait appel à un chirurgien marron, le docteur Walter Coley, qui l'opère et lui donne un nouveau visage.

Mais Vincent découvre son ami George Fellsinger assassiné. Qui est le meurtrier ? Tout accuse Vincent.

Irene chez qui il s'est réfugié, lui trouve un nouveau nom : Allan Linnell. Vincent insiste pour aller s'installer à l'hôtel.

Réapparaît alors Baker, qui cherche à le faire chanter. Baker trouve la mort en faisant une chute et Vincent découvre que Madge Rapf est responsable tout à la fois de la mort de sa femme et de celle de George.

Il se rend chez la jeune femme qui comprend qu'elle est démasquée. Elle meurt en tombant de sa fenêtre. Vincent et Irene se retrouvent à Patavilca, au Pérou...","U.S.A.","1947","Ciné Classic","Long métrage","Anglais","-",NA,"N&B","7132",4,4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=4308.html"
2007-07-18,120233,"Invisible","The Invisible","18 juillet 2007","1h 37min","Drame, Fantastique","David S. Goyer","Mick Davis, Christine Roum","Alex O'Loughlin, Justin Chatwin, Maggie Ma","Aimé de sa famille et populaire dans son école, Nick Powell est un adolescent heureux. Jusqu'au soir où des délinquants viennent l'agresser en pleine forêt. Le lendemain matin, il a beau être là, c'est comme si tout le monde l'ignorait et faisait semblant de ne pas le voir. Il comprend qu'il est devenu un fantôme, maintenu entre la vie et la mort. Il doit alors rapidement résoudre le mystère de sa mort avant de mourir définitivement. Et la seule personne qui peut l'aider est la fille responsable de son agression...","U.S.A.","2006","Buena Vista International","Long métrage","Anglais","-","23 403 entrées","Couleur","-",1.9,2.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=120233.html"
2007-07-18,870,"Correspondant 17","Foreign Correspondent","27 octobre 1948","1h 59min","Guerre, Policier, Thriller","Alfred Hitchcock","Charles Bennett, Joan Harrison","Joel McCrea, Laraine Day, Herbert Marshall","Johnny Jones, journaliste américain au New York Globe, est envoyé en Europe en 1939 pour évaluer l'éventualité d'une Seconde Guerre mondiale. A Londres, il fait la rencontre de Van Meer, un vieil homme politique hollandais, seul à connaître la clause secrète d'un traité d'alliance. Après un attentat simulé, Van Meer est enlevé par des espions nazis, et Jones se lance à sa recherche en Hollande, aidé en cela par Carol, une jeune fille dont le père préside une société pacifiste...","U.S.A.","1940","Les Acacias","Long métrage","Néerlandais, Anglais, Letton","-",NA,"N&B","6409",NA,3.5,"https://www.allocine.fr/film/fichefilm_gen_cfilm=870.html"
2007-07-18,128491,"A Very British Gangster",NA,"18 juillet 2007","1h 42min","Documentaire, Policier","Donal MacIntyre","Donal MacIntyre","Dominic Noonan","Dominic Noonan, 37 ans, dont 22 en prison, est à la tête du clan le plus puissant de Manchester. Il règne en maître sur les gangs de la ville, a sa part dans tous les vols, les rackets, les trafics. Il est aussi pour les habitants du quartier un protecteur, un juge et un justicier. Pour la première fois, un parrain a accepté de se confier à un cinéaste. Dominic a ainsi intégré Donal MacIntyre au sein de son gang pendant 3 ans. A very British Gangster nous fait découvrir un monde où la violence et la pauvreté dominent, et où l'on ne fait plus appel à la police pour régler ses comptes. Drogue, kidnapping, torture, meurtre : vous aviez déjà vu tout ça au cinéma. Mais cette fois c'est vrai.","Grande-Bretagne","2006","Bac Films","Long métrage","Anglais","-","11 579 entrées","Couleur","-",4,3.1,"https://www.allocine.fr/film/fichefilm_gen_cfilm=128491.html"
2007-07-18,129963,"La Trilogie de la jeunesse",NA,"18 juillet 2007",NA,"Drame","Nagisa Oshima",NA,NA,"Une rétrospective consacrée au réalisateur japonais Nagisa Oshima et dans le cadre de laquelle sont programmés trois de ses films : Une ville d'amour et d'espoir, Contes cruels de la jeunesse et L'Enterrement du soleil.","Japon","2007","Carlotta Films","Long métrage","Japonais","-",NA,"Couleur et N&B","-",NA,3.2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=129963.html"
2007-07-18,111216,"Le Feu sous la peau","Suburban Mayhem","18 juillet 2007","1h 30min","Drame","Paul Goldman","Alice Bell","Emily Barclay Ford, Michael Dorman, Robert Morgan","Le crime parfait existe-t-il ?

C'est la question que se pose Katrina Skinner, jeune mère célibataire de 19 ans qui évolue dans un monde de petits voyous et de glandeurs... Habitant avec son père dans le quartier résidentiel de Golden Grove, elle est passée maîtresse dans l'art de manipuler les hommes - à tel point qu'elle ne recule devant rien pour obtenir ce qu'elle veut, même quand il s'agit de meurtre...

Lorsque son père menace de lui couper les vivres et d'emmener son fils loin d'elle, Katrina échafaude un plan diabolique qui marquera la petite communauté pour longtemps...","Australie","2006","Wild Side","Long métrage","Anglais","4 000 000 USD",NA,"Couleur","116 089",1.9,2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=111216.html"
2007-07-18,109780,"Glastonbury",NA,"18 juillet 2007","2h 18min","Documentaire, Musical","Julien Temple","Julien Temple","Michael Eavis, Babyshambles, Björk","En 1970, Michael Eavis, un jeune fermier, ouvre sa ferme de 150 hectares à 1 500 personnes. Toutes ont payé la modique somme d'une livre pour assister à des concerts proposés, durant deux jours, par une poignée de stars folk et pop. C'est ainsi que naît le festival de Glastonbury (au sud-ouest de l'Angleterre).

L'année suivante, quelques riches hippies, dont la petite-fille de Winston Churchill, financent l'événement afin de l'amplifier : 12 500 personnes s'y rendent pour voir David Bowie et Joan Baez. Au fil du temps, le Festival de Glastonbury s'impose comme l'événement incontournable des fans de rock. Des milliers de personnes s'y retrouvent chaque année durant le week-end du solstice d'été, fin juin.

Une fête délirante : une dizaine de scènes proposent avant tout du rock, mais aussi de la world et du jazz, avec une affiche sans pareille où les valeurs reconnues côtoient les nouveaux talents. Les autres arts vivants, théâtre, cirque, y ont également leur place.

Glastonbury fait habilement la chronique de l'évolution du festival de musique le plus ancien du monde.","Grande-Bretagne, U.S.A.","2006","Les Acacias","Long métrage","Anglais","-",NA,"Couleur","-",4.1,3.4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=109780.html"
