semaine,allocine_id,titre,titre_original,date_sortie,duree,genres,realisateur,scenaristes,cast,synopsis,nationalite,annee_production,distributeur,type_film,langues,budget,boxoffice_france,couleur,visa,note_presse,note_spectateurs,url
2022-06-22,228681,Elvis,,22 juin 2022,2h 39min,"Biopic, Musical",Baz Luhrmann,"Baz Luhrmann, Sam Bromell","Austin Butler, Tom Hanks, Olivia DeJonge","La vie et l'œuvre musicale d'Elvis Presley à travers le prisme de ses rapports complexes avec son mystérieux manager, le colonel Tom Parker. Le film explorera leurs relations sur une vingtaine d'années, de l'ascension du chanteur à son statut de star inégalé, sur fond de bouleversements culturels et de la découverte par l'Amérique de la fin de l'innocence.",U.S.A.,2022,Warner Bros. France,Long métrage,Anglais,-,1 204 686 entrées,Couleur,156980,3.8,4.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=228681.html
2022-06-22,287623,Black Phone,The Black Phone,22 juin 2022,1h 43min,"Epouvante-horreur, Thriller",Scott Derrickson,"Scott Derrickson, C. Robert Cargill","Mason Thames, Madeleine McGraw, Ethan Hawke","Finney Shaw, un adolescent de 13 ans, timide mais intelligent, est enlevé par un tueur sadique qui l’enferme dans un sous-sol insonorisé où s’époumoner n’est pas d’une grande utilité. Quand un téléphone accroché au mur, pourtant hors d’usage, se met à sonner, Finney va découvrir qu’il est en contact avec les voix des précédentes victimes de son ravisseur. Ils sont aussi morts que bien résolus à ce que leur triste sort ne devienne pas celui de Finney.",U.S.A.,2021,Universal Pictures International France,Long métrage,Anglais,-,442 929 entrées,Couleur,156512,3.2,3.5,https://www.allocine.fr/film/fichefilm_gen_cfilm=287623.html
2022-06-22,288842,Buzz l'éclair,Lightyear,22 juin 2022,1h 45min,"Animation, Aventure, Comédie, Famille, Science Fiction",Angus MacLane,"Angus MacLane, Jason Headley","François Civil, Chris Evans, Lyna Khoudri","La véritable histoire du légendaire Ranger de l’espace qui, depuis, a inspiré le jouet que nous connaissons tous. Après s’être échoué avec sa commandante et son équipage sur une planète hostile située à 4,2 millions d’années-lumière de la Terre, Buzz l’Eclair tente de ramener tout ce petit monde sain et sauf à la maison. Pour cela, il peut compter sur le soutien d’un groupe de jeunes recrues ambitieuses et sur son adorable chat robot, Sox. Mais l’arrivée du terrible Zurg et de son armée de robots impitoyables ne va pas leur faciliter la tâche, d’autant que ce dernier a un plan bien précis en tête…",U.S.A.,2022,The Walt Disney Company France,Long métrage,Anglais,-,1 492 342 entrées,Couleur,156897,3.1,3.4,https://www.allocine.fr/film/fichefilm_gen_cfilm=288842.html
2022-06-22,280918,L'Homme parfait,,22 juin 2022,1h 25min,Comédie,Xavier Durringer,"Miller Duval, Xavier Durringer","Didier Bourdon, Pierre-François Martin-Laval, Valérie Karsenti","Florence, débordée par sa vie de famille et son travail, décide d’acheter un robot à l’apparence humaine et au physique parfait. Il répond à toutes ses attentes : entretenir la maison, s’occuper des enfants, et plus encore… Mais le robot va vite susciter de la jalousie chez Franck, son mari acteur je-m’en-foutiste au chômage. De peur de perdre sa femme, Franck décide de reprendre les choses en mains, d’autant que le robot semble trouver un malin plaisir à semer le trouble dans leur couple !",France,2022,Orange Studio Distribution / UGC Distribution,Long métrage,Français,-,96 050 entrées,Couleur,152092,1.5,1.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=280918.html
2022-06-22,292312,Les Goûts et les couleurs,,22 juin 2022,1h 50min,Comédie,Michel Leclerc,Michel Leclerc,"Rebecca Marder, Félix Moati, Judith Chemla","Marcia, jeune chanteuse passionnée, enregistre un album avec son idole Daredjane, icône rock des années 1970, qui disparait soudainement. Pour sortir leur album, elle doit convaincre l’ayant-droit de Daredjane, Anthony, placier sur le marché d’une petite ville, qui n’a jamais aimé sa lointaine parente et encore moins sa musique. Entre le bon et le mauvais goût, le populaire et le chic, la sincérité et le mensonge, leurs deux mondes s’affrontent. À moins que l’amour, bien sûr...",France,2022,Pyramide Distribution,Long métrage,Français,-,64 530 entrées,Couleur,148487,3.4,3.4,https://www.allocine.fr/film/fichefilm_gen_cfilm=292312.html
2022-06-22,305519,Suspendus… Des soignants entre deux mondes,,27 juin 2022,1h 31min,Documentaire,Fabien Moine,Fabien Moine,Aurore Borgo,"Le 12 juillet 2021, sans concertation, les soignants du pays ont été confrontés à un choix : conserver leur emploi en ayant recours à une série d’injections médicales ou être suspendus de leurs fonctions au 15 septembre. Ce documentaire revient sur deux années de crise et décortique un système entier dans lequel les soignants auront été utilisés et manipulés. Caroline Blondel, Gregory Pamart, Carole Fouché, Louis Fouché, Judith Rémy, Éric Loridan et Aurélie Colin nous racontent leur vécu, leurs désillusions et leurs espoirs.",France,2022,EXUVIE,Long métrage,Français,-,,Couleur,158279,,4.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=305519.html
2022-06-22,286320,Je suis ton homme,Ich bin dein Mensch,22 juin 2022,1h 45min,"Comédie, Drame, Romance, Science Fiction",Maria Schrader,"Maria Schrader, Jan Schomburg","Maren Eggert, Dan Stevens, Sandra Hüller","Alma, brillante scientifique, se révèle être une parfaite candidate pour se prêter à une expérience : pendant trois semaines, elle doit vivre avec Tom, un robot à l’apparence humaine parfaite, spécialement programmé pour correspondre à sa définition de l’homme idéal. Son existence ne doit servir qu’un seul but : rendre Alma heureuse.",Allemagne,2021,Haut et Court,Long métrage,Allemand,-,38 028 entrées,Couleur,157112,3.1,3.6,https://www.allocine.fr/film/fichefilm_gen_cfilm=286320.html
2022-06-22,286387,El buen patrón,,22 juin 2022,2h 00min,Comédie,Fernando León de Aranoa,Fernando León de Aranoa,"Javier Bardem, Manolo Solo, Almudena Amor","Un ex-employé viré qui proteste bruyamment et campe devant l’usine…

Un contremaître qui met en danger la production parce que sa femme le trompe…

Une stagiaire irrésistible…

A la veille de recevoir un prix censé honorer son entreprise, Juan Blanco, héritier de l’ancestrale fabrique familiale de balances, doit d’urgence sauver la boîte.

Il s’y attelle, à sa manière, paternaliste et autoritaire : en bon patron ?",Espagne,2021,Paname Distribution,Long métrage,Espagnol,-,168 755 entrées,Couleur,156791,3.6,3.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=286387.html
2022-06-22,13635,Bandits à Orgosolo,Banditi a Orgosolo,30 janvier 1963,1h 37min,Drame,Seta,"Vittorio De Seta, Vera Gherarducci","Michele Cossu, Peppedu Cuccu, Vittorina Pisano","Au cœur de la montagne rocailleuse et désolée de Sardaigne, Michele veille sur son troupeau de moutons avec son jeune frère Giuseppe. Un jour, trois étrangers débarquent dans sa bergerie, recherchés par les carabiniers pour avoir volé des cochons. Michele va se retrouver accusé à tort du vol puis du meurtre d’un des gendarmes perpétré par l’un des malfrats. Pour échapper à la prison, le berger décide de fuir dans la montagne en compagnie de son frère et de ses bêtes...",Italie,1960,Carlotta Films,Long métrage,Italien,-,,N&B,26989,,3.6,https://www.allocine.fr/film/fichefilm_gen_cfilm=13635.html
2022-06-22,305464,Jugjugg Jeeyo,,24 juin 2022,2h 30min,"Bollywood, Comédie, Drame",Raj Mehta,Anurag Singh,"Varun Dhawan, Kiara Advani, Anil Kapoor","Cela fait cinq ans que Kuku et Naina se sont mariés après s'être côtoyés pratiquement toute leurs vies. Ils planifient un voyage en Inde avec beaucoup de surprises sans savoir que les parents de Kuku, Bheem et Geeta, un couple que tout le monde admire, ont leur propre lot de surprises en réserve pour tout le monde... Tout cela en plein milieu du mariage de la sœur de Kuku.",Inde,2022,Friday Entertainment,Long métrage,Hindi,-,,Couleur,-,,2.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=305464.html
2022-06-22,280576,Les Travaux et les Jours - Partie 1,The Works And Days (Of Tayoko Shiojiri In The Shiotani Basin) Part 1,22 juin 2022,3h 33min,Drame,"Anders Edström, C.W. Winter","C.W. Winter, Tayoko Shiojiri","Tayoko Shiojiri, Hiroharu Shikata, Ryô Kase","Première partie du film-fleuve Les Travaux et les Jours.

« La première règle en agriculture est de ne pas chercher la facilité. La terre exige des efforts. » (Géorgiques, Virgile). Les Travaux et les Jours est une chronique qui raconte, au fil des saisons, le quotidien d’une agricultrice, Tayoko Shiojiri, dans un village des montagnes de la région de Kyoto, dessinant le portrait d’une femme, d’une famille, d’un terrain, d’un paysage sonore et d’un autre rapport au temps.","U.S.A., Suède, Japon, Grande-Bretagne",2020,Capricci Films,Long métrage,"Anglais, Japonais, Suédois",-,1 363 entrées,Couleur,154439,4.4,3.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=280576.html
2022-06-22,303852,Jungle rouge,Red Jungle,22 juin 2022,1h 32min,Animation,"Juan José Lozano, Zoltan Horvath","Juan José Lozano, Antoine Germa","Álvaro Bayona, Vera Mercado, Patricia Tamayo","Mars 2008. Dans la jungle colombienne, la plus vieille guérilla communiste au monde vit ses derniers instants. Raul Reyes, numéro 2 des FARC, est tué dans un bombardement par l'armée colombienne et la CIA. Il laisse derrière lui un document inouï : dix ans de correspondance où se croisent tous les acteurs du conflit, témoignage d'une lutte acharnée pour la révolution.",Suisse,2022,New Story,Long métrage,Espagnol,-,6 168 entrées,Couleur,146846,3.3,2.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=303852.html
2022-06-22,303411,George Michael Freedom Uncut,George Michael: Freedom,23 juin 2022,2h 00min,"Biopic, Documentaire, Musical",George Michael,,George Michael,"George Michael Freedom Uncut se concentre sur les années formatrices de la vie et de la carrière de George Michael, jusqu’à la sortie de son album best-seller « Listen Without Prejudice Vol. 1 » et la célèbre bataille juridique qui s’en est suivie avec sa maison de disque. Le documentaire nous plonge dans une intimité émouvante avec la mort de son premier amour, Anselmo Feleppa. Réalisé avant le décès prématuré de George Michael, le film est narré par le chanteur, qui a été profondément impliqué dans ce qui aura été sa dernière œuvre. Le film inclut des images d’archives et personnelles inédites du chanteur, offrant aux spectateurs un récit intime à la première personne autour de cette période dramatique de sa vie. Il révèle comment George Michael est devenu un des artistes les plus influents de tous les temps…

 ",Grande-Bretagne,2022,Pathé Live,Télefilm,Anglais,-,,-,-,,4,https://www.allocine.fr/film/fichefilm_gen_cfilm=303411.html
2022-06-22,293323,Le Divorce de mes marrants,,22 juin 2022,1h 23min,"Documentaire, Musical","Romy Trajman, Anaïs Straumann-Lévy",abonnement,,"Romy a 23 ans. Elle n’a pas vu son père depuis le divorce de ses parents, il y a 10 ans. Depuis, elle vit une relation fusionnelle avec sa mère avec qui elle a un projet de comédie musicale. En pleine crise existentielle, elle décide de se rendre chez son père, bipolaire, à Bruxelles, et de mener l’enquête sur la raison du divorce de ses parents. Mais cette exploration du passé va faire exploser les non-dits. Une aventure libératrice qui va mêler Shoah, secrets de famille, chansons pop et désir farouche de vie !","France, Belgique, U.S.A.",2021,Ciné Sud Promotion,Long métrage,Français,-,346 entrées,Couleur,-,3,3.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=293323.html
