semaine,allocine_id,titre,titre_original,date_sortie,duree,genres,realisateur,scenaristes,cast,synopsis,nationalite,annee_production,distributeur,type_film,langues,budget,boxoffice_france,couleur,visa,note_presse,note_spectateurs,url
2022-03-23,271212,RRR,,25 mars 2022,3h 07min,"Action, Drame, Historique",S.S. Rajamouli,S.S. Rajamouli,"N. T. Rama Rao Jr., Ram Charan, Alia Bhatt","À l'époque coloniale, en Inde, les anglais enlèvent une jeune fille d'une communauté tribale. Mais ce qu'ils ignorent, c'est que cette tribu a un protecteur : Bheem. Peut-être que soleil ne se couche jamais sur l'empire britannique. Mais la force est du coté des justes.",Inde,2022,Carlotta Films,Long métrage,"Anglais, Hindi",-,5 884 entrées,Couleur,-,,4.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=271212.html
2022-03-23,287057,La Brigade,,23 mars 2022,1h 37min,Comédie,Louis-Julien Petit,"Louis-Julien Petit, Liza Benguigui","Audrey Lamy, François Cluzet, Chantal Neuwirth","Depuis toute petite, Cathy rêve de diriger son propre restaurant. Mais à quarante ans, rien ne s'est passé comme prévu et elle se retrouve contrainte d'accepter un poste de cantinière dans un foyer pour jeunes migrants. Son rêve semble encore s’éloigner… ou pas ?",France,2021,Apollo Films,Long métrage,Français,-,383 782 entrées,Couleur,150544,3,3.5,https://www.allocine.fr/film/fichefilm_gen_cfilm=287057.html
2022-03-23,240617,Ambulance,,23 mars 2022,2h 16min,"Action, Thriller",Michael Bay,Chris Fedak,"Jake Gyllenhaal, Yahya Abdul-Mateen II, Eiza Gonzalez","Will Sharp, un vétéran décoré fait appel à la seule personne indigne de confiance, son frère adoptif Danny pour trouver l’argent afin de couvrir les frais médicaux de sa femme. Ce dernier, un charismatique criminel au long cours, au lieu de lui donner de l’argent, lui propose un coup : le plus grand braquage de banque de l’histoire de Los Angeles : 32 millions de dollars. Will, prêt à tout pour sauver sa femme, accepte. Mais quand leur affaire prend un tour spectaculairement désastreux, les deux frères n’ont pas d’autre choix que de détourner une ambulance avec à son bord un vieux flic mortellement blessé et l’ambulancière Cam Thompson. Pendant la course poursuite infernale qui s’ensuit, Will et Danny vont devoir échapper aux forces de l’ordre surmotivées postées aux 4 coins de la ville, tenter de garder leurs otages en vie et éviter de s’entre tuer tout en exécutant l’évasion la plus spectaculaire que la ville de Los Angeles n’ait jamais vue.",U.S.A.,2022,Universal Pictures International France,Long métrage,Anglais,-,250 665 entrées,Couleur,156641,3.1,2.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=240617.html
2022-03-23,281401,Le Temps des secrets,,23 mars 2022,1h 48min,Famille,Christophe Barratier,Christophe Barratier,"Léo Campion (II), Guillaume De Tonquédec, Mélanie Doutey","Adaptation du Temps des secrets (troisième tome des Souvenirs d'enfance) de Marcel Pagnol.

Marseille, juillet 1905. Le jeune Marcel Pagnol vient d'achever ses études primaires. Dans trois mois, il entrera au « lycée ». Trois mois... une éternité quand on a cet âge. Car voici le temps des vacances, les vraies, les grandes ! Enfant de la ville, ce retour tant attendu à ses chères collines d'Aubagne et d’Allauch, celles de « La Gloire de mon père » et « Le Château de ma mère » le transporte de bonheur. Il y retrouve la nature, les grands espaces et surtout son ami Lili toujours prêt à partager de nouvelles aventures, à l’âge où le temps de l’insouciance laisse place à celui des secrets.",France,2021,Pathé Films,Long métrage,Français,-,441 741 entrées,Couleur,152959,2.6,3.5,https://www.allocine.fr/film/fichefilm_gen_cfilm=281401.html
2022-03-23,278257,L’Ombre d’un mensonge,Nobody Has To Know,23 mars 2022,1h 39min,"Drame, Romance",Bouli Lanners,Bouli Lanners,"Michelle Fairley, Bouli Lanners, Andrew Still","Phil s’est exilé dans une petite communauté presbytérienne sur l'Île de Lewis, au nord de l'Ecosse. Une nuit, il est victime d'une attaque qui lui fait perdre la mémoire. De retour sur l’ile, il retrouve Millie, une femme de la communauté qui s'occupe de lui. Alors qu’il cherche à retrouver ses souvenirs, elle prétend qu'ils s'aimaient en secret avant son accident...","Belgique, France",2019,Ad Vitam,Long métrage,Anglais,-,140 396 entrées,Couleur,154614,3.9,3.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=278257.html
2022-03-23,268283,De nos frères blessés,,23 mars 2022,1h 35min,Drame,nos frères blessés de Hélier Cisterne,"Hélier Cisterne, Katell Quillévéré","Vincent Lacoste, Vicky Krieps, Jules Langlade","1954, Hélène et Fernand tombent amoureux. Avec lui elle part pour Alger, découvre sa beauté et l’attachement que Fernand porte à son pays. Alors que l’Algérie et la France se déchirent, leur vie bascule. L’histoire vraie du combat d’un couple pour la liberté.",France,2020,Diaphana Distribution,Long métrage,Français,-,52 007 entrées,Couleur,147629,3.2,3.2,https://www.allocine.fr/film/fichefilm_gen_cfilm=268283.html
2022-03-23,267961,"Bruno Reidal, confession d'un meurtrier",,23 mars 2022,1h 41min,"Drame, Historique",Vincent Le Port,Vincent Le Port,"Dimitri Doré, Jean-Luc Vincent, Roman Villedieu","1er septembre 1905. Un séminariste de 17 ans est arrêté pour le meurtre d’un enfant de 12 ans. Pour comprendre son geste, des médecins lui demandent de relater sa vie depuis son enfance jusqu’au jour du crime. D’après l’histoire vraie de Bruno Reidal, jeune paysan du Cantal qui, toute sa vie, lutta contre ses pulsions meurtrières.",France,2020,Capricci Films,Long métrage,Français,-,11 425 entrées,Couleur,149177,4.1,3.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=267961.html
2022-03-23,1303,Les Doigts dans la tête,,4 décembre 1974,1h 44min,Comédie dramatique,Jacques Doillon,"Jacques Doillon, Philippe Defrance","François Béranger, Marcel Gotlib, Christophe Soto","Chris, un jeune mitron, est renvoyé par son patron pour retards répétés. Pendant ce temps, Liv, une jeune Suédoise, s'installe dans son appartement. Or il se trouve que Chris est logé par son patron qui veut l'expulser. Par mesure de protestation, il decide de renforcer l'occupation. Liv et Chris sont bientôt rejoints par Rosette vendeuse dans la boulangerie.",France,1974,Malavida Films,Long métrage,Français,-,,N&B,42648,4.4,3.3,https://www.allocine.fr/film/fichefilm_gen_cfilm=1303.html
2022-03-23,282251,En nous,,23 mars 2022,1h 39min,Documentaire,Régis Sauder,Régis Sauder,"l’éclatement spatial, le metteur en scène ne pouvait pas compter sur le même nombre de protagonistes et a donc fait appel à ceux qu'il a senti les plus engagés dans ce désir de film : ""J’ai dû en retrouver certains comme Aurore par exemple : son histoire était plus compliquée, je ne savais pas si elle trouverait sa place dans le film mais je vo Lire plus","Il y a dix ans, Emmanuelle, professeure de français d’un lycée des quartiers Nord de Marseille, participait à un film avec ses élèves. A partir de l’étude de La Princesse de Clèves, Abou, Morgane, Laura, Cadiatou et les autres énonçaient leurs rêves, leurs désirs et leurs peurs. Tous se retrouvent aujourd’hui, les souvenirs se mélangent aux récits de leur vie et des obstacles à surmonter. Que reste-t-il de leurs espoirs de liberté, d’égalité et de fraternité ? « Je sais bien qu’il n’y a rien de plus difficile que ce que j’entreprends. », cette phrase du roman trouve plus que jamais écho en eux. En nous.",France,2021,Shellac,Long métrage,Français,-,2 173 entrées,Couleur,153390,3.5,3.3,https://www.allocine.fr/film/fichefilm_gen_cfilm=282251.html
2022-03-23,299409,Seule la terre est éternelle,,23 mars 2022,1h 52min,Documentaire,"François Busnel, Adrien Soland",,,"Un homme rentre chez lui au cœur des grands espaces. Il raconte sa vie, qu’il a brûlée par les deux bouts et qui révèle une autre Histoire de l’Amérique. A travers ce testament spirituel et joyeux, il nous invite à revenir à l’essentiel et à vivre en harmonie avec la nature. Cet homme est l’un des plus grands écrivains américains. Il s’appelle Jim Harrison.",France,2021,Nour Films,Long métrage,Anglais,-,79 114 entrées,Couleur,156135,3.6,4,https://www.allocine.fr/film/fichefilm_gen_cfilm=299409.html
