semaine,allocine_id,titre,titre_original,date_sortie,duree,genres,realisateur,scenaristes,cast,synopsis,nationalite,annee_production,distributeur,type_film,langues,budget,boxoffice_france,couleur,visa,note_presse,note_spectateurs,url
2022-12-28,281293,Les Banshees d'Inisherin,The Banshees Of Inisherin,28 décembre 2022,1h 54min,"Comédie, Drame",Martin McDonagh,Martin McDonagh,"Colin Farrell, Brendan Gleeson, Kerry Condon","Sur Inisherin - une île isolée au large de la côte ouest de l'Irlande - deux compères de toujours, Padraic et Colm, se retrouvent dans une impasse lorsque Colm décide du jour au lendemain de mettre fin à leur amitié. Abasourdi, Padraic n’accepte pas la situation et tente par tous les moyens de recoller les morceaux, avec le soutien de sa sœur Siobhan et de Dominic, un jeune insulaire un peu dérangé. Mais les efforts répétés de Padraic ne font que renforcer la détermination de son ancien ami et lorsque Colm finit par poser un ultimatum désespéré, les événements s’enveniment et vont avoir de terribles conséquences.","Irlande, U.S.A.",2022,The Walt Disney Company France,Long métrage,Anglais,-,414 516 entrées,Couleur,158481,3.8,3.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=281293.html
2022-12-28,289303,La Passagère,,28 décembre 2022,1h 34min,"Drame, Romance",Héloïse Pelloquet,Rémi Brachet,"Cécile de France, Félix Lefebvre, Grégoire Monsaingeon","Chiara vit sur une île de la côte atlantique, là où son mari Antoine a grandi. Ils forment un couple heureux et amoureux. Elle a appris le métier d'Antoine, la pêche, et travaille à ses côtés depuis vingt ans. L'arrivée de Maxence, un nouvel apprenti, va bousculer leur équilibre et les certitudes de Chiara…",France,2022,Bac Films,Long métrage,Français,-,73 364 entrées,Couleur,154847,3.4,3,https://www.allocine.fr/film/fichefilm_gen_cfilm=289303.html
2022-12-28,266320,M3GAN,,28 décembre 2022,1h 42min,"Epouvante-horreur, Thriller",Gerard Johnstone,Akela Cooper,"Allison Williams, Violet McGraw, Ronny Chieng","M3GAN est un miracle technologique, une cyber poupée dont l’intelligence artificielle est programmée pour être la compagne idéale des enfants et la plus sûre alliée des parents. Conçue par Gemma, la brillante roboticienne d’une entreprise de jouets, M3GAN peut écouter, observer et apprendre tout en étant à la fois l’amie et le professeur, la camarade de jeu et la protectrice de l’enfant à qui elle est liée. Quand Gemma devient tout à coup responsable de sa nièce de 8 ans, Cady, dont les parents sont soudainement décédés, elle n’est absolument pas prête à assumer son rôle. Débordée et sous pression au travail, elle décide de lier le prototype M3GAN encore en développement à la petite fille, dans une tentative désespérée de résoudre ses problèmes sur ces deux fronts. Une décision qui va entraîner d’épouvantables conséquences.",U.S.A.,2022,Universal Pictures International France,Long métrage,Anglais,-,480 447 entrées,Couleur,158431,3,2.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=266320.html
2022-12-28,287166,Vivre,Living,28 décembre 2022,1h 43min,Drame,Oliver Hermanus,Kazuo Ishiguro,"Bill Nighy, Aimee Lou Wood, Alex Sharp (II)","1953. Londres panse encore ses plaies après la Seconde Guerre mondiale. Williams, fonctionnaire chevronné, est un rouage impuissant dans le système administratif de la ville qui doit se reconstruire. Il mène une vie morne et sans intérêt, mais tout change lorsqu’on lui diagnostique une maladie grave qui l’oblige à faire le point sur son existence. Rejetant son quotidien banal et routinier, Williams va alors se dépasser et enfin vivre pleinement sa vie.",Grande-Bretagne,2022,Metropolitan FilmExport,Long métrage,Anglais,-,125 364 entrées,Couleur,-,3.7,3.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=287166.html
2022-12-28,254587,Unicorn Wars,,28 décembre 2022,1h 32min,"Animation, Aventure, Fantastique",Alberto Vázquez (II),Alberto Vázquez (II),Ramon Barea,"En ces contrées reculées, Oursons et Licornes sont en guerre depuis toujours. Le soldat Célestin a soif du sang des Licornes, gage d’une beauté éternelle, selon le Grand Livre Sacré. Son frère Dodu, lui, n’aime pas la guerre, il préfère les myrtilles et les câlins. Mais la bataille finale approche : une unité d’oursons inexpérimentés quitte le camp d’entraînement pour une mission commando dans la Forêt Magique. Seront-ils à la hauteur ?","Espagne, France",2022,UFO Distribution,Long métrage,Espagnol,-,9 748 entrées,Couleur,153330,3.4,3.5,https://www.allocine.fr/film/fichefilm_gen_cfilm=254587.html
2022-12-28,286774,Caravage,L'Ombra di Caravaggio,28 décembre 2022,1h 59min,"Biopic, Historique",Michele Placido,"Michele Placido, Sandro Petraglia","Riccardo Scamarcio, Louis Garrel, Isabelle Huppert","Italie 1609. Accusé de meurtre, Le Caravage a fui Rome et s’est réfugié à Naples. Soutenu par la puissante famille Colonna, Le Caravage tente d’obtenir la grâce de l’Église pour revenir à Rome. Le Pape décide alors de faire mener par un inquisiteur, l’Ombre, une enquête sur le peintre dont l’art est jugé subversif et contraire à la morale de l’Église.",Italie,2022,Le Pacte,Long métrage,"Français, Italien",-,268 803 entrées,Couleur,152922,3.1,3.4,https://www.allocine.fr/film/fichefilm_gen_cfilm=286774.html
2022-12-28,303688,Joyland,,28 décembre 2022,2h 06min,"Drame, Romance",Saim Sadiq,"Saim Sadiq, Maggie Briggs","Ali Junejo, Rasti Farooq, Alina Khan","A Lahore, Haider et son épouse, cohabitent avec la famille de son frère au grand complet. Dans cette maison où chacun vit sous le regard des autres, Haider est prié de trouver un emploi et de devenir père. Le jour où il déniche un petit boulot dans un cabaret, il tombe sous le charme de Biba, danseuse sensuelle et magnétique. Alors que des sentiments naissent, Haider se retrouve écartelé entre les injonctions qui pèsent sur lui et l’irrésistible appel de la liberté.",Pakistan,2022,Condor Distribution,Long métrage,Ourdou,-,115 081 entrées,Couleur,158326,3.9,4,https://www.allocine.fr/film/fichefilm_gen_cfilm=303688.html
2022-12-28,287672,Chœur de Rockers,,28 décembre 2022,1h 31min,"Comédie, Musical","Ida Techer, Luc Bricault","Ida Techer, Julie Manoukian","Mathilde Seigner, Bernard Le Coq, Anne Benoit","Alex, chanteuse dont la carrière peine à décoller, accepte un drôle de job : faire chanter des comptines à une chorale de retraités. Elle découvre un groupe de séniors ingérables qui ne rêve que d’une chose, chanter du rock ! La mission d’Alex va s’avérer plus compliquée que prévu avec la plus improbable des chorales…",France,2022,UGC Distribution,Long métrage,Français,-,287 580 entrées,Couleur,154385,3.3,3.2,https://www.allocine.fr/film/fichefilm_gen_cfilm=287672.html
2022-12-28,23726,Suzhou River,Suzhou He,11 octobre 2000,1h 19min,Drame,Lou Ye,Lou Ye,"Zhou Xun, Jia Hongsheng, Hua Zhongkai","A Shanghai, Mardar est impliqué dans le projet de kidnapping de la jeune Moudan, dont il tombe amoureux, et réciproquement. Lorsqu'elle découvre qui il est vraiment, Moudan se jette dans la rivière Suzhou. Après plusieurs années passées en prison pour sa tentative d’extorsion avortée, Mardar part à la recherche de Moudan. C'est ainsi qu'il rencontre Meimei, sosie parfait de Moudan...","Allemagne, Chine",2000,Dissidenz Films,Long métrage,Mandarin,-,,N&B,100131,3.8,4,https://www.allocine.fr/film/fichefilm_gen_cfilm=23726.html
2022-12-28,278610,Hinterland,,28 décembre 2022,1h 38min,Thriller,Stefan Ruzowitzky,"Stefan Ruzowitzky, Robert Buchschwenter","Murathan Muslu, Max von der Groeben, Liv Lisa Fries","Vienne, 1920. Après l’effondrement de l’empire austro-hongrois, Peter Perg, soldat de la Grande Guerre revient de captivité. Tout a changé dans sa ville, où le chômage et les pulsions nationalistes prennent chaque jour un peu plus d’ampleur. Il se sent étranger chez lui. Soudainement, plusieurs vétérans sont brutalement assassinés. Touché de près par ces crimes, Peter Perg s’allie à Theresa Korner, médecin légiste, pour mener l’enquête. Au fur et à mesure de ses découvertes, Peter se retrouve malgré lui mêlé aux évènements et doit faire face à des choix cruciaux dans un chassé-croisé aux allures de thriller expressionniste.","Autriche, Luxembourg",2022,Eurozoom,Long métrage,Allemand,-,7 945 entrées,Couleur,158565,3.1,3,https://www.allocine.fr/film/fichefilm_gen_cfilm=278610.html
2022-12-28,288270,Par coeurs,,28 décembre 2022,1h 16min,Documentaire,Benoit Jacquot,coeurs de Benoit Jacquot,"Isabelle Huppert, Fabrice Luchini","Festival d’Avignon, été 2021.

Une comédienne, un comédien, face à leur rôle, leur texte, juste avant les représentations.

Devant la caméra documentaire de Benoit Jacquot, Isabelle Huppert et Fabrice Luchini au travail.",France,2022,Les Films du Losange,Long métrage,Français,-,18 872 entrées,Couleur,155672,3.7,2.6,https://www.allocine.fr/film/fichefilm_gen_cfilm=288270.html
