"semaine","allocine_id","titre","titre_original","date_sortie","duree","genres","realisateur","scenaristes","cast","synopsis","nationalite","annee_production","distributeur","type_film","langues","budget","boxoffice_france","couleur","visa","note_presse","note_spectateurs","url"
1994-07-13,31421,"Le Bazaar de l'épouvante","Needful Things","13 juillet 1994","1h 53min","Drame, Epouvante-horreur, Thriller","Fraser Clarke Heston","W.D. Richter","Ed Harris, Max von Sydow, Bonnie Bedelia","Dans l'échoppe de l'aimable Leland Gaunt, chacun peut y trouver ce dont il a toujours rêvé pour un prix dérisoire. Mais ces acquisitions sont empoisonnées et réveillent haines et jalousies. Les conflits insignifiants tournent au meurtre, à l'apocalypse. Seul le shérif Pangborn échappe aux ruses de celui qui pourrait bien être le Diable...","U.S.A.","1993","Rimini Editions","Long métrage","Anglais","15 500 000 USD",NA,"Couleur","-",NA,2.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=31421.html"
1994-07-13,10451,"Le Vagabond de Tokyo","Tôkyô nagaremono","13 juillet 1994","1h 23min","Action, Policier","Seijun Suzuki","Kôhan Kawauchi","Tetsuya Watari, Chieko Matsubara, Hideaki Esumi","Tetsu, yakuza intrépide et loyal, suit son chef Kurata qui décide de quitter le crime. Mais les clans rivaux cherchent à s’emparer de leurs affaires, forçant Tetsu à fuir Tokyo et à errer à travers le Japon, toujours poursuivi par ses ennemis.","Japon","1966","Carlotta Films","Long métrage","Anglais, Japonais","-",NA,"Couleur","85853",NA,3.3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=10451.html"
1994-07-13,59057,"Le Silence des jambons","Il silenzio dei prosciutti","13 juillet 1994","1h 30min","Comédie","Ezio Greggio","Ezio Greggio","Ezio Greggio, Dom DeLuise, Billy Zane","L'agent fédéral Joe Di Fostar, jeune recrue du FBI, est actuellement sur une affaire de tueur en série qui possède à son compte pas moins de 120 meurtres, aidé par le docteur Animal Cannibal Pizza, célèbre tueur en série maintenant complètement isolé dans une prison de haute sécurité, celle des dingues d'Hollywood. Mais sa petite amie Jane a dérobé à son patron un magot et prend la fuite. Elle s'arrête dans un motel où le réceptionniste lui attribue la chambre 13...","Italie, U.S.A.","1994","-","Long métrage","Anglais","-",NA,"Couleur","-",NA,2.4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=59057.html"
1994-07-13,10250,"Priez pour nous",NA,"13 juillet 1994","1h 30min","Comédie","Jean-Pierre Vergne","Jean-Pierre Vergne, Charles Gassot","Samuel Labarthe, Delphine Rich, Delphine Legoff","Les Guidon de Repeygnac, famille d'aristocrates ruines par la Bourse, quittent leur hotel particulier de Neuilly pour deux F4 dans la banlieue rouge.","France","1994","Les Films du Losange","Long métrage","Français","-",NA,"Couleur","82564",NA,2.8,"https://www.allocine.fr/film/fichefilm_gen_cfilm=10250.html"
1994-07-13,59054,"Rend la monnaie, papa","Getting Even with Dad","13 juillet 1994","1h 49min","Comédie, Famille, Policier","Howard Deutch","Tom S. Parker, Jim Jennewein","Macaulay Culkin, Ted Danson, Glenne Headly","A peine sorti de prison, Ray Gleason prépare un nouveau coup avec ses deux complices. C'est alors qu'il voit débarquer son fils Timmy, confié à sa soeur il y a quelques années, et se trouve obligé de prendre en charge ce gamin déluré et malicieux qui a bien l'intention de faire payer sa négligence à ce père indigne.","U.S.A.","1994","-","Long métrage","Anglais","-",NA,"Couleur","-",NA,2.7,"https://www.allocine.fr/film/fichefilm_gen_cfilm=59054.html"
1994-07-13,29569,"Les Belles de l'Ouest","Bad Girls","13 juillet 1994","1h 39min","Western","Jonathan Kaplan, Tamra Davis","Ken Friedman, Yolande Finch","Drew Barrymore, Madeleine Stowe, Mary Stuart Masterson","Quand la prostituée de saloon Cody Zamora sauve son amie Anita d'un client pervers en le tuant, elle est condamnée à la pendaison. Cependant, Anita et ses deux amis Eileen et Lilly sauvent Cody et les quatre fuient au Texas, poursuivies par Graves et O'Grady, deux détectives. Quand Cody retire toutes ses économies du Texas, les femmes croient qu'elles peuvent démarrer une nouvelle vie dans l'Orégon mais l'ancien partenaire de la jeune femme, Kid Jarett, pille la banque avec son gang. Elles vont se battre pour retrouver l'argent...","U.S.A.","1994","-","Long métrage","Anglais, Allemand","-",NA,"Couleur","-",NA,2.5,"https://www.allocine.fr/film/fichefilm_gen_cfilm=29569.html"
1994-07-13,59844,"Police Academy 7 : Mission à Moscou","Police Academy 7: Mission to Moscow","13 juillet 1994","1h 23min","Action, Comédie","Alan Metter","Neal Israel, Pat Proft","George Gaynes, Michael Winslow, David Graf","Les flics les plus gaffeurs du monde sont à Moscou ! Leur mission : aider les russes à éliminer un redoutable parrain de la mafia. Et c'est le début d'une avalanche de catastrophes qui vont faire trembler le kremlin sur ses bases...","U.S.A.","1994","-","Long métrage","Anglais","-",NA,"Couleur","-",NA,1.6,"https://www.allocine.fr/film/fichefilm_gen_cfilm=59844.html"
1994-07-13,10459,"Chasseurs de vagues","The Endless Summer II","13 juillet 1994","1h 30min","Documentaire","Bruce Brown","Bruce Brown, Dana Brown","Robert 'Wingnut' Weaver, Patrick O'Connell","Hommage aux surfeurs de l'Alaska a l'Australie en passant par Hawaii, la France et Java.","U.S.A.","1993","Champs-Elysées Films Festival","Long métrage","Anglais","-",NA,"Couleur","-",NA,4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=10459.html"
