semaine,allocine_id,titre,titre_original,date_sortie,duree,genres,realisateur,scenaristes,cast,synopsis,nationalite,annee_production,distributeur,type_film,langues,budget,boxoffice_france,couleur,visa,note_presse,note_spectateurs,url
2021-09-01,270144,Shang-Chi et la Légende des Dix Anneaux,Shang-Chi and the Legend of the Ten Rings,1 septembre 2021,2h 12min,"Action, Fantastique",Destin Daniel Cretton,"Dave Callaham, Destin Daniel Cretton","Simu Liu, Tony Leung Chiu-Wai, Awkwafina",Shang-Chi va devoir affronter un passé qu’il pensait avoir laissé derrière lui lorsqu’il est pris dans la toile de la mystérieuse organisation des dix anneaux.,U.S.A.,2021,The Walt Disney Company France,Long métrage,Anglais,-,1 380 552 entrées,Couleur,155419,3.3,3.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=270144.html
2021-09-01,276058,Malignant,,1 septembre 2021,1h 51min,"Epouvante-horreur, Thriller",James Wan,Akela Cooper,"Annabelle Wallis, Maddie Hasson, George Young","La vie de Madison Mitchell est perturbée lorsque de terribles visions viennent la hanter. Quelle est cette créature malveillante qui la poursuit et commet ces meurtres atroces ? Une nouvelle histoire originale par James Wan, le maitre de l’horreur.",U.S.A.,2021,Warner Bros. France,Long métrage,Anglais,-,147 634 entrées,Couleur,155285,2.8,2.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=276058.html
2021-09-01,277478,Un Triomphe,,1 septembre 2021,1h 47min,Comédie dramatique,Emmanuel Courcol,"Emmanuel Courcol, Thierry de Carbonnières","Kad Merad, David Ayala, Lamine Cissokho","Un acteur en galère accepte pour boucler ses fins de mois d’animer un atelier théâtre en prison. Surpris par les talents de comédien des détenus, il se met en tête de monter avec eux une pièce sur la scène d’un vrai théâtre. Commence alors une formidable aventure humaine. Inspiré d’une histoire vraie.",France,2021,Memento,Long métrage,Français,-,305 953 entrées,Couleur,146596,3.8,3.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=277478.html
2021-09-01,273909,Une histoire d'amour et de désir,,1 septembre 2021,1h 42min,"Drame, Romance",Leyla Bouzid,Leyla Bouzid,"Sami Outalbali, Zbeida Belhajamor, Diong-Keba Tacu","Ahmed, 18 ans, est français d’origine algérienne. Il a grandi en banlieue parisienne. Sur les bancs de la fac, il rencontre Farah, une jeune Tunisienne pleine d’énergie fraîchement débarquée de Tunis. Tout en découvrant un corpus de littérature arabe sensuelle et érotique dont il ne soupçonnait pas l’existence, Ahmed tombe très amoureux de cette fille, et bien que littéralement submergé par le désir, il va tenter d’y résister.",France,2021,Pyramide Distribution,Long métrage,"Arabe, Français",-,38 765 entrées,Couleur,148201,4,3.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=273909.html
2021-09-01,1792,Parfum de femme,Profumo di donna,24 septembre 1975,1h 43min,"Comédie, Drame",Dino Risi,"Ruggero Maccari, Dino Risi","Vittorio Gassman, Agostina Belli, Alessandro Momo","Il y a sept ans, Fausto a perdu sa main gauche et ses yeux dans un accident. Il recrute Ciccio, un jeune ordonnance, pour l’accompagner pendant une semaine jusqu’à Gênes. Fausto y retrouve Sara qui depuis l’adolescence se consume d’amour et d’adoration pour lui qui la rudoie, la repousse et l’hu- milie sans cesse.",Italie,1974,Les Acacias,Long métrage,Italien,-,,Couleur,44324,5,4,https://www.allocine.fr/film/fichefilm_gen_cfilm=1792.html
2021-09-01,15756,Au nom du peuple italien,In nome del popolo italiano,13 février 1975,1h 43min,Comédie,Dino Risi,"Agenore Incrocci, Furio Scarpelli","Vittorio Gassman, Ugo Tognazzi, Yvonne Furneaux","Le juge Bonifazi est un honnête magistrat ayant une conception très personnelle de la justice ; il lutte contre tout ce qui pervertit la société : la corruption et la spéculation. En enquêtant sur la mort d’une jeune fille Silvana Lazzarini, il est amené à interroger Santenicito, un riche industriel corrompu qui semble lié à cette disparition…",Italie,1971,Les Acacias,Long métrage,"Anglais, Italien",-,,Couleur,41093,4.4,4,https://www.allocine.fr/film/fichefilm_gen_cfilm=15756.html
2021-09-01,273491,Ride Your Wave,"Kimi to, nami ni noretara",1 septembre 2021,1h 35min,"Animation, Fantastique, Romance",Masaaki Yuasa,Reiko Yoshida,"Ryōta Katayose, Rina Kawaei, Honoka Matsumoto","Hinako, une jeune fille passionnée de surf, déménage dans une ville balnéaire. Lors d'un incendie, elle est sauvée par un pompier nommé Minato. De cet incident va naître une incroyable fusion entre deux êtres que tout oppose. Mais Minato, jeune débutant surfeur, se retrouve un jour englouti par la mer. Alors que tout le monde tente de surmonter sa peine, Hinako s'accroche à l'esprit de son ami, qui rejaillit dans sa vie sous forme d'eau... Commence alors un nouveau chapitre de leur romance.",Japon,2019,Alba Films,Long métrage,Japonais,-,11 355 entrées,Couleur,155747,3.7,3.5,https://www.allocine.fr/film/fichefilm_gen_cfilm=273491.html
2021-09-01,275366,Gogo,,1 septembre 2021,1h 27min,Documentaire,Pascal Plisson,"Pascal Plisson, Patrick Pessis","son mari, un berger qui est mort en 1955, elle a eu 3 enfants qui lui ont donné 22 petits-enfants, puis 53 arrière-petits-enfants. En 2014, Gogo souhaite intégrer l’école primaire de Ndalat pour apprendre à lire la Lire plus","À 94 ans, Gogo intègre l’école de son village et devient la plus vieille écolière du monde. Mère de trois enfants, sage-femme depuis 75 ans, elle partage aujourd’hui les bancs de l’école avec des maîtresses et des élèves qu’elle a fait naître. Encouragée par ses 54 arrière-petits-enfants et l’école tout entière, la doyenne des écolières se lance un défi : réussir son examen de fin de primaire et prouver qu’il n’y a pas d’âge pour apprendre !",France,2019,Le Pacte,Long métrage,Swahili,-,14 878 entrées,Couleur,148630,3.2,3.4,https://www.allocine.fr/film/fichefilm_gen_cfilm=275366.html
2021-09-01,285495,Chers camarades !,Dear Comrades,1 septembre 2021,2h 00min,"Drame, Historique",Andrey Konchalovsky,"Andrey Konchalovsky, Elena Kiseleva","Yuliya Vysotskaya, Vladislav Komarov, Andrey Gusev",Une ville de province dans le sud de l’URSS en 1962. Lioudmila est une fonctionnaire farouchement dévouée au Parti Communiste. Sa fille décide de participer à la grève d’une usine locale et les événements prennent une tournure tragique. Les autorités dissimulent la violence de la répression. Lioudmila se lance alors dans une quête éperdue à la recherche de sa fille disparue.,Russie,2020,Potemkine Films,Long métrage,Russe,-,16 386 entrées,N&B,155134,3.8,4,https://www.allocine.fr/film/fichefilm_gen_cfilm=285495.html
2021-09-01,49351,L'Homme à la Ferrari,Il Tigre,23 octobre 1968,1h 50min,Comédie,Dino Risi,"Agenore Incrocci, Dino Risi","Vittorio Gassman, Ann-Margret, Eleanor Parker","Francesco Vincenzini est un homme respecté et un père de famille honorable. Quand il rencontre la belle Carolina, une amie de son fils, il se laisse aller à une liaison qui le rajeunit, mais ne se résout pas à abandonner sa famille pour autant. Entre ater- moiement et lâcheté, Francesco tente de louvoyer.","U.S.A., Italie",1967,Les Acacias,Long métrage,Italien,-,,Couleur,-,,3,https://www.allocine.fr/film/fichefilm_gen_cfilm=49351.html
2021-09-01,285490,Laila in Haifa,,1 septembre 2021,1h 39min,"Comédie, Drame",Amos Gitaï,"Amos Gitaï, Marie-Jose Sanselme","Maria Zreik, Khawla Ibraheem, Tsahi Halevi","Une nuit, dans la zone portuaire qui longe la voie ferrée à Haïfa, une ville du nord d’Israël. C’est là, entre le Mont Carmel et la Méditerranée, qu’est installé le Club, un lieu qui attire chaque soir tout ce que Haïfa et sa région comptent de noctambules. Dans cette région contaminée par la haine et la violence, le club est un refuge pour tous ceux qui n’ont pas envie de se laisser enfermer dans des catégories toutes faites, qu’ils soient hommes ou femmes, homos ou hétéros, juifs ou arabes, palestiniens ou israéliens. À travers un moment de la vie de cinq femmes, c’est tout un microcosme humain qui se déploie, multicolore, intense et contrasté, entre rencontres et ruptures amoureuses, affirmations et hésitations, engagement et indifférence, vérités et mensonges.",Israël,2020,Epicentre Films,Long métrage,"Arabe, Hébreu",-,7 736 entrées,Couleur,153871,2.6,1.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=285490.html
2021-09-01,286189,Atarrabi et Mikelats,,1 septembre 2021,2h 03min,"Drame, Fantastique",Eugène Green,Eugène Green,"Saia Hiriart, Lukas Hiriart, Ainara Leemans","La déesse Mari confie au Diable ses deux fils, nés d’un père mortel, pour leur éducation. Lorsqu’ils atteignent leur majorité, l’un, Mikelats, décide de rester auprès du maître, tandis que l’autre, Atarrabi, s’enfuit. Mais le Diable réussit à retenir son ombre.","France, Belgique",2020,UFO Distribution,Long métrage,Français,-,3 561 entrées,Couleur,150538,3.8,2.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=286189.html
2021-09-01,278689,Nos liens,,1 septembre 2021,1h 02min,Drame,Franck Llopis,Franck Llopis,"Chantal Baroin, Alexia Sanchis, Roland Chao","Un homme se réveille dans la douche d'une petite salle de bain. Il est blessé, les mains et les pieds attachés. Il ne sait pas pourquoi il est là. Deux jeunes femmes pénètrent dans la salle de bain, elles ont l'air déterminées...",France,2020,Les Films à Fleur de Peau,Long métrage,Français,-,12 entrées,Couleur,155443,,2.3,https://www.allocine.fr/film/fichefilm_gen_cfilm=278689.html
2021-09-01,286226,Être avec les Abeilles,,1 septembre 2021,1h 15min,Documentaire,"Perinne Bertrand, Yan Grill",,,"Un film résolument tourné du côté des abeilles, plein d’espoir, enrichissant, engagé, enthousiasmant et politiquement incorrect ... qui transformera notre regard sur cet insecte et le monde vivant. Notre rapport au monde vivant doit évoluer si nous voulons sauvegarder notre environnement. Changer notre regard sur la nature, travailler avec elle et non contre elle, sont des valeurs que ce film veut partager.",France,2021,Jupiter Films,Long métrage,Français,-,79 entrées,Couleur,156856,2.5,3.6,https://www.allocine.fr/film/fichefilm_gen_cfilm=286226.html
2021-09-01,296075,Demain Annecy,,1 septembre 2021,1h 45min,Documentaire,"Marie Montvuagnard, Caroline Dragacci, Mathieu Coffin",,,"Le bassin annécien fourmille de projets, d’entreprises et d’associations tournés vers la transition. Des hommes et des femmes y apportent des solutions locales et concrètes dans tous les domaines de notre vie quotidienne : alimentation, énergie, habitat, éducation, mobilité, économie, pour réinventer un vivre ensemble, un monde plus solidaire et respectueux du vivant. Inspiré du film Demain de Cyril Dion et Mélanie Laurent, réalisé grâce à une campagne de financement participatif, Demain Annecy c’est l’histoire d’un groupe d’annéciens parti à la rencontre des acteurs locaux du changement. Annecy s’engage et nous inspire. Action !",France,2021,-,Long métrage,Français,-,,Couleur,155.313,,3.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=296075.html
2021-09-01,276787,Il Varco,,1 septembre 2021,1h 10min,"Documentaire, Guerre, Historique","Federico Ferrone, Michele Manzolini","Federico Ferrone, Michele Manzolini",,"En 1941, un soldat italien part pour le front russe. L’armée fasciste est alliée avec les allemands et la victoire semble promise. Contrairement à ses jeunes compagnons enthousiastes le soldat, qui a déjà connu les conflits armés d’Afrique, redoute ce voyage. Le train chemine vers l’Ukraine et l’hiver arrive en même temps que grandit l’inquiétude. Le désir le plus fort n’est plus celui de la victoire mais d’un lit bien chaud, d’un repas et du retour au foyer. Frappées par les vents, les steppes semblent être habitées par des fantômes et le soldat nous emporte avec lui dans sa nostalgie.","Italie, Russie",2019,Norte Distribution,Long métrage,"Italien, Russe",-,3 221 entrées,N&B,154185,3.6,2.6,https://www.allocine.fr/film/fichefilm_gen_cfilm=276787.html
2021-09-01,287034,Afrofuturistik,,1 septembre 2021,1h 28min,"Expérimental, Science Fiction","Sofia Alaoui, Jim Chuchu, Kantarama Gahigiri",,"l’avènement du film Black Panther, les spectateurs du monde entier se sont interrogés sur la notion d’afrofuturisme. L’Afrique peut-elle se projeter dans le futur ? Narrer sa propre histoire d’une manière plus expérimentale et décalée que les images humanitaires et/ou de désespoir trop longtemps véhiculées sur les écrans ? La 6e saison de Quartiers Lointains interroge cette perception que l’Afrique a d’elle-même à travers des courts métrages divers et foisonnants réalisés par des cinéastes à suivre absolument, du Nord à l’Est du continent.","Avec l’avènement du film Black Panther, les spectateurs du monde entier se sont interrogés sur la notion d’afrofuturisme. L’Afrique peut-elle se projeter dans le futur ? Narrer sa propre histoire d’une manière plus expérimentale et décalée que les images humanitaires et/ou de désespoir trop longtemps véhiculées sur les écrans ? La 6e saison de Quartiers Lointains interroge cette perception que l’Afrique a d’elle-même à travers des courts métrages divers et foisonnants réalisés par des cinéastes à suivre absolument, du Nord à l’Est du continent.

Programme de 5 courts métrages :

- Qu'importe si les bêtes meurent de Sofia Alaoui - France / Maroc - 23' - 2019

- We Need Prayers : This One Went to Market de Jim Chuchu - Kenya - 4' - 2017

- Ethereality de Kantarama Gahigiri - Suisse / Rwanda - 14' - 2019

- Hello Rain de C.J. Obasi - Nigeria - 30' - 2018

- Zombies de Baloji - République Démocratique du Congo / Belgique - 14' - 2019","France, Maroc, Kenya, Nigéria, Rwanda, Suisse, Belgique, Congo (Kinshasa)",2019,Sudu Connexion,Long métrage,Français,-,,Couleur,-,,3,https://www.allocine.fr/film/fichefilm_gen_cfilm=287034.html
