semaine,allocine_id,titre,titre_original,date_sortie,duree,genres,realisateur,scenaristes,cast,synopsis,nationalite,annee_production,distributeur,type_film,langues,budget,boxoffice_france,couleur,visa,note_presse,note_spectateurs,url
2021-10-13,279214,Julie (en 12 chapitres),Verdens verste menneske,13 octobre 2021,2h 08min,Drame,Joachim Trier,"Joachim Trier, Eskil Vogt","Renate Reinsve, Anders Danielsen Lie, Herbert Nordrum","Installée à Oslo, Julie est une jeune trentenaire pleine de ressources, mais qui cherche encore sa voie. Bien qu'heureuse avec Aksel, un dessinateur à succès, aimant et protecteur, elle refuse l'enfant qu'il désire. Elle le quitte pour Eivind, espérant une fois de plus commencer une nouvelle vie...",Norvège,2021,Memento,Long métrage,Norvégien,-,221 136 entrées,Couleur,152227,4.2,3.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=279214.html
2021-10-13,233330,Le Dernier duel,The Last Duel,13 octobre 2021,2h 33min,"Drame, Historique",Ridley Scott,"Nicole Holofcener, Matt Damon","Matt Damon, Adam Driver, Jodie Comer","D'après l'ouvrage Le Dernier Duel : Paris, 29 décembre 1386 d'Eric Jager.

Basé sur des événements réels, le film dévoile d’anciennes hypothèses sur le dernier duel judiciaire connu en France - également nommé « Jugement de Dieu » - entre Jean de Carrouges et Jacques Le Gris, deux amis devenus au fil du temps des rivaux acharnés. Carrouges est un chevalier respecté, connu pour sa bravoure et son habileté sur le champ de bataille. Le Gris est un écuyer normand dont l'intelligence et l'éloquence font de lui l'un des nobles les plus admirés de la cour. Lorsque Marguerite, la femme de Carrouges, est violemment agressée par Le Gris - une accusation que ce dernier récuse - elle refuse de garder le silence, n’hésitant pas à dénoncer son agresseur et à s’imposer dans un acte de bravoure et de défi qui met sa vie en danger. L'épreuve de combat qui s'ensuit - un éprouvant duel à mort - place la destinée de chacun d’eux entre les mains de Dieu.",U.S.A.,2021,The Walt Disney Company France,Long métrage,Anglais,-,406 332 entrées,Couleur,155532,3.9,4.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=233330.html
2021-10-13,274585,Le Loup et le Lion,,13 octobre 2021,1h 40min,"Aventure, Famille",Gilles de Maistre,Prune de Maistre,"Molly Kunz, Graham Greene (II), Charlie Carrick","A la mort de son grand père, Alma, jeune pianiste de 20 ans revient dans la maison de son enfance, perdue sur une île déserte du Canada. Là, tout bascule quand un louveteau et un lionceau en détresse surgissent dans sa vie. Elle choisit de les garder pour les sauver et l’improbable se produit : ils grandissent ensemble et s’aiment comme des frères. Mais leur monde idéal s’écroule lorsque leur secret est découvert...","France, Canada",2020,StudioCanal,Long métrage,Anglais,-,1 164 066 entrées,Couleur,151076,2.8,3.5,https://www.allocine.fr/film/fichefilm_gen_cfilm=274585.html
2021-10-13,89957,La Bataille d'Alger,La Battaglia di Algeri,13 octobre 1970,2h 02min,"Drame, Guerre, Historique, Policier",Gillo Pontecorvo,"Gillo Pontecorvo, Franco Solinas","Jean Martin, Yacef Saadi, Brahim Hadjadj","Octobre 1957. Les paras du colonel Mathieu cernent le refuge d’Ali-La- Pointe, responsable de la guérilla urbaine. Pendant ses heures de réclusion forcée, Ali revit l’itinéraire qui l’a conduit de l’état de délinquant et proxénète à celui de chef guérillero du F.L.N. Novembre 1954, l’organisation terroriste entreprend son activité en Algérie ; ce sont les premiers attentats à la bombe dans les bars, les gares et les cinémas de la « ville européenne ». Ali devient l’un des chefs de l’organisation, sous la direction de Ben M’Hidi, alors qu’arrivent à Alger les parachutistes salués par la population européenne. Le colonel Mathieu, mettant à profit une grève, pénètre dans le quartier arabe et procède aux premières arrestations...","Italie, Algérie",1966,Carlotta Films,Long métrage,"Algérien, Arabe, Anglais, Français",800 000 USD,,N&B,37251,4.7,4.2,https://www.allocine.fr/film/fichefilm_gen_cfilm=89957.html
2021-10-13,294030,Le Chemin,El camino,13 octobre 2021,1h 31min,Drame,Ana Mariscal,"Ana Mariscal, José Zamit","José Antonio Mejías, Julia Caba Alba, Ángel Díaz","Quelques jours avant son départ pour la ville, un jeune garçon vit ses derniers moments dans son village natal. Troublant de réalisme, le quotidien du jeune Daniel et de ses amis Roque et Germán frôle parfois le documentaire. Avec ce film, Ana Mariscal parvient à échapper à la censure tout en posant un regard social sur l’Espagne des années 1960, étouffant dans ses contradictions.",Espagne,1964,Karmafilms Distribution,Long métrage,Espagnol,-,332 entrées,N&B,155229,,3.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=294030.html
2021-10-13,254015,Eiffel,,13 octobre 2021,1h 49min,"Biopic, Comédie, Drame",Martin Bourboulon,Caroline Bongrand,"Romain Duris, Emma Mackey, Pierre Deladonchamps","Venant tout juste de terminer sa collaboration sur la Statue de la Liberté, Gustave Eiffel est au sommet de sa carrière. Le gouvernement français veut qu’il crée quelque chose de spectaculaire pour l’Exposition Universelle de 1889 à Paris, mais Eiffel ne s’intéresse qu’au projet de métropolitain. Tout bascule lorsqu'il recroise son amour de jeunesse. Leur relation interdite l’inspire à changer l’horizon de Paris pour toujours.",France,2020,Pathé Films,Long métrage,"Anglais, Français",-,1 467 925 entrées,Couleur,134220,2.8,3.2,https://www.allocine.fr/film/fichefilm_gen_cfilm=254015.html
2021-10-13,286300,Leur Algérie,,13 octobre 2021,1h 12min,Documentaire,Lina Soualem,Lina Soualem,Zinedine Soualem,"Après 62 ans de mariage, les grands-parents de Lina, Aïcha et Mabrouk, ont décidé de se séparer. Ensemble ils étaient venus d’Algérie en Auvergne, à Thiers, il y a plus de 60 ans, et côte à côte ils avaient traversé cette vie chaotique d’immigré.e.s. Pour Lina, leur séparation est l’occasion de questionner leur long voyage d’exil et leur silence.","France, Algérie, Suisse, Qatar",2020,JHR Films,Long métrage,Français,-,14 841 entrées,Couleur,155676,3.7,3.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=286300.html
2021-10-13,278122,La Famille Addams 2 : une virée d'enfer,The Addams Family 2,13 octobre 2021,1h 33min,"Animation, Comédie, Famille","Greg Tiernan, Conrad Vernon","Dan Hernandez, Benji Samit","Kev Adams, Oscar Isaac, Mélanie Bernier","Dans cette nouvelle aventure, on retrouve Morticia et Gomez perdus face à leurs enfants qui ont bien grandi, ils sautent les repas de famille, et ils passent leur temps rivé à leurs écrans. Pour tenter de renouer les liens familiaux, ils décident d’embarquer Mercredi, Pugsley, Oncle Fétide et toute la bande dans leur camping-car hanté et de prendre la route pour les dernières tristes vacances en famille. Leurs aventures à travers les Etats-Unis les sortent de de leurs repères familiers et les plongent dans des situations hilarantes avec leur iconique cousin, La Chose, bientôt rejoints par de nouveaux personnages farfelus. Mais qu’est-ce qui pourrait mal finir ?",U.S.A.,2021,Universal Pictures International France,Long métrage,Anglais,-,927 199 entrées,Couleur,155840,1.4,2.2,https://www.allocine.fr/film/fichefilm_gen_cfilm=278122.html
2021-10-13,287060,L'Homme de la cave,,13 octobre 2021,1h 54min,"Drame, Thriller",Philippe Le Guay,"Philippe Le Guay, Gilles Taurand","François Cluzet, Jérémie Renier, Bérénice Bejo","A Paris, Simon et Hélène Sandberg décident de vendre une cave dans l'immeuble où ils habitent. Jacques achète la cave au prix de 9000 euros et paie la totalité de la somme. Deux semaines plus tard, l'homme se met à agresser les habitants de l'immeuble. Le couple décide d'annuler la vente, mais Jacques refuse de quitter les lieux...",France,2021,Ad Vitam,Long métrage,Français,-,57 442 entrées,Couleur,122816,2.6,2.4,https://www.allocine.fr/film/fichefilm_gen_cfilm=287060.html
2021-10-13,112235,Old Joy,,25 juillet 2007,1h 16min,Drame,Kelly Reichardt,"Kelly Reichardt, Jonathan Raymond","Daniel London, Will Oldham, Tanya Smith","Deux amis de longue date partent camper le temps d'un week-end. Les deux hommes se retrouvent rapidement confrontés aux différences qui les opposent : l'un est ancré dans la vie adulte, l'autre ne parvient pas à se défaire de la douce insouciance de sa jeunesse.",U.S.A.,2006,Splendor Films,Long métrage,Anglais,300 000 USD,,Couleur,118 091,3.7,3.3,https://www.allocine.fr/film/fichefilm_gen_cfilm=112235.html
