semaine,allocine_id,titre,titre_original,date_sortie,duree,genres,realisateur,scenaristes,cast,synopsis,nationalite,annee_production,distributeur,type_film,langues,budget,boxoffice_france,couleur,visa,note_presse,note_spectateurs,url
2021-06-02,261793,Nobody,,2 juin 2021,1h 32min,Action,Ilya Naishuller,Derek Kolstad,"Bob Odenkirk, Aleksey Serebryakov, Connie Nielsen","Les gens les plus insignifiants sont parfois les plus dangereux.

Hutch Mansell, un père et un mari frustré, totalement déconsidéré par sa famille, se contente d’encaisser les coups, sans jamais les rendre. Il n’est rien. Une nuit, alors que deux cambrioleurs pénètrent chez lui, il fait le choix de ne pas intervenir, plutôt que de risquer une escalade sanglante. Une décision qui le discrédite définitivement aux yeux de son fils Blake, et qui semble l’éloigner encore plus de sa femme Becca. Cet incident réveille chez cet homme blessé des instincts larvés qui vont le propulser sur une voie violente, révélant des zones d’ombres et des compétences létales insoupçonnées. Dans une avalanche de coups de poings, de fusillades et de crissements de pneus, il va tout faire pour tirer sa famille des griffes d’un redoutable ennemi et s’assurer que, plus jamais, personne ne le prenne pour un moins que rien.",U.S.A.,2021,Universal Pictures International France,Long métrage,Anglais,-,148 359 entrées,Couleur,154605,2.8,3.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=261793.html
2021-06-02,272523,Des hommes,,2 juin 2021,1h 41min,"Drame, Historique",Lucas Belvaux,Lucas Belvaux,"Gérard Depardieu, Catherine Frot, Jean-Pierre Darroussin","Ils ont été appelés en Algérie au moment des ""événements"" en 1960. Deux ans plus tard, Bernard, Rabut, Février et d'autres sont rentrés en France. Ils se sont tus, ils ont vécu leurs vies. Mais parfois il suffit de presque rien, d'une journée d'anniversaire, d'un cadeau qui tient dans la poche, pour que quarante ans après, le passé fasse irruption dans la vie de ceux qui ont cru pouvoir le nier.",France,2020,Ad Vitam,Long métrage,Français,-,173 691 entrées,Couleur,150270,3.1,2.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=272523.html
2021-06-02,277247,All My Life,,2 juin 2021,1h 33min,"Drame, Romance",Marc Meyers,Todd Rosenberg,"Jessica Rothe, Harry Shum Jr., Kyle Allen","Inspiré par la véritable histoire d’amour qui a passionné un pays entier, All My Life suit le parcours de jeunes fiancés qui prennent la décision délicate de hâter leurs noces en dépit d’une terrible nouvelle qui va changer radicalement leur avenir.

Jennifer Carter et Solomon Chau, récemment fiancés, forment un joli couple à qui la vie appartient. Mais quand, par un beau matin de décembre, ils apprennent que Sol est atteint d’un cancer du foie en phase terminale, leur projet de mariage à l’été s’évapore.

Les amis et la famille de Sol et Jenn se jettent alors dans une course contre la montre et lancent une collecte de fonds en ligne pour aider le jeune couple à financer, en moins de deux semaines, le mariage de leurs rêves. Leur action déchaine une avalanche de générosité de la part de personnes du monde entier, désireuses de célébrer la force de l’amour avec les deux jeunes fiancés.

Au cours de cette épreuve le lien qui unit Sol et Jenn ne fera que croître et grandir rappelant que la force de l’amour véritable ne connait pas de limite.",U.S.A.,2020,Universal Pictures International France,Long métrage,Anglais,-,36 entrées,Couleur,154244,,3,https://www.allocine.fr/film/fichefilm_gen_cfilm=277247.html
2021-06-02,286829,Petite maman,,2 juin 2021,1h 13min,Drame,Céline Sciamma,Céline Sciamma,"Joséphine Sanz, Gabrielle Sanz, Nina Meurisse","Nelly a huit ans et vient de perdre sa grand-mère. Elle part avec ses parents vider la maison d’enfance de sa mère, Marion. Nelly est heureuse d’explorer cette maison et les bois qui l’entourent où sa mère construisait une cabane. Un matin la tristesse pousse sa mère à partir. C’est là que Nelly rencontre une petite fille dans les bois. Elle construit une cabane, elle a son âge et elle s’appelle Marion. C’est sa petite maman.",France,2021,Pyramide Distribution,Long métrage,Français,-,62 383 entrées,Couleur,153434,3.6,2.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=286829.html
2021-06-02,9121,Le Goût de la cerise,Ta'm e guilass,26 novembre 1997,1h 39min,Drame,Abbas Kiarostami,Abbas Kiarostami,"Homayoun Ershadi, Ahdolrahman Bagheri, Safar Ali Moradi","Un homme d’une cinquantaine d’années cherche quelqu’un qui aurait besoin d’argent pour effectuer une mission assez spéciale. Au cours de sa quête, il rencontre dans la banlieue de Téhéran un soldat, un étudiant en théologie et un gardien de musée, vivant à la limite de la marginalité. Chacun va réagir à sa proposition de façon différente.","Iran, France",1997,MK2 Films,Long métrage,Farsi,-,,Couleur,92914,,3.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=9121.html
2021-06-02,275354,Chacun chez soi,,2 juin 2021,1h 24min,Comédie,Michèle Laroque,Julien Colombani,"Michèle Laroque, Stéphane De Groodt, Alice de Lencquesaing","Catherine et Yann sont en couple et amoureux depuis de nombreuses années. Mais depuis que Yann a quitté son boulot, il s'est pris de passion pour les bonsaïs. Une passion dévorante qui prend beaucoup de place aux yeux de Catherine, qui se sent quelque peu délaissée. La situation ne va pas s'arranger lorsque leur fille Anna, et son copain Thomas, viennent s'installer chez eux suite à une galère d'appartement. La cohabitation s'avère plus que difficile pour les deux couples que tout oppose...",France,2019,StudioCanal,Long métrage,Français,-,157 496 entrées,Couleur,147606,2.1,1.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=275354.html
2021-06-02,265425,"Billie Holiday, une affaire d'état",The United States Vs. Billie Holiday,2 juin 2021,2h 08min,"Biopic, Drame, Musical",Lee Daniels,Suzan-Lori Parks,"Andra Day, Trevante Rhodes, Garrett Hedlund","Billie Holiday est sans conteste l’une des plus fascinantes icônes du jazz, mais derrière sa voix légendaire, se cache une femme dont le combat acharné pour la justice a fait d’elle la cible du plus puissant des pouvoirs…

En 1939, Billie Holiday est déjà une vedette du jazz new-yorkais quand elle entonne « Strange Fruit », un vibrant réquisitoire contre le racisme qui se démarque de son répertoire habituel. La chanson déchaîne aussitôt la controverse, et le gouvernement lui intime de cesser de la chanter. Billie refuse. Elle devient dès lors une cible à abattre.

Billie Holiday a tout fait pour atténuer ses souffrances et oublier son enfance difficile, ses choix malheureux en matière d’hommes, et la difficulté de vivre en étant une femme de couleur en Amérique. La drogue fut l’une de ses échappatoires. Le gouvernement va retourner cette faiblesse contre elle et utiliser sa dépendance aux stupéfiants pour la faire tomber. Prêt à tout, Harry Anslinger, le chef du Bureau Fédéral des Narcotiques, charge Jimmy Fletcher, un agent de couleur, d’infiltrer les cercles dans lesquels évolue la chanteuse. Mais leur plan va rencontrer un obstacle majeur : Jimmy tombe amoureux de Billie…",U.S.A.,2020,Metropolitan FilmExport,Long métrage,Anglais,-,78 776 entrées,Couleur,154961,3.4,3.2,https://www.allocine.fr/film/fichefilm_gen_cfilm=265425.html
2021-06-02,5035,Où est la maison de mon ami?,Khaneh-ye dust kojast ?,21 mars 1990,1h 24min,"Drame, Famille",Abbas Kiarostami,Abbas Kiarostami,"Babek Ahmad Poor, Ahmed Ahmed Poor, Kheda Barech Defai","Nematzadeh n’a pas fait ses devoirs sur le cahier prévu à cet effet : au prochain oubli, il sera renvoyé ! Ce soir-là, son camarade Ahmad emporte par mégarde le cahier de Nematzadeh. Ahmad se lance à la recherche de la maison de son ami dans les hameaux voisins pour lui rendre son cahier…",Iran,1987,MK2 Films,Long métrage,Farsi,-,,Couleur,72543,,3.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=5035.html
2021-06-02,21463,Le Vent nous emportera,Bad ma ra khahad bord,10 mai 2020,1h 58min,"Comédie dramatique, Drame",Abbas Kiarostami,Abbas Kiarostami,"Noghre Asadi, Roushan Karam Elmi, Bahman Ghobadi","Des étrangers en provenance de Téhéran arrivent pour un court séjour à Siah Dareh, un village du Kurdistan iranien. Les habitants ignorent la raison de leur venue. Les étrangers flânent surtout dans l’ancien cimetière et font croire aux villageois qu’ils sont à la recherche d’un trésor","Iran, France",1999,MK2 Films,Long métrage,Farsi,-,,Couleur,91954,4.4,3.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=21463.html
2021-06-02,4067,Juliette ou la Clef des Songes,,18 mai 1951,1h 33min,Comédie dramatique,Marcel Carné,"Marcel Carné, Georges Neveux","Gérard Philipe, Suzanne Cloutier, René Génin","Un détenu fait un étrange rêve dans lequel il tente de reconquérir la femme qu'il aime et rencontre des personnages étonnants, dont Barbe-Bleue.",France,1950,Solaris Distribution,Long métrage,Français,-,,N&B,-,,3.5,https://www.allocine.fr/film/fichefilm_gen_cfilm=4067.html
