"semaine","allocine_id","titre","titre_original","date_sortie","duree","genres","realisateur","scenaristes","cast","synopsis","nationalite","annee_production","distributeur","type_film","langues","budget","boxoffice_france","couleur","visa","note_presse","note_spectateurs","url"
2008-12-24,129766,"L'Œil du mal","Eagle Eye","24 décembre 2008","1h 54min","Action, Thriller","D.J. Caruso","Dan McDermott, Hillary Seitz","Shia LaBeouf, Michelle Monaghan, Rosario Dawson","Jerry et Rachel ne se connaissent pas, mais un cauchemar leur a donné rendez-vous. Parce que quelqu'un l'a fait passer pour un terroriste et qu'il est désormais recherché par toutes les polices, Jerry n'a pas d'autre choix que d'obéir à la mystérieuse voix qui contrôle chacun de ses faits et gestes. Rachel est elle aussi obligée d'obéir, sinon ce sera son fils, Sam, qui le paiera de sa vie.

Dans une course contre la montre où la manipulation et l'hypertechnologie sont reines, les deux jeunes gens doivent accomplir tout ce que la voix leur demande, quels que soient les risques. S'ils veulent survivre au piège, ils vont devoir à la fois échapper à leurs poursuivants et percer le secret de ceux qui mènent ce jeu infernal...","U.S.A.","2008","Paramount Pictures France","Long métrage","Anglais","80 000 000 USD","323 623 entrées","Couleur","121 732",2.5,3.4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=129766.html"
2008-12-24,121462,"Une fiancée pas comme les autres","Lars and the Real Girl","24 décembre 2008","1h 42min","Comédie, Romance","Craig Gillespie","Nancy Oliver","Ryan Gosling, Patricia Clarkson, Emily Mortimer","Timide et introverti, Lars vit seul dans le garage aménagé de son frère Gus et de sa belle-sœur Karin, dans un petit village du Middlewest. Quand il leur annonce qu'il a enfin rencontré une jeune fille sur Internet et qu'elle va bientôt lui rendre visite, Gus et Karin sont soulagés et très impatients de faire sa connaissance.

Leur surprise est grande lorsque Lars leur présente très officiellement l'étrange Bianca.

Sur les conseils de leur médecin, Karin et Gus décident de ne pas heurter Lars et d'accepter son amie. Bianca accompagne Lars à table, à l'église ou au supermarché attirant l'attention et la stupéfaction générale du village.","U.S.A., Canada","2007","Diaphana Distribution","Long métrage","Anglais, Espagnol","12 000 000 USD","12 652 entrées","Couleur","-",3.1,3.5,"https://www.allocine.fr/film/fichefilm_gen_cfilm=121462.html"
2008-12-24,124529,"Australia",NA,"24 décembre 2008","2h 35min","Aventure, Drame, Guerre, Romance","Baz Luhrmann","Baz Luhrmann, Stuart Beattie","Nicole Kidman, Hugh Jackman, David Wenham","Fin des années 30.

Lady Sarah Ashley, une aristocrate anglaise hautaine et renfermée, arrive au coeur des paysages sauvages du Nord de l'Australie pour y rejoindre son mari qu'elle soupçonne d'adultère, et qui tente - sans succès - de vendre l'immense domaine qu'ils possèdent sur place : Faraway Downs.

Elle ne tarde pas à découvrir que l'exploitation est au bord de la ruine et menacée par son propre contremaître, Neil Fletcher, un homme sans scrupules de mèche avec un puissant éleveur, prêt à tout pour précipiter la chute du domaine et s'en emparer.

Pour sauver Faraway Downs, Sarah n'a pas d'autre choix que de s'allier à un ""cow-boy"" local un peu rustre connu sous le seul nom de ""Drover"", et de parcourir avec lui des milliers de kilomètres à travers les terres aussi magnifiques qu'inhospitalières du pays afin de mener jusqu'à Darwin 1500 têtes de bétail.

Peu à peu transformée par la puissance et la beauté des paysages, touchée par la rencontre d'un jeune aborigène orphelin, Sarah découvre des sentiments qu'elle n'avait jamais éprouvés jusqu'alors.

Au terme de leur périple, la seconde guerre mondiale a rattrapé l'Australie, et la ville de Darwin doit désormais faire face aux bombardements japonais.

Pour la première fois de sa vie, Sarah sait pour qui et pour quoi se battre, et est prête à tout pour sauver ce qui compte désormais pour elle.","U.S.A., Australie, Grande-Bretagne","2008","Twentieth Century Fox France","Long métrage","Langue aborigène, Chinois, Anglais, Japonais","130 000 000 USD","1 716 801 entrées","Couleur","-",2.8,3.2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=124529.html"
2008-12-24,129930,"Louise-Michel",NA,"24 décembre 2008","1h 30min","Comédie","Gustave Kervern, Benoît Delépine","Benoît Delépine, Gustave Kervern","Yolande Moreau, Bouli Lanners, Benoît Poelvoorde","Quelque part en Picardie, le patron d'une entreprise de cintres vide son usine dans la nuit pour la délocaliser. Le lendemain, les ouvrières se réunissent et mettent le peu d'argent de leurs indemnités dans un projet commun : faire buter le patron par un professionnel.","France","2008","Ad Vitam","Long métrage","Français","-","441 560 entrées","Couleur","118263",3.7,3.1,"https://www.allocine.fr/film/fichefilm_gen_cfilm=129930.html"
2008-12-24,126259,"Histoires enchantées","Bedtime Stories","24 décembre 2008","1h 49min","Comédie, Famille, Fantastique","Adam Shankman","Matt Lopez, Tim Herlihy","Adam Sandler, Keri Russell, Guy Pearce","Pour aider sa soeur, Skeeter Bronson accepte sans enthousiasme de veiller sur sa nièce et son neveu pour une semaine. Avant qu'ils s'endorment, il leur raconte des histoires, déchaînant leur imagination sans limites...

Des confins de l'espace aux plaines de l'Ouest sauvage, de la Grèce antique aux arcanes de l'Europe médiévale, les histoires se succèdent, toutes plus folles les unes que les autres...","U.S.A.","2008","The Walt Disney Company France","Long métrage","Anglais","80 000 000 USD","373 064 entrées","Couleur","-",2.1,2.6,"https://www.allocine.fr/film/fichefilm_gen_cfilm=126259.html"
2008-12-24,135623,"I Feel Good !","Young @ Heart","24 décembre 2008","1h 48min","Documentaire, Musical","Stephen Walker",NA,"Joe Benoit, Fred Knittle, Helen Boston","Les Young@heart forment une chorale à part. Résidents d'une petite ville du Massachussetts, ses membres, âgés de 75 à 93 ans, parcourent le monde pour des concerts où ils interprètent, à leur manière, des classiques du rock ou de la pop, des Clash à Sonic Youth en passant par Radiohead ou les Talking Heads. Le documentariste Stephen Walker a suivi les Young@heart pendant la préparation d'un nouveau spectacle. Au fur et à mesure des répétitions, la chorale de seniors et son directeur, Bob Cilman, vont devoir faire un autre apprentissage : celui des réalités de la vieillesse...","Grande-Bretagne","2007","Le Pacte","Long métrage","Anglais","-","79 178 entrées","Couleur","-",4,3.9,"https://www.allocine.fr/film/fichefilm_gen_cfilm=135623.html"
2008-12-24,134469,"Sunny et l'éléphant",NA,"24 décembre 2008","1h 32min","Aventure, Famille","Frédéric Lepage, Olivier Horlait","Frédéric Lepage, Olivier Horlait","Simon Woods, Keith Chin, Grirkgiat Punnpipatt","Sunny et l'éléphant se déroule dans les forêts vierges du nord de la Thaïlande. Sunny, un adolescent, rêve de devenir cornac. Mais pour cela, dans cette région proche de la Birmanie, il faut être un Karen. C'est pourquoi Boon, son vieux maître, refuse de lui laisser sa chance. De plus, la mécanisation de l'industrie forestière contraint les cornacs et leurs éléphants à quitter les forêts. Ils n'ont d'autre recours que de s'exiler dans la capitale, Bangkok. Là, ils vivent de l'aumône des touristes apitoyés par les éléphants égarés en pleine jungle urbaine.

Heureusement, un jeune vétérinaire européen, Nicolas, se propose de ramener Boon, sa famille et Dara vers la forêt des origines pour en faire, avec d'autres cornacs et d'autres éléphants, des gardes forestiers... Ensemble, Dara, Boon et Sunny devront reconstruire leur destin. Il faudra que Dara, l'éléphante exilée, se réadapte à la nature sauvage. Que Boon surmonte ses préjugés et accepte de transmettre à Sunny les secrets de ses ancêtres. Il faudra, surtout, que l'adolescent devienne capable de faire équipe avec Dara, l'éléphante, et d'affronter la jungle.","France","2007","StudioCanal","Long métrage","Anglais","-","10 578 entrées","Couleur","116376",2.2,2.5,"https://www.allocine.fr/film/fichefilm_gen_cfilm=134469.html"
2008-12-24,137128,"Mes plus belles années","Lost Islands","24 décembre 2008","1h 40min","Comédie dramatique, Romance","Reshef Regev Levi","Reshef Regev Levi, Regev Levi","Michael Moshonov, Oshri Cohen, Ofer Schechter","Israël, début des années 80. Au sein de la grande famille Levy, le jeune Erez a tout pour être heureux. Partageant son temps entre le lycée, les copains, et les fêtes, il va être troublé par l'arrivée en ville de la belle Neta... A travers lui, découvrez l'histoire d'une famille unie comme les doigts de la main, au son des standards de l'époque...","Israël","2008","CTV International","Long métrage","Hébreu","-","24 426 entrées","Couleur","121 001",3.1,3.6,"https://www.allocine.fr/film/fichefilm_gen_cfilm=137128.html"
2008-12-24,140670,"N'djamena City",NA,"24 décembre 2008","1h 30min","Drame","Issa Serge Coelo","Issa Serge Coelo, André Dionlar","Youssouf Djaoro, Felkissam Mahamat, Billy Josephine","Adoum veut diffuser à l'étranger un reportage sur la situation de son pays. Une mystérieuse lettre est trouvée sur lui lors de la fouille à l'aéroport. Adoum est enfermé dans la prison dirigée par le cruel Colonel Koulbou. Lorsque M. Klara le découvre, il est déjà trop tard...","France, Tchad, Gabon, Maroc","2008","Hévadis Films","Long métrage","Dialecte africain, Français","-","504 entrées","Couleur","119 818",3,3.3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=140670.html"
2008-12-24,53634,"Mademoiselle et son bébé","Bachelor Mother","24 décembre 2008","1h 22min","Comédie, Romance","Garson Kanin","Garson Kanin, Norman Krasna","Ginger Rogers, David Niven, Charles Coburn","New York. C'est la période de Noël et Polly Parrish est employée par un grand magasin en tant que vendeuse. La jeune femme trouve un bébé abandonné et, suite à un malentendu, est prise pour la mère de l'enfant. M. Merlin, son patron, décide de la licencier. Polly n'a pas les moyens de garder l'enfant et le ramène à l'orphelinat. Le directeur de l'établissement décide alors d'appeler les employeurs de la jeune femme afin qu'ils augmentent son salaire et qu'elle puisse ainsi subvenir aux besoins de l'enfant. Le fils de M. Merlin, véritable séducteur, est alors chargé de veiller sur elle...","U.S.A.","1939","-","Long métrage","Anglais","-",NA,"N&B","2865",NA,3.6,"https://www.allocine.fr/film/fichefilm_gen_cfilm=53634.html"
