"semaine","allocine_id","titre","titre_original","date_sortie","duree","genres","realisateur","scenaristes","cast","synopsis","nationalite","annee_production","distributeur","type_film","langues","budget","boxoffice_france","couleur","visa","note_presse","note_spectateurs","url"
2014-01-22,196885,"12 Years a Slave",NA,"22 janvier 2014","2h 13min","Drame, Historique","Steve McQueen (II)","John Ridley","Chiwetel Ejiofor, Michael Fassbender, Benedict Cumberbatch","Les États-Unis, quelques années avant la guerre de Sécession. 

Solomon Northup, jeune homme noir originaire de l’État de New York, est enlevé et vendu comme esclave. 

Face à la cruauté d’un propriétaire de plantation de coton, Solomon se bat pour rester en vie et garder sa dignité. ","U.S.A.","2013","Mars Films","Long métrage","Anglais","20 000 000 USD","1 696 935 entrées","Couleur","138661",4.2,4.3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=196885.html"
2014-01-22,220725,"Lulu femme nue",NA,"22 janvier 2014","1h 27min","Comédie dramatique","Solveig Anspach","Solveig Anspach, Jean-Luc Gaget","Karin Viard, Bouli Lanners, Pascal Demolon","À la suite d’un entretien d’embauche qui se passe mal, Lulu décide de ne pas rentrer chez elle et part en laissant son mari et ses trois enfants. Elle n’a rien prémédité, ça se passe très simplement. Elle s’octroie quelques jours de liberté, seule, sur la côte, sans autre projet que d’en profiter pleinement et sans culpabilité. En chemin, elle va croiser des gens qui sont, eux aussi, au bord du monde : un drôle d’oiseau couvé par ses frères, une vieille qui s’ennuie à mourir et une employée harcelée par sa patronne… Trois rencontres décisives qui vont aider Lulu à retrouver une ancienne connaissance qu’elle a perdu de vue : elle-même.","France","2013","Le Pacte","Long métrage","Français","-","497 862 entrées","Couleur","128753",3.8,3.5,"https://www.allocine.fr/film/fichefilm_gen_cfilm=220725.html"
2014-01-22,197176,"Le Vent se lève","Kaze Tachinu","22 janvier 2014","2h 07min","Animation, Biopic, Drame, Historique","Hayao Miyazaki","Hayao Miyazaki","Hideaki Anno, Steve Albert, Miori Takimoto","Inspiré par le fameux concepteur d’avions Giovanni Caproni, Jiro rêve de voler et de dessiner de magnifiques avions. Mais sa mauvaise vue l’empêche de devenir pilote, et il se fait engager dans le département aéronautique d’une importante entreprise d’ingénierie en 1927. Son génie l’impose rapidement comme l’un des plus grands ingénieurs du monde.

Le Vent se lève raconte une grande partie de sa vie et dépeint les événements historiques clés qui ont profondément influencé le cours de son existence, dont le séisme de Kanto en 1923, la Grande Dépression, l’épidémie de tuberculose et l’entrée en guerre du Japon. Jiro connaîtra l’amour avec Nahoko et l’amitié avec son collègue Honjo. Inventeur extraordinaire, il fera entrer l’aviation dans une ère nouvelle.","Japon","2013","The Walt Disney Company France","Long métrage","Français, Allemand, Italien, Japonais","-","736 728 entrées","Couleur","138721",4.2,4.1,"https://www.allocine.fr/film/fichefilm_gen_cfilm=197176.html"
2014-01-22,186903,"Match retour","Grudge Match","22 janvier 2014","1h 53min","Comédie","Peter Segal","Tim Kelleher, Rodney Rothman","Sylvester Stallone, Robert De Niro, Kevin Hart","Henry ""Razor"" Sharp et Billy ""The Kid"" McDonnen sont deux boxeurs de Pittsburgh propulsés sous le feu des projecteurs grâce à leur rivalité ancestrale. Chacun a eu l'occasion de battre son adversaire à l'époque de sa gloire, mais en 1983, alors qu'ils s'apprêtaient à disputer un troisième match décisif, Razor a soudain annoncé qu'il arrêtait la boxe : sans explication, il a ainsi brutalement mis fin à leur carrière à tous les deux.

Trente ans plus tard, le promoteur de boxe Dante Slate Jr., y voyant une occasion de gagner beaucoup d'argent, leur fait une offre irrésistible : monter sur le ring pour obtenir leur revanche une bonne fois pour toutes. ","U.S.A.","2013","Warner Bros. France","Long métrage","Anglais","40 000 000 USD","135 126 entrées","Couleur","138622",2.1,3.3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=186903.html"
2014-01-22,220999,"Au bord du monde",NA,"22 janvier 2014","1h 38min","Documentaire","Claus Drexel","Claus Drexel","2 408 entrées, ""12 Years a Slave"" prend la tête des premières séances parisiennes, juste devant le dernier opus d'Hayao…","Paris, la nuit. C’est ici que vivent Jeni, Wenceslas, Christine, Pascal et les autres. Sans-abri, ils hantent trottoirs, ponts et couloirs du métro, au bord d’un monde où la société ne protège plus. Ils nous font face, ils nous parlent.","France","2013","Daisy Day Films","Long métrage","Français","-","40 063 entrées","Couleur","136635",4.1,4.2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=220999.html"
2014-01-22,213698,"Une autre vie",NA,"22 janvier 2014","1h 35min","Drame, Romance","Emmanuel Mouret","Emmanuel Mouret","JoeyStarr, Virginie Ledoyen, Jasmine Trinca","Jean, électricien, pose des alarmes dans des demeures du sud de la France. Il y rencontre Aurore, célèbre pianiste. Malgré leurs différences, ils tombent immédiatement amoureux l’un de l’autre et envisagent ensemble une autre vie. Jean veut quitter Dolorès, sa compagne de toujours. Mais celle-ci est prête à tout pour le garder...","France","2013","Pyramide Distribution","Long métrage","Français","3 500 000 EUR","56 327 entrées","Couleur","134242",2.4,2.2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=213698.html"
2014-01-22,216298,"Belle comme la femme d'un autre",NA,"22 janvier 2014","1h 30min","Comédie","Catherine Castel (II)","Marc Syrigas, Catherine Castel (II)","Olivier Marchal, Zabou Breitman, Audrey Fleurot","Clémence est d'une jalousie maladive. Pour éprouver la loyauté de Gabriel qui la demande en mariage, elle lui envoie à son insu la belle Olivia, testeuse de fidélité…","France","2013","Rezo Films","Long métrage","Français","6 000 000 EUR","57 958 entrées","Couleur","122402",1.9,2,"https://www.allocine.fr/film/fichefilm_gen_cfilm=216298.html"
2014-01-22,222883,"Le Jeu de la vérité",NA,"22 janvier 2014","1h 25min","Comédie","François Desagnat","Philippe Lellouche","Philippe Lellouche, Vanessa Demouy, Christian Vadim","Au cours d’un de leurs habituels dîners hebdomadaires, trois jeunes quadras vont retrouver Margaux, leur coup de cœur d'ados. Mais la surprise que leur réserve l'ancienne « bombe du lycée » risque de bouleverser le cours de la soirée...","France","2013","EuropaCorp Distribution","Long métrage","Français","-","48 278 entrées","Couleur","113022",2.3,2.1,"https://www.allocine.fr/film/fichefilm_gen_cfilm=222883.html"
2014-01-22,209312,"Prêt à tout",NA,"22 janvier 2014","1h 39min","Comédie","Nicolas Cuche","Laurent Turner","Max Boublil, Aïssa Maïga, Patrick Timsit","À 30 ans, Max a fait fortune sur internet avec ses deux potes et profite de la vie au soleil. Mais il se lasse de cette existence et ne cesse de penser à son amour de fac, Alice, une fille pétillante, engagée, pleine d’idéaux... qui ne s’est jamais intéressée à lui. Pour se rapprocher d’Alice, Max rachète l’usine en faillite dans laquelle elle travaille. Et sans jamais dévoiler sa fortune ni son nouveau statut de patron, il se fait passer pour un simple ouvrier. Prêt à tout, il dépense sans compter pour faire le bonheur d'Alice, de son fils Valentin et de tous les ouvriers de l’usine ; Il abandonne sa vie de millionnaire pour travailler à la chaîne et ne cesse de mentir par peur de décevoir.","France","2012","StudioCanal","Long métrage","Français","-","421 002 entrées","Couleur","131734",2.2,2.5,"https://www.allocine.fr/film/fichefilm_gen_cfilm=209312.html"
2014-01-22,221571,"Afrik'Aïoli",NA,"22 janvier 2014","1h 35min","Comédie","Christian Philibert","Christian Philibert, Jacques Dussart","Jean-Marc Ravera, Mohamed Metina, Modou Cisse","Le petit village d’Espigoule tourne une page de son histoire. Jean-Marc, jeune retraité, a vendu son bistrot. Après bien des hésitations, il finit par accepter de partir en vacances au Sénégal avec son ami Momo. Loin de leurs frontières varoises, ils feront la rencontre de Modou, un Sénégalais plutôt filou chargé de leur faire découvrir le pays. Malgré les débuts difficiles des pigeons occidentaux, des galères en tout genre, des jérémiades de Jean-Marc pas habitué à si peu de confort, une véritable amitié va se nouer.","France, Sénégal","2013","ADR Distribution","Long métrage","Français","-","26 354 entrées","Couleur","131892",2.9,3.3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=221571.html"
