"semaine","allocine_id","titre","titre_original","date_sortie","duree","genres","realisateur","scenaristes","cast","synopsis","nationalite","annee_production","distributeur","type_film","langues","budget","boxoffice_france","couleur","visa","note_presse","note_spectateurs","url"
2014-04-09,195022,"Divergente","Divergent","9 avril 2014","2h 19min","Action, Romance, Science Fiction","Neil Burger","Evan Daugherty, Vanessa Taylor","Shailene Woodley, Theo James, Kate Winslet","Tris vit dans un monde post-apocalyptique où la société est divisée en cinq clans (Audacieux, Érudits, Altruistes, Sincères, Fraternels). À 16 ans, elle doit choisir son appartenance pour le reste de sa vie. Cas rarissime, son test d’aptitude n’est pas concluant : elle est Divergente. Les Divergents sont des individus rares n’appartenant à aucun clan et sont traqués par le gouvernement. Dissimulant son secret, Tris intègre l’univers brutal des Audacieux dont l’entraînement est basé sur la maîtrise de nos peurs les plus intimes.","U.S.A.","2014","SND","Long métrage","Anglais","85 000 000 USD","1 492 110 entrées","Couleur","139383",2.5,3.5,"https://www.allocine.fr/film/fichefilm_gen_cfilm=195022.html"
2014-04-09,194938,"Noé","Noah","9 avril 2014","2h 18min","Aventure, Fantastique, Péplum","Darren Aronofsky","Darren Aronofsky, Ari Handel","Russell Crowe, Jennifer Connelly, Emma Watson","Russell Crowe est Noé, un homme promis à un destin exceptionnel alors qu’un déluge apocalyptique va détruire le monde. La fin du monde… n’est que le commencement.","U.S.A.","2014","Paramount Pictures France","Long métrage","Anglais","125 000 000 USD","1 318 800 entrées","Couleur","138918",3,2.6,"https://www.allocine.fr/film/fichefilm_gen_cfilm=194938.html"
2014-04-09,177166,"Les Yeux jaunes des crocodiles",NA,"9 avril 2014","2h 02min","Comédie dramatique","Cécile Telerman","Charlotte De Champfleury, Cécile Telerman","Julie Depardieu, Emmanuelle Béart, Patrick Bruel","Deux sœurs que tout oppose. Joséphine, historienne spécialisée dans le XIIème siècle, confrontée aux difficultés de la vie, et Iris, outrageusement belle, menant une vie de parisienne aisée et futile. Un soir, lors d’un dîner mondain, Iris se vante d’écrire un roman. Prise dans son mensonge, elle persuade sa sœur, abandonnée par son mari et couverte de dettes, d’écrire ce roman qu’Iris signera, lui laissant l’argent. Le succès du livre va changer à jamais leur relation et transformer radicalement leurs vies.","France","2014","Wild Bunch Distribution","Long métrage","Français","-","630 269 entrées","Couleur","123743",2.8,3.4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=177166.html"
2014-04-09,206727,"Rio 2",NA,"9 avril 2014","1h 42min","Animation, Aventure, Comédie","Carlos Saldanha","Carlos Saldanha, Don Rhymer","Lorànt Deutsch, Jesse Eisenberg, Laetitia Casta","Blu a pris son envol et se sent désormais chez lui à Rio de Janeiro, aux côtés de Perla et de leurs trois enfants. Mais la vie de perroquet ne s’apprend pas en ville et Perla insiste pour que la famille s’installe dans la forêt amazonienne alors qu'ils découvrent que d'autres aras bleus y vivent.","U.S.A.","2014","Twentieth Century Fox France","Long métrage","Anglais, Portugais","-","3 233 263 entrées","Couleur","139282",3.6,3.6,"https://www.allocine.fr/film/fichefilm_gen_cfilm=206727.html"
2014-04-09,225286,"Une histoire banale",NA,"9 avril 2014","1h 22min","Drame","Audrey Estrougo","Audrey Estrougo","Marie Denarnaud, Marie-Sohna Condé, Oumar Diaw","Jeune femme de 30 ans, Nathalie a une vie active simple et agréable, travaillant dans le domaine de la santé, sortant souvent entre amis et collègues de boulot. Joyeuse, rêveuse, amoureuse, elle se prépare à emménager bientôt avec son fiancé. Mais un soir, tout va basculer en quelques minutes. Une histoire banale, mais qui laisse des traces.","France","2013","Damned Distribution","Long métrage","Français","-","5 132 entrées","Couleur","137227",3.7,3.5,"https://www.allocine.fr/film/fichefilm_gen_cfilm=225286.html"
2014-04-09,224106,"My Sweet Pepper Land",NA,"9 avril 2014","1h 34min","Drame","Hiner Saleem","Hiner Saleem","Golshifteh Farahani, Korkmaz Arslan, Suat Usta","Au carrefour de l’Iran, l’Irak et la Turquie, dans un village perdu, lieu de tous les trafics, Baran, officier de police fraîchement débarqué, va tenter de faire respecter la loi. Cet ancien combattant de l’indépendance kurde doit désormais lutter contre Aziz Aga, caïd local. Il fait la rencontre de Govend, l’institutrice du village, jeune femme aussi belle qu’insoumise...","France, Allemagne","2013","Memento","Long métrage","Arabe, Kurde, Turc","2 600 000 EUR","169 874 entrées","Couleur","134212",3.5,3.9,"https://www.allocine.fr/film/fichefilm_gen_cfilm=224106.html"
2014-04-09,223364,"La Belle vie",NA,"9 avril 2014","1h 33min","Drame","Jean Denizot","Jean Denizot","Zacharie Chasseriaud, Solène Rigot, Nicolas Bouchaud","Yves vit dans la clandestinité avec ses fils, Sylvain et Pierre. Il y a dix ans, il les a soustraits à leur mère à la suite d'une décision de justice. Mais les garçons grandissent et la cavale sans fin les prive de leurs rêves d'adolescents. Caché sur une île de la Loire, Sylvain, le cadet, rencontre Gilda : premiers regards, premier amour et première étape sur le chemin de la belle vie, la sienne.","France","2013","Chrysalis Films","Long métrage","Français","-","12 207 entrées","Couleur","128996",3.4,3.5,"https://www.allocine.fr/film/fichefilm_gen_cfilm=223364.html"
2014-04-09,204226,"Apprenti Gigolo","Fading Gigolo","9 avril 2014","1h 31min","Comédie","John Turturro","John Turturro","John Turturro, Woody Allen, Sofía Vergara","Deux amis, l'un libraire, l'autre fleuriste, ont des problèmes d'argent. Le premier devient le mac du second. Ils feront le bonheur de leurs clientes.","U.S.A.","2013","ARP Sélection","Long métrage","Anglais","-","232 651 entrées","Couleur","139240",2.8,2.9,"https://www.allocine.fr/film/fichefilm_gen_cfilm=204226.html"
2014-04-09,65008,"Charulata",NA,"17 juin 1981","1h 57min","Drame, Romance","Satyajit Ray","Satyajit Ray","Madhabi Mukherjee, Soumitra Chatterjee, Dilip Bose","A Calcutta, en 1880, alors que son mari la délaisse à cause de son implication dans un journal politique, Charulata se réfugie dans les arts. Se rendant compte de la solitude de la jeune femme, son mari invite son cousin Amal à l'aider dans ses aspirations littéraires. Charulata va devoir faire face à l'irruption de nouveaux sentiments face au dit cousin.","Inde","1964","Les Acacias","Long métrage","Bengali, Anglais","-",NA,"N&B","-",5,3.9,"https://www.allocine.fr/film/fichefilm_gen_cfilm=65008.html"
2014-04-09,225413,"Tout est permis",NA,"9 avril 2014","1h 36min","Documentaire","Coline Serreau","moments assez drôle, parfois plus dramatique, ce film peut constituer un bon moyen de prévention pour la sécurité routière.","Marc Bertrand, Annick Billard, Frédéric Charlatte","Le permis de conduire à points est instauré depuis plus de 20 ans.

Véritables lieux de mixité sociale et culturelle, les stages de récupération de points sont l’occasion pour les auteurs d'infractions d’y exprimer leur révolte mais aussi de se raconter.

Les nombreux témoignages et images recueillis par Coline Serreau lors de ces stages, dressent un portrait tragi-comique de notre société où l’individualisme et les petites habitudes de chacun mettent en péril le bonheur de tous.

Portrait à charge, mais regard complice, TOUT EST PERMIS est un film réalisé aux quatre coins de l’Hexagone.","France","2013","Bac Films","Long métrage","Français","-","14 924 entrées","Couleur","132566",3,3.3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=225413.html"
