semaine,allocine_id,titre,titre_original,date_sortie,duree,genres,realisateur,scenaristes,cast,synopsis,nationalite,annee_production,distributeur,type_film,langues,budget,boxoffice_france,couleur,visa,note_presse,note_spectateurs,url
2026-05-27,1000016295,Mata,,27 mai 2026,1h 39min,"Espionnage, Thriller",Rachel Lang (II),Rachel Lang (II),"Eye Haïdara, Joséphine Japy, Raphaël Personnaz","Blessée lors d’une opération clandestine au Niger, Mata, une agente du service action de la DGSE, perd la trace de son compagnon Antoine, capturé sur place.

À son retour, elle est affectée à la Sécurité Intérieure du Territoire et se saisit d’une mission de contre-espionnage dans les Alpes : une ombre semble relier ce dossier à l’embuscade en Afrique.

Convaincue que ses supérieurs lui dissimulent des informations et hantée par la captivité d’Antoine, elle se lance dans une course contre la montre, hors de tout cadre officiel… au risque de tout perdre.","France, Belgique",2026,Warner Bros. France,Long métrage,Français,-,77 704 entrées,Couleur,157577,3.2,2.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000016295.html
2026-05-27,1000021055,Colony,Gunche,27 mai 2026,2h 02min,Epouvante-horreur,Sang-Ho Yeon,"Sang-Ho Yeon, Gyu Seok Choi","Gianna Jun, Kyo-hwan Koo, Ji Chang-Wook","Dans un gratte-ciel du centre de Séoul, une mystérieuse contamination se propage brusquement. L’immeuble est bouclé et toutes les personnes présentes confinées. Au départ, les infectés rampent comme des bêtes. Mais peu à peu, ils évoluent…",Corée du Sud,2026,ARP Sélection,Long métrage,Coréen,-,148 006 entrées,Couleur,167525,3.4,3.6,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000021055.html
2026-05-27,1000010215,Le Virtuose,Tuner,27 mai 2026,1h 49min,Thriller,Daniel Roher,"Daniel Roher, Robert Ramsey","Leo Woodall, Dustin Hoffman, Havana Rose Liu","Doté d’une ouïe exceptionnelle, un jeune accordeur de piano voit sa vie basculer lorsque son talent attire l’attention de criminels qui l’entraînent dans une série de cambriolages de plus en plus risqués. Malgré lui, il s’enfonce dans un engrenage dangereux qui pourrait lui coûter bien plus que sa liberté.",U.S.A.,2026,Metropolitan FilmExport,Long métrage,Anglais,-,57 911 entrées,Couleur,-,3.5,3.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000010215.html
2026-05-27,1000022832,L'Objet du délit,,27 mai 2026,2h 13min,Comédie dramatique,Agnès Jaoui,Agnès Jaoui,"Agnès Jaoui, Daniel Auteuil, Eye Haïdara","Dans les coulisses d'une ambitieuse production de l’opéra ""Les Noces de Figaro"", les tensions montent lorsqu’une accusation d’agression sexuelle éclate, mettant en péril la production et forçant chacun à prendre position. Les conflits d’opinion et de génération se font jour, et comme toujours chez Agnès Jaoui, le rire n'est jamais loin du drame.","France, Belgique",2026,StudioCanal,Long métrage,Français,-,293 934 entrées,Couleur,161554,3.3,3.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000022832.html
2026-05-27,1000044798,WHO,,28 mai 2026,2h 10min,"Drame, Thriller",Wil Aime,Wil Aime,"Wil Aime, Roselyne Geslot, Hassan Koné","Thriller psychologique à haute tension qui s’inscrit dans un monde où chaque décision a un prix, et où le temps ne laisse aucune place à l’erreur.",France,2026,Pathé Films,Long métrage,Français,-,0 entrées,Couleur,-,,2.4,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000044798.html
2026-05-27,1000022455,Cocotte,Kota,27 mai 2026,1h 37min,Drame,György Pálfi,"György Pálfi, Zsófia Ruttkay","Maria Diakopanayotou, Argyris Pandazaras, Yannis Kokiasmenos","À grand pouvoir, grandes responsabilités - mais si l’héroïne était une poule ? Échappée d’un élevage industriel, elle trouve refuge dans la cour d’un restaurant en ruine. Là, elle découvre l’amour, défie la loi du bec et se bat pour protéger ses œufs. Sa quête, tendre et ironique, résonne avec les combats silencieux et petits arrangements de la vie humaine.","Allemagne, Grèce, Hongrie",2025,Paname Distribution,Long métrage,Grec,-,24 502 entrées,Couleur,167570,3.5,3.6,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000022455.html
2026-05-27,1000017042,Tout va super,,27 mai 2026,1h 31min,"Comédie dramatique, Romance",Patrick Cassir,"Patrick Cassir, Rudy Milstein","Hakim Jemili, Noémie Lvovsky, Marie Colomb","Elie est soulagé. Après plusieurs années à s’occuper de Sylvaine, sa mère envahissante et malade : elle est guérie ! Il va enfin pouvoir penser à lui. Dans un bar, il rencontre Anaïs. Ils tombent très vite amoureux. Mais l’euphorie est de courte durée, Sylvaine fait une rechute. Tiraillé entre cette nouvelle histoire d’amour et la maladie de sa mère, Elie va être très vite dépassé !",France,2026,Zinc Film / Warner Bros. France,Long métrage,Français,-,51 535 entrées,Couleur,162383,3.3,3.3,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000017042.html
2026-05-27,302136,Father,Otec,27 mai 2026,1h 42min,Drame,Tereza Nvotová,"Tereza Nvotová, Dusan Budzak","Milan Ondrík, Dominika Moravkova, Peter Bebjak","Michal et Zuzka sont un couple épanoui, comblé par la réussite et la présence de leur petite fille, Dominika. Mais un jour de canicule, un drame vient briser leur amour et bouleverser leur vie. Leur histoire est exposée par les médias et malgré le poids de l’opinion et de leur entourage, un lien fragile va renaître entre eux, suspendu entre culpabilité et amour.","Slovaquie, République tchèque, Pologne",2025,Epicentre Films,Long métrage,Slovaque,-,11 855 entrées,Couleur,167631,3.4,3.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=302136.html
2026-05-27,808,L'Homme qui voulut être roi,The Man Who Would Be King,21 avril 1976,2h 09min,Aventure,John Huston,"Gladys Hill, John Huston","Sean Connery, Michael Caine, Christopher Plummer","Les Indes, fin XIXe. Peachy Carnahan et Daniel Dravot, anciens sergents de l'empire britannique et francs-maçons, se lient d’amitié avec le journaliste Rudyard Kipling. Mi-idéalistes, mi-escrocs, les deux compères en mal d’action ont décidé de réaliser l’inimaginable : rejoindre le Kafiristan, où nul occidental n’a osé pénétrer depuis Alexandre le Grand, et devenir souverains de cette contrée mythique.",Grande-Bretagne,1975,Splendor Films,Long métrage,Anglais,8000000 USD,,Couleur,45517,5,4,https://www.allocine.fr/film/fichefilm_gen_cfilm=808.html
2026-05-27,1000003575,À bras-le-corps (Silent Rebellion),Silent Rebellion (À bras-le-corps),27 mai 2026,1h 36min,"Drame, Historique",Marie-Elsa Sgualdo,"Marie-Elsa Sgualdo, Nadine Lamari","Lila Gueneau, Grégoire Colin, Thomas Doret","Enceinte à 15 ans, Emma défie la communauté protestante répressive de son village. Affrontant l'hypocrisie morale et le spectre de la Seconde Guerre mondiale, elle transforme son traumatisme en capacité d’émancipation.","Suisse, France, Belgique",2025,Wayna Pitch,Long métrage,Français,-,985 entrées,Couleur,162160,3.6,3.5,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000003575.html
