"semaine","allocine_id","titre","titre_original","date_sortie","duree","genres","realisateur","scenaristes","cast","synopsis","nationalite","annee_production","distributeur","type_film","langues","budget","boxoffice_france","couleur","visa","note_presse","note_spectateurs","url"
1993-03-17,96113,"Des jours et des nuits dans la forêt","Aranyer Din Ratri","17 mars 1993","1h 55min","Comédie dramatique, Drame","Satyajit Ray","Satyajit Ray","Soumitra Chatterjee, Sharmila Tagore, Robi Ghosh","Ashim, Hari, Sanjoy et Shekhar, amis trentenaires de la classe moyenne de Calcutta, partent en villégiature dans la forêt de Palamou. Sans réservation, ils s’installent dans un bungalow dont ils soudoient le gardien, espérant ainsi profiter de ce cadre idyllique à la lisière des bois. Bientôt, ils rencontrent trois jeunes femmes des environs : la mystérieuse Aparna et sa belle soeur, Jaya, ainsi qu’une travailleuse pauvre d’une tribu locale, Duli. Entre jeux de séduction, errances et nuits d’ivresse, chacun des comparses voit bientôt vaciller ses certitudes les plus intimes...","Inde","1970","Carlotta Films","Long métrage","Hindi","-",NA,"Couleur","-",NA,4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=96113.html"
1993-03-17,29574,"Fortress",NA,"17 mars 1993","1h 28min","Action, Science Fiction","Stuart Gordon","Troy Neighbors, Steven Feinberg","Christophe Lambert, Kurtwood Smith, Loryn Locklin","Dans un futur proche, sur une Terre surpeuplée où chaque femme ne peut avoir qu'un seul enfant, John Brennick est un hors-la-loi. Après la mort de leur premier enfant, sa femme a mis au monde un second bébé. Pour cette faute, John et son épouse sont envoyés dans une prison de haute sécurité. Dès son arrivée, il n'aura plus qu'une seule idée en tête: s'évader.","Australie, U.S.A.","1993","-","Long métrage","Anglais","-",NA,"Couleur","81 856",NA,1.9,"https://www.allocine.fr/film/fichefilm_gen_cfilm=29574.html"
1993-03-17,3971,"Light Sleeper",NA,"17 mars 1993","1h 43min","Drame, Policier","Paul Schrader","Paul Schrader","Willem Dafoe, Susan Sarandon, Dana Delany","John LeTour, la quarantaire, livreur de drogue, aimerait changer de metier. C'est alors qu'il rencontre son ex-fiancee, Marianne, dont il s'eprend a nouveau. Un soir, alors qu'il livre une dose a un riche client, il apercoit Marianne completement droguee et malade. Il part mais c'est pour entendre un cri et retrouver Marianne dix etages plus bas. Ecoeure, LeTour raconte tout a un flic.","U.S.A.","1992","-","Long métrage","Anglais","-",NA,"Couleur","-",NA,3.4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=3971.html"
1993-03-17,32680,"Les Vaisseaux du coeur","Salt on our skin","17 mars 1993","1h 50min","Drame, Romance","Andrew Birkin","Andrew Birkin, Bee Gilbert","Greta Scacchi, Vincent D'Onofrio, Anaïs Jeanneret","Une jeune écossaise vivant à Paris pour ses études revient dans son village. Elle y commence une relation torride avec un homme. Ce dernier lui demande de l'épouser, elle refuse.","Allemagne, Canada, France","1992","-","Long métrage","Anglais, Français","-",NA,"Couleur","77178",NA,3.4,"https://www.allocine.fr/film/fichefilm_gen_cfilm=32680.html"
1993-03-17,53761,"Histoires de fantômes chinois 3","Sien lui yau wan III: Do do do","17 mars 1993","1h 44min","Fantastique","Tsui Hark, Siu-Tung Ching","Tsui Hark, Roy Szeto","Jacky Cheung, Shun Lau, Siu Ming Lau","Le jeune Fong et son maître transportent un bouddha d’or vers le temple impérial. Poursuivis par des brigands, les deux moines se réfugient dans un temple abandonné. Lancés à leurs trousses, les bandits sont attirés dans une luxueuse villa par deux sœurs fantômes, Lotus et Papillon, qui les assassinent sans pitié. Au service d’un terrible démon, Lotus est ensuite chargée de charmer Fong, mais tombe éperdument amoureuse de lui.","Hong-Kong","1991","Metropolitan FilmExport","Long métrage","Chinois","-",NA,"Couleur","-",NA,3.7,"https://www.allocine.fr/film/fichefilm_gen_cfilm=53761.html"
1993-03-17,3685,"Together Alone",NA,"17 mars 1993","1h 27min","Comédie dramatique","P. J. Castellaneta","P. J. Castellaneta","Todd Stites, Terry Curry","États-Unis, 1991. Deux hommes font l’amour et parlent. Sous la forme d’un huis-clos, le film explore les désirs qui attirent les deux individus l’un envers l’autre, mais aussi les menaces qui les déchirent. Coupe transversale d’une période où les rapports intimes se voient bousculés par l’épidémie du sida, cette œuvre méconnue propose une passionnante chronique en noir et blanc abordant avec justesse la confrontation de deux visions de la sexualité et de l’amour.","U.S.A.","1991","Local Films","Long métrage","Anglais","-",NA,"N&B","-",NA,3.1,"https://www.allocine.fr/film/fichefilm_gen_cfilm=3685.html"
1993-03-17,43015,"La Joie de vivre",NA,"17 mars 1993",NA,"Comédie dramatique","Roger Guillot","Roger Guillot, Josiane Maisse","Michel Bouquet, Emil Abossolo M'Bo, Gwennola Bothorel","Mado est au ciel. Son veuf, Monsieur Charme, n'attend plus qu'une chose : en finir pour la rejoindre et profiter lui aussi de sa part de paradis. Il trouve en Reine, l'infirmière vedette du troisième âge, la complice idéale pour l'aider à précipiter définitivement le destin. Séduite par la détermination du personnage, la jeune femme plonge avec appétit dans sa folie. Hélas, Reine a beau s'associer avec Joyeux, un lointain parent du vieil homme, pour explorer, en véritables ""Bouvart et Pécuchet du crime"", toutes les solutions, des plus scientifiques aux plus irrationelles, la mort résiste et vient contre toute attente frôler Reine elle-même. Ébranlé, Charme décide de remettre à plus tard l'investigation de l'au-delà et se contente, pour l'instant, de redécouvrir la joie de vivre...","France","1993","MKL Distribution","Long métrage","Français","-",NA,"Couleur","-",NA,3,"https://www.allocine.fr/film/fichefilm_gen_cfilm=43015.html"
1993-03-17,4336,"Antonia & Jane",NA,"17 mars 1993","1h 20min","Comédie dramatique","Beeban Kidron",NA,"Imelda Staunton, Saskia Reeves, Bill Nighy","L'amitié de deux jeunes femmes, l'une mariée, l'autre pas, différentes et complémentaires, qui se connaissent et se racontent leurs secrets depuis l'enfance. Mais cette année tout va changer...","Grande-Bretagne","1992","ARP Sélection","Long métrage","-","-",NA,"Couleur","-",NA,2.5,"https://www.allocine.fr/film/fichefilm_gen_cfilm=4336.html"
