semaine,allocine_id,titre,titre_original,date_sortie,duree,genres,realisateur,scenaristes,cast,synopsis,nationalite,annee_production,distributeur,type_film,langues,budget,boxoffice_france,couleur,visa,note_presse,note_spectateurs,url
2020-08-12,250139,Light of my Life,,12 août 2020,1h 59min,"Drame, Science Fiction",Casey Affleck,Casey Affleck,"Casey Affleck, Anna Pniowsky, Elisabeth Moss","Dans un futur proche où la population féminine a été éradiquée, un père tâche de protéger Rag, sa fille unique, miraculeusement épargnée. Dans ce monde brutal dominé par les instincts primaires, la survie passe par une stricte discipline, faite de fuite permanente et de subterfuges. Mais il le sait, son plus grand défi est ailleurs: alors que tout s'effondre, comment maintenir l'illusion d'un quotidien insouciant et préserver la complicité fusionnelle avec sa fille ?",U.S.A.,2019,Condor Distribution,Long métrage,Anglais,-,: Les Blagues de Toto toujours en tête,Couleur,153022,3.4,2.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=250139.html
2020-08-12,133326,Les Révoltés de l'an 2000,¿Quién puede matar a un niño?,2 février 1977,1h 52min,"Epouvante-horreur, Fantastique, Thriller",Narciso Ibáñez Serrador,Narciso Ibáñez Serrador,"Lewis Fiander, Prunella Ransome, Luis Ciges","Un couple d’Anglais, Tom et Evelyn, débarque dans la station balnéaire de Benavis pendant les festivités d’été. Préférant fuir la foule, ils prévoient de partir le lendemain pour la petite île d’Almanzora. Dans ce lieu ignoré des touristes, les Anglais auront tout à loisir de se reposer pendant leurs deux semaines de vacances, en particulier Evelyn qui est enceinte. Mais à leur arrivée, ils découvrent un village totalement abandonné de ses habitants. Bientôt, des enfants au comportement étrange font leur apparition. Et s’ils avaient quelque chose à voir avec la disparition de la population adulte ?",Espagne,1976,Carlotta Films,Long métrage,"Anglais, Allemand, Espagnol",-,,Couleur,46 398,,3.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=133326.html
2020-08-12,261097,"Yakari, le film",Yakari,12 août 2020,1h 22min,"Animation, Aventure, Famille","Xavier Giacometti, Toby Genkel",Xavier Giacometti,"Aloïs Agaësse-Mahieu, Arielle Vaubien, Hannah Vaubien","Alors que la migration de sa tribu est imminente, Yakari le petit Sioux part vers l'inconnu pour suivre la piste de Petit-Tonnerre, un mustang réputé indomptable. En chemin, Yakari fera la rencontre magique de Grand-Aigle, son animal totem, de qui il recevra une superbe plume... et un don incroyable : pouvoir parler aux animaux. Seul pour la première fois, sa quête va l'entraîner à travers les plaines, jusqu'au territoire des terribles chasseurs à peaux de puma... Mais comment retrouver la trace du tipi ? Au bout du voyage, le souffle de l'aventure scellera pour toujours l'amitié entre le plus brave des papooses et le mustang plus rapide que le vent.","France, Allemagne, Belgique",2019,Bac Films,Long métrage,Français,-,: Les Blagues de Toto font de la résistance,Couleur,148918,3.5,2.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=261097.html
2020-08-12,256474,The Perfect Candidate,,12 août 2020,1h 45min,Drame,Haifaa Al Mansour,"Haifaa Al Mansour, Brad Niemann","Mila Al Zahrani, Dae Al Hilali, Nourah Al Awad","Maryam est médecin dans la clinique d'une petite ville d'Arabie saoudite. 

Alors qu'elle veut se rendre à Riyad pour candidater à un poste de chirurgien dans un grand hôpital, elle se voit refuser le droit de prendre l’avion.

Célibataire, il lui faut une autorisation à jour signée de son père, malheureusement absent. 

Révoltée par cette interdiction de voyager, elle décide de se présenter aux élections municipales de sa ville.

Mais comment une femme peut-elle faire campagne dans ce pays ?","Allemagne, Arabie Saoudite",2019,Le Pacte,Long métrage,"Arabe, Anglais",-,99 609 entrées,Couleur,152716,3.3,2.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=256474.html
2020-08-12,270880,Voir le jour,,12 août 2020,1h 31min,Comédie dramatique,Marion Laine,"Marion Laine, Julie Bonnie","Sandrine Bonnaire, Brigitte Roüan, Aure Atika","Jeanne travaille comme auxiliaire dans une maternité de Marseille. Nuit et jour, Jeanne et ses collègues se battent pour défendre les mères et leurs bébés face au manque d’effectif et à la pression permanente de leur direction. Jeanne vit avec Zoé, sa fille de 18 ans, qu’elle élève seule. Lorsqu’un drame survient à la maternité et que Zoé part étudier à Paris, le passé secret de Jeanne resurgit soudain et la pousse à affirmer ses choix de vie.",France,2019,Pyramide Distribution,Long métrage,Français,-,: Les Blagues de Toto toujours en tête,Couleur,144908,3.1,2.8,https://www.allocine.fr/film/fichefilm_gen_cfilm=270880.html
2020-08-12,278431,Nana et les filles du bord de mer,,12 août 2020,1h 18min,Comédie dramatique,Patricia Bardon,Patricia Bardon,"Sofia Manousha, Grégoire Isvarine, Heloïse Roth","Un village au loin, en bord de mer, où Internet est arrivé. ""C'est Mathieu qui a commencé"" déclare Nana dans le prologue. La ""déclaration"" de Mathieu se révèle aussi violente que naïve. Nana part en guerre : elle décide de ne pas pleurer, de ne pas discuter, mais de faire sa guerre en allant encore plus loin que son homme dans la séduction sur les réseaux, en cherchant le pire. Sa guerre sème la zizanie dans le groupe des filles du bord de mer, et des gars. Les désirs et les amours contrariés de Nana et sa bande vont et viennent au rythme des clics comme au rythme des marées, dans des situations aussi irréalistes et farfelues que réelles et contemporaines.",France,2020,Cassia's productions,Long métrage,Français,-,457 entrées,Couleur,152623,3.4,2.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=278431.html
2020-08-12,268347,Lil' Buck: Real Swan,,12 août 2020,1h 25min,Documentaire,Louis Wallecan,Louis Wallecan,,"Lil’ Buck, jeune prodige de la street dance de Memphis baptisée « jookin’ » est rapidement devenu l’un des meilleurs danseurs de la ville avant de décider de prendre des cours de ballet.

De cette alchimie va naître un mythe, celui d’un virtuose défiant la gravité, réconciliant deux styles et s’imposant comme une référence pour des artistes comme Yo-Yo Ma, Benjamin Millepied, Spike Jonze ou encore Madonna.","France, U.S.A.",2019,Dulac Distribution,Long métrage,Anglais,-,16 116 entrées,Couleur,152587,3.7,3.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=268347.html
2020-08-12,249227,Ciné Music Festival : Rolling Stones in Cuba - Havana Moon - 2017,,16 août 2020,1h 38min,"Concert, Documentaire, Musical",Paul Dugdale,"Sam Bridger, Paul Dugdale","The Rolling Stones, Mick Jagger, Keith Richards","Le 25 mars 2016 est désormais une date historique pour le Rock’n’roll et Cuba. Ce soir-là, les Rolling Stones devenaient le premier groupe occidental à se produire à Cuba lors d’un concert gratuit devant 1,2 million de spectateurs !

Filmé par le réalisateur Paul Dugdale (Adele, Coldplay…) à la fin de la tournée du groupe en Amérique Latine, ce show gigantesque contient tous leurs titres légendaires comme “Jumpin 'Jack Flash”, “Paint It Black”, “Miss You” ou le favori du public : “All Down The Line”.

Lorsque Mick Jagger monte sur scène, il déclare : « Nous y voilà enfin ! Nous sommes sûrs que cette soirée va être un moment inoubliable, tant pour vous que pour nous ». Et il avait raison ; non seulement cette soirée était inoubliable mais ce fut également une performance hors du commun, vraiment incroyable, réalisée par l'un des plus grands groupes de tous les temps.","Grande-Bretagne, Cuba",2016,CGR EVENTS,Long métrage,Anglais,-,,Couleur,-,,3.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=249227.html
2020-08-12,285171,Ciné Music Festival : Amy Winehouse Eurockéennes - 2007,,14 août 2020,0h 53min,Concert,La Nuit avec Hafsia Herzi et Benoît Magimel est-il un bon film ? Voici les premiers avis spectateurs !,,,Revivez le chant exceptionnel et le charme sauvage d'Amy Winehouse au sommet de sa carrière. Cette performance émouvante au festival Eurockéennes met en valeur l'ambiance rétro et le talent incomparable de la chanteuse.,Grande-Bretagne,2007,CGR EVENTS,Evénement spécial,-,-,,Couleur,-,,3.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=285171.html
2020-08-12,285173,Ciné Music Festival : PJ Harvey - 2016,,15 août 2020,1h 24min,Concert,La Nuit avec Hafsia Herzi et Benoît Magimel est-il un bon film ? Voici les premiers avis spectateurs !,,"ses vingt-cinq ans de carrière et le record du plus grand nombre de Mercury Prize jamais reçus, la chose est prouvée. Chaque nouveau projet de la britannique est donc au cœur d'un maelstrom d'espoirs et d'attentes.","PJ Harvey fait partie des figures majeures du rock mondial. Avec ses vingt-cinq ans de carrière et le record du plus grand nombre de Mercury Prize jamais reçus, la chose est prouvée. Chaque nouveau projet de la britannique est donc au cœur d'un maelstrom d'espoirs et d'attentes.",inconnue,2016,CGR EVENTS,Evénement spécial,-,-,,Couleur,-,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=285173.html
