semaine,allocine_id,titre,titre_original,date_sortie,duree,genres,realisateur,scenaristes,cast,synopsis,nationalite,annee_production,distributeur,type_film,langues,budget,boxoffice_france,couleur,visa,note_presse,note_spectateurs,url
2020-07-15,30472,Mississippi Burning,,29 mars 1989,2h 08min,"Drame, Thriller",Alan Parker,Chris Gerolmo,"Willem Dafoe, Gene Hackman, Frances McDormand","1964. Trois militants d’un comité de défense des droits civiques disparaissent mystérieusement dans l’État du Mississippi. Deux agents du FBI, Ward et Anderson, aux méthodes opposées mais complémentaires sont chargés de l’enquête. Très vite leurs investigations dérangent et des violences sur fond de racisme éclatent alors dans cette ville où le Ku Klux Klan attise les haines et la violence…",U.S.A.,1988,Les Acacias,Long métrage,Anglais,15 000 000 USD,,Couleur,69 450,,4.2,https://www.allocine.fr/film/fichefilm_gen_cfilm=30472.html
2020-07-15,273492,Mon ninja et moi,Ternet Ninja,15 juillet 2020,1h 21min,"Animation, Aventure, Comédie","Anders Matthesen, Thorbjørn Christoffersen",Anders Matthesen,"Stéphane Ronchewski, Anders Matthesen, Adeline Chetail","Le jeune Alex, élève en classe de 5ème, vit dans une famille recomposée. Pour son anniversaire, il reçoit de la part de son oncle excentrique, de retour de Thaïlande, une poupée Ninja vêtue d’un étrange tissu à carreaux. Alex découvre que le jouet s’anime et qu’il parle !

Le Ninja propose à Alex un pacte secret : il l’aide à devenir plus fort pour affronter ses peurs et ne pas se laisser intimider à la maison comme à l’école. En échange, Alex doit l’aider à accomplir une mystérieuse mission… Cette alliance faite d’amitié, de courage et d’humour transformera pour toujours ces deux improbables compagnons.",Danemark,2018,Alba Films,Long métrage,Danois,-,: Scooby et des comédies françaises en tête,Couleur,152876,3.7,2.5,https://www.allocine.fr/film/fichefilm_gen_cfilm=273492.html
2020-07-15,279517,Felicità,,15 juillet 2020,1h 22min,Comédie,Bruno Merle,Bruno Merle,"Pio Marmaï, Rita Merle, Camille Rutherford","Pour Tim et Chloé, le bonheur c'est au jour le jour et sans attache.

Mais demain l'été s'achève. Leur fille, Tommy, rentre au collège et cette année, c'est promis, elle ne manquera pas ce grand rendez vous.

C'était avant que Chloé disparaisse, que Tim vole une voiture et qu'un cosmonaute débarque dans l'histoire.",France,2020,Rezo Films,Long métrage,Français,-,37 449 entrées,Couleur,149391,3.2,3.6,https://www.allocine.fr/film/fichefilm_gen_cfilm=279517.html
2020-07-15,266773,Exit,Cutterhead,15 juillet 2020,1h 24min,"Drame, Thriller",Rasmus Kloster Bro,"Rasmus Kloster Bro, Mikkel Bak Sørensen","Christine Sønderris, Samson Semere Russom, Kresimir Mikic","Rie, une journaliste danoise, visite le chantier du métro de Copenhague pour réaliser un projet sur la coopération européenne. Mais sous terre, un accident se produit. Rie se retrouve bloquée dans un sas de décompression aux côtés de Bharan et Ivo, deux ouvriers. Le reportage se transforme en cas pratique, où chacun doit apprendre à coopérer pour espérer survivre.",Danemark,2019,Damned Distribution,Long métrage,Anglais,-,13 352 entrées,Couleur,152998,3.6,3.2,https://www.allocine.fr/film/fichefilm_gen_cfilm=266773.html
2020-07-15,273642,Abou Leila,,15 juillet 2020,2h 15min,"Drame, Policier, Thriller",Amin Sidi-Boumediène,Amin Sidi-Boumediène,"Slimane Benouari, Lyes Salem, Azouz Abdelkader","Algérie, 1994. S. et Lotfi, deux amis d’enfance, traversent le désert à la recherche d’Abou Leila, un dangereux criminel. La quête semble absurde dans l’immensité du Sahara. Mais S., dont la santé mentale est vacillante, est convaincu d’y trouver Abou Leila. Lotfi, lui, n’a qu’une idée en tête : éloigner S. de la capitale. C’est en s’enfonçant dans le désert qu’ils vont se confronter à leur propre violence.","Algérie, France",2019,UFO Distribution,Long métrage,Arabe,-,10 267 entrées,Couleur,151431,3.7,3.2,https://www.allocine.fr/film/fichefilm_gen_cfilm=273642.html
2020-07-15,269320,La Nuit venue,,15 juillet 2020,1h 35min,Drame,Frédéric Farrucci,"Benjamin Charbit, Frédéric Farrucci","Guang Huo, Camélia Jordana, Xun Liang","Paris 2018. Jin, jeune immigré sans papiers, est un chauffeur de VTC soumis à la mafia chinoise depuis son arrivée en France, il y a cinq ans. Cet ancien DJ, passionné d'électro, est sur le point de solder ""sa dette"" en multipliant les heures de conduite. Une nuit, au sortir d'une boîte, une troublante jeune femme, Naomi, monte à bord de sa berline. Intriguée par Jin et entêtée par sa musique, elle lui propose d'être son chauffeur attitré pour ses virées nocturnes. Au fil de leurs courses dans la ville interlope, une histoire naît entre ces deux noctambules solitaires et pousse Jin à enfreindre les règles du milieu.",France,2019,Jour2fête,Long métrage,Français,-,23 063 entrées,Couleur,136513,3.4,3.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=269320.html
2020-07-15,276868,Beloved,Leyd'a,15 juillet 2020,1h 48min,Drame,Yaron Shani,Yaron Shani,"Stav Almagor, Ori Shani, Leah Tonic","Infirmière dévouée dans un hôpital de Tel-Aviv, Avigail mène une existence effacée entre sa fille adolescente et son mari Rashi. Le jour où ce dernier est ébranlé dans sa vie professionnelle, la fragilité de son couple lui apparaît brutalement. Elle réalise n’être plus vraiment maitresse de ses choix de vie. Saura-t-elle se reconnecter à elle-même ? ",Israël,2019,Art House,Long métrage,Hébreu,-,16 141 entrées,Couleur,153088,3.6,3.1,https://www.allocine.fr/film/fichefilm_gen_cfilm=276868.html
2020-07-15,277214,Les Meilleures intentions,Las Buenas Intenciones,15 juillet 2020,1h 25min,"Comédie dramatique, Drame",Ana García Blaya,Ana García Blaya,"Javier Drolas, Amanda Minujín, Sebastián Arzeno","Début des années 90. Amanda, l’ainée de 10 ans, son frère et sa sœur vivent alternativement sous le toit de leurs parents séparés à Buenos Aires. Le statu quo est bouleversé lorsque leur mère annonce vouloir déménager avec son compagnon au Paraguay en amenant les enfants avec elle. Amanda se sent plus proche de son père « bohème », sa mère étant plus stricte mais plus responsable. Elle devra se battre pour faire entendre sa voix.",Argentine,2019,Epicentre Films,Long métrage,Espagnol,-,3 453 entrées,Couleur,153159,3.1,3,https://www.allocine.fr/film/fichefilm_gen_cfilm=277214.html
2020-07-15,264054,Le Sel des larmes,,15 juillet 2020,1h 40min,"Drame, Romance",Philippe Garrel,"Philippe Garrel, Jean-Claude Carrière","Logann Antuofermo, Oulaya Amamra, André Wilms","Les premières conquêtes féminines d’un jeune homme et la passion qu’il a pour son père. C’est l’histoire d’un jeune provincial, Luc qui monte à Paris pour passer le concours d’entrée à l’école Boulle. Dans la rue, Il y rencontre Djemila avec qui il vit une aventure. De retour chez son père, le jeune homme retrouve sa petite amie Geneviève alors que Djemila nourrit l’espoir de le revoir. Quand Luc est reçu à l’école Boulle, il s’en va pour Paris abandonnant derrière lui sa petite amie et l’enfant qu’elle porte…","France, Suisse",2020,Ad Vitam,Long métrage,Français,-,12 604 entrées,N&B,148572,3.5,2.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=264054.html
2020-07-15,284224,Sapphire Crystal,,15 juillet 2020,0h 31min,Divers,Virgil Vernier,Virgil Vernier,"Edward Klein, Inès Thurre, Lou Cohen","Trois lieux, trois temps d’une soirée avec la jeunesse dorée de Genève.",Suisse,2020,Shellac,Long métrage,"Anglais, Français, Suisse allemand",-,355 entrées,Couleur,151171,3.1,2.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=284224.html
