semaine,allocine_id,titre,titre_original,date_sortie,duree,genres,realisateur,scenaristes,cast,synopsis,nationalite,annee_production,distributeur,type_film,langues,budget,boxoffice_france,couleur,visa,note_presse,note_spectateurs,url
2020-01-15,265567,1917,,15 janvier 2020,1h 59min,"Drame, Guerre",Sam Mendes,"Sam Mendes, Krysty Wilson-Cairns","George MacKay, Dean-Charles Chapman, Mark Strong","Pris dans la tourmente de la Première Guerre Mondiale, Schofield et Blake, deux jeunes soldats britanniques, se voient assigner une mission à proprement parler impossible. Porteurs d’un message qui pourrait empêcher une attaque dévastatrice et la mort de centaines de soldats, dont le frère de Blake, ils se lancent dans une véritable course contre la montre, derrière les lignes ennemies.","Grande-Bretagne, U.S.A.",2019,Universal Pictures International France,Long métrage,Anglais,-,2 203 337 entrées,Couleur,152284,4.2,4.3,https://www.allocine.fr/film/fichefilm_gen_cfilm=265567.html
2020-01-15,261592,Une belle équipe,,15 janvier 2020,1h 35min,Comédie,Mohamed Hamidi,"Mohamed Hamidi, Alain-Michel Blanc","Kad Merad, Alban Ivanov, Céline Sallette","Après une bagarre, toute l'équipe de foot de Clourrières est suspendue jusqu'à la fin de la saison. Afin de sauver ce petit club du Nord qui risque de disparaître, le coach décide de former une équipe composée exclusivement de femmes pour finir le championnat. Cette situation va complètement bouleverser le quotidien des familles et changer les codes bien établis de la petite communauté...",France,2018,Gaumont Distribution,Long métrage,Français,-,330 406 entrées,Couleur,148878,3.2,2.6,https://www.allocine.fr/film/fichefilm_gen_cfilm=261592.html
2020-01-15,265262,Selfie,,15 janvier 2020,1h 47min,Comédie,"Thomas Bidegain, Marc Fitoussi, Tristan Aurouet","Bertrand Soulier, Julien Sibony","Manu Payet, Blanche Gardin, Elsa Zylberstein","Dans un monde où la technologie numérique a envahi nos vies, certains d’entre nous finissent par craquer.

Addict ou technophobe, en famille ou à l’école, au travail ou dans les relations amoureuses, Selfie raconte les destins comiques et sauvages d’Homo Numericus au bord de la crise de nerfs… ",France,2018,Apollo Films,Long métrage,Français,-,162 951 entrées,Couleur,148742,3.2,2.3,https://www.allocine.fr/film/fichefilm_gen_cfilm=265262.html
2020-01-15,264594,Swallow,,15 janvier 2020,1h 34min,"Drame, Thriller",Carlo Mirabella-Davis,Carlo Mirabella-Davis,"Haley Bennett, Austin Stowell, Denis O'Hare","Hunter semble mener une vie parfaite aux côtés de Richie, son mari qui vient de reprendre la direction de l’entreprise familiale. Mais dès lors qu’elle tombe enceinte, elle développe un trouble compulsif du comportement alimentaire, le Pica, caractérisé par l’ingestion d’objets divers. Son époux et sa belle-famille décident alors de contrôler ses moindres faits et gestes pour éviter le pire : qu’elle ne porte atteinte à la lignée des Conrad… Mais cette étrange et incontrôlable obsession ne cacherait-elle pas un secret plus terrible encore ?","U.S.A., France",2019,UFO Distribution,Long métrage,Anglais,-,51 626 entrées,Couleur,151770,3.7,3.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=264594.html
2020-01-15,227834,The Grudge,,15 janvier 2020,1h 34min,Epouvante-horreur,Nicolas Pesce,"Nicolas Pesce, Jeff Buhler","Andrea Riseborough, Demian Bichir, John Cho","Une nouvelle version tortueuse de ce classique du genre, de cette histoire horrifique, inspirée du film JU-ON : THE GRUDGE de Takashi Shimizu.",U.S.A.,2020,Sony Pictures Releasing France,Long métrage,Anglais,-,214 931 entrées,Couleur,152178,2,1.5,https://www.allocine.fr/film/fichefilm_gen_cfilm=227834.html
2020-01-15,262485,Marche avec les loups,,15 janvier 2020,1h 28min,Documentaire,Jean-Michel Bertrand,abonnement,,"Après avoir disparu pendant près de 80 ans et malgré les obstacles, les loups sont en train de retrouver leurs anciens territoires. Ce film raconte le grand mystère de la dispersion des loups : comment les jeunes loups quittent le territoire qui les a vus naître, et la façon dont ces aventuriers partent à la conquête de nouveaux territoires. Deux années durant, Jean-Michel Bertrand a mené une véritable enquête pour tenter de comprendre le fonctionnement complexe et erratique de ces jeunes loups, leurs rencontres avec leurs semblables et les opportunités de se mettre en couple. Dans le sillage des loups nomades, le film nous raconte comment ceux-ci doivent traverser des territoires hostiles déjà occupés par leurs semblables et dans lesquels ils ne sont pas les bienvenus, ou d’autres, plus nombreux, colonisés par les humains. Heureusement, subsistent des territoires sauvages connus seuls de ces aventuriers… Après La Vallée des Loups sorti en 2017 et qui a enregistré plus de 200.000 entrées, Marche avec Les Loups poursuit l’aventure de Jean-Michel Bertrand avec la nature.",France,2018,Gebeka Films,Long métrage,Français,-,180 620 entrées,Couleur,148269,3.4,3.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=262485.html
2020-01-15,270439,Je ne rêve que de vous,,15 janvier 2020,1h 40min,"Drame, Historique",Laurent Heynemann,"Laurent Heynemann, Luc Béraud","Elsa Zylberstein, Hippolyte Girardot, Emilie Dequenne","1940. Janot Reichenbach abandonne mari et enfant pour lier son destin à celui tragique de l’homme dont elle est éprise depuis l’adolescence alors qu’il est menacé par l’arrivée au pouvoir des artisans de la Collaboration. Elle traversera l’Europe et sacrifiera sa liberté pour épouser l’homme qu’elle aime au camp de Buchenwald où il sera enfermé, et, avec lui, elle survivra à cette épreuve. Cet homme, c’est Léon Blum.",France,2018,Rezo Films,Long métrage,Français,-,60 055 entrées,Couleur,147861,2.5,2.2,https://www.allocine.fr/film/fichefilm_gen_cfilm=270439.html
2020-01-15,265952,Violet Evergarden : Eternité et la poupée de souvenirs automatiques,Violet Evergarden Gaiden : Eien to Jidou Shuki Ningyou,15 janvier 2020,1h 30min,"Animation, Drame","Haruka Fujita, Taichi Ishidate","Takaaki Suzuki, Tatsuhiko Urahata","Minako Kotobuki, Aoi Yūki, Takehito Koyasu","L’histoire se déroule dans un monde d’après-guerre où des jeunes femmes appelées Poupée de souvenirs automatiques aident des personnes à mettre sur papier leurs sentiments. Nous suivons le quotidien de Violet Evergarden, ex-soldate sans émotion, Ainsi, elle explore différentes émotions issues des gens qu’elle rencontre. Mais son passé trouble la rattrape.",Japon,2019,Eurozoom,Long métrage,Japonais,-,4 070 entrées,Couleur,-,3.8,3.9,https://www.allocine.fr/film/fichefilm_gen_cfilm=265952.html
2020-01-15,273270,Douze Mille,,15 janvier 2020,1h 51min,Drame,Nadège Trebal,Nadège Trebal,"Arieh Worthalter, Nadège Trebal, Liv Henneguier","Frank se fait chasser d'une casse automobile où il travaille clandestinement. Dans sa région, c'est la zone, pas de travail. Bien que très attaché à sa vie avec Maroussia, Frank doit partir trouver du travail ailleurs, loin de chez lui. Douze mille euros : c'est la somme dont ils conviennent tous les deux, la somme qu'il devra gagner avant de revenir. Mais Frank va-t-il revenir fidèle ? Au moins fidèle à lui-même ? Va-t-il seulement revenir…",France,2018,Shellac,Long métrage,Français,-,3 208 entrées,Couleur,149036,3.2,2.4,https://www.allocine.fr/film/fichefilm_gen_cfilm=273270.html
2020-01-15,266776,L'Apollon de Gaza,,15 janvier 2020,1h 18min,Documentaire,Nicolas Wadimoff,Nicolas Wadimoff,Bruno Todeschini,"En 2013, une statue d’Apollon datant de l’Antiquité est trouvée au large de Gaza avant de disparaitre dans d’étranges conditions. Œuvre de faussaires ou bénédiction des dieux pour un peuple palestinien en mal d’espoir et de reconnaissance ? Bientôt, la rumeur s’emballe alors qu’en coulisse, différents acteurs locaux et internationaux s’agitent par souci de préservation ou pur mercantilisme. Tourné à Gaza et Jérusalem, L’Apollon de Gaza se déploie comme un film enquête lancé sur les traces de ceux et celles qui ont approché ou entendu parler de ce trésor national qui fait rêver et devient très vite l’objet de toutes les convoitises.","Canada, Suisse",2018,Mission,Long métrage,Français,-,1 224 entrées,Couleur,151737,3.5,3.7,https://www.allocine.fr/film/fichefilm_gen_cfilm=266776.html
